T,M,a,b,c,d,e,f,g,h,i,j
0.15,0.06390447522161094,0.05240316761960684,0.06855440329521745,0.06208930036187443,0.0566217779416498,0.07158624450106132,0.07354804075100874,0.057259021922115405,0.08122259499743678,0.06574175883372724,0.050018441992411344
0.152,0.06507672620100628,0.053750826113792005,0.06995482361866512,0.06260828010637232,0.057672289798741394,0.07308155432535746,0.0756370639058278,0.05841567060578856,0.0821783180085246,0.06679552604225547,0.05067290948473813
0.154,0.06448942157506457,0.05270967324019171,0.06926580082670353,0.06192287003017294,0.057417036459658344,0.07223325899206234,0.07554214638415513,0.057364024015767234,0.0823178637425368,0.06594071930545853,0.0501808227539392
0.156,0.06619048205478613,0.054791062845231164,0.07133415685304678,0.06259345418747964,0.05912800582193056,0.07356187410096404,0.07912112326103227,0.05837323095652103,0.08450646119929528,0.06712554411472837,0.051369907207632126
0.158,0.06508064105727482,0.05415080606844058,0.07117012725746708,0.0611006949106081,0.05791617389488268,0.07378847393208166,0.07715790207715567,0.05779989277598274,0.08225881147612446,0.06557920717086674,0.04988432100913842
0.16,0.06282342243297015,0.05109422254175877,0.06906180043310917,0.059169324403915535,0.05630248407187555,0.07061483583607964,0.07487663269647427,0.054478593317698554,0.08182566950710557,0.06258427882248352,0.04822638269920099
0.162,0.06151008867531368,0.049300153483881726,0.0676647422499349,0.058610507195714145,0.0557688144364028,0.06762266144870299,0.07237057973670724,0.052008524269260614,0.08319704332375566,0.06079410935186347,0.047763751256913234
0.164,0.06097774640500349,0.04860803743792852,0.06701500875088562,0.05789256506137308,0.05521488429385146,0.06694422282956203,0.0726951890876768,0.05148894266290971,0.08238379671126317,0.06024986634829066,0.04728495086629381
0.166,0.060918130310624694,0.04845886777647046,0.06664083615726857,0.057882301975955786,0.05515529371181427,0.06677028833276077,0.07287364901329652,0.05153857063048428,0.08213428733162353,0.06041037942690386,0.047316828749668915
0.168,0.06188871304125502,0.050150759758398555,0.06831673945183026,0.057867485920617856,0.05576179372956158,0.0678008598030001,0.07517073953624587,0.052278686963501464,0.08263683605886929,0.061024626232860424,0.04787860295766477
0.17,0.06326744918756888,0.05227721447677525,0.06994322634723216,0.05878766596456453,0.056759942804824104,0.06967212716226046,0.0766651451367909,0.054000849578108245,0.08313330729814039,0.06252643808130398,0.048908575025688794
0.17200000000000001,0.0641915944416019,0.054154925778745366,0.07130798716634312,0.059584268818353214,0.057295821290391125,0.07129383689951685,0.07651607660486259,0.05551575598412706,0.08310094808456614,0.06347089368542058,0.04967543010369291
0.17400000000000002,0.06331044115245679,0.05420077199595741,0.07148907536204618,0.058725286356973494,0.056215782818134885,0.0709110553297101,0.0737713881187011,0.054810836458566436,0.08201395614159124,0.061955645369320966,0.049010613573566175
0.176,0.06444937896315657,0.05599901849107369,0.07240648559308938,0.06010186181754085,0.057007998255524606,0.0721496935214665,0.07405297424303003,0.05662874288486286,0.08221253730932476,0.06366921142559867,0.05026526609005433
0.178,0.064557252537666,0.0571492104162159,0.07313116843291478,0.05979409990986029,0.05674076937427763,0.07254315838702607,0.073952332363455,0.057086688339363256,0.0812338402878422,0.06353041421692462,0.050410843648780235
0.18,0.06341001520565016,0.056393408410416956,0.07248725979146875,0.058794295828799914,0.05559295936765796,0.07158024815595398,0.07152193443954291,0.056020398115173675,0.08012254060250334,0.06203184261687977,0.04955526472810434
0.182,0.06223939532806129,0.054934804979213436,0.07133371434220726,0.057985842874637816,0.05463489247621389,0.0705686281894139,0.06940463303656252,0.05490168193872602,0.0793212897639044,0.060773363815853854,0.04853510186387977
0.184,0.062130140655158796,0.05574160160908315,0.07162604016236895,0.057058351974567434,0.05432018911166536,0.07072562166545626,0.07052071656138037,0.05503874412834964,0.07765244636196722,0.060404928943953884,0.04821276603279567
0.186,0.061394348138239206,0.054914837861845145,0.07065567285182606,0.05673485551956714,0.05364211359887783,0.07111934557425759,0.0689284169100497,0.05546583426535845,0.07512387835840395,0.060347022528528305,0.04701150391367792
0.188,0.05992058666172356,0.05420987811647604,0.0696942261798087,0.05511865984875386,0.052253735680916735,0.07019849210494866,0.06684665816239288,0.05445016349054954,0.0721779399093967,0.05876239988208165,0.04549371324191087
0.19,0.059979044507491176,0.05325853950308579,0.06916633802952521,0.0556311101020307,0.05237865035482536,0.06997691282183016,0.06687986668764723,0.05441139897176239,0.07322090067886089,0.059128181088913934,0.04573854683643008
0.192,0.05976672204759821,0.053864475937718925,0.06939837827606055,0.05517597452416978,0.05208482619216981,0.06966062550819341,0.06634895914940309,0.05424928929093298,0.07254960625909601,0.05868523082786614,0.0456498545103714
0.194,0.05842128077144669,0.05368963850081532,0.06874745362611878,0.053618704948186435,0.05083280097014187,0.06840097601867967,0.06411738230328479,0.05306855097697538,0.0702303052310671,0.05698001352746007,0.044526981611737515
0.196,0.05832610334516506,0.05314397170748186,0.06839865977281256,0.05396202760196345,0.05071066926388279,0.06831461159646723,0.0634839188814098,0.05333285417235367,0.07003892263841549,0.05738496531369386,0.04449043250316986
0.198,0.05780818407442179,0.053133738037921985,0.06819202876234631,0.05354852080294048,0.05019190487109537,0.06732872652985766,0.061953510248819454,0.05258269696566853,0.07020719142141951,0.05647307219725661,0.044470450906891945
0.2,0.05869270425177821,0.05308772327268074,0.06848401431228879,0.05448440195599957,0.05100513231598225,0.06768102589888192,0.06383477386986613,0.052914199788152816,0.07263824798434482,0.057300589764609056,0.045496933354975955
0.202,0.05901397493061026,0.05448937581101687,0.06904200339467859,0.054380456580858105,0.05107568298782972,0.0682438090827493,0.06465234260068509,0.054128611199861676,0.07052768422420941,0.05810719972698919,0.04549258369722464
0.20400000000000001,0.05867117738958616,0.05283749110974201,0.06800548994015854,0.0541035421573286,0.0510313434176326,0.0682751201970705,0.06540829786985491,0.05367307994381054,0.07050501854097924,0.058085691425075026,0.04478669929420964
0.20600000000000002,0.05899134885472377,0.053228616625772274,0.06820440609196232,0.054206420906045216,0.051288565503289085,0.06840283323927121,0.06635657707172105,0.05397629577752383,0.07075507642106504,0.05840179974643622,0.045092897164151435
0.20800000000000002,0.05899994816035235,0.05360857832590471,0.06825072672998389,0.05379665227753083,0.05126608327824589,0.06841066229531645,0.06711456944807537,0.05407841680407888,0.07011004142363964,0.0583414781853,0.04502227283544791
0.21,0.05768638260796573,0.05362019138359142,0.06776103954784918,0.05274253695398756,0.04996860519233459,0.06696466774775989,0.06366816944167397,0.053339981324302954,0.067522362751949,0.057116539533999866,0.04415973220220881
0.212,0.05838122410094694,0.05450145753574498,0.06821542398302394,0.05296981926209332,0.050499397602060236,0.0674895391287138,0.06574272177833529,0.054348121007437245,0.06737461060398575,0.05802297821505542,0.044648171893019395
0.214,0.057102261118907274,0.05402488714050868,0.06750020583404925,0.051947650791955624,0.049356579334420836,0.06595391844765064,0.06290898174571191,0.053277640747409594,0.06551340349096701,0.05674219930753144,0.04379714434886772
0.216,0.057335354739668866,0.05307086019797036,0.06715240525477695,0.05239440594405376,0.04962466402178478,0.06628426383432073,0.06362740390986676,0.052692303368655935,0.06784105441336163,0.05657482364965205,0.04409136280224568
0.218,0.05759556594067851,0.05413884393992385,0.06717428863187835,0.05113434865615474,0.04993998567164559,0.06650550895211205,0.06729600427141214,0.052801810231756896,0.06660038527335177,0.05630761982987731,0.044056863948672365
0.22,0.05718920051064682,0.05460267168416044,0.06686600042286872,0.05026906118945462,0.04946843542400492,0.06548642672445781,0.0675693211250804,0.052165989698823356,0.06593648073559866,0.0554161027166068,0.04411151538541247
0.222,0.056581410254590694,0.05305569524550813,0.06581368856200043,0.049656974765467154,0.04911050550835039,0.0650982306510347,0.06784096250629412,0.05116846658725782,0.06584036694095896,0.05493168886639588,0.04329752291263933
0.224,0.056558244374546776,0.053102977748289204,0.0656159820827894,0.04933089667136081,0.04902769996134082,0.06480095751570158,0.06884679936261007,0.05101922891543875,0.06572642363372516,0.054778682743516494,0.04333279511069543
0.226,0.05571881068656761,0.05281377695172862,0.06534520027040769,0.04931721009096912,0.04827291032304837,0.06377580717650422,0.06480708120325795,0.05041593734650496,0.06530359784068585,0.053970527005400726,0.043166058657168604
0.228,0.05594249555588913,0.05334291455032003,0.06565579037755209,0.04933715747855616,0.048509978242072926,0.06417221178787802,0.0652462728077774,0.051073612365989174,0.0645897429187895,0.05437713027883784,0.04312014475111814
0.23,0.05582570039359323,0.053149963196891914,0.06533244596222176,0.04917247905682531,0.048230944521701624,0.06354265078460297,0.0657070468955624,0.05057207144778808,0.06517218077377274,0.05397773922057725,0.043399482075988316
0.232,0.05591863140246471,0.05374073310779459,0.06522264642393183,0.048463585932159825,0.048258547312865274,0.06342894665430965,0.06790065737766382,0.05077919428620836,0.06416439026634091,0.0538837752306387,0.04334383743273418
0.234,0.0568897153669473,0.054394776549740675,0.06632111278145758,0.0499809160624165,0.04888942117674777,0.0641926184885453,0.0678501329961565,0.05198559004795045,0.06582790341306644,0.055024482965916,0.044430199187475816
0.23600000000000002,0.05691604694855499,0.054198574493671714,0.06586733624498364,0.04947066528041333,0.04875897058877865,0.06374465906500926,0.07024657787689748,0.05159747103379653,0.06601109589275,0.05475276336042312,0.04451235564882616
0.23800000000000002,0.056929834467499406,0.0544678414655142,0.06603075433335437,0.04962253061848243,0.04874539040497072,0.06375119714725375,0.06954913208864388,0.05191264154533781,0.06575742526881967,0.05483654990348519,0.04462488189913205
0.24,0.05658772139664402,0.05239682633766407,0.06480823304006944,0.04915875121963076,0.048533674076018274,0.06308049308947783,0.07181032457262371,0.050413799981027574,0.06713909025213016,0.054544990317220154,0.043991031080578225
0.242,0.05560404436519996,0.052262346071427546,0.06414258295067887,0.04810822214399024,0.04793375369520214,0.06269944388231996,0.06934831707260558,0.049998711971136034,0.06483154327910046,0.05365058196685868,0.04306494061868005
0.244,0.055953319792343414,0.05073244134257382,0.06376839953391722,0.04875033504221815,0.04826630896931383,0.06283683486012648,0.07128527406726493,0.04965747330983139,0.06696055799645206,0.05424468501447954,0.04303088778725672
0.246,0.05612471433074023,0.05058487028733494,0.0639082957685192,0.049311311381883494,0.04836242801574564,0.06263729419132724,0.0709725024989889,0.04960063546376725,0.06799895370488784,0.0544804884047132,0.043390363590234626
0.248,0.05561236848602733,0.0508170029642111,0.06325478599010126,0.04766996240521593,0.04751303973858123,0.0616500731641757,0.07350045133916816,0.04911838170265259,0.06620936193075422,0.05341724421276539,0.042973381412647726
0.25,0.0544938406155638,0.04975386923066427,0.0618061867708406,0.045927130840310415,0.04651731047942975,0.06049581457397868,0.07427873980989319,0.04788414711285427,0.06437604883764791,0.0521205463720692,0.041778612127949755
0.252,0.055260966622398155,0.050242514395988036,0.06254445246189477,0.04688208544796091,0.04720909761797021,0.06134287330313881,0.07450701455185826,0.049002995226718804,0.0655258454463864,0.05301998655683282,0.04233280121523253
0.254,0.05486504621848374,0.049536706697495214,0.06192057325774569,0.04637824042758343,0.046462379155365996,0.06006905783318128,0.07577823459194077,0.04812031784693904,0.06582036783581025,0.05236801290289228,0.04219657163588342
0.256,0.054488412321583926,0.04937380406037417,0.0614990371316535,0.04571844879154474,0.045926153751529974,0.059469468533014824,0.07618790377533569,0.04786525162399302,0.06518596516426878,0.051759921723715574,0.04189816866040896
0.258,0.05417716961340152,0.049422241388715316,0.0612379714457818,0.04523885493167101,0.045776459914061096,0.059472666421627296,0.07560047859151098,0.04780123388208657,0.06421488260499675,0.051432994124705034,0.04157391282885936
0.26,0.05386167640704326,0.049082176837287106,0.06090901083676259,0.04503888256191191,0.045623106159164095,0.05923657568808005,0.0749062137167148,0.0473766356970835,0.06383966686349074,0.05125790992889734,0.041346585781040446
0.262,0.053134975581445365,0.04855947331402055,0.059850830319694404,0.04339126826365802,0.045044542960385625,0.05906185006589426,0.07569297740150749,0.04733706972858298,0.06205885996860727,0.050274252971460154,0.04007863082064289
0.264,0.0529912261872361,0.04889688404658832,0.05986947509833551,0.04318432921571813,0.04516276574168687,0.05929362541405103,0.074662574829928,0.04749228293426244,0.061141143875022896,0.05024431216464409,0.03996486855212367
0.266,0.05259176014149036,0.04924118634946628,0.05965467878958697,0.042400594469816255,0.044854170005654836,0.059077301001134175,0.07411887452486998,0.04753812079973918,0.05976350230594374,0.04967662724840982,0.039592545920282385
