t,n1,n2,n3,n4,n10,n20,f1,f2,f3,f4,f10,f20
0.11999999999999999556,0.0008500936173178660492,2.533621112313837045e-06,4.1744855926180987333e-07,4.9422958677067672667e-09,1.0260029653035589675e-15,1.0260029653035590661e-15,0.00080613142249158996865,4.0895591170766459137e-06,3.7946448066215544315e-07,6.3927173084067728366e-09,2.3518324510715741183e-18,1.16263088105809302536e-32
0.13000000000000000444,0.000997486634676684916,3.2311423985818954655e-06,5.748029499045781843e-07,7.3835255386276751293e-09,8.513545462090986607e-16,8.5135454620909871e-16,0.00094608479445193558333,5.1995146876258061113e-06,5.226603507036952215e-07,9.538850258770081192e-09,5.6726964843190437614e-18,6.2437583399574352613e-32
0.14000000000000001332,0.0011566071210596294777,4.048873121582199742e-06,7.7288474948861486453e-07,1.0709067841443628288e-08,1.1451030269022942e-15,1.1451030269022941754e-15,0.0010972344361691087431,6.4940684127652319906e-06,7.030047978933917146e-07,1.3817181044546386198e-08,1.28180235303758063505e-17,2.9602230534048321378e-31
0.14999999999999999445,0.0013274403407122329929,4.9973704797258737365e-06,1.0181554005421811795e-06,1.5141599851770290448e-08,1.2793341836420441484e-15,1.278891600469352905e-15,0.0012595803476431093396,7.987420150540323587e-06,9.2642695474159045435e-07,1.9509024989034342124e-08,2.7378933167452619116e-17,1.260526927041920773e-30
0.16000000000000000333,0.0015099704763712969201,6.0874693866606279594e-06,1.3175430859250578091e-06,2.0939118675754162853e-08,1.0042052308896836379e-15,1.0023309901423376771e-15,0.0014331225288739376979,9.693769758996497029e-06,1.199295148759404928e-06,2.693885812266888136e-08,5.568426367287797113e-17,4.8882715439024002305e-30
0.17000000000000001221,0.001704180631412924459,7.3302977920637807056e-06,1.6784401963961159202e-06,2.8397796453252733287e-08,9.776563583096833421e-16,9.753302504562528838e-16,0.0016178609798615940351,1.1627317096179147271e-05,1.5284169024587142486e-06,3.647740009067370385e-08,1.0848028242456676652e-16,1.7460755706655351157e-29
0.17999999999999999334,0.0019100528321432946747,8.737291198094667598e-06,2.1087006329198786202e-06,3.7854900914838436e-08,1.0641172120823026939e-15,1.051657162416338128e-15,0.0018137957006060772668,1.3802262020133681123e-05,1.9210389333521619905e-06,4.8544697060713933606e-08,2.0342776523924614688e-16,5.7990692427552877536e-29
0.19000000000000000222,0.0021275680302374850791,1.0320206355977102655e-05,2.6166369404437720234e-06,4.9691785183549187713e-08,8.155093287654791127e-16,7.651178344679934791e-16,0.002020926691107388911,1.623280438890551048e-05,2.384847153953161801e-06,6.3613204630548743816e-08,3.687247437830049423e-16,1.8049339222979108401e-28
0.2000000000000000111,0.0023567061053273552062,1.20911341315627716405e-05,3.2110172750910068389e-06,6.433694796013406243e-08,7.5979957742507223377e-16,6.924467657410363917e-16,0.0022392539513655281003,1.8933144060540033684e-05,2.9279666717758915768e-06,8.2210870735683847917e-08,6.482501476173985811e-16,5.2998746275980568188e-28
0.20999999999999999223,0.002597445867729773544,1.4062511535391258554e-05,3.9010622072751527553e-06,8.226916874251390003e-08,8.302930492345698624e-16,7.93688832186436885e-16,0.0024687774813804937504,2.1917480893082649074e-05,3.5589617893352936758e-06,1.0492421855702406348e-07,1.1087277413747459128e-15,1.4765252446306985304e-27
