t,ex0,to0,cg0,ex1,to1,cg1,ex2,to2,cg2
1.55,-0.3565561736039413,-0.012485612964256891,-0.3089495824175605,-0.19623308917259072,-0.11191790896500861,-0.24458198884174445,-0.06576966034160149,-0.2504077560338704,-0.16415979563499944
1.56,-0.3547295136811545,-0.011876450313866554,-0.30871979720393194,-0.19386395288116168,-0.10957688601289216,-0.2440392938896287,-0.0641680020392841,-0.2477449385260586,-0.16336598733833171
1.57,-0.3527643287032919,-0.011289216088964405,-0.30837922451084127,-0.19143955152525624,-0.10722757341194329,-0.24340754077754068,-0.06257433162916298,-0.24499420240592176,-0.16251713008467286
1.58,-0.35066474435826195,-0.010724445273548577,-0.3079298546629642,-0.18896377279473908,-0.1048748060031427,-0.24268862920406048,-0.06099004916800596,-0.24216042262402698,-0.16161495831503736
1.59,-0.34843494296510724,-0.010182697930498844,-0.30737371979689654,-0.1864404077882552,-0.1025212191316575,-0.24188460672812045,-0.05941651939784327,-0.23924838390597128,-0.1606611800625941
1.6,-0.34607916347400397,-0.009663534889101712,-0.30671289386115486,-0.18387315101323,-0.1001690923617977,-0.2409975022715772,-0.057855071745967476,-0.2362627807523817,-0.15965747695266644
1.61,-0.34360170146626257,-0.009164909099825274,-0.3059489408249184,-0.1812656003858693,-0.09782065157941691,-0.2400293261192113,-0.05630700032493351,-0.23320821743891518,-0.158605504202732
1.62,-0.341006909154327,-0.008686201526956832,-0.30508048450885766,-0.1786212572311592,-0.09547806899191238,-0.23898206991872747,-0.05477356393255868,-0.2300892080162586,-0.157506890622423
1.6300000000000001,-0.3382979273539621,-0.008226857486130671,-0.30410901396391044,-0.1759435262828662,-0.0931434631282249,-0.23785770668075454,-0.05325598605192266,-0.22691017631012877,-0.15636323861352597
1.6400000000000001,-0.33547619534662443,-0.007786341951013633,-0.30303662441250007,-0.17323571568353713,-0.09081889883883892,-0.23665819077884542,-0.051755454851367455,-0.22367545592127255,-0.15517612416998183
1.6500000000000001,-0.33254637102449547,-0.007364139553305119,-0.3018653997713825,-0.17050103698449925,-0.08850638729578249,-0.2353854579494771,-0.05027312318449746,-0.22038929022546663,-0.15394709687788596
1.6600000000000001,-0.3295131942819247,-0.00695975458273709,-0.30059741265164597,-0.16774260514586012,-0.08620788599262724,-0.2340414252920507,-0.04881010859017943,-0.21705583237351767,-0.1526776799154881
1.67,-0.3263813232652172,-0.006572710987074069,-0.29923472435871123,-0.16496343853650777,-0.08392529874448848,-0.2326279912688914,-0.047367493292542515,-0.21367914529126236,-0.15136937005319254
1.68,-0.3231553343726331,-0.006202552372113116,-0.2977793848923315,-0.1621664589341104,-0.08166047568802497,-0.2311470357052485,-0.04594632420097811,-0.21026320167956716,-0.15002363765355778
1.69,-0.31983972225438834,-0.005848842001683876,-0.2962334329465925,-0.15935449152511674,-0.0794152132814392,-0.22960041978929538,-0.0445476129101401,-0.2068118840143286,-0.14864192667129683
1.7,-0.31643889981265416,-0.005511162797648542,-0.2945988959099122,-0.15653026490475586,-0.07719125430447729,-0.22798998607212953,-0.04317233569994467,-0.20332898454647313,-0.14722565465327714
1.71,-0.31295719820155715,-0.005189117339901863,-0.29287778986504126,-0.15369641107703713,-0.07499028785842887,-0.22631755846777252,-0.0418214335355704,-0.1998182053019572,-0.1457762127385205
1.72,-0.3093988668271795,-0.004882327866371149,-0.2910721195890627,-0.15085546545475034,-0.07281394936612723,-0.22458494225317008,-0.040495812067458205,-0.1962831580817671,-0.1442949656582032
1.73,-0.30576807334755873,-0.004590436273016269,-0.289183878553392,-0.14800986685946566,-0.07066382057194928,-0.22279392406819193,-0.03919634163131138,-0.19272736446191918,-0.1427832517356559
1.74,-0.3020689036726878,-0.004313104113829651,-0.28721504892377714,-0.14516195752153357,-0.0685414295418155,-0.22094627191563193,-0.03792385724809556,-0.18915425579345962,-0.1412423828863636
1.75,-0.2983053619645151,-0.004050012600836276,-0.28516760156029836,-0.14231398308008497,-0.06644825066318999,-0.21904373516120812,-0.03667915862403877,-0.18556717320246457,-0.13967364461796583
1.76,-0.2944813706369445,-0.003800862604093693,-0.28304349601736867,-0.13946809258303103,-0.06438570464508046,-0.21708804453356248,-0.0354630101303605,-0.18196936759004023,-0.13807829603025643
1.77,-0.2906007703558353,-0.003565006292682163,-0.28084468054373324,-0.1366263384870634,-0.06235515851803822,-0.21508091212426123,-0.03427512570733316,-0.17836399963232263,-0.1364575698151837
1.78,-0.2866673200390022,-0.003341503986111439,-0.2785730920824699,-0.13379067665765404,-0.0603579256341582,-0.21302403138779455,-0.033114532738770325,-0.1747541397804778,-0.13481267225685037
1.79,-0.28268469685621533,-0.0031298626497279843,-0.27623065627098875,-0.13096296636905524,-0.0583952656670789,-0.21091907714157687,-0.03198091951002518,-0.17114276826070168,-0.13314478323151355
1.8,-0.2786564962292003,-0.0029296040951639246,-0.27381928744103257,-0.12814497030429978,-0.05646838461198249,-0.2087677055659466,-0.03087398073144571,-0.16753277507422015,-0.13145505620758477
1.81,-0.27458623183163805,-0.0027402609749824927,-0.27134088861867645,-0.12533835455520062,-0.054578434785594675,-0.20657155420416629,-0.029793417538374698,-0.16392695999728915,-0.12974461824562997
1.82,-0.2704773355891651,-0.002561376782678025,-0.2687973515243279,-0.12254468862235122,-0.05272651482618481,-0.20433224196242256,-0.02873893749114976,-0.16032803258119438,-0.12801456999836947
1.83,-0.26633315767937327,-0.002392505852675966,-0.26619055657272694,-0.11976544541512538,-0.05091366969356583,-0.20205136910982618,-0.027710254575103302,-0.1567386121522516,-0.12626598571067804
1.84,-0.2621569665318099,-0.002233213360332863,-0.26352237287294605,-0.11700200125167726,-0.04914072643981707,-0.19973051727841193,-0.02670708920056256,-0.15316122781180652,-0.12449991321958488
1.85,-0.2579519488279778,-0.00208307532193637,-0.2607946582283902,-0.11425563585894134,-0.047407564732182335,-0.19737124946313878,-0.02572916820284956,-0.14959831843623478,-0.12271737395427357
1.86,-0.2537212095013351,-0.0019416785947052484,-0.25800925913679673,-0.11152953670392521,-0.04571383130621979,-0.19497511002188975,-0.024776224842281157,-0.1460522326769419,-0.12091936293608208
1.87,-0.2494677717372954,-0.0018086208767893615,-0.2551680107902355,-0.10882749068179437,-0.044059186242483186,-0.1925436246754719,-0.023847998804168997,-0.1425252289603634,-0.1191068487785028
1.8800000000000001,-0.24519457697322777,-0.0016835107072696825,-0.2522727370751088,-0.10615046272512065,-0.04244329699611732,-0.19007830050761654,-0.022944236198819568,-0.13902002736494423,-0.11728077368718257
1.8900000000000001,-0.24090448489845673,-0.0015659674661582857,-0.24932525057215132,-0.10349936799632778,-0.040865838396857944,-0.1875806259649789,-0.022064689561534134,-0.1355421178449804,-0.11544205345992263
1.9000000000000001,-0.23660027345426216,-0.0014556213743983533,-0.24632735255643037,-0.10087508875902891,-0.03932649264903187,-0.18505207085713843,-0.021209117852608785,-0.13209360467838377,-0.11359157748667861
1.9100000000000001,-0.23228463883387945,-0.0013521134938641742,-0.24328083299734554,-0.09827847437802655,-0.03782494933155688,-0.1824940863565986,-0.02037728645733443,-0.1286758626265215,-0.11173020874956052
1.92,-0.2279601954824994,-0.0012550869700545348,-0.24018747055862896,-0.09571034131931262,-0.03636090539794183,-0.17990810499878712,-0.019568967185996787,-0.12529022648299262,-0.10985907404055802
1.93,-0.2236294760972682,-0.0011641155483518772,-0.23704903259834514,-0.0931714731500683,-0.03493406517628647,-0.17729554068205555,-0.018783938273876352,-0.12193799107362764,-0.10797995147394313
1.94,-0.21929493162728744,-0.001078888952879226,-0.23386727516889108,-0.09066262053866427,-0.03354414036928166,-0.17465778866767967,-0.01802198438124846,-0.11862041125648909,-0.1060939754514915
1.95,-0.2149589312736143,-0.0009991360265204407,-0.2306439430169963,-0.08818450125466054,-0.032190850054209234,-0.17199622557985947,-0.017282896593383276,-0.1153387019218711,-0.10420221184604037
1.96,-0.21062376248926126,-0.0009245898667052598,-0.22738076958372272,-0.08573780016880653,-0.030873920682942053,-0.16931220940571884,-0.016566472420545732,-0.11209403799229956,-0.10230570345561246
1.97,-0.20629163097919634,-0.0008549878254093008,-0.22407947700446473,-0.083323169253041,-0.02959308608194396,-0.16660707949530595,-0.01587251579799561,-0.10888755442253209,-0.10040547000341608
1.98,-0.20196466070034289,-0.000790071509154059,-0.22074177610894918,-0.08094122758049209,-0.028348087452269827,-0.16388215656159288,-0.015200837085987472,-0.10572034619955809,-0.098502508137845
1.99,-0.19764489386157974,-0.000729586779006909,-0.21736936642123528,-0.07859256132547736,-0.027138673369565523,-0.161138742680476,-0.014551253069770714,-0.10259346834259864,-0.09659779143247854
2.0,-0.19333429092374116,-0.000673283750581104,-0.21396393615971482,-0.0762777237635037,-0.025964599784067937,-0.1583781212907756,-0.01392358695958952,-0.09950793590310658,-0.09469227038608154
2.0100000000000002,-0.18903473059961678,-0.0006209167940357736,-0.21052716223711188,-0.07399723527126736,-0.024825630020604953,-0.15560155719423613,-0.013317668390682894,-0.09646472396476642,-0.0927868724226043
2.02,-0.18474800985395193,-0.0005722445340759322,-0.2070607102604834,-0.07175158332665416,-0.02372153477859553,-0.1528102965555263,-0.012733333252406973,-0.09346476764349468,-0.09088250189118284
2.0300000000000002,-0.18047584390344693,-0.0005270298499524637,-0.20356623453121817,-0.0695412225087389,-0.02265209213204949,-0.15000556690223854,-0.012169742193960671,-0.09050896208743914,-0.0889800400661384
2.04,-0.17621986621675806,-0.0004850398754621398,-0.200045378045038,-0.06736657449778624,-0.021617087529567862,-0.14718857718738876,-0.011625830042619235,-0.08759816247697988,-0.08708034514697804
2.05,-0.17198162851449655,-0.00044604599894760373,-0.1964997724919968,-0.06522802807524988,-0.02061631379434252,-0.14436058255159667,-0.011101049081389007,-0.08473318402472826,-0.08518425225839418
2.06,-0.1677626007692291,-0.00040982386329737946,-0.19293103825648084,-0.06312593912377287,-0.01964957112415636,-0.14152300283927738,-0.010594864569948246,-0.08191480197552743,-0.08329257345026465
2.07,-0.1635641712054784,-0.00037615477591786985,-0.18934078441720936,-0.06106063062718797,-0.018716667091383428,-0.13867726455722873,-0.01010675474464719,-0.07914375160645268,-0.08140609769765313
2.08,-0.15938911794912003,-0.0003448694852117033,-0.18573060874723346,-0.059032392670516944,-0.017817416642988602,-0.13582476702108784,-0.009636210818507898,-0.07642072822681042,-0.07952559090080846
2.09,-0.1552423692714989,-0.0003158527872416713,-0.18210209771393726,-0.057041482439971244,-0.016951642100527936,-0.13296688235533205,-0.009182736981224427,-0.07374638717813946,-0.07765179588516533
2.1,-0.1511255977429349,-0.00028899222940783205,-0.1784568264790367,-0.055088124222951416,-0.01611917316014832,-0.13010495549327797,-0.008745850399162659,-0.07112134383420973,-0.07578543240134364
2.11,-0.147040278609562,-0.00026417531973395303,-0.17479634432556693,-0.05317250940804767,-0.01531872984164493,-0.12724030417708254,-0.008325081215360472,-0.06854617360102341,-0.07392719712514911
2.12,-0.14298783884865338,-0.0002412895268675014,-0.1711215639865658,-0.05129479648503932,-0.01454833797480722,-0.12437421895774194,-0.007919972549527575,-0.06602141191681397,-0.07207776365757274
2.13,-0.13896965716862275,-0.00022022228007965278,-0.16743385164612898,-0.04945511104489529,-0.013807189331153503,-0.1215079631950926,-0.0075300804980456635,-0.06354755425204708,-0.07023778252479122
2.14,-0.13498706400902305,-0.00020086096926528324,-0.16373495432321417,-0.04765354577977368,-0.013094494775101802,-0.11864277305781026,-0.0071549741339682746,-0.061125056109419665,-0.06840788117816662
2.15,-0.1310413415405478,-0.00018309294494297647,-0.16002658896918415,-0.045890160483022205,-0.012409480208429384,-0.11577985752341091,-0.006794235507020919,-0.05875433302386082,-0.0665886639942467
2.16,-0.12713372366502973,-0.00016680551825501745,-0.15631044246780548,-0.04416498204917764,-0.011751386570272498,-0.11292039837824977,-0.006447459643600958,-0.05643576056253101,-0.06478071227476451
2.17,-0.12326539601544215,-0.0001518859609673982,-0.15258817163524974,-0.042478004473966505,-0.011119469837126625,-0.11006555021752243,-0.006114254546777728,-0.05416967432482281,-0.06298458424663893
2.18,-0.11943749595589753,-0.00013822150546981222,-0.14886140322009234,-0.040829188854304324,-0.010513001022846236,-0.10721644044526366,-0.005794241196292413,-0.05195636994236011,-0.061200815061973994
2.19,-0.11565111258164898,-0.00012569934477566,-0.14513173390331374,-0.03921846338829635,-0.009931266178645027,-0.10437416927434856,-0.005487053548558165,-0.04979610307899897,-0.05942991679805965
2.2,-0.11190728671908878,-0.00011420663252204364,-0.14140073029829817,-0.03764572337523693,-0.009373566393095695,-0.10153980972649145,-0.005192338536659996,-0.04768908943082678,-0.057672378457371
2.21,-0.10820701092574977,-0.0001036304829697721,-0.13766992895083494,-0.03611083273784899,-0.008839217792130141,-0.09871440763224695,-0.004909756070354881,-0.045635504726163054,-0.05592866596756899
2.22,-0.10455122949030408,-9.3858368313683e-05,-0.13394083633911708,-0.03461367142782377,-0.008327551539039295,-0.09589898163100896,-0.0046389790360716505,-0.04363548472555871,-0.0541992221814998
2.23,-0.1009408384325643,-8.48233073590477e-05,-0.1302149288737428,-0.033153805722411445,-0.007837913834473272,-0.09309452317101166,-0.004379693296911102,-0.04168912522179667,-0.05248446687719537
2.24,-0.09737668550348233,-7.650523907047018e-05,-0.12649365289771397,-0.031730674121571045,-0.007369665916441219,-0.09030199650932844,-0.004131597692645896,-0.03979631908716386,-0.05078479675787299
2.25,-0.09385957018515052,-6.88768468916953e-05,-0.1227784246864376,-0.030343721080573434,-0.006922184060311471,-0.08752233871187301,-0.0038944040397206423,-0.03795613602223848,-0.04910058545193564
2.2600000000000002,-0.09039024369080058,-6.190885206683776e-05,-0.11907063044772444,-0.028992397010000857,-0.006494859578811393,-0.08475645965339836,-0.003667837131251824,-0.03616769055830048,-0.0474321835129716
2.27,-0.08696940896480468,-5.5570013640384596e-05,-0.11537162632179031,-0.027676158275747396,-0.006087098822027541,-0.08200524201749772,-0.0034516028782362487,-0.034430136017290315,-0.0457799184197549
2.2800000000000002,-0.08359772068267426,-4.982712845719288e-05,-0.11168273838125482,-0.0263944671990185,-0.0056983231774055,-0.07926954129660362,-0.0032450822517353867,-0.03274263679448673,-0.04414409457624488
2.29,-0.08027578525106129,-4.4645031162491895e-05,-0.10800526263114262,-0.02514679205633146,-0.005327969069750039,-0.07655018579198881,-0.0030478478769550487,-0.031104368358507405,-0.042524993311586656
2.3000000000000003,-0.07700416080775697,-3.998659420188109e-05,-0.1043404650088822,-0.023932607079514952,-0.004975487961224968,-0.07384797661376538,-0.0028595644013617028,-0.02951451725130829,-0.04092287288011058
2.31,-0.07378335722169309,-3.581272782133196e-05,-0.100689581384307,-0.022751392455709465,-0.004640346351353261,-0.07116368768088566,-0.002679905044338742,-0.027972281088184274,-0.039337968461332765
2.32,-0.07061383609294077,-3.208238006718651e-05,-0.09705381755965455,-0.02160263432736695,-0.0043220257770169804,-0.06849806572114134,-0.0025085515971864265,-0.02647686855776861,-0.03777049215995472
2.33,-0.06749601075271112,-2.8752536786158016e-05,-0.09343434926956666,-0.020485824792250938,-0.004020022812457273,-0.06585183027116395,-0.0023451944231219065,-0.02502749942203318,-0.03622063300586344
2.34,-0.06443024626335553,-2.5778221625331242e-05,-0.08983232218109014,-0.019400461903436757,-0.003733849069274448,-0.06322567367642512,-0.002189532457279246,-0.02362340451628866,-0.03468855695413159
2.35,-0.06141685941836465,-2.311249603216164e-05,-0.08624885189367548,-0.01834604966931111,-0.0034628610335485322,-0.06062026109123575,-0.0020412732067093715,-0.022263825749184084,-0.03317440688501719
2.36,-0.05845611874236972,-2.070645925447626e-05,-0.08268502393917838,-0.017322098053572512,-0.003205999548019382,-0.058036230478747036,-0.0019001327503801256,-0.02094801610270733,-0.031678302603963954
2.37,-0.05554824449114118,-1.8509248340472896e-05,-0.07914189378185818,-0.016328122975230903,-0.0029627133165693975,-0.05547419261094945,-0.0017658357391762175,-0.019675239632184663,-0.03020036946231012
2.38,-0.05269340865159004,-1.646803813872088e-05,-0.07562048681837936,-0.015363646308607998,-0.0027325051601433995,-0.05293473106867366,-0.0016381153958992722,-0.018444771466281172,-0.02874160550908972
2.39,-0.04989173494176656,-1.4544265425074718e-05,-0.07212179837781013,-0.014428195883336936,-0.002514886253705219,-0.05041840224158971,-0.001516713515267781,-0.017255897807000323,-0.027302605366947216
2.4,-0.04714329881086145,-1.2759197292663764e-05,-0.0686467937216238,-0.013521305484362665,-0.00230937612623778,-0.04792573532820786,-0.001401380463917148,-0.016107915929684434,-0.025883542870630098
2.41,-0.0444481274392048,-1.1119934820786274e-05,-0.06519640804369749,-0.012642514851941546,-0.002115502660743022,-0.045457232335877645,-0.001291875180399647,-0.015000134183014196,-0.024484582448876694
2.42,-0.04180619973826706,-9.629549684373728e-06,-0.061771546470313285,-0.011791369681641694,-0.001932802094241974,-0.043013368080788844,-0.001187965175184465,-0.013931871989009106,-0.023105879124416664
2.43,-0.039217446350658144,-8.28916214614607e-06,-0.058373084060157135,-0.010967421624342721,-0.0017608190177746835,-0.04059459018797058,-0.0010894265306576577,-0.012902459843027108,-0.021747578513970495
2.44,-0.036681749650128326,-7.097941056612242e-06,-0.05500186580432001,-0.010170228286235948,-0.001599106376400282,-0.03820131909129218,-0.0009960439011221906,-0.01191123931376489,-0.020409816828249987
2.45,-0.034198943741567234,-6.053103854069702e-06,-0.051658706626296666,-0.009399353228824198,-0.0014472254691969264,-0.03583394803346229,-0.0009076105127979032,-0.010957563043257606,-0.0190927208719578
2.46,-0.03176881446100496,-5.149916564604853e-06,-0.048344391381986984,-0.008654365968921992,-0.0013047459492618527,-0.03349284306602976,-0.0008239281638215416,-0.010040794746879193,-0.0177964080437879
2.47,-0.029391099375610907,-4.38169380209266e-06,-0.045059674859694504,-0.007934841978655374,-0.0011712458237113253,-0.031178343049382815,-0.0007448072242467289,-0.009160309213341995,-0.01652098633642509
2.48,-0.02706548778369483,-3.7397987681969995e-06,-0.04180528178012788,-0.007240362685462097,-0.0010463114536806849,-0.02889075965274983,-0.0006700666360439909,-0.008315492304697157,-0.015266554336545493
2.49,-0.024791620714706114,-3.2136432523703395e-06,-0.03858190679639967,-0.006570515472091375,-0.0009295375543243033,-0.02663037735419857,-0.0005995339131007315,-0.007505740956334245,-0.014033201224816078
2.5,-0.02256909092923423,-2.79068763185402e-06,-0.03539021449402727,-0.005924893676604193,-0.0008205271948156256,-0.02439745344063693,-0.0005330451412212602,-0.00673046317698163,-0.012821006775895122
2.5100000000000002,-0.020398642599420397,-2.45644087167802e-06,-0.03223083939093199,-0.005303096592372995,-0.0007188917983471325,-0.022192218007812264,-0.000470443229779078,-0.005989078048706083,-0.011630041358431764
2.52,-0.018281092208497628,-2.1944605246611434e-06,-0.029104385937440302,-0.00470472946808196,-0.000624251142130374,-0.020014873960311985,-0.0004114903179502447,-0.0052810157269131755,-0.010460365935066423
2.5300000000000002,-0.016215903626932482,-1.9863527314108753e-06,-0.02601142851628216,-0.004129403507726753,-0.000536233357395935,-0.017865771288466052,-0.00035598690980875,-0.004605717440346935,-0.009312032062430392
2.54,-0.014202538283505812,-1.8117722203234935e-06,-0.022952511442592832,-0.0035767358706147515,-0.00045447492939347306,-0.015746254706956724,-0.00030378593455991903,-0.003962635491090098,-0.008185081891146261
2.5500000000000003,-0.01224045608200595,-1.6484223075839868e-06,-0.019928148963911346,-0.0030463473363449554,-0.0003786206973916814,-0.013656840437330262,-0.00025474420328489033,-0.0033512332545639345,-0.007079548165827482
2.56,-0.01032911540122942,-1.4720548971661015e-06,-0.016938825260181672,-0.0025374446584205137,-0.00030832385467832,-0.011597837178857819,-0.0002087224089406345,-0.002770984956137332,-0.005995454225078793
2.57,-0.008467973094980326,-1.2565697304781339e-06,-0.013984994443751786,-0.002049199711603411,-0.0002432419803547222,-0.009569538770947407,-0.00016558512635993835,-0.0022203133695938245,-0.004932814001495867
2.58,-0.006656484492070621,-1.012747191924746e-06,-0.011067080559374193,-0.001581039866055174,-0.0001830491690546794,-0.007572224193144199,-0.0001252008122514122,-0.0016974630439335907,-0.003891632021665436
2.59,-0.004894103396320321,-7.692000284939743e-07,-0.008185477584206041,-0.00113240386708133,-0.0001275192331331758,-0.0056061575651307725,-8.744180519949433e-05,-0.0012015736002482019,-0.002871903406165475
2.6,-0.0031802820865569938,-5.339066762082794e-07,-0.005340549427808539,-0.0007027418351312656,-7.644260467112258e-05,-0.0036715881467265076,-5.218432566443941e-05,-0.0007318000553956715,-0.0018736138695648573
2.61,-0.0015144713166163337,-3.1375601943118645e-07,-0.002532629932147701,-0.0002915152657983842,-2.9612275094589917e-05,-0.001768750337888269,-1.9308475982331022e-05,-0.00028731282200062996,-0.0008967397204236796
2.62,0.00010387968465841099,-1.1454739086720386e-07,0.00023750682139950024,0.000101802970180042,1.3176204825211422e-05,0.00010213632129026443,1.1301759634929956e-05,0.00013270229154583972,5.875213870700641e-05
2.63,0.0016753232134158781,5.90094284381012e-08,0.0029685563277219535,0.0004777286269227348,5.2124724971913574e-05,0.0019408671505779275,3.975851509961431e-05,0.0005290440810860465,0.0009929042112849507
2.64,0.0032004130907971225,2.03294209098171e-07,0.005660007754893695,0.0008367660834045403,8.74326158840062e-05,0.0037472523296067477,6.617004244817524e-05,0.0009024959466958399,0.0019057684067769406
2.65,0.004679704662935116,3.1577627338539726e-07,0.008311391285586792,0.0011794083434563006,0.00011929664875482343,0.00552111689787128,9.064071184123788e-05,0.001253825892684469,0.002797406040658576
2.66,0.006113754800955239,3.95014495231172e-07,0.010922257482196884,0.0015061370357649807,0.00014791103543255568,0.00726230075472924,0.0001132710115636093,0.001583786527594712,0.0036678878344145044
2.67,0.0075031219009747754,4.406573002258467e-07,0.013492177286842254,0.0018174224138735448,0.00017346742842023907,0.008970658659400887,0.00013415754802426929,0.0018931150642027593,0.00451729391553813
2.68,0.00884836588410342,4.534426656187625e-07,0.016020742021364737,0.0021137233561810765,0.00019615492087576446,0.010646060230969645,0.00015339304575637865,0.0021825333195183236,0.00534571381753194
2.69,0.01015004819644278,4.3519812031823053e-07,0.018507563387328837,0.0023954873659426607,0.00021616004661186998,0.012288389948381492,0.0001710663474172717,0.0024527477147845327,0.006153246479907219
2.7,0.011408731809086858,3.888407448915422e-07,0.02095227346602256,0.0026631505712694974,0.0002336667800961475,0.013897547150445541,0.0001872624137884629,0.0027044492754780304,0.00694000024818428
2.71,0.012624981218121611,3.183771715649679e-07,0.02335452471845664,0.0029171377251287975,0.000248856536451037,0.015473446035833498,0.00020206232377564153,0.0029383136313088807,0.007706092873892234
2.72,0.013799362444625339,2.2890358422374812e-07,0.025713989985365282,0.003157862205343878,0.000261908171453831,0.017016015663080142,0.00021554327440867558,0.0031550010162206647,0.008451651514569246
2.73,0.014932443034668341,1.266057184121137e-07,0.028030362487205415,0.003385726014594072,0.0002729979815366707,0.018525199950582903,0.00022777858084160852,0.003355156268390385,0.009176812733762287
2.74,0.01602479205931321,1.8758861333255043e-08,0.030303355824157455,0.0036011197804148125,0.0002822997037865506,0.02000095767660228,0.0002388376763526631,0.003539408830228557,0.00988172250102734
2.75,0.01707698011461458,-8.627214815064132e-08,0.03253270397612454,0.0038044227551975555,0.000289984515945313,0.021443262479261406,0.00024878611234423653,0.0037083727483791145,0.01056653619192921
2.7600000000000002,0.018089579321619365,-1.7903291951842967e-07,0.034718161302733266,0.003996002816189855,0.00029622103640965334,0.022852102856546458,0.00025768928530869027,0.0038626466737195055,0.011231418588041761
2.77,0.019063163326366504,-2.4897951058997017e-07,0.03685950254333301,0.004176216465495286,0.0003011753242311161,0.02422748216630631,0.0002656295503118931,0.0040028138613606165,0.011876543876947615
2.7800000000000002,0.019998307299887268,-2.84478427526158e-07,0.03895652281699655,0.004345408830073518,0.00030500194365799187,0.02556941862625283,0.0002726607312039897,0.004129442170646813,0.01250209565223847
2.79,0.020895587938204882,-2.728066248289031e-07,0.04100903762251946,0.004503913661740253,0.00030775325715219143,0.02687794531396056,0.0002788295815660873,0.004243084065155924,0.01310826691351482
2.8000000000000003,0.02175558346233493,-2.2188173064021381e-07,0.04301688283842072,0.004652053337167277,0.00030947511396458546,0.028153110166867126,0.00028418161551783537,0.004344276612699254,0.013695260066386161
2.81,0.022578873618285006,-1.5689494624291507e-07,0.04497991472294214,0.004790138857882412,0.00031022425668905283,0.02939497598227276,0.00028876110771742304,0.004433541485321562,0.01426328692247085
2.82,0.023366039677054924,-8.298325452476652e-08,0.046898009914048806,0.00491846985026956,0.0003100577472013692,0.030603620417340743,0.0002926110933615811,0.004511384959301087,0.014812568699396234
2.83,0.02411766443463672,-4.737607862917915e-09,0.04877106542942895,0.00503733456556868,0.00030903296665920656,0.03177913598909716,0.00029577336818558097,0.0045782979151495345,0.015343188931923286
2.84,0.02483433221201447,7.372695971782458e-08,0.05059899866649366,0.005147009879875777,0.0003072076155021334,0.03292163007443084,0.0002982884884632347,0.004634755837612067,0.01585487334157201
2.85,0.0255166288551645,1.487713325450227e-07,0.052381747402377415,0.005247761294142934,0.0003046397134516145,0.03403122491009361,0.0003001957710068957,0.004681218815667333,0.016347823085461954
2.86,0.026165141735055228,2.1723231329857935e-07,0.054119269793937524,0.0053398429341782756,0.0003013875995110117,0.03510805759270004,0.0003015332931674576,0.0047181627246727625,0.016822283372836366
2.87,0.02678045974764731,2.764226230107642e-07,0.05581154437775467,0.005423497550646007,0.0002975099319655825,0.036152280078727665,0.00030233789283435545,0.004746473120892743,0.017278498802753124
2.88,0.027363173313893464,3.241309010661902e-07,0.05745857007013236,0.005498956519066374,0.0002930656883824818,0.03716405918451671,0.0003026451684355649,0.004766695805789868,0.017716713364084598
2.89,0.02791387437973869,3.5862170520183335e-07,0.05906036616709751,0.005566566737296323,0.00028811416561076,0.03814357658627047,0.00030248947893760244,0.0047792118574343494,0.018137170435517793
2.9,0.028433156416120042,3.7863551150701765e-07,0.06061697234439979,0.00562688728748256,0.000282714979781365,0.03909102882005483,0.00030190394384552557,0.00478439553102259,0.018540112785554206
2.91,0.02892161441896679,3.8338871442342567e-07,0.062128448657512325,0.005680215850336696,0.0002769280663071402,0.04000662728179881,0.0003009204432029325,0.004782614258877181,0.01892578257250996
2.92,0.029379838981342755,3.725736267450921e-07,0.06359487554163103,0.005726830642442468,0.0002708136798828265,0.04089059822729402,0.00029956961759196245,0.004774228650446905,0.01929442134451568
2.93,0.029808445373784364,3.4635847961840555e-07,0.06501635381167517,0.005767003241572026,0.0002644323944850601,0.04174318277219515,0.0002978808681332954,0.004759592492306734,0.019646270039516613
2.94,0.03020817132674145,3.053874225421123e-07,0.06639300466228687,0.005800998586685916,0.00025784510337237504,0.04256463689201956,0.00029588235648615215,0.004739052748157835,0.0199815689852725
2.95,0.030579758268072705,2.507805233673064e-07,0.06772496966783169,0.005829074977933094,0.0002511130190852005,0.043355231422147575,0.0002936010048482945,0.004712949558827558,0.020300557899357724
2.96,0.03092393591708925,1.8413376829744642e-07,0.0690124107823979,0.005851484076650915,0.00024429767344586335,0.044115252057822324,0.000291062495956025,0.0046816162422694515,0.020603475889161144
2.97,0.031241422284554756,1.0751906188833235e-07,0.0702555103397972,0.005868470905365143,0.00023746091755858575,0.0448449993541498,0.0002882912730841871,0.004645379293563246,0.02089056145188626
2.98,0.03153292367268531,2.348422704813167e-08,0.07145447105356414,0.00588027384778994,0.00023066492180948768,0.04554478872609888,0.00028531054004616517,0.004604558384914871,0.021162052474551073
2.99,0.03179913467514955,-6.494699496264631e-08,0.0726095160169566,0.005887124648827876,0.00022394212840284725,0.046214950448501255,0.0002821422611938842,0.004559466365656438,0.02141818623398819
3.0,0.032040738177068546,-1.5427494453112505e-07,0.07372088870295536,0.0058892484145699215,0.0002172566704789794,0.04685582965605144,0.00027880716141781054,0.004510409262246259,0.02165919939684474
