t,n1,n2,n3,n4,n10,n20,f1,f2,f3,f4,f10,f20
0.3500000000000000333,0.01492614263497696412,0.0012726123937328509073,4.836212957800692299e-05,1.0629747926261381294e-05,3.464481945065712177e-11,1.5223173283529729543e-15,0.0127038550448449229224,0.0011633217591378920176,5.2407752116913083158e-05,9.707256565563418462e-06,3.129500460773759898e-11,1.18060683618169233234e-20
0.35999999999999998668,0.015741133642432087597,0.0013828096880471507559,5.4299762027607874218e-05,1.2221337136978464742e-05,4.7191729749071866954e-11,1.2311261388255542424e-15,0.013440160112750216756,0.0012659111368941685163,5.865882480939677349e-05,1.117554702627263121e-05,4.2663260253081458868e-11,2.1331867545629394124e-20
0.36999999999999999556,0.016574860657357182864,0.0014990607566531412688,6.077371723849895555e-05,1.3996979909814672748e-05,6.3737163268485005214e-11,1.3755209372992101429e-15,0.014197206168483831462,0.0013743612143582888737,6.545310461653370952e-05,1.28163661687705745715e-05,5.7669408463841160532e-11,3.792386288326020854e-20
0.38000000000000000444,0.01742709576765061677,0.0016215122209332720861,6.781583439855742992e-05,1.597199522558549254e-05,8.5390979452134110035e-11,1.1761129582505233794e-15,0.014974993212045767041,0.0014888347887443593998,7.282118491831845021e-05,1.464449060113562462e-05,7.732965894436434548e-11,6.639446736590229631e-20
0.39000000000000001332,0.01829761159520612232,0.0017503093761818714832,7.545887663685822618e-05,1.8162499586088052614e-05,1.135289551469150111e-10,1.0505042984141517768e-15,0.015773521243436020023,0.0016094946572664866214,8.079449726954002469e-05,1.6675517546078661156e-05,1.029051735113924151e-10,1.1456002766215507513e-19
0.4000000000000000222,0.019186181320922092788,0.0018855961781473320809,8.3736526185927612805e-05,2.0585423721278101514e-05,1.4984643353857558492e-10,1.0925409612978555065e-15,0.016592790262654592143,0.0017365036171387777161,8.9405311399781735716e-05,1.8925887019716906617e-05,1.3595226160191799258e-10,1.9495580899573416147e-19
0.41000000000000003109,0.020092578709394369463,0.0020275152295678915224,9.268337910470100761e-05,2.3258528988858145887e-05,1.9641939680589997505e-10,1.1950943813933102009e-15,0.017432800269701481666,0.0018700244655753389938,9.8686735213421349425e-05,2.1412904010347781923e-05,1.7838114854578410707e-10,3.2744423859428773138e-19
0.41999999999999998446,0.021016578133287932076,0.0021762077667159421355,0.000102334939576567542985,2.6200423460537710792e-05,2.557790387970955834e-10,1.1233233702042929984e-15,0.018293551264576681653,0.0020102199997902767646,0.00010867271478963090559,2.4154760657222748772e-05,2.3252450384268532183e-10,5.431395906436020151e-19
0.42999999999999999334,0.021957954597378981365,0.0023318136459497768118,0.000112727613803005431844,2.9430577690651909674e-05,3.309957540076478912e-10,1.5116914048849399633e-15,0.019175043247280205982,0.0021572530169976992902,0.00011939803438237700224,2.7170558429321206144e-05,3.0121704476741835875e-10,8.902539913210743408e-19
0.44000000000000000222,0.02291648376226195806,0.0024944713302870993778,0.00012389870351042551837,3.2969340169314322844e-05,4.2577586604990327024e-10,1.6713304660486986698e-15,0.020077276217812051184,0.0023112863144117124468,0.00013089831642042041616,3.0480330304124264839e-05,3.8788766880986908159e-10,1.4427217146534845845e-18
