t,z
2.31,0.6541859724085143
2.32,0.6539761358378334
2.33,0.6537841446933382
2.34,0.6536097805785714
2.35,0.6534528218741054
2.36,0.6533130438376835
2.37,0.6531902187048327
2.38,0.6530841157899041
2.39,0.6529945015875059
2.4,0.6529211398742829
2.41,0.65286379181101
2.42,0.6528222160449542
2.43,0.652796168812468
2.44,0.652785404041774
2.45,0.6527896734559013
2.46,0.6528087266757379
2.47,0.6528423113231513
2.48,0.6528901731241499
2.49,0.6529520560120372
2.5,0.6530277022305263
2.5100000000000002,0.6531168524367724
2.52,0.6532192458042884
2.5300000000000002,0.6533346201257056
2.54,0.6534627119153418
2.5500000000000003,0.6536032565115338
2.56,0.6537559881787118
2.57,0.6539206402091633
2.58,0.6540969450244618
2.59,0.6542846342765165
2.6,0.6544834389482153
2.61,0.6546930894536198
2.62,0.6549133157376807
2.63,0.6551438473754378
2.64,0.6553844136706714
2.65,0.6556347437539733
2.66,0.6558945666802024
2.67,0.6561636115252895
2.68,0.6564416074823689
2.69,0.6567282839571956
2.7,0.6570233706628161
2.71,0.6573265977134736
2.72,0.6576376957177046
2.73,0.6579563958706068
2.74,0.658282430045242
2.75,0.6586155308831478
2.7600000000000002,0.6589554318839367
2.77,0.6593018674939406
2.7800000000000002,0.6596545731938893
2.79,0.6600132855855875
2.8000000000000003,0.660377742477563
2.81,0.6607476829696733
2.82,0.6611228475366241
2.83,0.6615029781104026
2.84,0.6618878181615772
2.85,0.662277112779458
2.86,0.662670608751087
2.87,0.6630680546390396
2.88,0.6634692008580164
2.89,0.6638737997502026
2.9,0.6642816056593775
2.91,0.6646923750037566
2.92,0.6651058663475427
2.93,0.6655218404711726
2.94,0.6659400604402411
2.95,0.6663602916730834
2.96,0.6667823020070072
2.97,0.6672058617631463
2.98,0.6676307438099365
2.99,0.668056723625188
3.0,0.6684835793567493
3.0100000000000002,0.6689110918817406
3.02,0.6693390448643571
3.0300000000000002,0.6697672248122206
3.04,0.6701954211312748
3.0500000000000003,0.6706234261792077
3.06,0.6710510353174046
3.0700000000000003,0.6714780469614066
3.08,0.67190426262988
3.09,0.6723294869920854
3.1,0.6727535279138356
3.11,0.6731761965019422
3.12,0.6735973071471418
3.13,0.674016677565502
3.14,0.6744341288382956
3.15,0.6748494854503476
3.16,0.6752625753268471
3.17,0.6756732298686268
3.18,0.6760812839859015
3.19,0.6764865761304726
3.2,0.6768889483263963
3.21,0.6772882461991092
3.22,0.6776843190030266
3.23,0.6780770196476001
3.24,0.6784662047218468
3.25,0.6788517345173496
3.2600000000000002,0.679233473049733
3.27,0.6796112880786189
3.2800000000000002,0.6799850511260642
3.29,0.6803546374934897
3.3000000000000003,0.6807199262771061
3.31,0.6810808003818376
3.3200000000000003,0.6814371465337601
3.33,0.6817888552910503
3.34,0.6821358210534646
3.35,0.6824779420703496
3.36,0.6828151204471927
3.37,0.6831472621507325
3.38,0.6834742770126225
3.39,0.6837960787316766
3.4,0.6841125848746938
3.41,0.6844237168758834
3.42,0.6847294000348957
3.43,0.6850295635134755
3.44,0.6853241403307512
3.45,0.6856130673571699
3.46,0.6858962853070972
3.47,0.6861737387300889
3.48,0.6864453760008608
3.49,0.6867111493079592
3.5,0.6869710146411562
3.5100000000000002,0.6872249317775845
3.52,0.6874728642666228
3.5300000000000002,0.6877147794135581
3.54,0.6879506482620317
3.5500000000000003,0.6881804455752949
3.56,0.6884041498162867
3.5700000000000003,0.6886217431265514
3.58,0.6888332113040226
3.59,0.6890385437796818
3.6,0.6892377335931119
3.61,0.6894307773669767
3.62,0.6896176752804293
3.63,0.6897984310414799
3.64,0.6899730518583438
3.65,0.690141548409778
3.66,0.6903039348144434
3.67,0.6904602285993009
3.68,0.6906104506670645
3.69,0.6907546252627382
3.7,0.6908927799392519
3.71,0.6910249455222197
3.72,0.6911511560738423
3.73,0.6912714488559738
3.74,0.6913858642923785
3.75,0.691494445930192
3.7600000000000002,0.6915972404006173
3.77,0.6916942973788732
3.7800000000000002,0.691785669543417
3.79,0.6918714125344649
3.8000000000000003,0.691951584911832
3.81,0.6920262481121136
3.8200000000000003,0.6920954664052309
3.83,0.6921593068503669
3.84,0.6922178392513005
3.85,0.6922711361111853
3.86,0.6923192725867743
3.87,0.692362326442118
3.88,0.6924003780017671
3.89,0.6924335101034927
3.9,0.6924618080505475
3.91,0.6924853595634897
3.92,0.6925042547316022
3.93,0.6925185859639086
3.94,0.6925284479398289
3.95,0.6925339375594812
3.96,0.6925351538936593
3.97,0.6925321981335056
3.98,0.6925251735399013
3.99,0.6925141853925908
4.0,0.6924993409390685
4.01,0.6924807493432434
4.0200000000000005,0.6924585216339041
4.03,0.6924327706530058
4.04,0.6924036110037974
4.05,0.6923711589988099
4.0600000000000005,0.6923355326077252
4.07,0.6922968514051515
4.08,0.6922552365183124
4.09,0.6922108105746778
4.1,0.6921636976495581
4.11,0.6921140232136718
4.12,0.6920619140807103
4.13,0.6920074983549179
4.14,0.6919509053787074
4.15,0.6918922656803224
4.16,0.6918317109215683
4.17,0.6917693738456323
4.18,0.6917053882250027
4.19,0.6916398888095083
4.2,0.6915730112744947
4.21,0.6915048921691485
4.22,0.6914356688649946
4.23,0.6913654795045716
4.24,0.6912944629503086
4.25,0.6912227587336129
4.26,0.6911505070041882
4.2700000000000005,0.6910778484795899
4.28,0.6910049243950415
4.29,0.6909318764535175
4.3,0.6908588467761075
4.3100000000000005,0.6907859778526795
4.32,0.6907134124928483
4.33,0.6906412937772655
4.34,0.690569765009241
4.3500000000000005,0.6904989696667077
4.36,0.6904290513545444
4.37,0.6903601537572589
4.38,0.6902924205920531
4.39,0.6902259955622695
4.4,0.6901610223112385
4.41,0.6900976443765289
4.42,0.6900360051446113
4.43,0.6899762478059508
4.44,0.6899185153105257
4.45,0.689862950323792
4.46,0.6898096951830883
4.47,0.6897588918545051
4.48,0.6897106818902092
4.49,0.6896652063862388
4.5,0.689622605940777
4.51,0.6895830206129018
4.5200000000000005,0.6895465898818273
4.53,0.6895134526066358
4.54,0.6894837469865046
4.55,0.6894576105214395
4.5600000000000005,0.689435179973512
4.57,0.6894165913286069
4.58,0.6894019797586837
4.59,0.6893914795845578
4.6000000000000005,0.6893852242391991
4.61,0.6893833462315567
4.62,0.6893859771109077
4.63,0.6893932474317335
4.64,0.689405286719128
4.65,0.6894222234347359
4.66,0.6894441849432215
4.67,0.6894712974792748
4.68,0.6895036861151502
4.69,0.6895414747287373
4.7,0.6895847859721725
4.71,0.6896337412409793
4.72,0.6896884606437454
4.73,0.6897490629723335
4.74,0.6898156656726259
4.75,0.6898883848157986
4.76,0.6899673350701259
4.7700000000000005,0.6900526296733164
4.78,0.6901443804053711
4.79,0.6902426975619738
4.8,0.6903476899283941
4.8100000000000005,0.6904594647539191
4.82,0.6905781277267997
4.83,0.6907037829497092
4.84,0.6908365329157168
4.8500000000000005,0.6909764784847663
4.86,0.6911237188606646
4.87,0.6912783515685657
4.88,0.6914404724329557
4.89,0.6916101755561309
4.9,0.6917875532971679
4.91,0.6919726962513729
4.92,0.6921656932302204
4.93,0.692366631241762
4.94,0.6925755954715136
4.95,0.6927926692638032
4.96,0.693017934103589
4.97,0.6932514695987293
4.98,0.6934933534627109
4.99,0.6937436614978207
5.0,0.6940024675787644
