t,n1,n2,n5,n10,n15,n20,f1,f2,f5,f10,f15,f20
2.04,0.039017516915012034,0.00427727022094363,4.236259540398573e-06,3.976551874263806e-09,5.176690267731831e-12,7.78029184009591e-15,0.2412741539243338,0.07787406490950725,0.0005291117498752993,5.771388260701911e-09,4.4757317983269455e-15,8.964879061051485e-16
2.06,0.03959444447183356,0.004374012522413524,4.310494583735906e-06,4.2450971354160825e-09,5.826699254830555e-12,9.122436906769438e-15,0.24540648033278314,0.08003187680591066,0.0005603640722148349,6.420901276420723e-09,5.2093304069135325e-15,1.0213146713330455e-15
2.08,0.0401724784149403,0.004471687211621667,4.377681847069889e-06,4.520728283018522e-09,6.541259306624069e-12,1.0791923182128508e-14,0.24956346735655366,0.08222642871286706,0.0005931273829926349,7.136109594662603e-09,6.398503026396138e-15,8.830679670797666e-16
2.1,0.040751566863145156,0.004570284278078047,4.437075735989522e-06,4.80211598513121e-09,7.323803991858624e-12,1.2744524968546636e-14,0.2537448978637874,0.08445793792554096,0.0006274587533953358,7.922924393011095e-09,7.54722026068003e-15,1.0004527935380291e-15
2.12,0.04133165867535333,0.004669793602646836,4.487905241643342e-06,5.087671120526031e-09,8.1777320557527e-12,1.498439317615025e-14,0.25795055663257804,0.08672661981943812,0.000663416811448256,8.787722747286858e-09,8.771255947436631e-15,1.1947800110396136e-15
2.14,0.04191270344217529,0.0047702049615838005,4.529376978588608e-06,5.375522322881075e-09,9.105563226663638e-12,1.7456100245762185e-14,0.262180230334174,0.08903268786733194,0.0007010617680891217,9.737380460944729e-09,1.0497810368537379e-14,9.192921513844874e-16
2.16,0.04249465147762494,0.004871508030488179,4.560679386876258e-06,5.663493871021261e-09,1.0109857866111573e-11,2.0472667607355992e-14,0.2664337075163315,0.09137635365604053,0.0007404554433940118,1.077930668206869e-08,1.2192345465230129e-14,1.0194271911183026e-15
2.18,0.04307745381090338,0.004973692388173307,4.580988475436847e-06,5.949086001380093e-09,1.1191875287911173e-11,2.390064913206249e-14,0.2707107785868141,0.09375782690305405,0.0007816612929543118,1.1921477723242987e-08,1.4263935696606815e-14,1.0430521681988632e-15
2.2,0.04366106217826641,0.005076747520455971,4.5894756268408625e-06,6.229457469691675e-09,1.235194769692955e-11,2.77347788982032e-14,0.2750112357970364,0.09617731547301787,0.0008247444343999641,1.31724757538372e-08,1.6654339914472908e-14,1.0660634409747424e-15
2.22,0.04424542901497544,0.0051806628238654,4.585318183091343e-06,6.5014164094833356e-09,1.3589342975453369e-11,3.2144866194088545e-14,0.2793348732258527,0.09863502539406986,0.0008697716740696803,1.4541528500371936e-08,1.9403092927593764e-14,1.095202798281839e-15
2.24,0.04483050744733166,0.00528542760927504,4.56771382414041e-06,6.761418376008423e-09,1.4901731001815822e-11,3.7117569771166445e-14,0.2836814867634872,0.1011311608740343,0.0009168115338277359,1.6038550902688615e-08,2.2550102773079566e-14,1.0714694768630748e-15
2.2600000000000002,0.0454162512847911,0.00539103110545693,4.535900175102292e-06,7.00557967267666e-09,1.6285016201106882e-11,4.2762641630007597e-14,0.2880508740956073,0.10366592431647208,0.0009659342780242806,1.7674189349535998e-08,2.6192165529168253e-14,9.575673587391975e-16
2.2800000000000002,0.04600261501216151,0.005497462462559997,4.4891816988047775e-06,7.22971277222156e-09,1.773296794286658e-11,4.908225119210871e-14,0.29244283468753457,0.10623951633659141,0.001017211940598628,1.9459868594556587e-08,3.027483543417594e-14,1.028829965268909e-15
2.3000000000000003,0.04658955378187964,0.005604710755515163,4.426966862372463e-06,7.429394919556287e-09,1.923680320430758e-11,5.6195165965180786e-14,0.29685716976859766,0.10885213577701672,0.0010707183523248674,2.1407840252231404e-08,3.501281980122752e-14,9.872756174718283e-16
2.32,0.04717702340636605,0.005712764987365845,4.3488199505186725e-06,7.60008821609675e-09,2.0785281221713562e-11,6.414678774625092e-14,0.30129368231661974,0.11150397972342072,0.0011265291681964386,2.353123585576866e-08,4.011727376464428e-14,1.2294968130701036e-15
2.34,0.0477649803504619,0.005821614092528204,4.2545339827452834e-06,7.73733506406959e-09,2.2363801426954082e-11,7.29517976363641e-14,0.3057521770425453,0.11419524352001634,0.001184721894952665,2.584411915991569e-08,4.6177264458172356e-14,1.1703509629372729e-15
2.36,0.048353381723940374,0.005931246939979701,4.1442343144727204e-06,7.83707272596338e-09,2.3954670075522003e-11,8.26097511182599e-14,0.31023246037519986,0.11692612078491534,0.0012453759187395646,2.8361545938702125e-08,5.3054076734425215e-14,1.1123027448830469e-15
2.38,0.04894218527409714,0.006041652336378738,4.018527108992297e-06,7.896128037891082e-09,2.5536999699357762e-11,9.326883312307633e-14,0.3147343404461852,0.1196968034253491,0.0013085725329108685,3.109962271909554e-08,6.081285254644314e-14,1.263412338830099e-15
2.4,0.04953134937841727,0.00615281902911651,3.8787134310112096e-06,7.912989344980854e-09,2.7086547769912948e-11,1.0475215315943379e-13,0.31925762707490735,0.12250748165275657,0.0013743949659625338,3.4075570731589585e-08,6.976237492070195e-14,9.51817968857363e-16
2.42,0.05012083303731704,0.006264735709301227,3.7270982866534213e-06,7.889003733421748e-09,2.8576926917493073e-11,1.1723250141023026e-13,0.3238021317537351,0.1253583439977403,0.0014429284096017928,3.73077929619317e-08,7.967865006508072e-14,1.0377764811852995e-15
2.44,0.050710595866960834,0.006377391014676389,3.567432819225951e-06,7.830206118698869e-09,2.998046762993212e-11,1.306681186828642e-13,0.32836766763329156,0.12824957732488843,0.0015142600469508975,4.0815943111088356e-08,9.089146384625223e-14,1.1664773918553167e-15
2.46,0.05130059809215289,0.006490773532475548,3.4055299464767574e-06,7.750040586216575e-09,3.1271356351600816e-11,1.448124754952544e-13,0.332954049507872,0.1311813668474686,0.0015884790808808383,4.462099994211794e-08,1.0371115586019088e-13,1.0806867808372692e-15
2.48,0.051890800539301694,0.006604871802212366,3.2500681099687027e-06,7.673173065051261e-09,3.243013257299135e-11,1.5975447065778028e-13,0.3375610938009926,0.13415389614199166,0.0016656767624765349,4.87453446793201e-08,1.180875610443262e-13,1.0885883954835574e-15
2.5,0.05248116462945768,0.006719674318407915,3.1134964236095336e-06,7.64018121012708e-09,3.345166948408528e-11,1.7523018582128701e-13,0.34218861855106447,0.13716734716264686,0.0017459464196323262,5.32128414422319e-08,1.3435743695609997e-13,1.091680104053757e-15
2.52,0.05307165237142318,0.006835169533258554,3.0127014914564737e-06,7.711705277674139e-09,3.435876912987243e-11,1.9114295099016755e-13,0.34683644339719555,0.14022190025560993,0.0018293834857757156,5.804892241655017e-08,1.5272293310394607e-13,9.60679774612937e-16
2.54,0.05366222635493274,0.006951345859240652,2.9686773611932616e-06,7.968567062506864e-09,3.5221995318743306e-11,2.0732254754488718e-13,0.3515043895651153,0.14331773417322588,0.0019160855287176477,6.328067688442e-08,1.734600997400101e-13,9.268035148815024e-16
2.56,0.054252849743905616,0.007068191671658935,3.004197289084742e-06,8.503354487030302e-09,3.6190627367357825e-11,2.2347665377303788e-13,0.3561922798532251,0.14645502608806676,0.0020061522796297002,6.893694501302174e-08,1.9661863902003472e-13,9.41646508195025e-16
2.58,0.05484348626976707,0.007185695311134211,3.1393102586133297e-06,9.4034931555945e-09,3.752989909210306e-11,2.3949233882577323e-13,0.3608999386187702,0.1496339516068651,0.0020996856621468595,7.504841484738841e-08,2.2262013419123486e-13,9.747108502351983e-16
2.6,0.055434100224839224,0.007303845086035221,3.3866487512093394e-06,1.0735270045999089e-08,3.965466049533014e-11,2.551052721734649e-13,0.36562719176413355,0.15285468478432523,0.0021967898215932958,8.164772511173632e-08,2.51890148103904e-13,9.734256687793475e-16
2.62,0.05602465645580068,0.007422629274854041,3.7497013191615394e-06,1.254007905579711e-08,4.3132252093838256e-11,2.7055923305030677e-13,0.370373866723251,0.1561173981368128,0.0022975711543316525,8.87695727229496e-08,2.847354425225154e-13,1.0386112659947854e-15
2.64,0.056615120357214534,0.007542036128526424,4.224953958910693e-06,1.4842793032237109e-08,4.862421928129382e-11,2.864976862475032e-13,0.37513979244814455,0.15942226265592407,0.002402138337234176,9.645082439928373e-08,3.216301359850345e-13,9.13828881074737e-16
2.66,0.057205457865122954,0.007662053872696541,4.805696952030736e-06,1.766317704126954e-08,5.6785503782755424e-11,3.042164992804827e-13,0.37992479939557533,0.1627694478219351,0.002510602357273948,1.047306346411806e-07,3.6294549348245605e-13,7.526061364646757e-16
2.68,0.05779563545070825,0.007782670709930509,5.485058610476029e-06,2.1023811037809e-08,6.819060510201456e-11,3.263314928620459e-13,0.3847287195138129,0.1661591216171345,0.002623076541236092,1.1365056839361115e-07,4.0887106696990996e-13,9.43689570931383e-16
2.7,0.058385620114021305,0.007903874821875939,6.257521322059442e-06,2.4953749651609978e-08,8.333553188187794e-11,3.5739362802669044e-13,0.3895513862295227,0.16959145053903446,0.0027396765855494222,1.232547280482082e-07,4.605233680063614e-13,8.959506687427606e-16
2.72,0.058975379377773605,0.008025654371370775,7.119330070608046e-06,2.9489570898822226e-08,1.0269408405307311e-10,4.0370795133342154e-13,0.3943926344347665,0.17306659961347115,0.0028605205862317394,1.335898895810067e-07,5.18074051868351e-13,9.421576892262128e-16
2.74,0.05956488128119523,0.008147997504501346,8.068370657286442e-06,3.46753206150518e-08,1.2677648290942217e-10,4.731220572927667e-13,0.39925230047411886,0.17658473240758513,0.0029857290689554307,1.4470564104031066e-07,5.82334787004038e-13,9.433833935899771e-16
2.7600000000000002,0.06015409437395623,0.008270892352610361,9.103881692219433e-06,4.056215584109681e-08,1.5616940953459492e-10,5.741632280817005e-13,0.4041302221318969,0.1801460110426902,0.003115425019226221,1.5665452957156786e-07,6.540703086917335e-13,8.196123257993793e-16
2.7800000000000002,0.060742987710151665,0.008394327034257002,1.0226163423843092e-05,4.7208022588534845e-08,1.915583131972358e-10,7.156047737071875e-13,0.4090262386195008,0.1837505962070277,0.003249733912677476,1.6949221372534817e-07,7.339088219787573e-13,8.369353145695536e-16
2.8000000000000003,0.061331530842350185,0.008518289657128454,1.1436336561689038e-05,5.467745882006189e-08,2.337401636923762e-10,9.054373973183581e-13,0.4139401905628677,0.1873986471684091,0.0033887837454774,1.8327762320633078e-07,8.227075069241128e-13,1.009555410351371e-15
2.82,0.06191969381570302,0.00864276831990447,1.2736157940714228e-05,6.30415380859447e-08,2.836331679792602e-10,1.1534891617503509e-12,0.4188719199900347,0.19109032178674643,0.0035327050648496917,1.98073124358966e-07,9.217015246976005e-13,9.77473194215835e-16
2.84,0.06250744716211647,0.008767751114075767,1.4127884619723077e-05,7.237792857414522e-08,3.422863495978328e-10,1.4703426193262323e-12,0.4238212703188119,0.19482577652647384,0.0036816309997036467,2.1394469472044517e-07,1.0315141353532236e-12,1.1294848361806833e-15
2.86,0.06309476189448458,0.008893226125717146,1.561417521624899e-05,8.277104993828252e-08,4.1089228279727977e-10,1.8689545933233994e-12,0.4287880863445627,0.19860516646885842,0.003835697291377102,2.3096210227344153e-07,1.1538785809809528e-12,9.112963250336172e-16
2.88,0.06368160950098212,0.009019181437215258,1.7198018629717185e-05,9.431230364948275e-08,4.907974274307546e-10,2.3641571392252082e-12,0.4337722142280934,0.2024286453242039,0.003995042324486041,2.491990961093847e-07,1.2894608991898109e-12,1.0126982252310919e-15
2.9,0.06426796193941696,0.009145605128953788,1.888268253241055e-05,1.0710036558661595e-07,5.835178648051637e-10,2.9734726167326724e-12,0.43877350148364785,0.2062963654439445,0.00415980715788694,2.687336000687355e-07,1.439947361910859e-12,9.750071899988942e-16
2.92,0.06485379163164345,0.009272485280954505,2.0671676041058257e-05,1.212415293497389e-07,6.907565046893833e-10,3.7182888944533385e-12,0.4437917969670079,0.21020847783263577,0.004330135555741376,2.8964791958395375e-07,1.6067304803540548e-12,8.519876736429637e-16
2.94,0.06543907145803202,0.009399809974476855,2.2568722573617796e-05,1.3685009062048125e-07,8.144202468224208e-10,4.623096459257417e-12,0.4488269508636993,0.2141651321598377,0.004506174018691178,3.120289537329383e-07,1.7913674431567207e-12,9.793432045533596e-16
2.96,0.06602377475199868,0.009527567293574993,2.4577740056913136e-05,1.5404877122785832e-07,9.566406471794081e-10,5.7163541644989974e-12,0.4538788146773007,0.2181664767718923,0.004688071815138558,3.3596841657442416e-07,1.995893390506581e-12,9.70751009161811e-16
2.98,0.06660787529459129,0.009655745326615553,2.670282648093274e-05,1.7296917728055245e-07,1.1197977025853353e-09,7.032175298250764e-12,0.45894724121785535,0.2222126587036002,0.004875981012628745,3.615630690754668e-07,2.222067646007385e-12,9.24723145221278e-16
3.0,0.06719134730913288,0.009784332167754043,2.8948249371259497e-05,1.93752290017646e-07,1.3065426354320556e-09,8.609008361449287e-12,0.4640320845903849,0.2263038236897921,0.005070056509339465,3.8891495856357426e-07,2.4721117575684932e-12,9.298117831235686e-16
3.02,0.06777416545592085,0.009913315918372127,3.13184381618096e-05,2.1654898815539018e-07,1.5198263286786967e-09,1.0492366866873769e-11,0.4691332001835042,0.2304401161767998,0.005270456065670446,4.1813166911085074e-07,2.7481285521366527e-12,1.0623534945633305e-15
3.04,0.06835630482698331,0.010042684688477669,3.3817978733267654e-05,2.4152060190648684e-07,1.7629290349465002e-09,1.2735004957903995e-11,0.47425044465813715,0.23462167933382466,0.00547734033593782,4.493265803991656e-07,3.0530435160642487e-12,9.871780750502622e-16
3.06,0.06893774094088885,0.010172426598064327,3.645160958411522e-05,2.6883949567926927e-07,2.0394909514300793e-09,1.539679170904834e-11,0.4793836759363297,0.23884865506420794,0.005690872900166406,4.826191391626389e-07,3.3894407611929534e-12,7.958884084524424e-16
3.08,0.06951844973761283,0.0103025297784368,3.922421924376746e-05,2.9868968507819756e-07,2.353549504605661e-09,1.854753894156581e-11,0.4845327531901627,0.24312118401660024,0.005911220295984554,5.181351393751293e-07,3.760165923547148e-12,7.904249957834199e-16
3.1,0.07009840757345653,0.010432982373497006,4.214084464052659e-05,3.312674831951473e-07,2.7095765018939187e-09,2.2267787864711144e-11,0.48969753683076284,0.2474394055960334,0.006138552050617139,5.560070139067306e-07,4.1686669753746374e-12,6.85090597984799e-16
3.12,0.07067759121602095,0.010563772540996207,4.5206670205331276e-05,3.667821790495762e-07,3.1125196639249952e-09,2.664963811269841e-11,0.4948778884974082,0.25180345797489456,0.006373040712977139,5.963741381940644e-07,4.6183864070689886e-12,7.820967653285533e-16
3.14,0.07125597783923272,0.010694888453750662,4.84270275553864e-05,4.054567505997762e-07,3.5678485139290293e-09,3.179915158517951e-11,0.5000736710467316,0.25621347810380385,0.006614861885855127,6.393831443645619e-07,5.113197399825762e-12,9.7223783957695e-16
3.16,0.07183354501842325,0.010826318300823454,5.180739562889357e-05,4.4752860960365833e-07,4.081602431543943e-09,3.783776975258609e-11,0.5052847485420181,0.260669601722396,0.00686419425820421,6.851882490950555e-07,5.657323179471786e-12,1.1867740173808937e-15
3.18,0.07241027072546041,0.01095805028867224,5.5353401183238936e-05,4.932503833261757e-07,4.660444727194908e-09,4.490451114425258e-11,0.5105109862425962,0.2651719633700066,0.007121219637523212,7.339515915504113e-07,6.255749998667885e-12,8.934752161915345e-16
3.2,0.07298613332393039,0.011090072642262484,5.9070819578204255e-05,5.42890730575125e-07,5.31171906693031e-09,5.3157940000488076e-11,0.5157522505933221,0.26972069639626683,0.007386122982330091,7.858435882359577e-07,6.912768120923558e-12,9.671732905683864e-16
3.22,0.07356111156437221,0.011222373606150754,6.296557579496141e-05,5.967351964590447e-07,6.043513719709295e-09,6.277983138280754e-11,0.5210084092141588,0.2743159329716,0.007659092434736116,8.410432953658609e-07,7.634114318442333e-12,8.410672200088598e-16
3.24,0.07413518457956139,0.011354941445532006,6.704374563934449e-05,6.550871028503313e-07,6.86472661386293e-09,7.397628985622327e-11,0.5262793308898432,0.27895780409763143,0.007940319353106235,8.997387907206684e-07,8.425332936402302e-12,1.0648885158809838e-15
3.2600000000000002,0.07470833187984506,0.011487764447259052,7.131155710437207e-05,7.182684830763615e-07,7.78514049733026e-09,8.69833802751363e-11,0.531564885559648,0.2836464396175002,0.008229998344819108,9.621275640472995e-07,9.293062436714334e-12,9.335326988569947e-16
3.2800000000000002,0.07528053334852508,0.011620830920828511,7.577539185296373e-05,7.86621051461393e-07,8.815500468788334e-09,1.0206858367912546e-10,0.5368649443072288,0.2883819682260874,0.008528327299110837,1.0284169276749566e-06,1.0244152024119575e-11,7.092622233518052e-16
3.3000000000000003,0.07585176923729171,0.011754129199337205,8.044178681130891e-05,8.605072205096816e-07,9.967599179072451e-09,1.1953613461929235e-10,0.5421793793505655,0.29316451748014855,0.008835507420016115,1.0988244376302027e-06,1.1285511955340239e-11,1.012983452169639e-15
3.3200000000000003,0.07642202016170473,0.011887647640409406,8.531743584586809e-05,9.403111592359822e-07,1.1254369425156792e-08,1.3973139566129704e-10,0.5475080640319896,0.2979942138083574,0.009151743259396994,1.173578330821318e-06,1.2425682585034587e-11,6.249628730746582e-16
3.34,0.07699126709672317,0.012021374627093195,9.040919151437589e-05,1.0264398960431764e-06,1.2689981725405366e-08,1.6304518597253731e-10,0.552850872808298,0.3028711825212663,0.009477242750058039,1.252917981583187e-06,1.367261049260899e-11,1.1808358394528678e-15
3.36,0.07755949137228366,0.012155298568730008,9.572406687937242e-05,1.1193244714492728e-06,1.428995365137142e-08,1.8992110202654071e-10,0.5582076812409575,0.30779554782117086,0.009812217238957184,1.3370943677615896e-06,1.5036560081952598e-11,8.760611182094052e-16
3.38,0.07812667466892317,0.012289407901794206,0.00010126923737132013,1.2194211346311096e-06,1.6071262343509804e-08,2.208600755852678e-10,0.5635783659863908,0.31276743281189573,0.010156881520494097,1.4263705621333011e-06,1.652706055782087e-11,9.690631769308006e-16
3.4,0.07869279901345154,0.012423691090705982,0.00010705204269885703,1.3272125937529789e-06,1.8052469419644037e-08,2.564283778876877e-10,0.5689628047863513,0.3177869595084878,0.01051145386989451,1.5210222336791483e-06,1.8154999706517473e-11,9.214892904859677e-16
3.42,0.07925784677466827,0.012558136628616871,0.00011307998879405822,1.4432093153548605e-06,2.025385465620613e-08,2.972653311766262e-10,0.5743608764583823,0.3228542488468282,0.010876156076675652,1.6213381702515385e-06,1.9932335682649344e-11,1.0907093685524093e-15
3.44,0.07982180065912606,0.012692733038168537,0.00011936074979206062,1.5679508781716832e-06,2.269755888557064e-08,3.4409210272729895e-10,0.5797724608863578,0.3279694206931569,0.011251213478198926,1.7276208189351222e-06,2.1871824513325344e-11,7.437251374183974e-16
3.46,0.08038464370693908,0.012827468872225375,0.00012590217003664864,1.7020073803596746e-06,2.5407738140191054e-08,3.9772038463361943e-10,0.5851974390111079,0.33313259385351657,0.01163685499330432,1.8401868462206077e-06,2.3986694925608143e-11,1.033499272934994e-15
3.48,0.08094635928763642,0.012962332714581583,0.00013271226611238086,1.8459809065082534e-06,2.841072966851376e-08,4.590651758989759e-10,0.590635692821128,0.33834388608310884,0.012033313156034176,1.9593677138563693e-06,2.629237508189846e-11,8.387742298644238e-16
3.5,0.08150693109605979,0.013097313180642497,0.0001397992288927039,2.000507047927989e-06,3.173522896795843e-08,5.291543287741048e-10,0.596087105343367,0.3436034140955729,0.012440824149433094,2.0855102803385724e-06,2.8804245110414005e-11,1.0188602652104558e-15
3.52,0.08206634314830549,0.013232398918081922,0.0001471714256105946,2.1662564887212562e-06,3.5412480657195216e-08,6.091427850345075e-10,0.6015515606340991,0.3489112935721778,0.012859627839435993,2.2189774174040296e-06,3.153970692514735e-11,9.968850742707575e-16
3.54,0.08262457977770929,0.013367578607474999,0.00015483740194202186,2.3439366509400413e-06,3.947648467939592e-08,7.003275310302022e-10,0.6070289437698725,0.35426763917093884,0.013289967808833838,2.3601486510968e-06,3.45170983444064e-11,1.0011263372118013e-15
3.56,0.08318162563087543,0.013502840962907114,0.00016280588410223925,2.534293404345338e-06,4.396421348952977e-08,8.04163021884391e-10,0.612519140838542,0.3596725645356481,0.013732091391322716,2.50942082293991e-06,3.775621859557751e-11,9.112963250336172e-16
3.58,0.08373746566374754,0.013638174732559401,0.00017108578095386182,2.7381128428311505e-06,4.891584881909473e-08,9.222788570643155e-10,0.6180220389303765,0.36512618230483,0.014186249705631707,2.667208773165489e-06,4.1278349534208926e-11,1.1505179923744553e-15
3.6,0.08429208513772153,0.013773568699271002,0.00017968618612486563,2.9562231294956215e-06,5.4375033243250633e-08,1.0565001696315946e-09,0.6235375261292478,0.370628604120615,0.014652697689730512,2.833946047927455e-06,4.51068272210032e-11,9.068473334874784e-16
3.62,0.08484546961580129,0.013909011681080462,0.0001886163801331795,3.189496410577112e-06,6.038913939068324e-08,1.208868466236093e-09,0.6290654915038936,0.37617994063753807,0.015131694135115191,3.0100856294152525e-06,4.9265815627788955e-11,1.0275187567694726e-15
3.64,0.08539760495879535,0.014044492531742527,0.00019788583251916658,3.438850803219547e-06,6.70095589477151e-08,1.3816658913407164e-09,0.6346058250992607,0.38178030153125525,0.01562350172117372,3.1961006891924705e-06,5.3781999168826113e-11,1.003815992552122e-15
3.66,0.08594847732155404,0.01418000014122547,0.00020750420398226336,3.7052524573110548e-06,7.429201130368858e-08,1.5774414773410416e-09,0.6401584179279216,0.3874297955071888,0.016128387049626852,3.3924853674305524e-06,5.868388868398444e-11,1.1704332400622604e-15
3.68,0.08649807314924839,0.014315523436186856,0.00021748134852337574,3.989717694814235e-06,8.229687388002971e-08,1.7990409151591132e-09,0.645723161961569,0.3931285303090905,0.01664662067904719,3.5997555769063003e-06,6.400196070039676e-11,1.2449853088461917e-15
3.7,0.08704637917368777,0.01445105138042662,0.00022782731558756457,4.293315227010819e-06,9.108953405798907e-08,2.049636969049736e-09,0.6512999501225821,0.3988766127275354,0.01717847715945237,3.818449833976552e-06,6.976899777485745e-11,1.1362849267314967e-15
3.72,0.08759338240967851,0.01458657297532255,0.00023855235221120503,4.617168454564956e-06,1.0074076629461643e-07,2.332765577737258e-09,0.65688867627567,0.4046741486083358,0.01772423506697531,4.04913011495013e-06,7.602009586429978e-11,1.3798457678382832e-15
3.74,0.08813907015142167,0.014722077260243648,0.00024966690516944266,4.962457851083108e-06,1.1132713456867852e-07,2.6523645986649602e-09,0.6624892352195869,0.410521242860883,0.018284177038608938,4.292382740651732e-06,8.279323199532563e-11,1.0496782941377504e-15
3.7600000000000002,0.08868342996894915,0.014857553312944763,0.00026118162312269844,5.330423432692028e-06,1.229314211377683e-07,3.0128157466670315e-09,0.6681015226789194,0.4164179994664176,0.018858589807022513,4.548819290389008e-06,9.012836125963312e-11,1.0790816671487487e-15
3.7800000000000002,0.08922644970459952,0.014992990249942039,0.0002731073587640854,5.722367317500293e-06,1.356430848880205e-07,3.418991396555014e-09,0.6737254352959486,0.4223645214862224,0.01944776423545569,4.819077541623714e-06,9.806911346144039e-11,1.0363836789455734e-15
3.8000000000000003,0.08976811746953066,0.015128377226868371,0.0002854551709632179,6.139656374284693e-06,1.4955874927835635e-07,3.876305438699712e-09,0.6793608706225818,0.4283609110697476,0.020051995352679725,5.103822443569889e-06,1.0666156858872545e-10,9.623823098206979e-16
3.8200000000000003,0.09030842164027174,0.015263703438812237,0.0002982363269092344,6.583724968627611e-06,1.647827231729934e-07,4.39076973399955e-09,0.6850077271123547,0.43440726946266156,0.020671582388036052,5.403747117379499e-06,1.1595531912678157e-10,1.2616580753262948e-15
3.84,0.09084735085531156,0.015398958120636772,0.0003114623042494096,7.056077802378339e-06,1.8142755488125808e-07,4.969055040562277e-09,0.690665904112506,0.44050369701483105,0.021306828806542107,5.719573889934182e-06,1.2600375036440802e-10,1.529140786677454e-15
3.86,0.09138489401172505,0.015534130547282194,0.0003251447932240488,7.558292854975729e-06,1.9961462392291766e-07,5.618559361680876e-09,0.6963353018561195,0.44665029318823296,0.02195804234407065,6.052055358889365e-06,1.3686370309406406e-10,1.3570461351122426e-15
3.88,0.09192104026183454,0.015669210034048944,0.00033929569879549807,8.092024425441846e-06,2.194747678330949e-07,6.347480023488881e-09,0.7020158214543355,0.4528471565647948,0.02262553504259614,6.401975491312206e-06,1.485956249892015e-10,1.5496586874716782e-15
3.9,0.0924557790099097,0.01580418593686594,0.0003539271427725083,8.659006279484018e-06,2.411489529225549e-07,7.164895142094442e-09,0.7077073648886337,0.45909438485416487,0.02330962328551455,6.770150754147155e-06,1.6126492396313217e-10,1.5538784930869845e-15
3.92,0.0929890999089024,0.01593904765254105,0.0003690514659271009,9.261054905930763e-06,2.6478898545582586e-07,8.080852040685924e-09,0.7134098350031791,0.4653920749014172,0.024010627833028535,7.1574312816788865e-06,1.749405402032249e-10,1.5842575243707841e-15
3.94,0.09352099285721645,0.016073784618994617,0.000384681230104679,9.900072881991542e-06,2.9055826843852875e-07,9.106462864823317e-09,0.719123135497238,0.4717403226946861,0.024728873857602796,7.564702075912165e-06,1.8969694587516677e-10,1.838846160873897e-15
3.96,0.09405144799551429,0.016208386315478017,0.0004008292203257675,1.0578052354595361e-05,3.1863260679103795e-07,1.025401074111677e-08,0.7248471709176627,0.47813922337273385,0.02546469097948669,7.992884245172567e-06,2.0561340442666896e-10,1.921810566718635e-15
3.98,0.0945804557035569,0.016342842262774524,0.000417508446876926,1.1297078636035724e-05,3.492010609072815e-07,1.1537062988883288e-08,0.7305818466514364,0.4845888712324523,0.02621841330230255,8.44293627950366e-06,2.2277440165063124e-10,1.8927287945066765e-15
4.0,0.09510800659707987,0.016477142023387813,0.000434732147395323,1.2059333922087302e-05,3.824668563977221e-07,1.2970598925132924e-08,0.7363270689182894,0.49108935973629775,0.026990379448703698,8.915855362278408e-06,2.412701441753902e-10,2.177221020503041e-15
4.0200000000000005,0.0956340915247019,0.016611275201711524,0.00045251378893889667,1.2867101131618442e-05,4.186483469527988e-07,1.4571144128290096e-08,0.7420827447633772,0.4976407815196616,0.02778093259609401,9.41267872371893e-06,2.611972528787222e-10,2.0640614404564136e-15
4.04,0.09615870156486866,0.016745231444186773,0.0004708670700472768,1.3722767873686047e-05,4.579800379578508e-07,1.635692078509065e-08,0.7478487820500229,0.5042432283981739,0.028590420512415827,9.934485032643378e-06,2.8265803500967643e-10,2.2569652433987103e-15
4.0600000000000005,0.09668182802282997,0.016879000439443556,0.0004898059227893551,1.4628830543702426e-05,5.00713672464959e-07,1.8348009727558506e-08,0.7536250894525264,0.5108967913749448,0.029419195592001842,1.0482395828823317e-05,3.0576222452529224e-10,2.5523436361293172e-15
4.08,0.097203462427649,0.01701257191842898,0.0005093445147974251,1.558789855369624e-05,5.471193828353004e-07,2.0566527782279508e-08,0.759411576449031,0.5176015606477393,0.030267614891490994,1.1057576998001698e-05,3.3062672775255543e-10,2.7237611383478674e-15
4.1,0.09772359652924581,0.01714593565452024,0.0005294972512878632,1.6602698697130017e-05,5.974869113164302e-07,2.3036818780864783e-08,0.7652081533144598,0.524357625616093,0.03113604016580631,1.1661240290882443e-05,3.573754260473975e-10,3.0234473516235696e-15
4.12,0.09824222229547347,0.017279081463625626,0.000550278777066337,1.767607965757515e-05,6.521269065744304e-07,2.5785665805923996e-08,0.7710147311135087,0.5311650748883605,0.032024837904200625,1.2294644881763336e-05,3.86141555929623e-10,3.3221000817730667e-15
4.14,0.09875933190922306,0.01741199920426841,0.000571703978515514,1.8811016654641093e-05,7.113722904842557e-07,2.8842514140291e-08,0.7768312216937026,0.5380239962887055,0.032934379366356945,1.2959098978855621e-05,4.170660171940571e-10,3.5119578523738434e-15
4.16,0.09927491776556671,0.017544678777663473,0.0005937879855693957,2.0010616245039305e-05,7.75579715497773e-07,3.223972362506092e-08,0.7826575376785141,0.5449344768640262,0.03386504061855813,1.3655961474502574e-05,4.5029902835315517e-10,3.6784515778084404e-15
4.18,0.09978897246892587,0.017677110127774887,0.0006165461736659357,2.1278121267601374e-05,8.451310996782272e-07,3.601283504107818e-08,0.7884935924605397,0.5518966028908227,0.034817202569913164,1.4386643645853632e-05,4.860004924140054e-10,3.847477451337327e-15
