 t	 x	 y	 z	 w
1.2700 0.6930 0.3820 0.0168 0.0579
1.2800 0.6930 0.3651 0.0231 0.0720
1.2900 0.6930 0.3479 0.0314 0.0869
1.3000 0.6931 0.3305 0.0413 0.1025
1.3100 0.6931 0.3129 0.0527 0.1186
1.3200 0.6931 0.2951 0.0652 0.1351
1.3300 0.6931 0.2772 0.0788 0.1518
1.3400 0.6931 0.2593 0.0933 0.1688
1.3500 0.6931 0.2413 0.1085 0.1860
1.3600 0.6931 0.2235 0.1244 0.2032
1.3700 0.6930 0.2058 0.1408 0.2204
1.3800 0.6930 0.1884 0.1577 0.2377
1.3900 0.6930 0.1714 0.1749 0.2548
1.4000 0.6929 0.1548 0.1925 0.2718
1.4100 0.6928 0.1389 0.2103 0.2887
1.4200 0.6927 0.1237 0.2283 0.3055
1.4300 0.6925 0.1095 0.2464 0.3220
1.4400 0.6923 0.0964 0.2646 0.3383
1.4500 0.6921 0.0845 0.2828 0.3543
1.4600 0.6918 0.0742 0.3010 0.3700
1.4700 0.6914 0.0656 0.3190 0.3854
1.4800 0.6910 0.0589 0.3369 0.4005
1.4900 0.6906 0.0544 0.3546 0.4152
1.5000 0.6903 0.0523 0.3721 0.4294
1.5100 0.6899 0.0527 0.3893 0.4432
1.5200 0.6897 0.0555 0.4061 0.4566
1.5300 0.6895 0.0607 0.4226 0.4695
1.5400 0.6894 0.0681 0.4386 0.4818
1.5500 0.6895 0.0776 0.4542 0.4936
1.5600 0.6897 0.0889 0.4693 0.5048
1.5700 0.6900 0.1018 0.4838 0.5155
1.5800 0.6904 0.1160 0.4977 0.5256
1.5900 0.6908 0.1315 0.5111 0.5352
1.6000 0.6913 0.1480 0.5239 0.5441
1.6100 0.6917 0.1654 0.5360 0.5525
1.6200 0.6922 0.1835 0.5475 0.5603
1.6300 0.6925 0.2021 0.5583 0.5675
1.6400 0.6928 0.2212 0.5685 0.5742
1.6500 0.6930 0.2407 0.5780 0.5803
1.6600 0.6931 0.2603 0.5869 0.5860
1.6700 0.6931 0.2801 0.5952 0.5911
1.6800 0.6931 0.2999 0.6028 0.5958
1.6900 0.6930 0.3197 0.6098 0.6001
1.7000 0.6928 0.3393 0.6163 0.6039
1.7100 0.6926 0.3587 0.6222 0.6073
1.7200 0.6924 0.3779 0.6276 0.6103
1.7300 0.6921 0.3967 0.6325 0.6129
1.7400 0.6919 0.4152 0.6369 0.6152
1.7500 0.6917 0.4332 0.6408 0.6172
1.7600 0.6916 0.4508 0.6444 0.6188
1.7700 0.6915 0.4679 0.6475 0.6201
1.7800 0.6914 0.4845 0.6503 0.6211
1.7900 0.6914 0.5005 0.6527 0.6218
1.8000 0.6914 0.5160 0.6548 0.6222
1.8100 0.6914 0.5308 0.6566 0.6223
1.8200 0.6916 0.5451 0.6581 0.6221
1.8300 0.6917 0.5587 0.6594 0.6216
1.8400 0.6919 0.5717 0.6604 0.6207
1.8500 0.6921 0.5840 0.6612 0.6196
1.8600 0.6923 0.5956 0.6618 0.6181
1.8700 0.6925 0.6066 0.6621 0.6162
1.8800 0.6926 0.6169 0.6622 0.6139
1.8900 0.6928 0.6266 0.6622 0.6113
1.9000 0.6929 0.6355 0.6619 0.6083
1.9100 0.6930 0.6438 0.6614 0.6048
1.9200 0.6931 0.6514 0.6607 0.6009
1.9300 0.6931 0.6583 0.6598 0.5965
1.9400 0.6931 0.6646 0.6586 0.5916
1.9500 0.6930 0.6702 0.6572 0.5863
1.9600 0.6930 0.6751 0.6556 0.5804
1.9700 0.6929 0.6794 0.6537 0.5740
1.9800 0.6928 0.6831 0.6516 0.5670
1.9900 0.6926 0.6862 0.6491 0.5596
2.0000 0.6925 0.6887 0.6463 0.5515
2.0100 0.6924 0.6906 0.6432 0.5429
2.0200 0.6924 0.6919 0.6397 0.5338
2.0300 0.6923 0.6928 0.6359 0.5241
2.0400 0.6923 0.6931 0.6316 0.5139
2.0500 0.6923 0.6930 0.6268 0.5032
2.0600 0.6923 0.6924 0.6216 0.4919
2.0700 0.6924 0.6914 0.6159 0.4802
2.0800 0.6925 0.6901 0.6097 0.4680
2.0900 0.6926 0.6885 0.6029 0.4553
2.1000 0.6927 0.6866 0.5955 0.4422
2.1100 0.6928 0.6845 0.5875 0.4286
2.1200 0.6929 0.6823 0.5789 0.4146
2.1300 0.6929 0.6799 0.5697 0.4003
2.1400 0.6930 0.6775 0.5598 0.3855
2.1500 0.6930 0.6750 0.5492 0.3704
2.1600 0.6930 0.6727 0.5380 0.3550
2.1700 0.6929 0.6704 0.5260 0.3392
2.1800 0.6928 0.6682 0.5134 0.3231
2.1900 0.6927 0.6663 0.5002 0.3067
2.2000 0.6925 0.6646 0.4863 0.2900
2.2100 0.6923 0.6632 0.4717 0.2731
2.2200 0.6921 0.6621 0.4566 0.2560
2.2300 0.6919 0.6614 0.4409 0.2387
2.2400 0.6916 0.6610 0.4246 0.2212
2.2500 0.6914 0.6609 0.4079 0.2037
2.2600 0.6912 0.6613 0.3907 0.1861
2.2700 0.6910 0.6620 0.3732 0.1686
2.2800 0.6909 0.6630 0.3552 0.1512
2.2900 0.6908 0.6644 0.3370 0.1340
2.3000 0.6908 0.6661 0.3186 0.1171
2.3100 0.6908 0.6681 0.3001 0.1007
2.3200 0.6909 0.6703 0.2814 0.0849
2.3300 0.6911 0.6726 0.2627 0.0698
2.3400 0.6913 0.6751 0.2441 0.0556
2.3500 0.6915 0.6777 0.2256 0.0424
2.3600 0.6918 0.6802 0.2072 0.0305
2.3700 0.6920 0.6827 0.1892 0.0202
2.3800 0.6923 0.6851 0.1714 0.0116
2.3900 0.6925 0.6872 0.1541 0.0051
2.4000 0.6926 0.6892 0.1373 0.0014
2.4100 0.6927 0.6908 0.1211 0.0014
2.4200 0.6927 0.6920 0.1055 0.0051
2.4300 0.6925 0.6928 0.0907 0.0114
2.4400 0.6923 0.6931 0.0767 0.0198
2.4500 0.6920 0.6929 0.0638 0.0299
2.4600 0.6915 0.6921 0.0520 0.0413
2.4700 0.6910 0.6907 0.0415 0.0540
2.4800 0.6904 0.6886 0.0325 0.0676
2.4900 0.6898 0.6858 0.0252 0.0821
2.5000 0.6892 0.6824 0.0200 0.0973
2.5100 0.6887 0.6782 0.0170 0.1129
2.5200 0.6882 0.6732 0.0166 0.1291
2.5300 0.6878 0.6675 0.0188 0.1456
2.5400 0.6875 0.6611 0.0235 0.1623
2.5500 0.6874 0.6539 0.0303 0.1793
2.5600 0.6874 0.6459 0.0391 0.1964
2.5700 0.6876 0.6372 0.0496 0.2136
2.5800 0.6879 0.6277 0.0616 0.2308
2.5900 0.6883 0.6175 0.0749 0.2480
2.6000 0.6888 0.6067 0.0894 0.2651
2.6100 0.6894 0.5951 0.1049 0.2821
2.6200 0.6899 0.5829 0.1213 0.2991
2.6300 0.6905 0.5701 0.1384 0.3158
2.6400 0.6910 0.5567 0.1562 0.3323
