 t	 x	 y	 z	 w
1.4500 -0.0386 0.9668 0.8367 0.7725
1.4600 -0.0454 0.9717 0.8214 0.7569
1.4700 -0.0522 0.9757 0.8055 0.7410
1.4800 -0.0589 0.9787 0.7891 0.7249
1.4900 -0.0653 0.9806 0.7721 0.7086
1.5000 -0.0710 0.9815 0.7547 0.6922
1.5100 -0.0758 0.9814 0.7369 0.6757
1.5200 -0.0796 0.9802 0.7187 0.6591
1.5300 -0.0822 0.9779 0.7001 0.6425
1.5400 -0.0833 0.9745 0.6812 0.6261
1.5500 -0.0831 0.9701 0.6621 0.6097
1.5600 -0.0813 0.9646 0.6428 0.5935
1.5700 -0.0781 0.9580 0.6233 0.5776
1.5800 -0.0734 0.9504 0.6038 0.5620
1.5900 -0.0676 0.9418 0.5843 0.5467
1.6000 -0.0606 0.9322 0.5648 0.5319
1.6100 -0.0527 0.9215 0.5454 0.5176
1.6200 -0.0441 0.9100 0.5262 0.5037
1.6300 -0.0350 0.8975 0.5073 0.4905
1.6400 -0.0257 0.8841 0.4886 0.4778
1.6500 -0.0162 0.8698 0.4704 0.4658
1.6600 -0.0069 0.8547 0.4526 0.4545
1.6700 0.0022 0.8388 0.4353 0.4438
1.6800 0.0108 0.8222 0.4185 0.4339
1.6900 0.0189 0.8048 0.4024 0.4246
1.7000 0.0265 0.7868 0.3869 0.4161
1.7100 0.0333 0.7681 0.3721 0.4084
1.7200 0.0394 0.7488 0.3580 0.4013
1.7300 0.0447 0.7289 0.3447 0.3951
1.7400 0.0493 0.7085 0.3322 0.3895
1.7500 0.0530 0.6876 0.3206 0.3848
1.7600 0.0559 0.6663 0.3097 0.3807
1.7700 0.0580 0.6445 0.2998 0.3774
1.7800 0.0593 0.6223 0.2907 0.3749
1.7900 0.0598 0.5997 0.2824 0.3731
1.8000 0.0595 0.5768 0.2751 0.3721
1.8100 0.0583 0.5536 0.2686 0.3718
1.8200 0.0564 0.5302 0.2630 0.3724
1.8300 0.0538 0.5065 0.2583 0.3737
1.8400 0.0505 0.4826 0.2544 0.3758
1.8500 0.0465 0.4584 0.2514 0.3788
1.8600 0.0420 0.4342 0.2492 0.3826
1.8700 0.0369 0.4098 0.2478 0.3872
1.8800 0.0314 0.3853 0.2473 0.3926
1.8900 0.0255 0.3607 0.2476 0.3989
1.9000 0.0194 0.3360 0.2487 0.4061
1.9100 0.0131 0.3114 0.2507 0.4140
1.9200 0.0067 0.2868 0.2534 0.4228
1.9300 0.0004 0.2622 0.2569 0.4324
1.9400 -0.0057 0.2376 0.2612 0.4428
1.9500 -0.0116 0.2132 0.2663 0.4539
1.9600 -0.0172 0.1889 0.2721 0.4657
1.9700 -0.0224 0.1648 0.2788 0.4782
1.9800 -0.0270 0.1409 0.2863 0.4913
1.9900 -0.0311 0.1173 0.2945 0.5050
2.0000 -0.0346 0.0940 0.3035 0.5192
2.0100 -0.0373 0.0709 0.3133 0.5339
2.0200 -0.0394 0.0483 0.3238 0.5489
2.0300 -0.0407 0.0260 0.3351 0.5643
2.0400 -0.0413 0.0043 0.3472 0.5800
2.0500 -0.0411 -0.0170 0.3600 0.5960
2.0600 -0.0402 -0.0377 0.3736 0.6120
2.0700 -0.0385 -0.0577 0.3878 0.6282
2.0800 -0.0361 -0.0771 0.4027 0.6445
2.0900 -0.0331 -0.0958 0.4183 0.6607
2.1000 -0.0294 -0.1137 0.4345 0.6770
2.1100 -0.0252 -0.1308 0.4513 0.6931
2.1200 -0.0204 -0.1469 0.4686 0.7092
2.1300 -0.0152 -0.1621 0.4863 0.7251
2.1400 -0.0097 -0.1763 0.5046 0.7409
2.1500 -0.0038 -0.1895 0.5232 0.7564
2.1600 0.0023 -0.2015 0.5421 0.7718
2.1700 0.0085 -0.2124 0.5613 0.7869
2.1800 0.0148 -0.2220 0.5807 0.8018
2.1900 0.0210 -0.2304 0.6003 0.8164
2.2000 0.0271 -0.2375 0.6199 0.8306
2.2100 0.0330 -0.2433 0.6395 0.8446
2.2200 0.0386 -0.2477 0.6591 0.8582
2.2300 0.0438 -0.2507 0.6785 0.8714
2.2400 0.0485 -0.2522 0.6977 0.8841
2.2500 0.0526 -0.2524 0.7167 0.8965
2.2600 0.0561 -0.2511 0.7354 0.9083
2.2700 0.0589 -0.2483 0.7537 0.9196
2.2800 0.0609 -0.2441 0.7715 0.9303
2.2900 0.0620 -0.2384 0.7889 0.9404
2.3000 0.0622 -0.2313 0.8058 0.9499
2.3100 0.0615 -0.2228 0.8221 0.9586
2.3200 0.0598 -0.2130 0.8378 0.9666
2.3300 0.0571 -0.2017 0.8529 0.9738
2.3400 0.0534 -0.1892 0.8673 0.9802
2.3500 0.0487 -0.1754 0.8810 0.9857
2.3600 0.0430 -0.1603 0.8940 0.9903
2.3700 0.0364 -0.1441 0.9062 0.9941
2.3800 0.0290 -0.1268 0.9178 0.9969
2.3900 0.0207 -0.1083 0.9285 0.9988
2.4000 0.0117 -0.0889 0.9385 0.9997
2.4100 0.0022 -0.0685 0.9477 0.9997
2.4200 -0.0078 -0.0473 0.9561 0.9988
2.4300 -0.0181 -0.0252 0.9637 0.9969
2.4400 -0.0286 -0.0024 0.9705 0.9942
2.4500 -0.0390 0.0211 0.9765 0.9906
2.4600 -0.0492 0.0452 0.9817 0.9861
2.4700 -0.0591 0.0698 0.9861 0.9809
2.4800 -0.0684 0.0949 0.9896 0.9748
2.4900 -0.0770 0.1205 0.9923 0.9679
2.5000 -0.0847 0.1463 0.9941 0.9604
2.5100 -0.0913 0.1725 0.9951 0.9521
2.5200 -0.0968 0.1988 0.9953 0.9432
2.5300 -0.1010 0.2253 0.9945 0.9337
2.5400 -0.1038 0.2518 0.9929 0.9235
2.5500 -0.1052 0.2784 0.9904 0.9127
2.5600 -0.1052 0.3049 0.9870 0.9014
2.5700 -0.1038 0.3314 0.9827 0.8896
2.5800 -0.1011 0.3577 0.9775 0.8772
2.5900 -0.0972 0.3838 0.9714 0.8644
2.6000 -0.0922 0.4097 0.9644 0.8510
2.6100 -0.0863 0.4353 0.9564 0.8372
2.6200 -0.0798 0.4606 0.9476 0.8230
2.6300 -0.0728 0.4855 0.9379 0.8083
2.6400 -0.0657 0.5101 0.9273 0.7933
2.6500 -0.0586 0.5342 0.9158 0.7779
2.6600 -0.0519 0.5579 0.9035 0.7622
2.6700 -0.0458 0.5812 0.8905 0.7462
2.6800 -0.0405 0.6040 0.8766 0.7300
2.6900 -0.0363 0.6262 0.8620 0.7136
2.7000 -0.0334 0.6480 0.8468 0.6970
2.7100 -0.0319 0.6692 0.8308 0.6803
2.7200 -0.0319 0.6898 0.8143 0.6636
2.7300 -0.0334 0.7099 0.7973 0.6469
2.7400 -0.0363 0.7294 0.7797 0.6303
2.7500 -0.0407 0.7482 0.7618 0.6138
2.7600 -0.0462 0.7665 0.7435 0.5975
2.7700 -0.0528 0.7841 0.7248 0.5815
2.7800 -0.0600 0.8011 0.7060 0.5658
2.7900 -0.0674 0.8174 0.6870 0.5505
2.8000 -0.0748 0.8330 0.6678 0.5356
2.8100 -0.0815 0.8480 0.6486 0.5212
2.8200 -0.0870 0.8622 0.6294 0.5073
2.8300 -0.0907 0.8757 0.6103 0.4940
2.8400 -0.0921 0.8884 0.5913 0.4813
2.8500 -0.0906 0.9003 0.5725 0.4692
2.8600 -0.0854 0.9114 0.5540 0.4578
2.8700 -0.0760 0.9218 0.5357 0.4470
2.8800 -0.0620 0.9312 0.5177 0.4369
2.8900 -0.0427 0.9398 0.5000 0.4276
2.9000 -0.0179 0.9475 0.4828 0.4189
2.9100 0.0128 0.9543 0.4659 0.4109
2.9200 0.0493 0.9602 0.4496 0.4037
2.9300 0.0917 0.9652 0.4336 0.3972
2.9400 0.1395 0.9692 0.4182 0.3914
2.9500 0.1922 0.9722 0.4033 0.3863
2.9600 0.2491 0.9742 0.3890 0.3819
2.9700 0.3091 0.9753 0.3752 0.3783
2.9800 0.3710 0.9753 0.3619 0.3754
2.9900 0.4334 0.9744 0.3493 0.3733
3.0000 0.4948 0.9724 0.3372 0.3719
3.0100 0.5533 0.9695 0.3258 0.3713
3.0200 0.6074 0.9655 0.3150 0.3715
3.0300 0.6554 0.9606 0.3048 0.3725
3.0400 0.6958 0.9547 0.2954 0.3743
3.0500 0.7273 0.9478 0.2866 0.3769
3.0600 0.7488 0.9400 0.2785 0.3804
3.0700 0.7597 0.9313 0.2711 0.3848
3.0800 0.7596 0.9217 0.2645 0.3900
3.0900 0.7485 0.9112 0.2587 0.3961
3.1000 0.7268 0.8998 0.2537 0.4030
3.1100 0.6955 0.8876 0.2496 0.4108
3.1200 0.6555 0.8747 0.2462 0.4195
3.1300 0.6083 0.8610 0.2438 0.4289
3.1400 0.5554 0.8466 0.2423 0.4392
3.1500 0.4984 0.8316 0.2417 0.4502
3.1600 0.4391 0.8159 0.2421 0.4619
3.1700 0.3790 0.7997 0.2434 0.4743
3.1800 0.3196 0.7829 0.2457 0.4874
3.1900 0.2622 0.7657 0.2490 0.5010
3.2000 0.2076 0.7480 0.2533 0.5151
3.2100 0.1568 0.7299 0.2587 0.5296
3.2200 0.1101 0.7114 0.2650 0.5446
3.2300 0.0678 0.6926 0.2723 0.5599
3.2400 0.0299 0.6735 0.2807 0.5755
3.2500 -0.0038 0.6542 0.2900 0.5913
3.2600 -0.0336 0.6346 0.3002 0.6073
3.2700 -0.0600 0.6149 0.3113 0.6234
3.2800 -0.0834 0.5950 0.3234 0.6396
3.2900 -0.1044 0.5750 0.3363 0.6558
3.3000 -0.1232 0.5549 0.3499 0.6720
3.3100 -0.1404 0.5348 0.3644 0.6882
3.3200 -0.1561 0.5146 0.3795 0.7042
3.3300 -0.1706 0.4943 0.3953 0.7202
3.3400 -0.1840 0.4740 0.4117 0.7360
3.3500 -0.1962 0.4537 0.4285 0.7517
3.3600 -0.2072 0.4335 0.4459 0.7672
3.3700 -0.2169 0.4132 0.4637 0.7824
3.3800 -0.2251 0.3930 0.4818 0.7975
3.3900 -0.2316 0.3727 0.5002 0.8122
3.4000 -0.2364 0.3526 0.5188 0.8267
3.4100 -0.2392 0.3325 0.5376 0.8409
3.4200 -0.2400 0.3124 0.5565 0.8547
3.4300 -0.2388 0.2924 0.5754 0.8681
3.4400 -0.2356 0.2725 0.5944 0.8811
3.4500 -0.2305 0.2527 0.6133 0.8936
3.4600 -0.2235 0.2329 0.6321 0.9057
3.4700 -0.2150 0.2133 0.6508 0.9172
3.4800 -0.2051 0.1938 0.6693 0.9281
3.4900 -0.1942 0.1745 0.6876 0.9384
3.5000 -0.1826 0.1553 0.7056 0.9480
3.5100 -0.1705 0.1363 0.7234 0.9569
3.5200 -0.1584 0.1175 0.7409 0.9650
3.5300 -0.1465 0.0989 0.7580 0.9724
3.5400 -0.1352 0.0806 0.7748 0.9789
3.5500 -0.1247 0.0625 0.7912 0.9845
3.5600 -0.1152 0.0448 0.8072 0.9892
3.5700 -0.1070 0.0275 0.8227 0.9931
3.5800 -0.1003 0.0105 0.8378 0.9960
3.5900 -0.0950 -0.0061 0.8524 0.9980
3.6000 -0.0913 -0.0221 0.8666 0.9991
3.6100 -0.0892 -0.0377 0.8801 0.9993
3.6200 -0.0885 -0.0527 0.8931 0.9986
3.6300 -0.0894 -0.0671 0.9055 0.9970
3.6400 -0.0915 -0.0809 0.9173 0.9945
3.6500 -0.0948 -0.0940 0.9285 0.9911
3.6600 -0.0991 -0.1063 0.9389 0.9869
3.6700 -0.1042 -0.1179 0.9487 0.9820
3.6800 -0.1099 -0.1286 0.9576 0.9762
3.6900 -0.1160 -0.1384 0.9658 0.9697
3.7000 -0.1223 -0.1473 0.9732 0.9625
3.7100 -0.1286 -0.1552 0.9797 0.9546
3.7200 -0.1347 -0.1621 0.9854 0.9461
3.7300 -0.1405 -0.1679 0.9901 0.9368
3.7400 -0.1457 -0.1727 0.9939 0.9270
3.7500 -0.1503 -0.1763 0.9967 0.9166
3.7600 -0.1541 -0.1787 0.9985 0.9055
3.7700 -0.1570 -0.1799 0.9994 0.8940
3.7800 -0.1590 -0.1799 0.9992 0.8818
3.7900 -0.1600 -0.1786 0.9980 0.8691
3.8000 -0.1600 -0.1761 0.9958 0.8559
3.8100 -0.1589 -0.1724 0.9925 0.8423
3.8200 -0.1568 -0.1673 0.9882 0.8281
3.8300 -0.1537 -0.1610 0.9829 0.8135
3.8400 -0.1496 -0.1535 0.9767 0.7985
3.8500 -0.1445 -0.1447 0.9694 0.7830
3.8600 -0.1384 -0.1346 0.9612 0.7673
3.8700 -0.1316 -0.1234 0.9521 0.7512
3.8800 -0.1239 -0.1110 0.9421 0.7349
3.8900 -0.1155 -0.0974 0.9313 0.7183
3.9000 -0.1064 -0.0828 0.9197 0.7016
3.9100 -0.0967 -0.0671 0.9073 0.6848
3.9200 -0.0865 -0.0504 0.8943 0.6680
3.9300 -0.0759 -0.0327 0.8805 0.6511
3.9400 -0.0649 -0.0141 0.8662 0.6344
3.9500 -0.0536 0.0054 0.8513 0.6178
3.9600 -0.0421 0.0256 0.8359 0.6014
3.9700 -0.0305 0.0466 0.8200 0.5853
3.9800 -0.0187 0.0683 0.8037 0.5696
3.9900 -0.0071 0.0906 0.7871 0.5542
4.0000 0.0045 0.1135 0.7701 0.5393
4.0100 0.0160 0.1368 0.7529 0.5248
4.0200 0.0271 0.1607 0.7354 0.5109
4.0300 0.0379 0.1849 0.7178 0.4975
4.0400 0.0483 0.2095 0.6999 0.4847
4.0500 0.0582 0.2344 0.6820 0.4726
4.0600 0.0675 0.2595 0.6639 0.4611
4.0700 0.0761 0.2847 0.6458 0.4502
4.0800 0.0840 0.3101 0.6277 0.4400
4.0900 0.0911 0.3356 0.6095 0.4305
4.1000 0.0973 0.3611 0.5914 0.4216
4.1100 0.1025 0.3867 0.5733 0.4135
4.1200 0.1067 0.4121 0.5554 0.4060
4.1300 0.1098 0.4375 0.5375 0.3992
4.1400 0.1118 0.4627 0.5197 0.3932
4.1500 0.1126 0.4877 0.5021 0.3878
4.1600 0.1123 0.5125 0.4847 0.3831
4.1700 0.1109 0.5371 0.4676 0.3792
4.1800 0.1083 0.5613 0.4507 0.3760
4.1900 0.1045 0.5853 0.4341 0.3736
4.2000 0.0997 0.6089 0.4179 0.3719
4.2100 0.0939 0.6321 0.4021 0.3710
4.2200 0.0872 0.6548 0.3867 0.3709
4.2300 0.0796 0.6772 0.3718 0.3716
4.2400 0.0713 0.6990 0.3574 0.3732
4.2500 0.0624 0.7203 0.3436 0.3756
4.2600 0.0531 0.7411 0.3304 0.3789
4.2700 0.0434 0.7614 0.3179 0.3830
4.2800 0.0336 0.7810 0.3061 0.3881
4.2900 0.0239 0.7999 0.2951 0.3940
4.3000 0.0144 0.8183 0.2849 0.4008
4.3100 0.0052 0.8359 0.2755 0.4084
4.3200 -0.0035 0.8528 0.2671 0.4169
4.3300 -0.0114 0.8689 0.2597 0.4262
4.3400 -0.0186 0.8842 0.2532 0.4364
4.3500 -0.0248 0.8987 0.2477 0.4472
4.3600 -0.0301 0.9124 0.2432 0.4588
4.3700 -0.0342 0.9251 0.2398 0.4711
4.3800 -0.0372 0.9369 0.2375 0.4839
4.3900 -0.0391 0.9478 0.2363 0.4974
4.4000 -0.0398 0.9576 0.2361 0.5113
4.4100 -0.0395 0.9665 0.2370 0.5258
4.4200 -0.0382 0.9742 0.2390 0.5406
4.4300 -0.0361 0.9809 0.2420 0.5557
4.4400 -0.0333 0.9864 0.2461 0.5711
4.4500 -0.0299 0.9908 0.2512 0.5868
4.4600 -0.0262 0.9940 0.2573 0.6026
4.4700 -0.0222 0.9961 0.2643 0.6186
4.4800 -0.0183 0.9969 0.2723 0.6347
4.4900 -0.0145 0.9965 0.2811 0.6508
4.5000 -0.0111 0.9949 0.2907 0.6670
4.5100 -0.0080 0.9920 0.3012 0.6831
4.5200 -0.0055 0.9879 0.3124 0.6992
4.5300 -0.0035 0.9826 0.3243 0.7152
4.5400 -0.0021 0.9760 0.3368 0.7311
4.5500 -0.0012 0.9683 0.3500 0.7469
4.5600 -0.0007 0.9593 0.3638 0.7625
4.5700 -0.0006 0.9491 0.3780 0.7779
4.5800 -0.0007 0.9378 0.3928 0.7931
4.5900 -0.0009 0.9253 0.4080 0.8081
4.6000 -0.0011 0.9118 0.4237 0.8228
4.6100 -0.0011 0.8972 0.4397 0.8372
4.6200 -0.0008 0.8816 0.4560 0.8512
4.6300 -0.0000 0.8650 0.4727 0.8649
4.6400 0.0011 0.8475 0.4896 0.8781
4.6500 0.0028 0.8291 0.5068 0.8909
4.6600 0.0050 0.8099 0.5242 0.9032
4.6700 0.0077 0.7899 0.5418 0.9149
4.6800 0.0108 0.7692 0.5596 0.9259
4.6900 0.0142 0.7479 0.5776 0.9364
4.7000 0.0179 0.7260 0.5957 0.9461
4.7100 0.0218 0.7035 0.6138 0.9551
4.7200 0.0258 0.6806 0.6320 0.9634
4.7300 0.0298 0.6573 0.6503 0.9708
4.7400 0.0338 0.6337 0.6685 0.9774
4.7500 0.0377 0.6098 0.6868 0.9831
4.7600 0.0415 0.5857 0.7049 0.9879
4.7700 0.0452 0.5614 0.7229 0.9919
4.7800 0.0487 0.5371 0.7408 0.9949
4.7900 0.0522 0.5127 0.7585 0.9970
4.8000 0.0555 0.4883 0.7759 0.9982
4.8100 0.0588 0.4639 0.7930 0.9985
4.8200 0.0621 0.4397 0.8097 0.9980
4.8300 0.0653 0.4157 0.8261 0.9965
4.8400 0.0685 0.3918 0.8420 0.9942
4.8500 0.0717 0.3682 0.8574 0.9911
4.8600 0.0748 0.3448 0.8723 0.9872
4.8700 0.0780 0.3218 0.8865 0.9825
4.8800 0.0811 0.2990 0.9000 0.9771
4.8900 0.0841 0.2767 0.9129 0.9709
4.9000 0.0870 0.2547 0.9249 0.9641
4.9100 0.0899 0.2330 0.9362 0.9565
4.9200 0.0926 0.2119 0.9466 0.9483
4.9300 0.0953 0.1911 0.9561 0.9394
4.9400 0.0978 0.1708 0.9648 0.9299
4.9500 0.1003 0.1509 0.9724 0.9198
4.9600 0.1027 0.1315 0.9791 0.9090
4.9700 0.1050 0.1125 0.9848 0.8977
4.9800 0.1074 0.0941 0.9895 0.8858
4.9900 0.1099 0.0762 0.9932 0.8733
5.0000 0.1125 0.0587 0.9959 0.8603
5.0100 0.1153 0.0418 0.9976 0.8468
5.0200 0.1184 0.0255 0.9983 0.8327
5.0300 0.1218 0.0096 0.9980 0.8182
5.0400 0.1256 -0.0056 0.9967 0.8032
5.0500 0.1299 -0.0203 0.9944 0.7878
5.0600 0.1346 -0.0343 0.9912 0.7720
5.0700 0.1399 -0.0478 0.9871 0.7560
5.0800 0.1457 -0.0606 0.9821 0.7396
5.0900 0.1521 -0.0727 0.9763 0.7230
5.1000 0.1592 -0.0842 0.9696 0.7062
5.1100 0.1668 -0.0949 0.9621 0.6894
5.1200 0.1750 -0.1049 0.9538 0.6725
5.1300 0.1839 -0.1141 0.9448 0.6556
5.1400 0.1932 -0.1226 0.9351 0.6388
5.1500 0.2031 -0.1302 0.9246 0.6222
5.1600 0.2135 -0.1370 0.9135 0.6058
5.1700 0.2243 -0.1429 0.9017 0.5896
5.1800 0.2354 -0.1479 0.8894 0.5738
5.1900 0.2468 -0.1520 0.8764 0.5584
5.2000 0.2585 -0.1552 0.8628 0.5434
5.2100 0.2702 -0.1574 0.8487 0.5289
5.2200 0.2820 -0.1586 0.8341 0.5149
5.2300 0.2937 -0.1589 0.8189 0.5015
5.2400 0.3052 -0.1581 0.8032 0.4886
5.2500 0.3165 -0.1562 0.7871 0.4764
5.2600 0.3274 -0.1533 0.7705 0.4647
5.2700 0.3378 -0.1494 0.7535 0.4537
5.2800 0.3476 -0.1444 0.7361 0.4434
5.2900 0.3566 -0.1383 0.7184 0.4337
5.3000 0.3648 -0.1312 0.7003 0.4246
5.3100 0.3721 -0.1229 0.6819 0.4162
5.3200 0.3782 -0.1136 0.6633 0.4085
5.3300 0.3832 -0.1033 0.6445 0.4015
5.3400 0.3868 -0.0919 0.6255 0.3951
5.3500 0.3890 -0.0795 0.6063 0.3895
5.3600 0.3898 -0.0660 0.5871 0.3845
5.3700 0.3889 -0.0516 0.5679 0.3803
5.3800 0.3864 -0.0363 0.5488 0.3768
