t,a,b,c,d
0.256,0.9313287845283201,0.8912457121204574,0.9083152947648416,0.9573497672402849
0.258,0.931576399117247,0.8913083105352984,0.9081524556490654,0.9572161873357764
0.26,0.9318131701095197,0.8913654797996537,0.907995223979438,0.9570862763763662
0.262,0.9320395326054249,0.8914175243987306,0.9078434377120662,0.9569599489893547
0.264,0.9322559054346784,0.8914647346201928,0.9076969382239656,0.9568371211286818
0.266,0.932462691726911,0.8915073871369715,0.9075555702992942,0.9567177100870706
0.268,0.9326602794634251,0.8915457455687495,0.9074191821119867,0.9566016345058638
0.27,0.9328490420107932,0.8915800610228116,0.9072876252050499,0.9564888143826921
0.272,0.9330293386368498,0.8916105726149225,0.9071607544667577,0.9563791710770941
0.274,0.9332015150096172,0.8916375079708819,0.9070384281039848,0.9562726273142226
0.276,0.9333659036796935,0.8916610837093981,0.9069205076128968,0.9561691071867449
0.278,0.9335228245466043,0.8916815059068806,0.906806857747208,0.956068536155055
0.28,0.9336725853096215,0.8916989705447594,0.9066973464842047,0.9559708410458998
0.28200000000000003,0.9338154819035267,0.8917136639399118,0.906591844988731,0.9558759500495281
0.28400000000000003,0.9339517989197851,0.8917257631587512,0.906490227575305,0.9557837927154493
0.28600000000000003,0.9340818100135908,0.8917354364155402,0.9063923716685509,0.9556942999469068
0.28800000000000003,0.9342057782972167,0.8917428434554482,0.9062981577620963,0.9556074039941423
0.29,0.9343239567201068,0.8917481359228809,0.9062074693760973,0.9555230384465437
0.292,0.9344365884361183,0.8917514577155752,0.9061201930135291,0.9554411382237508
0.294,0.9345439071583292,0.8917529453249551,0.9060362181153909,0.9553616395658008
0.296,0.9346461375017895,0.891752728163213,0.9059554370149386,0.9552844800223771
0.298,0.9347434953146173,0.8917509288775883,0.905877744891089,0.9552095984412426
0.3,0.9348361879977884,0.891747663652272,0.9058030397210883,0.9551369349559087
0.302,0.9349244148139972,0.8917430424983859,0.9057312222325768,0.9550664309726145
0.304,0.9350083671859291,0.8917371695324441,0.9056621958551361,0.9549980291566673
0.306,0.9350882289842813,0.8917301432437068,0.9055958666714243,0.9549316734182034
0.308,0.9351641768058706,0.8917220567508238,0.9055321433679896,0.9548673088974237
0.31,0.935236380242136,0.8917129980481415,0.9054709371858454,0.9548048819493499
0.312,0.9353050021383535,0.8917030502420499,0.9054121618708907,0.9547443401281533
0.314,0.9353701988438611,0.8916922917777265,0.9053557336242488,0.9546856321711009
0.316,0.9354321204535841,0.8916807966566207,0.9053015710525976,0.9546287079821584
0.318,0.9354909110411458,0.8916686346450194,0.9052495951185543,0.9545735186152938
0.32,0.9355467088838374,0.8916558714740165,0.9051997290911822,0.9545200162575197
0.322,0.9355996466797091,0.8916425690312008,0.9051518984966671,0.954468154211707
0.324,0.9356498517570497,0.8916287855443699,0.9051060310692307,0.9544178868792095
0.326,0.9356974462764915,0.8916145757575622,0.9050620567023177,0.9543691697423254
0.328,0.9357425474259969,0.8915999910996948,0.9050199074001113,0.9543219593466334
0.33,0.9357852676089511,0.8915850798460806,0.9049795172294178,0.9542762132832233
0.332,0.935825714625593,0.891569887273095,0.9049408222719575,0.9542318901708554
0.334,0.9358639918480066,0.8915544558062474,0.9049037605771011,0.95418894963807
0.336,0.9359001983888859,0.8915388251619085,0.9048682721150851,0.9541473523052709
0.338,0.9359344292642775,0.8915230324829375,0.9048342987307374,0.9541070597668093
0.34,0.935966775550506,0.8915071124684324,0.9048017840977335,0.9540680345730786
0.342,0.935997324535478,0.891491097497845,0.9047706736734243,0.9540302402126549
0.34400000000000003,0.9360261598645478,0.8914750177496616,0.9047409146542439,0.9539936410944871
0.34600000000000003,0.9360533616811332,0.8914589013148719,0.904712455931724,0.9539582025301613
0.34800000000000003,0.9360790067622543,0.8914427743054197,0.9046852480491347,0.9539238907162528
0.35000000000000003,0.9361031686491723,0.8914266609578422,0.9046592431587688,0.9538906727167841
0.352,0.9361259177732874,0.8914105837322751,0.9046343949798796,0.9538585164457959
0.354,0.9361473215774628,0.8913945634070166,0.9046106587572892,0.953827390650048
0.356,0.9361674446329274,0.8913786191688196,0.9045879912206795,0.9537972648918652
0.358,0.9361863487519085,0.8913627686990855,0.9045663505445698,0.9537681095321296
0.36,0.936204093096142,0.8913470282561241,0.904545696308997,0.9537398957134396
0.362,0.9362207342813993,0.8913314127536351,0.9045259894608964,0.9537125953434363
0.364,0.9362363264781698,0.8913159358355652,0.9045071922761951,0.9536861810783117
0.366,0.9362509215086305,0.8913006099474918,0.9044892683226202,0.953660626306504
0.368,0.9362645689400294,0.891285446404665,0.90447218242322,0.9536359051325843
0.37,0.9362773161746129,0.8912704554568598,0.9044559006206092,0.9536119923613474
0.372,0.9362892085362068,0.8912556463501531,0.9044403901419275,0.9535888634821047
0.374,0.9363002893535788,0.8912410273857669,0.9044256193645207,0.9535664946531913
0.376,0.9363106000406841,0.8912266059760917,0.904411557782337,0.9535448626866857
0.378,0.9363201801739129,0.8912123886980107,0.9043981759730391,0.9535239450333514
0.38,0.9363290675664382,0.8911983813436379,0.9043854455658293,0.9535037197678001
0.382,0.9363372983397636,0.8911845889685783,0.9043733392099798,0.9534841655738797
0.384,0.9363449069925813,0.8911710159378174,0.9043618305440705,0.9534652617302927
0.386,0.936351926467021,0.8911576659693395,0.9043508941659233,0.953446988096444
0.388,0.936358388212392,0.8911445421755716,0.9043405056032296,0.9534293250985196
0.39,0.936364322246502,0.8911316471027483,0.9043306412848667,0.9534122537158021
0.392,0.9363697572146407,0.8911189827682869,0.9043212785128905,0.9533957554672159
0.394,0.9363747204463144,0.8911065506962603,0.9043123954352061,0.9533798123981125
0.396,0.936379238009804,0.8910943519510461,0.9043039710188984,0.9533644070672869
0.398,0.9363833347646302,0.8910823871692418,0.904295985024224,0.9533495225342312
0.4,0.9363870344120042,0.8910706565899107,0.9042884179792505,0.9533351423466246
0.402,0.9363903595433247,0.8910591600832442,0.9042812511551361,0.9533212505280549
