t,a,b,c,d,e,f,g,h,i,l,m,n,o,p,q,r
0.05,0.08383815461977251,0.06564720494674804,0.03357757584238678,0.02045308860652486,0.15915403163263372,0.05986221705067424,0.07082151564139724,0.021177611904536035,0.07875570442182514,0.059383816306862326,0.04537229131118257,0.02147311090220656,0.14568573677071908,0.045544932773846074,0.04676617118175389,0.04248683608693098
0.052000000000000005,0.07321118567211361,0.055345102358989366,0.029331839928575444,0.01711844879836543,0.1554338162396214,0.056462467658915126,0.06872110124915723,0.019753076825103206,0.08135480486768877,0.05917366705144141,0.04643069101031279,0.02119753245103359,0.16626704158674788,0.05041141170110049,0.05287021950363628,0.04691759309719799
0.054,0.06719514604933287,0.05394839123584373,0.02709317122531171,0.016656012133535035,0.1657366558429555,0.06356983735141998,0.0731887139339018,0.022120332734912953,0.07076395393098672,0.054522321235119596,0.04020803782313657,0.019446639690580057,0.16805990439924923,0.05397063594758942,0.05318760607003239,0.050332640396092525
0.056,0.06443557865978464,0.04906393337261255,0.02475792700651262,0.014288812246080616,0.16919671652182194,0.06155022521479701,0.07072335029798926,0.020160888943246504,0.07278575232319932,0.053046210772118206,0.039051734341377445,0.017843504202084814,0.18294514880206733,0.05589935512939288,0.054724390391839885,0.04952647177507486
0.058,0.057520512868913895,0.04669788298803671,0.025175569539385243,0.015299171173799725,0.1530407263833949,0.059237931658147336,0.07217417674471714,0.02173053423380501,0.07143157593403279,0.05509393603518741,0.04294166728411127,0.020699233474425635,0.1810923591220991,0.05880276799107498,0.06061073258038727,0.05845122198848152
0.06,0.05700158040835113,0.03930508158527637,0.028277421837783923,0.014610362182490903,0.15597854253970034,0.05131315478301765,0.0825582088053358,0.02125125277357075,0.07137346364444659,0.04654363095987455,0.048102288291021464,0.019805639460855968,0.18535013451697274,0.05125825932608927,0.06940720533924977,0.05786377354596262
0.062,0.05605621797283117,0.04354201174285173,0.029797374105666203,0.01713385149484543,0.15639524951858552,0.05782664036337789,0.08790900665387563,0.025259624035675315,0.06344711737185865,0.046661243280588176,0.04546665948137439,0.021049389280009115,0.16744126360876763,0.05245037687426721,0.06659577127482978,0.06296820294059621
0.064,0.05497757783505922,0.041191120857654084,0.030056466387157824,0.016536240675086394,0.15692070698405192,0.055923882778635005,0.08992776910807206,0.024836090459975067,0.06346775331785963,0.04481009174776779,0.04626010703333874,0.020596242063616835,0.1705995579436223,0.05160618082145544,0.06897476886014976,0.06331544312649795
0.066,0.052471448426972635,0.04003858137191075,0.030871693633532704,0.017143799328554143,0.14386993388167807,0.05218544138864611,0.08808365408798238,0.024668911515968946,0.06592613946028686,0.04713687995315217,0.0510194767748963,0.023025136869011444,0.16979336419883664,0.052321615478408176,0.07294844136581415,0.06849548226434866
0.068,0.05584582515755226,0.043612756245226314,0.030640411135941552,0.017282605424755,0.1368384270787042,0.05082119510200046,0.07710928873983514,0.022063531648255915,0.07455583546994354,0.05426634148283745,0.05335127264037956,0.024563724455559332,0.17149653760706873,0.054160361470970565,0.06778720844031648,0.06560467790065357
0.07,0.05338880046099651,0.042970990621338884,0.024776035460370514,0.014315539422675501,0.14335255591295074,0.054755333440384336,0.0682790978835752,0.020082685745573644,0.07573702637124079,0.05651663170362209,0.045568506624412614,0.021580566636418264,0.1897651903372982,0.061677414297733275,0.06350530909391461,0.06372831598749497
0.07200000000000001,0.05567515063245636,0.04300017724635406,0.027921051714829535,0.01537443193714127,0.132585925375668,0.04842145137843749,0.06792757645411066,0.01908351565994765,0.08279127449503228,0.059069291141422973,0.053181769358282796,0.0241261409585621,0.18387949042629634,0.05728079441292098,0.06588131854980409,0.06380064025873355
0.074,0.05668526582358825,0.04223144193417954,0.02753381064190292,0.014496403195312105,0.12885926994454108,0.04532477089384408,0.06334474675807061,0.01707990380928481,0.08976340194325305,0.0615908187375525,0.055335015974295326,0.024132536544992787,0.19002169582129658,0.057155006002577134,0.06520197184522665,0.061243940130082636
0.076,0.052707015406674745,0.04344163584204827,0.028284035331522742,0.016273274562724014,0.12508507847145214,0.04854577871369129,0.06724321865288707,0.019874558264442604,0.08110985522431265,0.06140597100937379,0.05474073169769499,0.026231707006584046,0.178861734294701,0.05952668799966385,0.06698880998995269,0.06967990753227415
0.078,0.054588816321693594,0.04646489170264745,0.032997928870428704,0.019427084644767282,0.11905550942908719,0.0477581577642518,0.07186068956532596,0.021866468519229743,0.07939323655226453,0.06185961208580275,0.05994628853002289,0.029539766064626015,0.15999976513830874,0.055172074844620236,0.06730993320725097,0.07275977675967207
0.08,0.055753159225158624,0.048957680810638615,0.029084040955067655,0.017574898917635366,0.11996701348037905,0.049644474010154496,0.06191973188648262,0.01944454203213228,0.08558992055300596,0.06847443881244486,0.05542199721125231,0.02813663459855107,0.16976937920175844,0.06042106327143581,0.06112927609021659,0.06871174894368612
0.082,0.05201280753216646,0.05129013350396294,0.030991561815799255,0.020736956911806204,0.10891506948491775,0.05067555059638683,0.06380453589428013,0.02233479006144463,0.07976745708759161,0.07138608724688643,0.058408818005706305,0.03297773203994216,0.15356001180411816,0.06153202769549629,0.06256813041819155,0.07903832990130329
0.084,0.05518558181084411,0.04649822955041244,0.031841299541713705,0.01801895321035071,0.12965623389948133,0.052004017059400165,0.07316215858896345,0.021979680609455186,0.0766017360837692,0.057823612634839476,0.053664781732312,0.025495143609120308,0.1659936984669337,0.05697418268781671,0.06482755950152971,0.0702731310130576
0.08600000000000001,0.05136720317355252,0.044210926298163894,0.02952164502023387,0.016950856117146536,0.12588131637257632,0.05155762153649886,0.07017806965029907,0.021502508940857003,0.076842832222315,0.05897208018958955,0.05309509300508048,0.025676783587167393,0.1729706905856932,0.06063586258647528,0.0665737593618325,0.07406275135251858
