 t	 x	 y	 z	 w
0.4100 -0.0814 0.3200 0.6349 0.8332
0.4200 -0.0823 0.3009 0.6304 0.8361
0.4300 -0.0830 0.2823 0.6266 0.8393
0.4400 -0.0838 0.2642 0.6234 0.8430
0.4500 -0.0844 0.2468 0.6208 0.8470
0.4600 -0.0850 0.2300 0.6188 0.8513
0.4700 -0.0855 0.2139 0.6174 0.8558
0.4800 -0.0859 0.1985 0.6165 0.8606
0.4900 -0.0862 0.1838 0.6162 0.8656
0.5000 -0.0865 0.1697 0.6165 0.8706
0.5100 -0.0866 0.1564 0.6172 0.8758
0.5200 -0.0867 0.1438 0.6184 0.8810
0.5300 -0.0867 0.1320 0.6201 0.8863
0.5400 -0.0866 0.1208 0.6223 0.8915
0.5500 -0.0864 0.1103 0.6249 0.8967
0.5600 -0.0861 0.1006 0.6279 0.9018
0.5700 -0.0857 0.0915 0.6312 0.9069
0.5800 -0.0853 0.0831 0.6349 0.9118
0.5900 -0.0847 0.0753 0.6390 0.9165
0.6000 -0.0841 0.0682 0.6433 0.9211
0.6100 -0.0834 0.0616 0.6479 0.9256
0.6200 -0.0826 0.0556 0.6528 0.9299
0.6300 -0.0818 0.0502 0.6579 0.9340
0.6400 -0.0809 0.0453 0.6633 0.9379
0.6500 -0.0799 0.0409 0.6687 0.9417
0.6600 -0.0789 0.0370 0.6744 0.9452
0.6700 -0.0778 0.0336 0.6802 0.9486
0.6800 -0.0767 0.0305 0.6861 0.9518
0.6900 -0.0756 0.0280 0.6921 0.9548
0.7000 -0.0744 0.0258 0.6981 0.9576
0.7100 -0.0731 0.0240 0.7043 0.9603
0.7200 -0.0719 0.0225 0.7104 0.9628
0.7300 -0.0707 0.0215 0.7167 0.9651
0.7400 -0.0694 0.0208 0.7229 0.9673
0.7500 -0.0681 0.0205 0.7292 0.9694
0.7600 -0.0669 0.0206 0.7356 0.9714
0.7700 -0.0657 0.0210 0.7419 0.9732
0.7800 -0.0644 0.0218 0.7483 0.9750
0.7900 -0.0633 0.0230 0.7548 0.9766
0.8000 -0.0621 0.0246 0.7613 0.9782
0.8100 -0.0610 0.0267 0.7678 0.9797
0.8200 -0.0599 0.0292 0.7745 0.9811
0.8300 -0.0588 0.0321 0.7812 0.9824
0.8400 -0.0579 0.0355 0.7879 0.9836
0.8500 -0.0569 0.0394 0.7948 0.9848
0.8600 -0.0560 0.0438 0.8017 0.9858
0.8700 -0.0552 0.0487 0.8087 0.9867
0.8800 -0.0544 0.0542 0.8158 0.9875
0.8900 -0.0537 0.0602 0.8230 0.9881
0.9000 -0.0530 0.0668 0.8303 0.9886
0.9100 -0.0524 0.0740 0.8377 0.9889
0.9200 -0.0518 0.0818 0.8451 0.9890
0.9300 -0.0513 0.0902 0.8526 0.9889
0.9400 -0.0509 0.0992 0.8601 0.9886
0.9500 -0.0504 0.1089 0.8677 0.9881
0.9600 -0.0500 0.1191 0.8753 0.9873
0.9700 -0.0496 0.1300 0.8828 0.9862
0.9800 -0.0493 0.1414 0.8904 0.9848
0.9900 -0.0490 0.1535 0.8979 0.9831
1.0000 -0.0486 0.1662 0.9054 0.9811
1.0100 -0.0483 0.1794 0.9128 0.9787
1.0200 -0.0480 0.1933 0.9201 0.9760
1.0300 -0.0476 0.2076 0.9272 0.9729
1.0400 -0.0472 0.2226 0.9342 0.9695
1.0500 -0.0468 0.2380 0.9411 0.9656
1.0600 -0.0463 0.2540 0.9476 0.9614
1.0700 -0.0458 0.2705 0.9540 0.9568
1.0800 -0.0452 0.2874 0.9601 0.9519
1.0900 -0.0445 0.3048 0.9658 0.9466
1.1000 -0.0438 0.3226 0.9712 0.9409
1.1100 -0.0429 0.3409 0.9762 0.9349
1.1200 -0.0420 0.3595 0.9807 0.9287
1.1300 -0.0409 0.3785 0.9848 0.9222
1.1400 -0.0398 0.3978 0.9884 0.9155
1.1500 -0.0385 0.4175 0.9915 0.9085
1.1600 -0.0371 0.4374 0.9940 0.9015
1.1700 -0.0355 0.4576 0.9958 0.8943
1.1800 -0.0339 0.4781 0.9971 0.8871
1.1900 -0.0321 0.4987 0.9976 0.8798
1.2000 -0.0301 0.5195 0.9975 0.8726
1.2100 -0.0280 0.5404 0.9966 0.8654
1.2200 -0.0258 0.5614 0.9950 0.8584
1.2300 -0.0235 0.5825 0.9927 0.8515
1.2400 -0.0210 0.6036 0.9895 0.8449
1.2500 -0.0183 0.6246 0.9856 0.8385
1.2600 -0.0155 0.6456 0.9809 0.8325
1.2700 -0.0125 0.6665 0.9755 0.8269
1.2800 -0.0093 0.6872 0.9692 0.8217
1.2900 -0.0059 0.7077 0.9622 0.8170
1.3000 -0.0023 0.7279 0.9544 0.8128
1.3100 0.0016 0.7478 0.9459 0.8092
1.3200 0.0059 0.7672 0.9367 0.8062
1.3300 0.0105 0.7863 0.9268 0.8038
1.3400 0.0156 0.8048 0.9162 0.8021
1.3500 0.0211 0.8228 0.9049 0.8011
1.3600 0.0272 0.8402 0.8930 0.8008
1.3700 0.0340 0.8569 0.8806 0.8012
1.3800 0.0413 0.8729 0.8676 0.8023
1.3900 0.0494 0.8882 0.8542 0.8041
1.4000 0.0582 0.9025 0.8403 0.8066
1.4100 0.0676 0.9160 0.8260 0.8098
1.4200 0.0777 0.9286 0.8113 0.8137
1.4300 0.0884 0.9402 0.7964 0.8182
1.4400 0.0995 0.9508 0.7813 0.8233
1.4500 0.1108 0.9604 0.7660 0.8290
1.4600 0.1223 0.9688 0.7507 0.8353
1.4700 0.1337 0.9762 0.7353 0.8420
1.4800 0.1447 0.9824 0.7200 0.8492
1.4900 0.1551 0.9875 0.7048 0.8568
1.5000 0.1646 0.9913 0.6898 0.8647
1.5100 0.1729 0.9940 0.6750 0.8729
1.5200 0.1800 0.9955 0.6606 0.8813
1.5300 0.1855 0.9958 0.6466 0.8898
1.5400 0.1894 0.9948 0.6331 0.8985
1.5500 0.1915 0.9926 0.6201 0.9071
1.5600 0.1918 0.9893 0.6077 0.9157
1.5700 0.1904 0.9847 0.5959 0.9242
1.5800 0.1873 0.9789 0.5848 0.9325
1.5900 0.1827 0.9720 0.5745 0.9405
1.6000 0.1767 0.9639 0.5650 0.9482
1.6100 0.1694 0.9546 0.5563 0.9555
1.6200 0.1612 0.9443 0.5485 0.9625
1.6300 0.1523 0.9328 0.5416 0.9689
1.6400 0.1429 0.9203 0.5356 0.9748
1.6500 0.1331 0.9068 0.5305 0.9801
1.6600 0.1232 0.8923 0.5264 0.9849
1.6700 0.1134 0.8767 0.5232 0.9890
1.6800 0.1038 0.8603 0.5210 0.9925
1.6900 0.0946 0.8430 0.5198 0.9953
1.7000 0.0858 0.8248 0.5196 0.9974
1.7100 0.0776 0.8058 0.5203 0.9989
1.7200 0.0699 0.7861 0.5220 0.9997
1.7300 0.0630 0.7657 0.5247 0.9998
1.7400 0.0567 0.7446 0.5282 0.9992
1.7500 0.0512 0.7229 0.5327 0.9980
1.7600 0.0465 0.7007 0.5381 0.9961
1.7700 0.0426 0.6779 0.5443 0.9936
1.7800 0.0395 0.6548 0.5513 0.9906
1.7900 0.0372 0.6313 0.5592 0.9870
1.8000 0.0357 0.6074 0.5677 0.9829
1.8100 0.0350 0.5834 0.5770 0.9784
1.8200 0.0351 0.5592 0.5869 0.9734
1.8300 0.0359 0.5348 0.5974 0.9681
1.8400 0.0375 0.5105 0.6085 0.9625
1.8500 0.0397 0.4861 0.6201 0.9567
1.8600 0.0426 0.4619 0.6320 0.9506
1.8700 0.0459 0.4378 0.6444 0.9445
1.8800 0.0497 0.4139 0.6570 0.9382
1.8900 0.0538 0.3903 0.6699 0.9319
1.9000 0.0581 0.3671 0.6830 0.9257
1.9100 0.0626 0.3443 0.6963 0.9195
1.9200 0.0671 0.3220 0.7096 0.9134
1.9300 0.0715 0.3001 0.7229 0.9075
1.9400 0.0757 0.2788 0.7362 0.9018
1.9500 0.0797 0.2582 0.7494 0.8963
1.9600 0.0833 0.2381 0.7625 0.8911
1.9700 0.0864 0.2188 0.7754 0.8862
1.9800 0.0889 0.2002 0.7881 0.8817
1.9900 0.0909 0.1823 0.8005 0.8775
2.0000 0.0922 0.1652 0.8127 0.8737
2.0100 0.0928 0.1488 0.8246 0.8703
2.0200 0.0927 0.1333 0.8361 0.8674
2.0300 0.0918 0.1185 0.8473 0.8648
2.0400 0.0902 0.1046 0.8581 0.8627
2.0500 0.0878 0.0915 0.8685 0.8609
2.0600 0.0846 0.0792 0.8784 0.8596
2.0700 0.0808 0.0677 0.8880 0.8587
2.0800 0.0762 0.0570 0.8971 0.8582
2.0900 0.0710 0.0471 0.9058 0.8580
2.1000 0.0652 0.0380 0.9140 0.8582
2.1100 0.0588 0.0297 0.9217 0.8587
2.1200 0.0518 0.0221 0.9290 0.8595
2.1300 0.0445 0.0153 0.9358 0.8606
2.1400 0.0368 0.0092 0.9421 0.8619
2.1500 0.0287 0.0039 0.9479 0.8635
2.1600 0.0204 -0.0008 0.9533 0.8652
2.1700 0.0120 -0.0047 0.9583 0.8672
2.1800 0.0035 -0.0080 0.9628 0.8693
2.1900 -0.0050 -0.0106 0.9668 0.8716
2.2000 -0.0135 -0.0125 0.9705 0.8739
2.2100 -0.0217 -0.0138 0.9737 0.8764
2.2200 -0.0297 -0.0144 0.9765 0.8790
2.2300 -0.0374 -0.0144 0.9790 0.8816
2.2400 -0.0446 -0.0137 0.9811 0.8842
2.2500 -0.0513 -0.0125 0.9828 0.8869
2.2600 -0.0574 -0.0106 0.9841 0.8895
2.2700 -0.0629 -0.0081 0.9852 0.8922
2.2800 -0.0675 -0.0050 0.9859 0.8949
2.2900 -0.0713 -0.0013 0.9863 0.8975
2.3000 -0.0742 0.0029 0.9864 0.9001
2.3100 -0.0761 0.0078 0.9862 0.9027
2.3200 -0.0769 0.0132 0.9857 0.9052
2.3300 -0.0767 0.0191 0.9850 0.9078
2.3400 -0.0753 0.0256 0.9839 0.9103
2.3500 -0.0727 0.0326 0.9825 0.9128
2.3600 -0.0690 0.0400 0.9809 0.9153
2.3700 -0.0641 0.0480 0.9789 0.9178
2.3800 -0.0581 0.0565 0.9767 0.9203
2.3900 -0.0510 0.0654 0.9741 0.9229
2.4000 -0.0429 0.0747 0.9712 0.9255
2.4100 -0.0338 0.0845 0.9680 0.9281
2.4200 -0.0239 0.0947 0.9644 0.9308
2.4300 -0.0133 0.1052 0.9606 0.9336
2.4400 -0.0021 0.1161 0.9563 0.9364
2.4500 0.0095 0.1274 0.9518 0.9393
2.4600 0.0213 0.1390 0.9468 0.9423
2.4700 0.0332 0.1509 0.9416 0.9453
2.4800 0.0449 0.1631 0.9359 0.9484
2.4900 0.0562 0.1756 0.9299 0.9515
2.5000 0.0669 0.1884 0.9235 0.9547
2.5100 0.0769 0.2014 0.9167 0.9579
2.5200 0.0860 0.2148 0.9096 0.9611
2.5300 0.0939 0.2283 0.9020 0.9644
2.5400 0.1006 0.2422 0.8941 0.9676
2.5500 0.1059 0.2563 0.8858 0.9707
2.5600 0.1097 0.2707 0.8770 0.9738
2.5700 0.1121 0.2853 0.8680 0.9769
2.5800 0.1130 0.3002 0.8585 0.9798
2.5900 0.1125 0.3153 0.8486 0.9826
2.6000 0.1107 0.3308 0.8384 0.9852
2.6100 0.1077 0.3465 0.8279 0.9876
2.6200 0.1037 0.3624 0.8170 0.9898
2.6300 0.0989 0.3787 0.8058 0.9917
2.6400 0.0936 0.3952 0.7943 0.9932
2.6500 0.0881 0.4120 0.7825 0.9945
2.6600 0.0827 0.4291 0.7705 0.9954
2.6700 0.0776 0.4465 0.7583 0.9959
2.6800 0.0732 0.4642 0.7460 0.9960
2.6900 0.0698 0.4821 0.7336 0.9956
2.7000 0.0675 0.5002 0.7211 0.9947
2.7100 0.0668 0.5186 0.7085 0.9934
2.7200 0.0676 0.5372 0.6960 0.9916
2.7300 0.0703 0.5560 0.6836 0.9892
2.7400 0.0747 0.5749 0.6713 0.9864
2.7500 0.0811 0.5940 0.6592 0.9830
2.7600 0.0892 0.6131 0.6474 0.9791
2.7700 0.0991 0.6324 0.6358 0.9747
2.7800 0.1107 0.6516 0.6246 0.9697
2.7900 0.1236 0.6708 0.6138 0.9643
2.8000 0.1379 0.6900 0.6034 0.9584
2.8100 0.1533 0.7090 0.5935 0.9521
2.8200 0.1696 0.7278 0.5842 0.9453
2.8300 0.1868 0.7465 0.5755 0.9382
2.8400 0.2048 0.7648 0.5674 0.9307
2.8500 0.2235 0.7829 0.5599 0.9229
2.8600 0.2430 0.8005 0.5532 0.9148
2.8700 0.2634 0.8178 0.5472 0.9066
2.8800 0.2850 0.8345 0.5421 0.8982
2.8900 0.3080 0.8507 0.5377 0.8897
2.9000 0.3326 0.8663 0.5342 0.8811
2.9100 0.3592 0.8813 0.5316 0.8726
2.9200 0.3879 0.8955 0.5298 0.8643
2.9300 0.4190 0.9091 0.5290 0.8560
2.9400 0.4524 0.9218 0.5292 0.8480
2.9500 0.4881 0.9337 0.5302 0.8403
2.9600 0.5258 0.9447 0.5323 0.8329
2.9700 0.5649 0.9548 0.5353 0.8259
2.9800 0.6047 0.9639 0.5393 0.8193
2.9900 0.6442 0.9721 0.5442 0.8133
3.0000 0.6822 0.9792 0.5500 0.8078
3.0100 0.7174 0.9853 0.5568 0.8029
3.0200 0.7484 0.9902 0.5645 0.7986
3.0300 0.7737 0.9941 0.5730 0.7950
3.0400 0.7919 0.9968 0.5824 0.7921
3.0500 0.8017 0.9984 0.5925 0.7899
3.0600 0.8020 0.9987 0.6034 0.7885
3.0700 0.7923 0.9979 0.6150 0.7878
3.0800 0.7719 0.9959 0.6273 0.7880
3.0900 0.7409 0.9926 0.6401 0.7888
3.1000 0.6997 0.9882 0.6534 0.7905
3.1100 0.6492 0.9825 0.6672 0.7929
3.1200 0.5904 0.9755 0.6814 0.7961
3.1300 0.5249 0.9674 0.6960 0.8000
3.1400 0.4544 0.9580 0.7107 0.8046
3.1500 0.3807 0.9475 0.7257 0.8098
3.1600 0.3058 0.9357 0.7408 0.8157
3.1700 0.2317 0.9228 0.7560 0.8221
3.1800 0.1600 0.9087 0.7712 0.8290
3.1900 0.0925 0.8936 0.7863 0.8364
3.2000 0.0305 0.8773 0.8013 0.8442
3.2100 -0.0250 0.8600 0.8161 0.8523
3.2200 -0.0732 0.8418 0.8306 0.8607
3.2300 -0.1136 0.8226 0.8449 0.8693
3.2400 -0.1461 0.8025 0.8588 0.8780
3.2500 -0.1708 0.7816 0.8722 0.8868
3.2600 -0.1881 0.7599 0.8852 0.8957
3.2700 -0.1986 0.7374 0.8976 0.9045
3.2800 -0.2029 0.7144 0.9095 0.9132
3.2900 -0.2020 0.6908 0.9208 0.9217
3.3000 -0.1966 0.6666 0.9314 0.9300
3.3100 -0.1877 0.6421 0.9413 0.9381
3.3200 -0.1762 0.6171 0.9505 0.9458
3.3300 -0.1630 0.5919 0.9590 0.9531
3.3400 -0.1488 0.5665 0.9666 0.9599
3.3500 -0.1343 0.5410 0.9735 0.9663
3.3600 -0.1203 0.5154 0.9795 0.9722
3.3700 -0.1073 0.4898 0.9847 0.9775
3.3800 -0.0957 0.4643 0.9891 0.9823
3.3900 -0.0859 0.4390 0.9927 0.9865
3.4000 -0.0783 0.4138 0.9954 0.9900
3.4100 -0.0729 0.3890 0.9973 0.9930
3.4200 -0.0700 0.3645 0.9984 0.9953
3.4300 -0.0695 0.3404 0.9987 0.9970
3.4400 -0.0713 0.3168 0.9983 0.9981
3.4500 -0.0754 0.2936 0.9971 0.9986
3.4600 -0.0815 0.2711 0.9952 0.9986
3.4700 -0.0895 0.2491 0.9927 0.9980
3.4800 -0.0989 0.2277 0.9895 0.9969
3.4900 -0.1096 0.2070 0.9856 0.9952
3.5000 -0.1211 0.1870 0.9813 0.9932
3.5100 -0.1330 0.1677 0.9764 0.9907
3.5200 -0.1450 0.1492 0.9710 0.9878
3.5300 -0.1568 0.1315 0.9651 0.9845
3.5400 -0.1679 0.1145 0.9589 0.9810
3.5500 -0.1780 0.0984 0.9522 0.9771
3.5600 -0.1869 0.0831 0.9452 0.9731
3.5700 -0.1944 0.0686 0.9380 0.9688
3.5800 -0.2001 0.0550 0.9304 0.9644
3.5900 -0.2040 0.0423 0.9227 0.9599
3.6000 -0.2060 0.0304 0.9148 0.9554
3.6100 -0.2060 0.0194 0.9067 0.9508
3.6200 -0.2040 0.0093 0.8985 0.9463
3.6300 -0.2001 0.0001 0.8903 0.9418
3.6400 -0.1944 -0.0081 0.8819 0.9373
3.6500 -0.1869 -0.0155 0.8736 0.9330
3.6600 -0.1779 -0.0220 0.8653 0.9288
3.6700 -0.1676 -0.0276 0.8571 0.9248
3.6800 -0.1561 -0.0323 0.8489 0.9209
3.6900 -0.1438 -0.0361 0.8408 0.9172
3.7000 -0.1307 -0.0390 0.8328 0.9137
3.7100 -0.1173 -0.0410 0.8250 0.9104
3.7200 -0.1036 -0.0422 0.8173 0.9074
3.7300 -0.0899 -0.0425 0.8097 0.9045
3.7400 -0.0764 -0.0419 0.8023 0.9018
3.7500 -0.0633 -0.0406 0.7950 0.8994
3.7600 -0.0507 -0.0384 0.7880 0.8971
3.7700 -0.0389 -0.0355 0.7810 0.8951
3.7800 -0.0279 -0.0318 0.7743 0.8932
3.7900 -0.0178 -0.0274 0.7677 0.8915
3.8000 -0.0087 -0.0223 0.7612 0.8900
3.8100 -0.0007 -0.0165 0.7549 0.8887
3.8200 0.0063 -0.0101 0.7487 0.8875
3.8300 0.0122 -0.0031 0.7427 0.8864
3.8400 0.0169 0.0045 0.7368 0.8855
3.8500 0.0206 0.0126 0.7310 0.8846
3.8600 0.0233 0.0212 0.7253 0.8839
3.8700 0.0249 0.0303 0.7197 0.8832
3.8800 0.0256 0.0398 0.7143 0.8826
3.8900 0.0253 0.0496 0.7090 0.8820
3.9000 0.0243 0.0599 0.7038 0.8815
3.9100 0.0224 0.0704 0.6987 0.8810
3.9200 0.0198 0.0813 0.6937 0.8805
3.9300 0.0165 0.0925 0.6889 0.8801
3.9400 0.0126 0.1039 0.6842 0.8797
3.9500 0.0082 0.1155 0.6796 0.8794
3.9600 0.0032 0.1274 0.6752 0.8791
3.9700 -0.0022 0.1395 0.6710 0.8789
3.9800 -0.0081 0.1517 0.6669 0.8788
3.9900 -0.0143 0.1642 0.6630 0.8787
4.0000 -0.0208 0.1769 0.6593 0.8788
4.0100 -0.0275 0.1897 0.6558 0.8790
4.0200 -0.0345 0.2027 0.6525 0.8793
4.0300 -0.0417 0.2160 0.6494 0.8798
4.0400 -0.0489 0.2294 0.6465 0.8804
4.0500 -0.0563 0.2430 0.6439 0.8812
4.0600 -0.0636 0.2569 0.6416 0.8822
4.0700 -0.0709 0.2710 0.6395 0.8835
4.0800 -0.0781 0.2853 0.6377 0.8849
4.0900 -0.0852 0.2999 0.6363 0.8865
4.1000 -0.0919 0.3147 0.6352 0.8884
4.1100 -0.0984 0.3298 0.6344 0.8906
4.1200 -0.1044 0.3451 0.6340 0.8930
4.1300 -0.1101 0.3607 0.6341 0.8956
4.1400 -0.1151 0.3766 0.6345 0.8985
4.1500 -0.1196 0.3928 0.6354 0.9017
4.1600 -0.1234 0.4093 0.6368 0.9051
4.1700 -0.1264 0.4260 0.6387 0.9088
4.1800 -0.1287 0.4429 0.6411 0.9128
4.1900 -0.1302 0.4602 0.6441 0.9169
4.2000 -0.1307 0.4776 0.6475 0.9213
4.2100 -0.1304 0.4953 0.6516 0.9259
4.2200 -0.1292 0.5131 0.6562 0.9306
4.2300 -0.1271 0.5312 0.6614 0.9354
4.2400 -0.1241 0.5494 0.6671 0.9404
4.2500 -0.1203 0.5677 0.6735 0.9454
4.2600 -0.1157 0.5861 0.6803 0.9504
4.2700 -0.1103 0.6045 0.6878 0.9554
4.2800 -0.1042 0.6230 0.6957 0.9603
4.2900 -0.0976 0.6415 0.7042 0.9652
4.3000 -0.0904 0.6599 0.7132 0.9699
4.3100 -0.0829 0.6782 0.7226 0.9743
4.3200 -0.0750 0.6964 0.7325 0.9786
4.3300 -0.0669 0.7145 0.7427 0.9826
4.3400 -0.0586 0.7323 0.7533 0.9862
4.3500 -0.0503 0.7499 0.7643 0.9895
4.3600 -0.0421 0.7672 0.7755 0.9924
4.3700 -0.0338 0.7842 0.7870 0.9948
4.3800 -0.0257 0.8009 0.7986 0.9967
4.3900 -0.0178 0.8171 0.8104 0.9981
4.4000 -0.0099 0.8329 0.8223 0.9989
4.4100 -0.0022 0.8482 0.8342 0.9992
4.4200 0.0055 0.8629 0.8461 0.9988
4.4300 0.0133 0.8772 0.8580 0.9979
4.4400 0.0211 0.8908 0.8698 0.9962
4.4500 0.0291 0.9037 0.8813 0.9940
4.4600 0.0374 0.9160 0.8927 0.9911
4.4700 0.0462 0.9275 0.9037 0.9876
4.4800 0.0554 0.9383 0.9144 0.9835
4.4900 0.0652 0.9483 0.9248 0.9787
4.5000 0.0756 0.9575 0.9346 0.9734
4.5100 0.0866 0.9657 0.9439 0.9675
4.5200 0.0982 0.9731 0.9527 0.9611
4.5300 0.1104 0.9795 0.9608 0.9543
4.5400 0.1231 0.9849 0.9683 0.9470
4.5500 0.1360 0.9893 0.9751 0.9393
4.5600 0.1491 0.9926 0.9811 0.9312
4.5700 0.1621 0.9949 0.9863 0.9229
4.5800 0.1748 0.9960 0.9907 0.9144
4.5900 0.1869 0.9961 0.9943 0.9057
4.6000 0.1982 0.9949 0.9969 0.8968
4.6100 0.2085 0.9927 0.9987 0.8879
4.6200 0.2175 0.9892 0.9996 0.8791
4.6300 0.2251 0.9845 0.9996 0.8703
4.6400 0.2312 0.9786 0.9986 0.8617
4.6500 0.2356 0.9716 0.9968 0.8533
4.6600 0.2383 0.9633 0.9940 0.8452
4.6700 0.2393 0.9538 0.9904 0.8375
4.6800 0.2387 0.9432 0.9858 0.8302
4.6900 0.2365 0.9314 0.9805 0.8233
4.7000 0.2327 0.9184 0.9743 0.8170
4.7100 0.2276 0.9044 0.9673 0.8112
4.7200 0.2212 0.8892 0.9595 0.8061
4.7300 0.2137 0.8730 0.9510 0.8016
4.7400 0.2051 0.8558 0.9418 0.7978
4.7500 0.1957 0.8376 0.9320 0.7948
4.7600 0.1855 0.8185 0.9215 0.7924
4.7700 0.1746 0.7985 0.9105 0.7908
4.7800 0.1632 0.7776 0.8990 0.7900
4.7900 0.1513 0.7560 0.8871 0.7899
4.8000 0.1391 0.7337 0.8747 0.7906
4.8100 0.1267 0.7107 0.8620 0.7921
4.8200 0.1142 0.6871 0.8491 0.7942
4.8300 0.1016 0.6630 0.8359 0.7971
4.8400 0.0893 0.6384 0.8226 0.8007
4.8500 0.0772 0.6133 0.8093 0.8049
4.8600 0.0655 0.5880 0.7959 0.8097
4.8700 0.0543 0.5623 0.7825 0.8152
4.8800 0.0438 0.5363 0.7693 0.8211
4.8900 0.0341 0.5102 0.7563 0.8276
4.9000 0.0252 0.4840 0.7435 0.8345
4.9100 0.0174 0.4578 0.7310 0.8418
4.9200 0.0106 0.4315 0.7188 0.8494
4.9300 0.0048 0.4053 0.7071 0.8572
4.9400 0.0002 0.3792 0.6957 0.8653
4.9500 -0.0032 0.3533 0.6849 0.8735
4.9600 -0.0056 0.3277 0.6746 0.8817
4.9700 -0.0069 0.3023 0.6649 0.8900
4.9800 -0.0072 0.2773 0.6558 0.8982
4.9900 -0.0066 0.2527 0.6473 0.9064
5.0000 -0.0051 0.2286 0.6394 0.9143
5.0100 -0.0030 0.2050 0.6322 0.9221
5.0200 -0.0002 0.1819 0.6256 0.9297
5.0300 0.0031 0.1595 0.6198 0.9369
5.0400 0.0068 0.1378 0.6146 0.9438
5.0500 0.0106 0.1168 0.6102 0.9504
5.0600 0.0146 0.0966 0.6064 0.9565
5.0700 0.0187 0.0772 0.6034 0.9623
5.0800 0.0225 0.0586 0.6010 0.9676
5.0900 0.0262 0.0410 0.5993 0.9724
5.1000 0.0296 0.0244 0.5983 0.9768
5.1100 0.0326 0.0087 0.5979 0.9807
5.1200 0.0350 -0.0059 0.5982 0.9841
5.1300 0.0370 -0.0194 0.5992 0.9870
5.1400 0.0384 -0.0319 0.6007 0.9894
5.1500 0.0391 -0.0432 0.6028 0.9913
5.1600 0.0391 -0.0534 0.6055 0.9928
5.1700 0.0385 -0.0625 0.6087 0.9938
5.1800 0.0371 -0.0704 0.6124 0.9943
5.1900 0.0351 -0.0771 0.6166 0.9945
5.2000 0.0323 -0.0827 0.6212 0.9943
5.2100 0.0289 -0.0871 0.6262 0.9937
5.2200 0.0248 -0.0903 0.6316 0.9928
5.2300 0.0200 -0.0924 0.6373 0.9916
5.2400 0.0148 -0.0934 0.6433 0.9901
5.2500 0.0090 -0.0933 0.6496 0.9884
5.2600 0.0027 -0.0921 0.6561 0.9864
5.2700 -0.0039 -0.0899 0.6628 0.9843
5.2800 -0.0109 -0.0867 0.6696 0.9820
5.2900 -0.0180 -0.0825 0.6765 0.9796
5.3000 -0.0253 -0.0774 0.6836 0.9770
5.3100 -0.0325 -0.0715 0.6908 0.9744
5.3200 -0.0397 -0.0647 0.6980 0.9717
5.3300 -0.0466 -0.0572 0.7052 0.9690
5.3400 -0.0532 -0.0489 0.7125 0.9662
5.3500 -0.0594 -0.0399 0.7198 0.9634
5.3600 -0.0649 -0.0303 0.7272 0.9606
5.3700 -0.0697 -0.0201 0.7345 0.9578
5.3800 -0.0736 -0.0093 0.7418 0.9550
5.3900 -0.0765 0.0020 0.7491 0.9522
5.4000 -0.0784 0.0137 0.7565 0.9495
5.4100 -0.0789 0.0259 0.7638 0.9468
5.4200 -0.0782 0.0385 0.7711 0.9441
5.4300 -0.0760 0.0515 0.7784 0.9414
5.4400 -0.0724 0.0648 0.7857 0.9387
