 t	 x	 y	 z
1.8700 0.6058 0.4110 0.3741
1.8800 0.6103 0.4231 0.3860
1.8900 0.6143 0.4351 0.3979
1.9000 0.6180 0.4470 0.4097
1.9100 0.6212 0.4587 0.4214
1.9200 0.6241 0.4703 0.4330
1.9300 0.6267 0.4817 0.4445
1.9400 0.6289 0.4930 0.4559
1.9500 0.6307 0.5040 0.4672
1.9600 0.6323 0.5148 0.4783
1.9700 0.6336 0.5253 0.4892
1.9800 0.6347 0.5357 0.5000
1.9900 0.6355 0.5457 0.5106
2.0000 0.6360 0.5555 0.5209
2.0100 0.6364 0.5651 0.5311
2.0200 0.6365 0.5743 0.5410
2.0300 0.6365 0.5833 0.5507
2.0400 0.6363 0.5919 0.5602
2.0500 0.6359 0.6003 0.5694
2.0600 0.6354 0.6083 0.5783
2.0700 0.6347 0.6160 0.5869
2.0800 0.6339 0.6233 0.5953
2.0900 0.6330 0.6303 0.6034
2.1000 0.6320 0.6370 0.6111
2.1100 0.6309 0.6433 0.6186
2.1200 0.6297 0.6493 0.6257
2.1300 0.6285 0.6549 0.6325
2.1400 0.6272 0.6601 0.6390
2.1500 0.6259 0.6650 0.6451
2.1600 0.6245 0.6694 0.6509
2.1700 0.6231 0.6735 0.6564
2.1800 0.6216 0.6773 0.6614
2.1900 0.6202 0.6806 0.6661
2.2000 0.6188 0.6835 0.6705
2.2100 0.6173 0.6861 0.6745
2.2200 0.6159 0.6882 0.6781
2.2300 0.6144 0.6900 0.6813
2.2400 0.6130 0.6914 0.6841
2.2500 0.6116 0.6924 0.6866
2.2600 0.6103 0.6929 0.6886
2.2700 0.6089 0.6931 0.6903
2.2800 0.6076 0.6929 0.6916
2.2900 0.6063 0.6923 0.6925
2.3000 0.6051 0.6912 0.6930
2.3100 0.6039 0.6898 0.6931
2.3200 0.6027 0.6880 0.6928
2.3300 0.6015 0.6857 0.6921
2.3400 0.6004 0.6831 0.6911
2.3500 0.5994 0.6801 0.6896
2.3600 0.5984 0.6767 0.6877
2.3700 0.5974 0.6728 0.6855
2.3800 0.5965 0.6686 0.6828
2.3900 0.5957 0.6640 0.6798
2.4000 0.5950 0.6590 0.6763
2.4100 0.5943 0.6536 0.6725
2.4200 0.5938 0.6479 0.6683
2.4300 0.5933 0.6417 0.6638
2.4400 0.5930 0.6352 0.6588
2.4500 0.5928 0.6283 0.6535
2.4600 0.5928 0.6210 0.6478
2.4700 0.5930 0.6134 0.6417
2.4800 0.5934 0.6054 0.6353
2.4900 0.5940 0.5971 0.6285
2.5000 0.5948 0.5884 0.6214
2.5100 0.5959 0.5794 0.6139
2.5200 0.5973 0.5701 0.6061
2.5300 0.5989 0.5605 0.5980
2.5400 0.6009 0.5505 0.5895
2.5500 0.6032 0.5403 0.5808
2.5600 0.6058 0.5297 0.5717
2.5700 0.6087 0.5189 0.5623
2.5800 0.6120 0.5078 0.5526
2.5900 0.6156 0.4964 0.5426
2.6000 0.6195 0.4848 0.5324
2.6100 0.6237 0.4730 0.5218
2.6200 0.6282 0.4610 0.5111
2.6300 0.6329 0.4487 0.5001
2.6400 0.6378 0.4363 0.4888
2.6500 0.6429 0.4236 0.4773
2.6600 0.6481 0.4108 0.4656
2.6700 0.6533 0.3979 0.4538
2.6800 0.6586 0.3848 0.4417
2.6900 0.6637 0.3716 0.4294
2.7000 0.6687 0.3584 0.4170
2.7100 0.6735 0.3450 0.4044
2.7200 0.6779 0.3316 0.3917
2.7300 0.6819 0.3181 0.3789
2.7400 0.6854 0.3046 0.3659
2.7500 0.6883 0.2911 0.3529
2.7600 0.6906 0.2777 0.3398
2.7700 0.6920 0.2642 0.3266
2.7800 0.6927 0.2509 0.3134
2.7900 0.6924 0.2376 0.3001
2.8000 0.6911 0.2244 0.2868
2.8100 0.6887 0.2113 0.2735
2.8200 0.6853 0.1984 0.2603
2.8300 0.6807 0.1856 0.2470
2.8400 0.6748 0.1731 0.2339
2.8500 0.6678 0.1608 0.2207
2.8600 0.6595 0.1487 0.2077
2.8700 0.6500 0.1369 0.1948
2.8800 0.6393 0.1255 0.1821
2.8900 0.6274 0.1143 0.1695
2.9000 0.6143 0.1036 0.1571
2.9100 0.6002 0.0933 0.1448
2.9200 0.5851 0.0834 0.1328
2.9300 0.5691 0.0740 0.1211
2.9400 0.5523 0.0651 0.1097
2.9500 0.5348 0.0568 0.0985
2.9600 0.5169 0.0491 0.0877
2.9700 0.4985 0.0421 0.0773
2.9800 0.4800 0.0359 0.0673
2.9900 0.4614 0.0305 0.0578
3.0000 0.4430 0.0260 0.0488
3.0100 0.4251 0.0225 0.0403
3.0200 0.4077 0.0201 0.0324
3.0300 0.3911 0.0188 0.0251
3.0400 0.3756 0.0187 0.0186
3.0500 0.3613 0.0198 0.0128
3.0600 0.3484 0.0220 0.0079
3.0700 0.3372 0.0253 0.0041
3.0800 0.3277 0.0297 0.0014
3.0900 0.3201 0.0349 0.0002
3.1000 0.3146 0.0409 0.0009
3.1100 0.3111 0.0477 0.0033
3.1200 0.3098 0.0551 0.0069
3.1300 0.3105 0.0632 0.0115
3.1400 0.3133 0.0719 0.0171
3.1500 0.3180 0.0811 0.0234
3.1600 0.3244 0.0907 0.0305
3.1700 0.3326 0.1008 0.0383
3.1800 0.3422 0.1114 0.0467
3.1900 0.3531 0.1222 0.0556
3.2000 0.3650 0.1334 0.0651
3.2100 0.3779 0.1450 0.0750
3.2200 0.3914 0.1567 0.0853
3.2300 0.4055 0.1688 0.0961
3.2400 0.4199 0.1811 0.1072
3.2500 0.4345 0.1935 0.1186
3.2600 0.4491 0.2062 0.1303
3.2700 0.4637 0.2190 0.1422
3.2800 0.4779 0.2319 0.1545
3.2900 0.4919 0.2450 0.1669
3.3000 0.5054 0.2581 0.1795
3.3100 0.5185 0.2713 0.1922
3.3200 0.5310 0.2845 0.2051
3.3300 0.5429 0.2978 0.2181
3.3400 0.5541 0.3111 0.2312
3.3500 0.5647 0.3244 0.2444
3.3600 0.5747 0.3377 0.2577
3.3700 0.5839 0.3509 0.2709
3.3800 0.5925 0.3641 0.2842
3.3900 0.6004 0.3771 0.2975
3.4000 0.6077 0.3901 0.3108
3.4100 0.6143 0.4030 0.3240
3.4200 0.6203 0.4158 0.3372
3.4300 0.6258 0.4284 0.3504
3.4400 0.6307 0.4408 0.3634
3.4500 0.6351 0.4531 0.3764
3.4600 0.6390 0.4652 0.3892
3.4700 0.6425 0.4771 0.4019
3.4800 0.6455 0.4888 0.4145
3.4900 0.6481 0.5003 0.4270
3.5000 0.6504 0.5115 0.4392
3.5100 0.6524 0.5225 0.4513
3.5200 0.6541 0.5332 0.4633
3.5300 0.6554 0.5437 0.4750
3.5400 0.6565 0.5538 0.4865
3.5500 0.6574 0.5637 0.4978
3.5600 0.6580 0.5732 0.5088
3.5700 0.6585 0.5825 0.5196
3.5800 0.6587 0.5914 0.5302
3.5900 0.6588 0.5999 0.5405
3.6000 0.6587 0.6082 0.5505
3.6100 0.6585 0.6161 0.5602
3.6200 0.6582 0.6236 0.5697
3.6300 0.6577 0.6308 0.5788
3.6400 0.6571 0.6375 0.5877
3.6500 0.6564 0.6440 0.5962
3.6600 0.6557 0.6500 0.6044
3.6700 0.6548 0.6557 0.6123
3.6800 0.6539 0.6609 0.6198
3.6900 0.6530 0.6658 0.6270
3.7000 0.6520 0.6703 0.6339
3.7100 0.6509 0.6743 0.6403
3.7200 0.6499 0.6780 0.6465
3.7300 0.6488 0.6813 0.6522
3.7400 0.6477 0.6841 0.6576
3.7500 0.6467 0.6866 0.6627
3.7600 0.6456 0.6887 0.6673
3.7700 0.6445 0.6903 0.6716
3.7800 0.6435 0.6915 0.6755
3.7900 0.6425 0.6924 0.6789
3.8000 0.6415 0.6928 0.6821
3.8100 0.6405 0.6928 0.6848
3.8200 0.6396 0.6925 0.6871
3.8300 0.6387 0.6917 0.6890
3.8400 0.6378 0.6905 0.6906
3.8500 0.6370 0.6889 0.6917
3.8600 0.6362 0.6870 0.6925
3.8700 0.6354 0.6846 0.6928
3.8800 0.6347 0.6818 0.6928
3.8900 0.6340 0.6787 0.6924
3.9000 0.6333 0.6752 0.6915
3.9100 0.6327 0.6713 0.6903
3.9200 0.6321 0.6670 0.6887
3.9300 0.6315 0.6624 0.6867
3.9400 0.6310 0.6574 0.6843
3.9500 0.6305 0.6520 0.6815
3.9600 0.6300 0.6463 0.6784
3.9700 0.6296 0.6402 0.6749
3.9800 0.6292 0.6338 0.6710
3.9900 0.6289 0.6271 0.6667
4.0000 0.6286 0.6200 0.6621
4.0100 0.6285 0.6126 0.6571
4.0200 0.6283 0.6048 0.6517
4.0300 0.6283 0.5968 0.6460
4.0400 0.6284 0.5884 0.6399
4.0500 0.6286 0.5798 0.6335
4.0600 0.6289 0.5708 0.6268
4.0700 0.6293 0.5616 0.6197
4.0800 0.6299 0.5521 0.6123
4.0900 0.6306 0.5423 0.6046
4.1000 0.6315 0.5323 0.5966
4.1100 0.6325 0.5220 0.5883
4.1200 0.6338 0.5115 0.5797
4.1300 0.6352 0.5008 0.5708
4.1400 0.6369 0.4898 0.5617
4.1500 0.6387 0.4787 0.5523
4.1600 0.6407 0.4673 0.5426
4.1700 0.6429 0.4558 0.5327
4.1800 0.6454 0.4442 0.5226
4.1900 0.6479 0.4323 0.5123
4.2000 0.6507 0.4204 0.5017
4.2100 0.6536 0.4083 0.4910
4.2200 0.6566 0.3962 0.4801
4.2300 0.6597 0.3839 0.4690
4.2400 0.6629 0.3716 0.4578
4.2500 0.6661 0.3593 0.4464
4.2600 0.6694 0.3469 0.4349
4.2700 0.6725 0.3345 0.4233
4.2800 0.6756 0.3222 0.4116
4.2900 0.6786 0.3099 0.3998
4.3000 0.6814 0.2976 0.3879
4.3100 0.6840 0.2855 0.3760
4.3200 0.6864 0.2735 0.3641
4.3300 0.6884 0.2616 0.3522
4.3400 0.6901 0.2499 0.3402
4.3500 0.6915 0.2383 0.3283
4.3600 0.6924 0.2271 0.3164
4.3700 0.6929 0.2160 0.3046
4.3800 0.6929 0.2053 0.2929
4.3900 0.6925 0.1949 0.2812
4.4000 0.6915 0.1849 0.2697
4.4100 0.6901 0.1752 0.2584
4.4200 0.6881 0.1660 0.2472
4.4300 0.6857 0.1573 0.2361
4.4400 0.6828 0.1490 0.2254
4.4500 0.6795 0.1414 0.2148
4.4600 0.6757 0.1343 0.2045
4.4700 0.6715 0.1278 0.1945
4.4800 0.6670 0.1220 0.1849
4.4900 0.6623 0.1169 0.1756
4.5000 0.6572 0.1125 0.1666
4.5100 0.6521 0.1089 0.1581
4.5200 0.6468 0.1060 0.1501
4.5300 0.6414 0.1040 0.1425
4.5400 0.6361 0.1028 0.1355
4.5500 0.6309 0.1025 0.1290
4.5600 0.6259 0.1029 0.1231
4.5700 0.6211 0.1042 0.1178
4.5800 0.6165 0.1063 0.1132
4.5900 0.6124 0.1092 0.1093
4.6000 0.6086 0.1128 0.1060
4.6100 0.6053 0.1172 0.1036
4.6200 0.6025 0.1223 0.1019
4.6300 0.6001 0.1280 0.1009
4.6400 0.5984 0.1344 0.1008
4.6500 0.5971 0.1413 0.1014
4.6600 0.5964 0.1488 0.1028
4.6700 0.5963 0.1568 0.1050
4.6800 0.5966 0.1653 0.1079
4.6900 0.5975 0.1742 0.1116
4.7000 0.5988 0.1834 0.1160
4.7100 0.6006 0.1931 0.1210
4.7200 0.6027 0.2031 0.1267
4.7300 0.6052 0.2133 0.1330
4.7400 0.6080 0.2239 0.1399
4.7500 0.6111 0.2347 0.1473
4.7600 0.6143 0.2457 0.1552
4.7700 0.6177 0.2568 0.1636
4.7800 0.6211 0.2682 0.1725
4.7900 0.6247 0.2796 0.1817
4.8000 0.6282 0.2912 0.1913
4.8100 0.6317 0.3029 0.2012
4.8200 0.6351 0.3147 0.2115
4.8300 0.6384 0.3265 0.2220
4.8400 0.6416 0.3383 0.2328
4.8500 0.6447 0.3502 0.2438
4.8600 0.6476 0.3620 0.2550
4.8700 0.6503 0.3739 0.2663
4.8800 0.6527 0.3857 0.2778
4.8900 0.6550 0.3974 0.2895
4.9000 0.6571 0.4091 0.3012
4.9100 0.6590 0.4207 0.3131
4.9200 0.6606 0.4322 0.3249
4.9300 0.6621 0.4437 0.3369
4.9400 0.6633 0.4549 0.3488
4.9500 0.6643 0.4661 0.3608
4.9600 0.6651 0.4771 0.3727
4.9700 0.6657 0.4880 0.3846
4.9800 0.6661 0.4987 0.3965
4.9900 0.6663 0.5092 0.4083
5.0000 0.6664 0.5195 0.4200
5.0100 0.6662 0.5296 0.4316
5.0200 0.6658 0.5395 0.4432
5.0300 0.6652 0.5492 0.4545
5.0400 0.6644 0.5586 0.4658
5.0500 0.6634 0.5678 0.4769
5.0600 0.6622 0.5767 0.4879
5.0700 0.6608 0.5854 0.4986
5.0800 0.6592 0.5938 0.5092
5.0900 0.6574 0.6019 0.5196
5.1000 0.6553 0.6097 0.5298
5.1100 0.6530 0.6172 0.5397
5.1200 0.6505 0.6244 0.5494
5.1300 0.6478 0.6313 0.5589
5.1400 0.6448 0.6379 0.5681
5.1500 0.6415 0.6441 0.5770
5.1600 0.6381 0.6500 0.5857
5.1700 0.6344 0.6555 0.5941
5.1800 0.6305 0.6607 0.6022
5.1900 0.6263 0.6655 0.6100
5.2000 0.6220 0.6699 0.6174
5.2100 0.6174 0.6739 0.6246
5.2200 0.6126 0.6776 0.6314
5.2300 0.6076 0.6809 0.6379
5.2400 0.6024 0.6838 0.6441
5.2500 0.5970 0.6863 0.6499
5.2600 0.5914 0.6883 0.6554
5.2700 0.5857 0.6900 0.6605
5.2800 0.5797 0.6913 0.6652
5.2900 0.5737 0.6921 0.6696
5.3000 0.5674 0.6926 0.6736
5.3100 0.5611 0.6926 0.6773
5.3200 0.5546 0.6922 0.6805
5.3300 0.5479 0.6914 0.6834
5.3400 0.5412 0.6902 0.6859
5.3500 0.5343 0.6885 0.6880
5.3600 0.5273 0.6865 0.6897
5.3700 0.5202 0.6840 0.6910
5.3800 0.5129 0.6811 0.6920
5.3900 0.5056 0.6778 0.6925
5.4000 0.4982 0.6741 0.6926
5.4100 0.4907 0.6700 0.6924
5.4200 0.4831 0.6654 0.6918
5.4300 0.4755 0.6605 0.6907
5.4400 0.4678 0.6552 0.6893
5.4500 0.4600 0.6495 0.6874
5.4600 0.4523 0.6435 0.6852
5.4700 0.4445 0.6370 0.6826
5.4800 0.4368 0.6302 0.6796
5.4900 0.4291 0.6230 0.6762
5.5000 0.4215 0.6155 0.6724
5.5100 0.4140 0.6076 0.6683
5.5200 0.4067 0.5994 0.6638
5.5300 0.3996 0.5908 0.6588
5.5400 0.3928 0.5820 0.6536
5.5500 0.3863 0.5728 0.6479
5.5600 0.3802 0.5633 0.6419
5.5700 0.3745 0.5535 0.6355
5.5800 0.3694 0.5434 0.6288
5.5900 0.3648 0.5331 0.6217
5.6000 0.3610 0.5225 0.6143
5.6100 0.3578 0.5116 0.6065
5.6200 0.3555 0.5005 0.5984
5.6300 0.3541 0.4892 0.5900
5.6400 0.3537 0.4776 0.5813
5.6500 0.3542 0.4659 0.5722
5.6600 0.3558 0.4539 0.5629
5.6700 0.3586 0.4417 0.5532
5.6800 0.3624 0.4294 0.5433
5.6900 0.3674 0.4169 0.5331
5.7000 0.3736 0.4043 0.5226
5.7100 0.3809 0.3915 0.5118
5.7200 0.3893 0.3786 0.5009
5.7300 0.3987 0.3656 0.4896
5.7400 0.4092 0.3525 0.4782
5.7500 0.4205 0.3393 0.4665
5.7600 0.4327 0.3261 0.4547
5.7700 0.4457 0.3128 0.4426
5.7800 0.4593 0.2995 0.4304
5.7900 0.4734 0.2861 0.4180
5.8000 0.4879 0.2728 0.4054
5.8100 0.5027 0.2594 0.3927
5.8200 0.5176 0.2461 0.3799
5.8300 0.5326 0.2329 0.3670
5.8400 0.5475 0.2197 0.3540
5.8500 0.5621 0.2066 0.3409
5.8600 0.5764 0.1936 0.3277
5.8700 0.5902 0.1808 0.3145
5.8800 0.6035 0.1681 0.3012
5.8900 0.6161 0.1556 0.2879
5.9000 0.6280 0.1433 0.2747
5.9100 0.6390 0.1312 0.2614
5.9200 0.6491 0.1194 0.2482
5.9300 0.6582 0.1079 0.2350
5.9400 0.6663 0.0967 0.2219
5.9500 0.6733 0.0858 0.2089
5.9600 0.6793 0.0754 0.1960
5.9700 0.6842 0.0654 0.1833
5.9800 0.6880 0.0558 0.1707
5.9900 0.6907 0.0468 0.1583
6.0000 0.6924 0.0383 0.1460
6.0100 0.6931 0.0304 0.1341
6.0200 0.6929 0.0233 0.1223
6.0300 0.6918 0.0169 0.1109
6.0400 0.6899 0.0113 0.0997
6.0500 0.6873 0.0067 0.0889
6.0600 0.6840 0.0032 0.0785
6.0700 0.6803 0.0010 0.0685
6.0800 0.6762 0.0006 0.0589
6.0900 0.6717 0.0020 0.0499
6.1000 0.6670 0.0050 0.0413
6.1100 0.6623 0.0092 0.0334
6.1200 0.6575 0.0143 0.0261
6.1300 0.6529 0.0204 0.0195
6.1400 0.6485 0.0273 0.0136
6.1500 0.6443 0.0350 0.0087
6.1600 0.6406 0.0433 0.0047
6.1700 0.6372 0.0522 0.0019
6.1800 0.6344 0.0617 0.0005
6.1900 0.6321 0.0717 0.0010
6.2000 0.6303 0.0822 0.0031
6.2100 0.6291 0.0930 0.0066
6.2200 0.6284 0.1043 0.0110
6.2300 0.6284 0.1159 0.0165
6.2400 0.6288 0.1279 0.0227
6.2500 0.6298 0.1401 0.0297
6.2600 0.6312 0.1526 0.0374
6.2700 0.6331 0.1653 0.0456
6.2800 0.6353 0.1782 0.0545
6.2900 0.6379 0.1913 0.0639
6.3000 0.6407 0.2045 0.0737
6.3100 0.6437 0.2178 0.0840
6.3200 0.6468 0.2312 0.0947
6.3300 0.6500 0.2447 0.1057
6.3400 0.6533 0.2583 0.1171
6.3500 0.6565 0.2719 0.1288
6.3600 0.6597 0.2854 0.1407
6.3700 0.6627 0.2990 0.1529
6.3800 0.6657 0.3126 0.1653
6.3900 0.6684 0.3261 0.1778
6.4000 0.6711 0.3395 0.1906
6.4100 0.6735 0.3528 0.2035
6.4200 0.6757 0.3661 0.2165
6.4300 0.6777 0.3792 0.2296
6.4400 0.6795 0.3922 0.2427
6.4500 0.6812 0.4051 0.2560
6.4600 0.6826 0.4178 0.2692
6.4700 0.6839 0.4303 0.2825
6.4800 0.6849 0.4427 0.2958
6.4900 0.6859 0.4548 0.3091
6.5000 0.6867 0.4668 0.3223
6.5100 0.6874 0.4785 0.3355
6.5200 0.6879 0.4900 0.3487
6.5300 0.6883 0.5013 0.3617
6.5400 0.6887 0.5123 0.3747
6.5500 0.6890 0.5231 0.3875
6.5600 0.6891 0.5336 0.4003
6.5700 0.6892 0.5438 0.4128
6.5800 0.6892 0.5537 0.4253
6.5900 0.6892 0.5634 0.4376
6.6000 0.6890 0.5727 0.4497
6.6100 0.6888 0.5818 0.4616
6.6200 0.6884 0.5905 0.4733
6.6300 0.6880 0.5989 0.4848
6.6400 0.6874 0.6070 0.4961
6.6500 0.6868 0.6148 0.5072
6.6600 0.6860 0.6222 0.5180
6.6700 0.6851 0.6293 0.5286
6.6800 0.6840 0.6360 0.5389
6.6900 0.6828 0.6424 0.5490
6.7000 0.6815 0.6484 0.5587
6.7100 0.6800 0.6540 0.5682
6.7200 0.6784 0.6593 0.5774
6.7300 0.6766 0.6642 0.5862
6.7400 0.6747 0.6687 0.5948
6.7500 0.6727 0.6728 0.6030
6.7600 0.6705 0.6765 0.6109
6.7700 0.6682 0.6799 0.6185
6.7800 0.6657 0.6829 0.6257
6.7900 0.6631 0.6854 0.6326
6.8000 0.6605 0.6876 0.6391
6.8100 0.6577 0.6893 0.6453
6.8200 0.6548 0.6907 0.6511
6.8300 0.6519 0.6916 0.6565
6.8400 0.6489 0.6921 0.6616
6.8500 0.6458 0.6923 0.6663
6.8600 0.6427 0.6920 0.6706
6.8700 0.6395 0.6913 0.6745
6.8800 0.6362 0.6902 0.6781
6.8900 0.6330 0.6886 0.6812
6.9000 0.6297 0.6867 0.6840
6.9100 0.6264 0.6844 0.6863
6.9200 0.6230 0.6816 0.6883
6.9300 0.6196 0.6785 0.6899
6.9400 0.6162 0.6749 0.6911
6.9500 0.6128 0.6710 0.6919
6.9600 0.6094 0.6666 0.6923
6.9700 0.6060 0.6619 0.6923
