 t	 x	 y	 z
2.0540 0.5616 -0.0689 0.9884
2.0670 0.5606 -0.0671 0.9866
2.0800 0.5593 -0.0644 0.9847
2.0930 0.5577 -0.0608 0.9827
2.1060 0.5558 -0.0564 0.9807
2.1190 0.5536 -0.0512 0.9787
2.1320 0.5510 -0.0453 0.9767
2.1450 0.5481 -0.0386 0.9747
2.1580 0.5448 -0.0313 0.9727
2.1710 0.5412 -0.0233 0.9708
2.1840 0.5372 -0.0147 0.9689
2.1970 0.5328 -0.0056 0.9671
2.2100 0.5280 0.0041 0.9655
2.2230 0.5229 0.0142 0.9639
2.2360 0.5174 0.0248 0.9625
2.2490 0.5116 0.0357 0.9613
2.2620 0.5053 0.0470 0.9602
2.2750 0.4987 0.0585 0.9592
2.2880 0.4917 0.0703 0.9584
2.3010 0.4843 0.0823 0.9579
2.3140 0.4765 0.0944 0.9575
2.3270 0.4683 0.1066 0.9572
2.3400 0.4597 0.1189 0.9572
2.3530 0.4507 0.1311 0.9574
2.3660 0.4413 0.1433 0.9577
2.3790 0.4315 0.1554 0.9583
2.3920 0.4215 0.1673 0.9590
2.4050 0.4111 0.1790 0.9599
2.4180 0.4005 0.1905 0.9610
2.4310 0.3897 0.2016 0.9622
2.4440 0.3788 0.2123 0.9635
2.4570 0.3679 0.2227 0.9650
2.4700 0.3570 0.2325 0.9667
2.4830 0.3464 0.2418 0.9684
2.4960 0.3361 0.2506 0.9702
2.5090 0.3262 0.2587 0.9721
2.5220 0.3170 0.2662 0.9741
2.5350 0.3085 0.2729 0.9761
2.5480 0.3010 0.2789 0.9781
2.5610 0.2946 0.2840 0.9801
2.5740 0.2895 0.2884 0.9821
2.5870 0.2859 0.2918 0.9841
2.6000 0.2838 0.2944 0.9860
2.6130 0.2836 0.2960 0.9879
2.6260 0.2853 0.2966 0.9897
2.6390 0.2891 0.2963 0.9913
2.6520 0.2951 0.2949 0.9929
2.6650 0.3034 0.2926 0.9942
2.6780 0.3140 0.2892 0.9955
2.6910 0.3270 0.2848 0.9966
2.7040 0.3424 0.2794 0.9975
2.7170 0.3603 0.2729 0.9982
2.7300 0.3804 0.2655 0.9987
2.7430 0.4028 0.2570 0.9990
2.7560 0.4273 0.2476 0.9990
2.7690 0.4538 0.2371 0.9989
2.7820 0.4821 0.2258 0.9985
2.7950 0.5119 0.2135 0.9979
2.8080 0.5431 0.2003 0.9971
2.8210 0.5752 0.1862 0.9960
2.8340 0.6081 0.1713 0.9947
2.8470 0.6413 0.1556 0.9932
2.8600 0.6746 0.1391 0.9915
2.8730 0.7076 0.1219 0.9895
2.8860 0.7400 0.1040 0.9874
2.8990 0.7713 0.0855 0.9851
2.9120 0.8013 0.0664 0.9827
2.9250 0.8295 0.0467 0.9800
2.9380 0.8557 0.0265 0.9773
2.9510 0.8795 0.0059 0.9744
2.9640 0.9006 -0.0151 0.9714
2.9770 0.9189 -0.0365 0.9683
2.9900 0.9340 -0.0582 0.9652
3.0030 0.9459 -0.0801 0.9620
3.0160 0.9542 -0.1022 0.9588
3.0290 0.9591 -0.1245 0.9556
3.0420 0.9603 -0.1468 0.9524
3.0550 0.9578 -0.1692 0.9492
3.0680 0.9518 -0.1914 0.9461
3.0810 0.9422 -0.2136 0.9431
3.0940 0.9293 -0.2356 0.9402
3.1070 0.9130 -0.2574 0.9374
3.1200 0.8938 -0.2788 0.9347
3.1330 0.8717 -0.2999 0.9322
3.1460 0.8470 -0.3206 0.9299
3.1590 0.8200 -0.3407 0.9277
3.1720 0.7911 -0.3603 0.9258
3.1850 0.7605 -0.3792 0.9241
3.1980 0.7286 -0.3975 0.9226
3.2110 0.6957 -0.4149 0.9213
3.2240 0.6621 -0.4316 0.9203
3.2370 0.6283 -0.4474 0.9195
3.2500 0.5945 -0.4622 0.9190
3.2630 0.5610 -0.4761 0.9187
3.2760 0.5281 -0.4890 0.9187
3.2890 0.4962 -0.5007 0.9190
3.3020 0.4654 -0.5114 0.9195
3.3150 0.4359 -0.5209 0.9203
3.3280 0.4081 -0.5292 0.9214
3.3410 0.3819 -0.5363 0.9226
3.3540 0.3576 -0.5421 0.9242
3.3670 0.3352 -0.5467 0.9259
3.3800 0.3147 -0.5501 0.9278
3.3930 0.2963 -0.5521 0.9300
3.4060 0.2799 -0.5529 0.9323
3.4190 0.2655 -0.5524 0.9348
3.4320 0.2530 -0.5507 0.9375
3.4450 0.2423 -0.5476 0.9402
3.4580 0.2333 -0.5434 0.9431
3.4710 0.2259 -0.5378 0.9461
3.4840 0.2200 -0.5311 0.9491
3.4970 0.2155 -0.5232 0.9522
3.5100 0.2121 -0.5141 0.9552
3.5230 0.2097 -0.5039 0.9583
3.5360 0.2081 -0.4925 0.9614
3.5490 0.2072 -0.4801 0.9645
3.5620 0.2069 -0.4667 0.9674
3.5750 0.2069 -0.4523 0.9703
3.5880 0.2072 -0.4369 0.9731
3.6010 0.2076 -0.4206 0.9758
3.6140 0.2080 -0.4035 0.9784
3.6270 0.2082 -0.3855 0.9808
3.6400 0.2082 -0.3668 0.9830
3.6530 0.2079 -0.3474 0.9850
3.6660 0.2072 -0.3273 0.9868
3.6790 0.2061 -0.3066 0.9885
3.6920 0.2045 -0.2854 0.9899
3.7050 0.2023 -0.2636 0.9911
3.7180 0.1995 -0.2414 0.9920
3.7310 0.1961 -0.2189 0.9927
3.7440 0.1921 -0.1960 0.9932
3.7570 0.1875 -0.1729 0.9935
3.7700 0.1822 -0.1496 0.9935
3.7830 0.1763 -0.1262 0.9932
3.7960 0.1697 -0.1027 0.9928
3.8090 0.1624 -0.0793 0.9921
3.8220 0.1545 -0.0559 0.9912
3.8350 0.1460 -0.0327 0.9900
3.8480 0.1367 -0.0097 0.9887
3.8610 0.1269 0.0130 0.9872
3.8740 0.1164 0.0353 0.9856
3.8870 0.1052 0.0572 0.9838
3.9000 0.0934 0.0787 0.9818
