 t	 x	 y	 z
1.0000 0.7258 -0.1580 0.2174
1.0100 0.7303 -0.1250 0.0570
1.0200 0.7050 -0.0792 -0.0978
1.0300 0.6509 -0.0227 -0.2404
1.0400 0.5701 0.0423 -0.3650
1.0500 0.4661 0.1131 -0.4664
1.0600 0.3430 0.1867 -0.5405
1.0700 0.2060 0.2601 -0.5841
1.0800 0.0607 0.3302 -0.5956
1.0900 -0.0869 0.3942 -0.5744
1.1000 -0.2308 0.4495 -0.5215
1.1100 -0.3648 0.4938 -0.4390
1.1200 -0.4836 0.5254 -0.3303
1.1300 -0.5821 0.5430 -0.2000
1.1400 -0.6563 0.5459 -0.0536
1.1500 -0.7031 0.5341 0.1030
1.1600 -0.7206 0.5082 0.2632
1.1700 -0.7080 0.4692 0.4203
1.1800 -0.6659 0.4188 0.5679
1.1900 -0.5961 0.3593 0.6997
1.2000 -0.5013 0.2929 0.8104
1.2100 -0.3857 0.2227 0.8953
1.2200 -0.2539 0.1514 0.9509
1.2300 -0.1115 0.0821 0.9749
1.2400 0.0355 0.0176 0.9662
1.2500 0.1811 -0.0394 0.9252
1.2600 0.3192 -0.0866 0.8536
1.2700 0.4439 -0.1220 0.7543
1.2800 0.5502 -0.1443 0.6315
1.2900 0.6334 -0.1524 0.4901
1.3000 0.6902 -0.1461 0.3361
1.3100 0.7181 -0.1258 0.1758
1.3200 0.7158 -0.0922 0.0159
1.3300 0.6836 -0.0468 -0.1371
1.3400 0.6225 0.0085 -0.2768
1.3500 0.5352 0.0715 -0.3975
1.3600 0.4252 0.1394 -0.4942
1.3700 0.2971 0.2095 -0.5628
1.3800 0.1560 0.2790 -0.6006
1.3900 0.0080 0.3449 -0.6060
1.4000 -0.1410 0.4046 -0.5788
1.4100 -0.2847 0.4556 -0.5202
1.4200 -0.4173 0.4959 -0.4325
1.4300 -0.5331 0.5239 -0.3195
1.4400 -0.6275 0.5384 -0.1858
1.4500 -0.6964 0.5390 -0.0371
1.4600 -0.7371 0.5257 0.1206
1.4700 -0.7478 0.4990 0.2806
1.4800 -0.7281 0.4602 0.4363
1.4900 -0.6788 0.4108 0.5813
1.5000 -0.6021 0.3531 0.7095
1.5100 -0.5010 0.2893 0.8156
1.5200 -0.3798 0.2222 0.8951
1.5300 -0.2435 0.1546 0.9448
1.5400 -0.0978 0.0893 0.9625
1.5500 0.0512 0.0289 0.9476
1.5600 0.1972 -0.0241 0.9006
1.5700 0.3343 -0.0674 0.8234
1.5800 0.4566 -0.0994 0.7193
1.5900 0.5591 -0.1187 0.5924
1.6000 0.6374 -0.1245 0.4482
1.6100 0.6883 -0.1167 0.2924
1.6200 0.7096 -0.0956 0.1316
1.6300 0.7003 -0.0621 -0.0276
1.6400 0.6608 -0.0176 -0.1787
1.6500 0.5928 0.0361 -0.3153
1.6600 0.4989 0.0966 -0.4319
1.6700 0.3831 0.1615 -0.5237
1.6800 0.2501 0.2281 -0.5867
1.6900 0.1054 0.2938 -0.6186
1.7000 -0.0450 0.3557 -0.6179
1.7100 -0.1948 0.4115 -0.5847
1.7200 -0.3379 0.4587 -0.5205
1.7300 -0.4683 0.4956 -0.4278
1.7400 -0.5807 0.5206 -0.3106
1.7500 -0.6703 0.5328 -0.1738
1.7600 -0.7334 0.5317 -0.0229
1.7700 -0.7675 0.5175 0.1356
1.7800 -0.7711 0.4908 0.2953
1.7900 -0.7440 0.4526 0.4494
1.8000 -0.6875 0.4048 0.5916
1.8100 -0.6038 0.3492 0.7159
1.8200 -0.4964 0.2882 0.8172
1.8300 -0.3698 0.2243 0.8912
1.8400 -0.2293 0.1602 0.9349
1.8500 -0.0808 0.0986 0.9465
1.8600 0.0696 0.0419 0.9253
1.8700 0.2157 -0.0075 0.8724
1.8800 0.3512 -0.0476 0.7897
1.8900 0.4705 -0.0767 0.6809
1.9000 0.5686 -0.0937 0.5503
1.9100 0.6415 -0.0979 0.4033
1.9200 0.6861 -0.0892 0.2460
1.9300 0.7003 -0.0680 0.0849
1.9400 0.6838 -0.0352 -0.0734
1.9500 0.6369 0.0079 -0.2223
1.9600 0.5618 0.0595 -0.3556
1.9700 0.4614 0.1174 -0.4679
1.9800 0.3400 0.1793 -0.5546
1.9900 0.2024 0.2425 -0.6120
2.0000 0.0545 0.3046 -0.6379
