 i	 j	 H	 Lc	 L0	 L1	 L2	 L3	
4.0000 21.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
5.0000 21.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
6.0000 21.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
7.0000 21.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
8.0000 21.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
9.0000 21.0000 0.0177 0.0000 0.0000 0.0000 0.0000 0.0000
10.0000 21.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
11.0000 21.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
12.0000 21.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
13.0000 21.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
14.0000 21.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
15.0000 21.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
16.0000 21.0000 -0.0000 -0.0000 0.0000 0.0000 -0.0000 -0.0000
17.0000 21.0000 -0.0000 -0.0000 0.0000 0.0000 -0.0000 -0.0000
18.0000 21.0000 -0.0000 -0.0000 0.0000 0.0000 -0.0000 -0.0000
19.0000 21.0000 -0.0000 -0.0000 0.0000 0.0000 -0.0000 -0.0000
20.0000 21.0000 0.0000 0.0000 -0.0000 -0.0000 0.0000 0.0000
21.0000 21.0000 -0.0750 0.0000 -0.0000 -0.0000 0.0000 0.0000
22.0000 21.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
23.0000 21.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
24.0000 21.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
25.0000 21.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
26.0000 21.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
27.0000 21.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
28.0000 21.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
29.0000 21.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
30.0000 21.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
31.0000 21.0000 -0.0000 -0.0000 0.4082 0.4082 -0.8165 -0.0000
0.0000 22.0000 0.0000 0.0000 0.0000 -0.0000 0.0000 0.0000
1.0000 22.0000 0.0000 0.0000 -0.0000 -0.0000 0.0000 0.0000
2.0000 22.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
3.0000 22.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
4.0000 22.0000 0.0000 -0.0000 -0.3394 -0.2365 -0.2879 0.8637
5.0000 22.0000 0.0000 0.0000 0.6842 -0.7262 -0.0210 0.0630
6.0000 22.0000 0.0000 -0.0000 -0.4082 -0.4082 0.8165 0.0000
7.0000 22.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
8.0000 22.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
9.0000 22.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
10.0000 22.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
11.0000 22.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
12.0000 22.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
13.0000 22.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
14.0000 22.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
15.0000 22.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
16.0000 22.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
17.0000 22.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
18.0000 22.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
19.0000 22.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
20.0000 22.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
21.0000 22.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
22.0000 22.0000 1.0500 0.0000 0.0000 0.0000 0.0000 0.0000
23.0000 22.0000 0.0000 1.0000 0.5000 0.5000 0.5000 0.5000
24.0000 22.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
25.0000 22.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
26.0000 22.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
27.0000 22.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
28.0000 22.0000 0.0250 0.0000 0.0000 0.0000 0.0000 0.0000
29.0000 22.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
30.0000 22.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
31.0000 22.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 23.0000 -0.0000 0.0000 0.0000 0.0000 -0.0000 0.0000
1.0000 23.0000 0.0000 0.0000 0.0000 -0.0000 0.0000 0.0000
2.0000 23.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
3.0000 23.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
4.0000 23.0000 -0.0000 0.0000 -0.0000 -0.0000 0.0000 0.0000
5.0000 23.0000 0.0000 -0.0000 -0.0000 -0.0000 0.0000 -0.0000
6.0000 23.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
7.0000 23.0000 0.0000 -0.0000 -0.2400 -0.1672 -0.2036 0.6107
8.0000 23.0000 0.0000 0.0000 0.4838 -0.5135 -0.0149 0.0446
9.0000 23.0000 0.0000 -0.0000 -0.2887 -0.2887 0.5774 -0.0000
10.0000 23.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
11.0000 23.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
12.0000 23.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
13.0000 23.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
14.0000 23.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
15.0000 23.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
16.0000 23.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
17.0000 23.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
18.0000 23.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
19.0000 23.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
20.0000 23.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
21.0000 23.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
22.0000 23.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
23.0000 23.0000 0.7250 0.0000 0.0000 0.0000 0.0000 0.0000
24.0000 23.0000 0.0000 1.2247 0.6124 0.6124 0.6124 0.6124
25.0000 23.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
26.0000 23.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
27.0000 23.0000 0.5750 0.0000 0.0000 0.0000 0.0000 0.0000
28.0000 23.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
29.0000 23.0000 0.0306 0.0000 0.0000 0.0000 0.0000 0.0000
30.0000 23.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
31.0000 23.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 24.0000 -0.0000 -0.0000 0.0000 -0.0000 -0.0000 -0.0000
1.0000 24.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
2.0000 24.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
3.0000 24.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
4.0000 24.0000 0.0000 0.0000 -0.0000 0.0000 0.0000 -0.0000
5.0000 24.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 -0.0000
6.0000 24.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
7.0000 24.0000 -0.0000 0.0000 -0.0000 -0.0000 0.0000 0.0000
8.0000 24.0000 0.0000 -0.0000 -0.0000 -0.0000 -0.0000 -0.0000
9.0000 24.0000 -0.0000 -0.0000 -0.0000 -0.0000 -0.0000 -0.0000
10.0000 24.0000 0.0000 -0.0000 -0.1385 -0.0965 -0.1175 0.3526
11.0000 24.0000 0.0000 0.0000 0.2793 -0.2965 -0.0086 0.0257
12.0000 24.0000 0.0000 -0.0000 -0.1667 -0.1667 0.3333 -0.0000
13.0000 24.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
14.0000 24.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
15.0000 24.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
16.0000 24.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
17.0000 24.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
18.0000 24.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
19.0000 24.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
20.0000 24.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
21.0000 24.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
22.0000 24.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
23.0000 24.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
24.0000 24.0000 0.4000 0.0000 0.0000 0.0000 0.0000 0.0000
25.0000 24.0000 0.0000 1.2247 0.6124 0.6124 0.6124 0.6124
26.0000 24.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
27.0000 24.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
28.0000 24.0000 0.7042 0.0000 0.0000 0.0000 0.0000 0.0000
29.0000 24.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
30.0000 24.0000 0.0306 0.0000 0.0000 0.0000 0.0000 0.0000
31.0000 24.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 25.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
1.0000 25.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
2.0000 25.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
3.0000 25.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
4.0000 25.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
5.0000 25.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
6.0000 25.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
7.0000 25.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
8.0000 25.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
9.0000 25.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
10.0000 25.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
11.0000 25.0000 0.0000 -0.0000 -0.0000 -0.0000 -0.0000 -0.0000
12.0000 25.0000 -0.0000 -0.0000 -0.0000 -0.0000 -0.0000 -0.0000
13.0000 25.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
14.0000 25.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
15.0000 25.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
16.0000 25.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
17.0000 25.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
18.0000 25.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
19.0000 25.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
20.0000 25.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
21.0000 25.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
22.0000 25.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
23.0000 25.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
24.0000 25.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
25.0000 25.0000 0.0750 0.0000 0.0000 0.0000 0.0000 0.0000
26.0000 25.0000 0.0000 1.0000 0.5000 0.5000 0.5000 0.5000
27.0000 25.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
28.0000 25.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
29.0000 25.0000 0.7042 0.0000 0.0000 0.0000 0.0000 0.0000
30.0000 25.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
31.0000 25.0000 0.0250 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 26.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
1.0000 26.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
2.0000 26.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
3.0000 26.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
4.0000 26.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
5.0000 26.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
6.0000 26.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
7.0000 26.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
8.0000 26.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
9.0000 26.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
10.0000 26.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
11.0000 26.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
12.0000 26.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
13.0000 26.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
14.0000 26.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
15.0000 26.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
16.0000 26.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
17.0000 26.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
18.0000 26.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
19.0000 26.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
20.0000 26.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
21.0000 26.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
22.0000 26.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
23.0000 26.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
24.0000 26.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
25.0000 26.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
26.0000 26.0000 -0.2500 0.0000 0.0000 0.0000 0.0000 0.0000
27.0000 26.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
28.0000 26.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
29.0000 26.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
30.0000 26.0000 0.5750 0.0000 0.0000 0.0000 0.0000 0.0000
31.0000 26.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 27.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
1.0000 27.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
2.0000 27.0000 0.0000 0.0000 0.0000 -0.0000 0.0000 0.0000
3.0000 27.0000 0.0000 0.0000 -0.0000 -0.0000 0.0000 0.0000
4.0000 27.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
5.0000 27.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
6.0000 27.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
7.0000 27.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
8.0000 27.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
9.0000 27.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
10.0000 27.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
11.0000 27.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
12.0000 27.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
13.0000 27.0000 0.0000 -0.0000 -0.3394 -0.2365 -0.2879 0.8637
14.0000 27.0000 0.0000 0.0000 0.6842 -0.7262 -0.0210 0.0630
15.0000 27.0000 0.0000 -0.0000 -0.4082 -0.4082 0.8165 0.0000
16.0000 27.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
17.0000 27.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
18.0000 27.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
19.0000 27.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
20.0000 27.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
21.0000 27.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
22.0000 27.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
23.0000 27.0000 0.5750 0.0000 0.0000 0.0000 0.0000 0.0000
24.0000 27.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
25.0000 27.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
26.0000 27.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
27.0000 27.0000 -1.0500 0.0000 0.0000 0.0000 0.0000 0.0000
28.0000 27.0000 0.0000 1.0000 0.5000 0.5000 0.5000 0.5000
29.0000 27.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
30.0000 27.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
31.0000 27.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 28.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
1.0000 28.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
2.0000 28.0000 0.0000 0.0000 0.0000 0.0000 -0.0000 0.0000
3.0000 28.0000 -0.0000 0.0000 0.0000 -0.0000 0.0000 0.0000
4.0000 28.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
5.0000 28.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
6.0000 28.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
7.0000 28.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
8.0000 28.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
9.0000 28.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
10.0000 28.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
11.0000 28.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
12.0000 28.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
13.0000 28.0000 0.0000 0.0000 -0.0000 -0.0000 0.0000 0.0000
14.0000 28.0000 -0.0000 -0.0000 -0.0000 -0.0000 0.0000 -0.0000
15.0000 28.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
16.0000 28.0000 0.0000 -0.0000 -0.2400 -0.1672 -0.2036 0.6107
17.0000 28.0000 0.0000 0.0000 0.4838 -0.5135 -0.0149 0.0446
18.0000 28.0000 0.0000 -0.0000 -0.2887 -0.2887 0.5774 -0.0000
19.0000 28.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
20.0000 28.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
21.0000 28.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
22.0000 28.0000 0.0250 0.0000 0.0000 0.0000 0.0000 0.0000
23.0000 28.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
24.0000 28.0000 0.7042 0.0000 0.0000 0.0000 0.0000 0.0000
25.0000 28.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
26.0000 28.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
27.0000 28.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
28.0000 28.0000 -0.7250 0.0000 0.0000 0.0000 0.0000 0.0000
29.0000 28.0000 0.0000 1.2247 0.6124 0.6124 0.6124 0.6124
30.0000 28.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
31.0000 28.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 29.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
1.0000 29.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
2.0000 29.0000 0.0000 -0.0000 0.0000 -0.0000 -0.0000 -0.0000
3.0000 29.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
4.0000 29.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
5.0000 29.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
6.0000 29.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
7.0000 29.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
8.0000 29.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
9.0000 29.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
10.0000 29.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
11.0000 29.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
12.0000 29.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
13.0000 29.0000 -0.0000 0.0000 -0.0000 0.0000 0.0000 -0.0000
14.0000 29.0000 0.0000 0.0000 0.0000 0.0000 0.0000 -0.0000
15.0000 29.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
16.0000 29.0000 0.0000 0.0000 -0.0000 -0.0000 0.0000 0.0000
17.0000 29.0000 -0.0000 -0.0000 -0.0000 -0.0000 -0.0000 -0.0000
18.0000 29.0000 0.0000 -0.0000 -0.0000 -0.0000 -0.0000 -0.0000
19.0000 29.0000 0.0000 -0.0000 -0.1385 -0.0965 -0.1175 0.3526
20.0000 29.0000 0.0000 0.0000 0.2793 -0.2965 -0.0086 0.0257
21.0000 29.0000 0.0000 -0.0000 -0.1667 -0.1667 0.3333 -0.0000
22.0000 29.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
23.0000 29.0000 0.0306 0.0000 0.0000 0.0000 0.0000 0.0000
24.0000 29.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
25.0000 29.0000 0.7042 0.0000 0.0000 0.0000 0.0000 0.0000
26.0000 29.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
27.0000 29.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
28.0000 29.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
29.0000 29.0000 -0.4000 0.0000 0.0000 0.0000 0.0000 0.0000
30.0000 29.0000 0.0000 1.2247 0.6124 0.6124 0.6124 0.6124
31.0000 29.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 30.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
1.0000 30.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
2.0000 30.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
3.0000 30.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
4.0000 30.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
5.0000 30.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
6.0000 30.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
7.0000 30.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
8.0000 30.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
9.0000 30.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
10.0000 30.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
11.0000 30.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
12.0000 30.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
13.0000 30.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
14.0000 30.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
15.0000 30.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
16.0000 30.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
17.0000 30.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
18.0000 30.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
19.0000 30.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
20.0000 30.0000 -0.0000 -0.0000 -0.0000 -0.0000 -0.0000 -0.0000
21.0000 30.0000 0.0000 -0.0000 -0.0000 -0.0000 -0.0000 -0.0000
22.0000 30.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
23.0000 30.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
24.0000 30.0000 0.0306 0.0000 0.0000 0.0000 0.0000 0.0000
25.0000 30.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
26.0000 30.0000 0.5750 0.0000 0.0000 0.0000 0.0000 0.0000
27.0000 30.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
28.0000 30.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
29.0000 30.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
30.0000 30.0000 -0.0750 0.0000 0.0000 0.0000 0.0000 0.0000
31.0000 30.0000 0.0000 1.0000 0.5000 0.5000 0.5000 0.5000
0.0000 31.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
1.0000 31.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
2.0000 31.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
3.0000 31.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
4.0000 31.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
5.0000 31.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
6.0000 31.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
7.0000 31.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
8.0000 31.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
9.0000 31.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
10.0000 31.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
11.0000 31.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
12.0000 31.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
13.0000 31.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
14.0000 31.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
15.0000 31.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
16.0000 31.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
17.0000 31.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
18.0000 31.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
19.0000 31.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
20.0000 31.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
21.0000 31.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
22.0000 31.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
23.0000 31.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
24.0000 31.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
25.0000 31.0000 0.0250 0.0000 0.0000 0.0000 0.0000 0.0000
26.0000 31.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
