t,a,b,c,d,e,f,g,h,i,l,m,n,o,p,q,r
0.037,0.09935742377836775,0.12420489823895789,0.019998910724141186,0.051206639869189385,0.027446049070843668,0.028955528341829788,0.01605466791178579,0.01355255000972947,0.16906421928888157,0.18035984597059582,0.048324214482522526,0.04190895149001418,0.06941909702757505,0.06438298160593282,0.022449936616656455,0.023314085572976713
0.038,0.09882215241811336,0.1374648621885549,0.017916363244516783,0.05138773194023723,0.0288347549011732,0.03377482642961394,0.015242938186310305,0.014403161339438173,0.156110271796843,0.1859512829287043,0.04021072746202793,0.03918170852994925,0.06787136370774921,0.06995165310518914,0.019827062744560482,0.023049139077018818
0.039,0.10684049979223192,0.14868868913932623,0.019157822571443377,0.05503523885540869,0.02677263147880615,0.03139485242682839,0.013995375399255805,0.013279565177179965,0.1587838661425136,0.18913893820269137,0.040612006126438664,0.0395906616987072,0.05901773316201367,0.06071408955529942,0.017098511561497946,0.01987951871035763
0.04,0.09435796719745021,0.11925750414177844,0.0183209536653057,0.04803787176118732,0.023878397637158964,0.025463252229558756,0.013517198275153785,0.011747545212314124,0.17988749595841824,0.19677484165249035,0.04955783885986538,0.044522175274691767,0.06746517997248949,0.06363550281602302,0.02103653394084631,0.02253974140526823
0.041,0.10053012582727279,0.12037049971292381,0.021254056064814647,0.052967852031409135,0.024104002866109763,0.024331853311440995,0.014894064272818863,0.012321912956874454,0.17938324558223503,0.18544843152595158,0.054176065398082444,0.04613969079419284,0.06364136598748042,0.056531933068604205,0.021799531837304,0.022105368762485058
0.042,0.10051204962578372,0.12553137843828746,0.021115110659443784,0.05494618737257919,0.02792165451778005,0.029335328000446817,0.017152139091044464,0.014813918480918514,0.16289864492237413,0.17592607099691318,0.04907488328849262,0.043686472636466224,0.06744367558056556,0.06226615519771524,0.02304085077017847,0.02433548042101065
0.043000000000000003,0.0979719914378119,0.13152392089949638,0.020085597194469902,0.056282913612919455,0.025883749550968057,0.029307188013602208,0.015514497779544476,0.014494764781979549,0.16007525328210498,0.18568368995835965,0.04725854685140217,0.04523953552592136,0.0630606550511292,0.06253060618115615,0.021093600552478033,0.023993489326656476
0.044,0.09441439161934118,0.13580835812326902,0.02259736892499245,0.06756776085695664,0.025141582470852745,0.03052033955399518,0.01758963670498669,0.017576861633116128,0.14306508279544286,0.17819543762898968,0.04979336067165319,0.05092023751347479,0.05683846315382029,0.060383856884191345,0.022392078005300214,0.027195183459617626
0.045,0.0842711983538752,0.14204662031096604,0.02011647070796775,0.07057422365668957,0.024940447318424888,0.03523654096026404,0.017414359151501673,0.02030396828761914,0.12624278143138057,0.18435541647516251,0.04401191108918093,0.05277772780204089,0.05579297070387865,0.06881817997987481,0.022010303608146695,0.031086880163026517
0.046,0.07742491152888481,0.11746583154294803,0.021416494198844845,0.06823528824119539,0.022242010261922417,0.028273733421387785,0.018049357466420494,0.01912983920333198,0.13876342043361414,0.18402947949823117,0.05559131720243055,0.06095332121076213,0.05970119854066179,0.06666325415794377,0.027107105273631964,0.0349534378177887
0.047,0.0788174051729689,0.10595628265516771,0.02179266259360998,0.06160088009714635,0.02244088786038388,0.025294585104054145,0.018213422750914195,0.01715743077710807,0.15292671908848582,0.1805116606458895,0.06147855756615622,0.06002561661406917,0.06525140643213015,0.06470334282948004,0.029725248426581873,0.03410389138585401
