 t	 x	 y	 z	 w
0.8600 0.6915 0.6922 0.3232 0.0422
0.8700 0.6915 0.6920 0.3154 0.0400
0.8800 0.6916 0.6917 0.3073 0.0380
0.8900 0.6916 0.6913 0.2990 0.0364
0.9000 0.6917 0.6909 0.2904 0.0351
0.9100 0.6917 0.6904 0.2816 0.0343
0.9200 0.6918 0.6898 0.2725 0.0340
0.9300 0.6918 0.6891 0.2631 0.0342
0.9400 0.6918 0.6882 0.2535 0.0350
0.9500 0.6918 0.6872 0.2436 0.0364
0.9600 0.6919 0.6860 0.2334 0.0385
0.9700 0.6919 0.6847 0.2230 0.0412
0.9800 0.6919 0.6831 0.2124 0.0446
0.9900 0.6919 0.6813 0.2015 0.0487
1.0000 0.6919 0.6793 0.1905 0.0534
1.0100 0.6920 0.6770 0.1792 0.0589
1.0200 0.6920 0.6743 0.1678 0.0650
1.0300 0.6920 0.6714 0.1562 0.0717
1.0400 0.6920 0.6682 0.1446 0.0790
1.0500 0.6920 0.6645 0.1329 0.0869
1.0600 0.6921 0.6605 0.1212 0.0953
1.0700 0.6921 0.6561 0.1095 0.1042
1.0800 0.6921 0.6512 0.0979 0.1135
1.0900 0.6921 0.6459 0.0865 0.1232
1.1000 0.6922 0.6401 0.0754 0.1332
1.1100 0.6922 0.6339 0.0646 0.1434
1.1200 0.6923 0.6270 0.0543 0.1539
1.1300 0.6923 0.6197 0.0445 0.1644
1.1400 0.6923 0.6118 0.0355 0.1751
1.1500 0.6924 0.6033 0.0275 0.1857
1.1600 0.6925 0.5941 0.0205 0.1963
1.1700 0.6925 0.5844 0.0149 0.2068
1.1800 0.6926 0.5741 0.0110 0.2172
1.1900 0.6926 0.5630 0.0092 0.2273
1.2000 0.6927 0.5514 0.0096 0.2371
1.2100 0.6927 0.5390 0.0125 0.2466
1.2200 0.6928 0.5260 0.0174 0.2557
1.2300 0.6929 0.5123 0.0242 0.2645
1.2400 0.6929 0.4979 0.0327 0.2728
1.2500 0.6930 0.4828 0.0426 0.2805
1.2600 0.6930 0.4671 0.0538 0.2878
1.2700 0.6931 0.4507 0.0661 0.2945
1.2800 0.6931 0.4336 0.0795 0.3005
1.2900 0.6931 0.4160 0.0937 0.3060
1.3000 0.6931 0.3977 0.1086 0.3108
1.3100 0.6931 0.3789 0.1243 0.3148
1.3200 0.6931 0.3596 0.1404 0.3182
1.3300 0.6931 0.3398 0.1570 0.3209
1.3400 0.6930 0.3197 0.1740 0.3227
1.3500 0.6929 0.2992 0.1912 0.3239
1.3600 0.6928 0.2784 0.2086 0.3242
1.3700 0.6926 0.2575 0.2261 0.3238
1.3800 0.6923 0.2365 0.2437 0.3226
1.3900 0.6919 0.2155 0.2611 0.3206
1.4000 0.6915 0.1947 0.2784 0.3178
1.4100 0.6909 0.1741 0.2956 0.3142
1.4200 0.6901 0.1539 0.3124 0.3098
1.4300 0.6892 0.1343 0.3290 0.3046
1.4400 0.6882 0.1153 0.3451 0.2987
1.4500 0.6869 0.0972 0.3609 0.2920
1.4600 0.6856 0.0802 0.3761 0.2845
1.4700 0.6841 0.0645 0.3908 0.2763
1.4800 0.6826 0.0503 0.4050 0.2674
1.4900 0.6810 0.0379 0.4185 0.2578
1.5000 0.6795 0.0278 0.4315 0.2475
1.5100 0.6781 0.0202 0.4438 0.2367
1.5200 0.6768 0.0158 0.4554 0.2252
1.5300 0.6758 0.0150 0.4663 0.2132
1.5400 0.6751 0.0179 0.4766 0.2007
1.5500 0.6747 0.0242 0.4862 0.1879
1.5600 0.6746 0.0333 0.4950 0.1747
1.5700 0.6749 0.0448 0.5032 0.1612
1.5800 0.6755 0.0583 0.5107 0.1476
1.5900 0.6764 0.0736 0.5175 0.1339
1.6000 0.6775 0.0903 0.5237 0.1202
1.6100 0.6787 0.1082 0.5292 0.1066
1.6200 0.6801 0.1271 0.5341 0.0932
1.6300 0.6815 0.1469 0.5383 0.0802
1.6400 0.6829 0.1673 0.5419 0.0677
1.6500 0.6842 0.1883 0.5449 0.0557
1.6600 0.6855 0.2097 0.5474 0.0445
1.6700 0.6867 0.2313 0.5492 0.0341
1.6800 0.6877 0.2532 0.5505 0.0247
1.6900 0.6886 0.2750 0.5512 0.0166
1.7000 0.6894 0.2969 0.5513 0.0098
1.7100 0.6901 0.3185 0.5509 0.0047
1.7200 0.6907 0.3400 0.5499 0.0016
1.7300 0.6911 0.3612 0.5484 0.0012
1.7400 0.6915 0.3819 0.5463 0.0036
1.7500 0.6918 0.4023 0.5436 0.0080
1.7600 0.6920 0.4221 0.5404 0.0141
1.7700 0.6922 0.4413 0.5367 0.0215
1.7800 0.6924 0.4599 0.5323 0.0299
1.7900 0.6925 0.4779 0.5274 0.0392
1.8000 0.6925 0.4951 0.5220 0.0492
1.8100 0.6925 0.5116 0.5159 0.0597
1.8200 0.6925 0.5274 0.5093 0.0706
1.8300 0.6925 0.5423 0.5022 0.0818
1.8400 0.6924 0.5565 0.4944 0.0931
1.8500 0.6923 0.5698 0.4862 0.1044
1.8600 0.6922 0.5823 0.4774 0.1157
1.8700 0.6921 0.5939 0.4681 0.1269
1.8800 0.6919 0.6048 0.4582 0.1378
1.8900 0.6917 0.6148 0.4479 0.1485
1.9000 0.6914 0.6241 0.4371 0.1589
1.9100 0.6912 0.6326 0.4259 0.1688
1.9200 0.6909 0.6403 0.4143 0.1783
1.9300 0.6906 0.6474 0.4023 0.1874
1.9400 0.6902 0.6537 0.3900 0.1959
1.9500 0.6899 0.6594 0.3774 0.2039
1.9600 0.6897 0.6645 0.3645 0.2114
1.9700 0.6894 0.6690 0.3513 0.2183
1.9800 0.6892 0.6729 0.3380 0.2246
1.9900 0.6890 0.6764 0.3245 0.2304
2.0000 0.6889 0.6794 0.3109 0.2355
2.0100 0.6888 0.6820 0.2972 0.2400
2.0200 0.6888 0.6842 0.2835 0.2440
2.0300 0.6889 0.6861 0.2698 0.2474
2.0400 0.6891 0.6876 0.2561 0.2502
2.0500 0.6893 0.6889 0.2425 0.2524
2.0600 0.6895 0.6900 0.2291 0.2541
2.0700 0.6898 0.6908 0.2158 0.2553
2.0800 0.6902 0.6915 0.2027 0.2560
2.0900 0.6905 0.6920 0.1899 0.2562
2.1000 0.6909 0.6924 0.1774 0.2560
2.1100 0.6913 0.6927 0.1652 0.2553
2.1200 0.6916 0.6929 0.1534 0.2543
2.1300 0.6920 0.6930 0.1420 0.2529
2.1400 0.6923 0.6931 0.1311 0.2512
2.1500 0.6925 0.6931 0.1206 0.2491
2.1600 0.6927 0.6931 0.1107 0.2468
2.1700 0.6928 0.6931 0.1013 0.2442
2.1800 0.6928 0.6931 0.0926 0.2414
2.1900 0.6928 0.6930 0.0844 0.2384
2.2000 0.6927 0.6930 0.0769 0.2352
2.2100 0.6926 0.6930 0.0700 0.2319
2.2200 0.6924 0.6930 0.0638 0.2284
2.2300 0.6921 0.6930 0.0583 0.2248
2.2400 0.6918 0.6930 0.0536 0.2212
2.2500 0.6915 0.6930 0.0495 0.2174
2.2600 0.6911 0.6930 0.0462 0.2136
2.2700 0.6908 0.6931 0.0437 0.2098
2.2800 0.6905 0.6931 0.0419 0.2060
2.2900 0.6902 0.6931 0.0409 0.2022
2.3000 0.6900 0.6931 0.0406 0.1984
2.3100 0.6899 0.6931 0.0411 0.1945
2.3200 0.6898 0.6930 0.0423 0.1907
2.3300 0.6898 0.6929 0.0442 0.1869
2.3400 0.6899 0.6928 0.0468 0.1831
2.3500 0.6901 0.6926 0.0501 0.1792
2.3600 0.6904 0.6923 0.0539 0.1753
2.3700 0.6907 0.6920 0.0584 0.1714
2.3800 0.6911 0.6915 0.0635 0.1674
2.3900 0.6915 0.6910 0.0692 0.1633
2.4000 0.6919 0.6903 0.0754 0.1591
2.4100 0.6922 0.6895 0.0821 0.1548
2.4200 0.6925 0.6886 0.0893 0.1503
2.4300 0.6927 0.6876 0.0969 0.1457
2.4400 0.6928 0.6864 0.1051 0.1409
2.4500 0.6928 0.6850 0.1136 0.1359
2.4600 0.6926 0.6834 0.1226 0.1307
2.4700 0.6923 0.6817 0.1320 0.1254
2.4800 0.6918 0.6798 0.1418 0.1198
2.4900 0.6913 0.6776 0.1519 0.1141
2.5000 0.6906 0.6753 0.1623 0.1082
2.5100 0.6899 0.6727 0.1731 0.1021
2.5200 0.6892 0.6699 0.1842 0.0958
2.5300 0.6885 0.6668 0.1955 0.0894
2.5400 0.6879 0.6635 0.2071 0.0829
2.5500 0.6874 0.6599 0.2190 0.0763
2.5600 0.6870 0.6560 0.2310 0.0697
2.5700 0.6867 0.6519 0.2432 0.0630
2.5800 0.6867 0.6474 0.2556 0.0565
2.5900 0.6867 0.6425 0.2681 0.0500
2.6000 0.6870 0.6374 0.2807 0.0437
2.6100 0.6873 0.6318 0.2933 0.0377
2.6200 0.6877 0.6259 0.3060 0.0321
2.6300 0.6882 0.6196 0.3187 0.0270
2.6400 0.6888 0.6128 0.3313 0.0226
2.6500 0.6893 0.6056 0.3439 0.0190
2.6600 0.6897 0.5980 0.3563 0.0163
2.6700 0.6901 0.5898 0.3685 0.0148
2.6800 0.6904 0.5811 0.3806 0.0146
2.6900 0.6907 0.5719 0.3924 0.0157
2.7000 0.6908 0.5622 0.4040 0.0183
2.7100 0.6909 0.5519 0.4152 0.0222
2.7200 0.6908 0.5409 0.4261 0.0273
2.7300 0.6906 0.5294 0.4367 0.0335
2.7400 0.6903 0.5173 0.4468 0.0408
2.7500 0.6898 0.5045 0.4565 0.0490
2.7600 0.6891 0.4911 0.4658 0.0581
2.7700 0.6882 0.4771 0.4745 0.0679
2.7800 0.6870 0.4624 0.4829 0.0784
2.7900 0.6854 0.4472 0.4907 0.0895
2.8000 0.6836 0.4313 0.4980 0.1011
2.8100 0.6813 0.4148 0.5048 0.1131
2.8200 0.6787 0.3977 0.5112 0.1254
2.8300 0.6756 0.3801 0.5169 0.1379
2.8400 0.6720 0.3620 0.5222 0.1506
2.8500 0.6679 0.3434 0.5269 0.1633
2.8600 0.6633 0.3244 0.5312 0.1761
2.8700 0.6580 0.3051 0.5348 0.1887
2.8800 0.6519 0.2854 0.5380 0.2012
2.8900 0.6449 0.2654 0.5406 0.2135
2.9000 0.6367 0.2453 0.5427 0.2254
2.9100 0.6271 0.2252 0.5443 0.2370
2.9200 0.6159 0.2050 0.5453 0.2481
2.9300 0.6026 0.1849 0.5458 0.2588
2.9400 0.5869 0.1650 0.5457 0.2689
2.9500 0.5687 0.1455 0.5451 0.2784
2.9600 0.5476 0.1264 0.5439 0.2874
2.9700 0.5236 0.1079 0.5421 0.2957
2.9800 0.4968 0.0902 0.5397 0.3033
2.9900 0.4676 0.0734 0.5367 0.3103
3.0000 0.4368 0.0577 0.5331 0.3165
3.0100 0.4056 0.0434 0.5289 0.3219
3.0200 0.3757 0.0307 0.5241 0.3266
3.0300 0.3491 0.0200 0.5185 0.3305
3.0400 0.3283 0.0117 0.5124 0.3337
3.0500 0.3156 0.0065 0.5055 0.3360
3.0600 0.3131 0.0051 0.4980 0.3375
3.0700 0.3217 0.0080 0.4898 0.3382
3.0800 0.3414 0.0146 0.4809 0.3381
3.0900 0.3707 0.0242 0.4713 0.3372
3.1000 0.4074 0.0361 0.4610 0.3354
3.1100 0.4488 0.0501 0.4501 0.3328
3.1200 0.4919 0.0659 0.4385 0.3293
3.1300 0.5342 0.0832 0.4262 0.3251
3.1400 0.5735 0.1018 0.4133 0.3200
3.1500 0.6081 0.1214 0.3997 0.3141
3.1600 0.6368 0.1420 0.3856 0.3075
3.1700 0.6591 0.1634 0.3709 0.3001
3.1800 0.6751 0.1854 0.3556 0.2920
3.1900 0.6852 0.2078 0.3398 0.2831
3.2000 0.6902 0.2306 0.3236 0.2736
3.2100 0.6912 0.2535 0.3070 0.2635
3.2200 0.6893 0.2765 0.2900 0.2528
3.2300 0.6857 0.2995 0.2728 0.2415
3.2400 0.6813 0.3223 0.2552 0.2297
3.2500 0.6770 0.3448 0.2376 0.2175
3.2600 0.6734 0.3670 0.2198 0.2048
3.2700 0.6709 0.3887 0.2020 0.1918
3.2800 0.6696 0.4100 0.1842 0.1786
3.2900 0.6694 0.4306 0.1667 0.1652
3.3000 0.6702 0.4505 0.1494 0.1516
3.3100 0.6718 0.4698 0.1324 0.1381
3.3200 0.6738 0.4882 0.1159 0.1246
3.3300 0.6761 0.5059 0.1000 0.1112
3.3400 0.6785 0.5227 0.0849 0.0982
3.3500 0.6807 0.5386 0.0705 0.0855
3.3600 0.6827 0.5537 0.0571 0.0732
3.3700 0.6844 0.5678 0.0448 0.0616
3.3800 0.6858 0.5810 0.0338 0.0507
3.3900 0.6868 0.5934 0.0242 0.0406
3.4000 0.6876 0.6048 0.0163 0.0314
3.4100 0.6882 0.6154 0.0103 0.0234
3.4200 0.6885 0.6251 0.0065 0.0166
3.4300 0.6886 0.6340 0.0054 0.0112
3.4400 0.6886 0.6420 0.0070 0.0075
3.4500 0.6883 0.6493 0.0109 0.0057
3.4600 0.6878 0.6559 0.0168 0.0058
3.4700 0.6872 0.6617 0.0243 0.0080
3.4800 0.6863 0.6669 0.0329 0.0117
3.4900 0.6851 0.6715 0.0426 0.0167
3.5000 0.6838 0.6755 0.0530 0.0228
3.5100 0.6823 0.6790 0.0642 0.0297
3.5200 0.6806 0.6819 0.0758 0.0373
3.5300 0.6788 0.6844 0.0879 0.0453
3.5400 0.6770 0.6865 0.1002 0.0538
3.5500 0.6752 0.6882 0.1128 0.0625
3.5600 0.6736 0.6896 0.1255 0.0714
3.5700 0.6723 0.6907 0.1382 0.0803
3.5800 0.6712 0.6916 0.1510 0.0893
3.5900 0.6705 0.6922 0.1636 0.0981
3.6000 0.6702 0.6926 0.1762 0.1069
3.6100 0.6703 0.6929 0.1885 0.1154
3.6200 0.6709 0.6930 0.2007 0.1237
3.6300 0.6719 0.6931 0.2126 0.1317
3.6400 0.6732 0.6931 0.2243 0.1393
3.6500 0.6747 0.6930 0.2356 0.1467
3.6600 0.6765 0.6928 0.2467 0.1537
3.6700 0.6785 0.6927 0.2574 0.1603
3.6800 0.6805 0.6926 0.2678 0.1665
3.6900 0.6825 0.6924 0.2778 0.1723
3.7000 0.6843 0.6923 0.2874 0.1778
3.7100 0.6861 0.6922 0.2967 0.1828
3.7200 0.6877 0.6922 0.3057 0.1875
3.7300 0.6890 0.6922 0.3143 0.1919
3.7400 0.6902 0.6922 0.3226 0.1958
3.7500 0.6911 0.6923 0.3305 0.1994
3.7600 0.6918 0.6923 0.3381 0.2027
3.7700 0.6923 0.6925 0.3454 0.2057
3.7800 0.6927 0.6926 0.3525 0.2084
3.7900 0.6929 0.6927 0.3592 0.2108
3.8000 0.6930 0.6928 0.3657 0.2129
3.8100 0.6930 0.6929 0.3720 0.2148
3.8200 0.6929 0.6930 0.3780 0.2165
3.8300 0.6929 0.6931 0.3838 0.2180
3.8400 0.6928 0.6931 0.3894 0.2194
3.8500 0.6927 0.6930 0.3949 0.2205
3.8600 0.6926 0.6929 0.4001 0.2216
3.8700 0.6925 0.6926 0.4052 0.2225
3.8800 0.6925 0.6923 0.4101 0.2234
3.8900 0.6925 0.6919 0.4148 0.2242
3.9000 0.6925 0.6913 0.4194 0.2249
3.9100 0.6926 0.6906 0.4238 0.2256
3.9200 0.6926 0.6898 0.4281 0.2263
3.9300 0.6927 0.6888 0.4322 0.2268
3.9400 0.6927 0.6877 0.4362 0.2274
3.9500 0.6928 0.6864 0.4400 0.2278
3.9600 0.6928 0.6850 0.4436 0.2282
3.9700 0.6928 0.6833 0.4471 0.2285
3.9800 0.6928 0.6815 0.4504 0.2287
3.9900 0.6928 0.6796 0.4535 0.2287
4.0000 0.6927 0.6774 0.4564 0.2286
4.0100 0.6925 0.6750 0.4592 0.2284
4.0200 0.6923 0.6724 0.4618 0.2279
4.0300 0.6920 0.6696 0.4642 0.2273
4.0400 0.6917 0.6666 0.4664 0.2264
4.0500 0.6913 0.6633 0.4684 0.2253
4.0600 0.6909 0.6597 0.4702 0.2239
4.0700 0.6904 0.6559 0.4718 0.2222
4.0800 0.6899 0.6518 0.4731 0.2202
4.0900 0.6893 0.6475 0.4742 0.2179
4.1000 0.6887 0.6428 0.4750 0.2152
4.1100 0.6881 0.6377 0.4756 0.2122
4.1200 0.6875 0.6323 0.4759 0.2088
4.1300 0.6869 0.6266 0.4759 0.2049
4.1400 0.6863 0.6204 0.4755 0.2007
4.1500 0.6858 0.6139 0.4748 0.1960
4.1600 0.6854 0.6069 0.4738 0.1909
4.1700 0.6850 0.5994 0.4724 0.1853
4.1800 0.6847 0.5915 0.4705 0.1793
4.1900 0.6846 0.5832 0.4683 0.1728
4.2000 0.6845 0.5743 0.4656 0.1658
4.2100 0.6845 0.5649 0.4625 0.1585
4.2200 0.6847 0.5550 0.4589 0.1507
4.2300 0.6850 0.5445 0.4548 0.1426
4.2400 0.6854 0.5335 0.4502 0.1341
4.2500 0.6858 0.5220 0.4451 0.1253
4.2600 0.6864 0.5099 0.4394 0.1162
4.2700 0.6870 0.4973 0.4332 0.1069
4.2800 0.6876 0.4840 0.4264 0.0974
4.2900 0.6883 0.4703 0.4190 0.0878
4.3000 0.6890 0.4560 0.4111 0.0782
4.3100 0.6896 0.4411 0.4026 0.0686
4.3200 0.6902 0.4258 0.3935 0.0592
4.3300 0.6908 0.4100 0.3838 0.0500
4.3400 0.6913 0.3936 0.3735 0.0412
4.3500 0.6918 0.3769 0.3626 0.0328
4.3600 0.6921 0.3597 0.3512 0.0251
4.3700 0.6925 0.3421 0.3392 0.0182
4.3800 0.6927 0.3241 0.3266 0.0123
4.3900 0.6929 0.3059 0.3135 0.0076
4.4000 0.6930 0.2874 0.2999 0.0046
4.4100 0.6930 0.2687 0.2858 0.0036
4.4200 0.6930 0.2498 0.2712 0.0050
4.4300 0.6929 0.2309 0.2562 0.0084
4.4400 0.6928 0.2119 0.2408 0.0137
4.4500 0.6926 0.1930 0.2251 0.0204
4.4600 0.6923 0.1743 0.2092 0.0285
4.4700 0.6919 0.1558 0.1930 0.0377
4.4800 0.6914 0.1376 0.1767 0.0479
4.4900 0.6909 0.1200 0.1603 0.0589
4.5000 0.6901 0.1029 0.1440 0.0707
4.5100 0.6892 0.0867 0.1278 0.0830
4.5200 0.6882 0.0714 0.1119 0.0958
4.5300 0.6869 0.0572 0.0964 0.1090
4.5400 0.6854 0.0444 0.0814 0.1224
4.5500 0.6837 0.0334 0.0670 0.1360
4.5600 0.6818 0.0243 0.0535 0.1497
4.5700 0.6798 0.0178 0.0409 0.1633
4.5800 0.6776 0.0143 0.0296 0.1768
4.5900 0.6754 0.0142 0.0197 0.1901
4.6000 0.6732 0.0176 0.0115 0.2032
4.6100 0.6711 0.0243 0.0054 0.2159
4.6200 0.6691 0.0336 0.0019 0.2282
4.6300 0.6674 0.0454 0.0021 0.2401
4.6400 0.6660 0.0591 0.0057 0.2514
4.6500 0.6650 0.0746 0.0120 0.2622
4.6600 0.6643 0.0915 0.0204 0.2723
4.6700 0.6641 0.1098 0.0305 0.2818
4.6800 0.6642 0.1291 0.0421 0.2906
4.6900 0.6648 0.1494 0.0549 0.2987
4.7000 0.6657 0.1704 0.0688 0.3060
4.7100 0.6669 0.1920 0.0836 0.3126
4.7200 0.6684 0.2141 0.0990 0.3183
4.7300 0.6700 0.2365 0.1151 0.3233
4.7400 0.6719 0.2590 0.1316 0.3275
4.7500 0.6738 0.2817 0.1485 0.3308
4.7600 0.6758 0.3043 0.1655 0.3333
4.7700 0.6777 0.3268 0.1827 0.3350
4.7800 0.6797 0.3490 0.2000 0.3359
4.7900 0.6816 0.3709 0.2172 0.3360
4.8000 0.6833 0.3923 0.2342 0.3353
4.8100 0.6850 0.4133 0.2510 0.3337
4.8200 0.6865 0.4337 0.2675 0.3314
4.8300 0.6879 0.4535 0.2837 0.3282
4.8400 0.6891 0.4726 0.2995 0.3243
4.8500 0.6901 0.4910 0.3148 0.3197
4.8600 0.6909 0.5086 0.3296 0.3142
4.8700 0.6916 0.5254 0.3438 0.3081
4.8800 0.6921 0.5415 0.3575 0.3012
4.8900 0.6925 0.5566 0.3706 0.2937
4.9000 0.6928 0.5709 0.3831 0.2854
4.9100 0.6929 0.5843 0.3949 0.2766
4.9200 0.6930 0.5969 0.4060 0.2672
4.9300 0.6931 0.6086 0.4165 0.2572
4.9400 0.6931 0.6194 0.4264 0.2468
4.9500 0.6931 0.6293 0.4356 0.2359
4.9600 0.6930 0.6384 0.4441 0.2246
4.9700 0.6930 0.6467 0.4520 0.2130
4.9800 0.6930 0.6542 0.4592 0.2011
4.9900 0.6930 0.6608 0.4658 0.1890
5.0000 0.6929 0.6668 0.4718 0.1768
5.0100 0.6929 0.6720 0.4773 0.1645
5.0200 0.6929 0.6765 0.4821 0.1523
5.0300 0.6929 0.6803 0.4863 0.1401
5.0400 0.6928 0.6836 0.4901 0.1280
5.0500 0.6928 0.6863 0.4932 0.1162
5.0600 0.6927 0.6884 0.4959 0.1047
5.0700 0.6926 0.6901 0.4980 0.0936
5.0800 0.6925 0.6914 0.4997 0.0829
5.0900 0.6925 0.6923 0.5009 0.0728
5.1000 0.6924 0.6928 0.5016 0.0633
5.1100 0.6923 0.6931 0.5018 0.0545
5.1200 0.6922 0.6931 0.5016 0.0464
5.1300 0.6922 0.6929 0.5010 0.0393
5.1400 0.6922 0.6926 0.4999 0.0331
5.1500 0.6921 0.6922 0.4984 0.0280
5.1600 0.6922 0.6917 0.4965 0.0240
5.1700 0.6922 0.6911 0.4943 0.0211
5.1800 0.6923 0.6906 0.4917 0.0194
5.1900 0.6924 0.6901 0.4887 0.0189
5.2000 0.6925 0.6897 0.4853 0.0196
5.2100 0.6926 0.6893 0.4816 0.0212
5.2200 0.6927 0.6890 0.4777 0.0238
5.2300 0.6928 0.6888 0.4734 0.0272
5.2400 0.6929 0.6887 0.4688 0.0312
5.2500 0.6929 0.6887 0.4640 0.0357
5.2600 0.6929 0.6888 0.4590 0.0406
5.2700 0.6929 0.6890 0.4537 0.0458
5.2800 0.6928 0.6893 0.4482 0.0513
5.2900 0.6927 0.6897 0.4425 0.0569
5.3000 0.6925 0.6901 0.4367 0.0627
5.3100 0.6922 0.6905 0.4306 0.0685
5.3200 0.6919 0.6910 0.4245 0.0742
5.3300 0.6915 0.6915 0.4181 0.0800
5.3400 0.6911 0.6919 0.4117 0.0857
5.3500 0.6907 0.6923 0.4051 0.0914
5.3600 0.6903 0.6926 0.3984 0.0969
5.3700 0.6900 0.6929 0.3916 0.1023
5.3800 0.6896 0.6930 0.3847 0.1076
5.3900 0.6894 0.6931 0.3776 0.1128
5.4000 0.6892 0.6930 0.3704 0.1178
5.4100 0.6891 0.6928 0.3631 0.1228
5.4200 0.6892 0.6924 0.3557 0.1276
5.4300 0.6893 0.6918 0.3482 0.1324
5.4400 0.6896 0.6910 0.3406 0.1370
5.4500 0.6899 0.6900 0.3328 0.1416
5.4600 0.6903 0.6888 0.3248 0.1462
5.4700 0.6908 0.6874 0.3168 0.1507
5.4800 0.6913 0.6858 0.3086 0.1553
5.4900 0.6917 0.6839 0.3003 0.1598
5.5000 0.6920 0.6818 0.2918 0.1644
5.5100 0.6921 0.6794 0.2832 0.1689
5.5200 0.6921 0.6767 0.2744 0.1735
5.5300 0.6918 0.6737 0.2655 0.1782
5.5400 0.6912 0.6705 0.2564 0.1829
5.5500 0.6903 0.6669 0.2472 0.1876
5.5600 0.6891 0.6631 0.2379 0.1923
5.5700 0.6876 0.6589 0.2283 0.1971
