T,M,a,b,c,d,e,f,g,h,i,j
0.064,0.06015291874618458,0.049625112750177114,0.047818088673394876,0.05936543224501806,0.07154804406560267,0.0507900408726924,0.0643492585437333,0.050977513968791355,0.07645962779479992,0.05790201281384544,0.07269405573379073
0.065,0.059951267648945615,0.04939965310815003,0.047752564978250145,0.05905088450934731,0.07139819600007496,0.05060849674740597,0.06401080653681473,0.050893310825697924,0.07632788211354019,0.05751704441920941,0.07255383725096543
0.066,0.05977355991857406,0.04924919741675815,0.04768060086848536,0.058798271748995434,0.07123688154792424,0.05046884874957963,0.06373758320088307,0.05079939466976435,0.07613834999052571,0.05724564070589322,0.07238083028693143
0.067,0.05963836097777231,0.049193330374360855,0.04761346383596632,0.05863925697148786,0.07108532394356226,0.050392384335281815,0.06355818786308143,0.05070397894476142,0.07589489942208516,0.057118857386453226,0.07218392670068274
0.068,0.06039779838835948,0.05110950704114825,0.04778168256074011,0.06019696839190647,0.07119316132082543,0.051541494170020574,0.06513025369025482,0.050671504931530276,0.07486812160148171,0.05971962167641398,0.07176566849927307
0.069,0.06010297772128548,0.050353043771868,0.04778522954383546,0.05968319942704925,0.07125328142554965,0.05120493479411081,0.0644769942250552,0.05070863780465906,0.07504992915720637,0.05870126026754119,0.07181326679597977
0.07,0.060371452323409694,0.05174264307997639,0.04767295433427443,0.06034509111447761,0.07081464738009624,0.051737076124000914,0.06529767792588781,0.050411404129177106,0.07405360945704803,0.06037973953790887,0.0712596801512495
0.07100000000000001,0.06030527104030733,0.052796583670493336,0.047390877246151875,0.060452258281922244,0.0700173104959676,0.05184307129223065,0.0656825067859238,0.04986102544590809,0.07296526147329863,0.061528079798998214,0.07051573591217886
0.07200000000000001,0.06012647413458703,0.05301422360906838,0.04723237749892084,0.06027057209449349,0.06960154706790644,0.05174466680652556,0.0656059809546361,0.049559256506890303,0.07242883099819264,0.06169701377665027,0.07011027203258624
0.073,0.06005947516180747,0.05129726477816893,0.04766364420185487,0.05999539896764339,0.07073940281392943,0.05163830307048789,0.06466622506517161,0.0503518162494887,0.07360393182275893,0.05967909258437204,0.07095967206419901
