t,a,b,c,d
0.058,0.2421780786492157,0.294567325707153,0.19976203039458307,0.2325911077471382
0.059000000000000004,0.2452326223977521,0.29778460893675746,0.20275906544479072,0.2355416986337724
0.06,0.2482699876197984,0.30097938558784987,0.20574184481413493,0.23847673860392563
0.061,0.2512902109982287,0.30415168613674926,0.2087103423289764,0.2413962557532016
0.062,0.2542933296157669,0.30730154215630123,0.21166453263318696,0.24430027850458963
0.063,0.25727938095058545,0.3104289863073804,0.21460439118878538,0.24718883560539615
0.064,0.260248402871911,0.3135340523303486,0.21752989427645364,0.2500619561241795
0.065,0.26320043363564016,0.31661677503647045,0.22044101899593516,0.2529196694476906
0.066,0.26613551187996237,0.3196771902992884,0.22333774326631367,0.2557620052778198
0.067,0.26905367662099233,0.32271533504595706,0.22622004582617794,0.25858899362854676
0.068,0.27195496724841106,0.3257312472485375,0.22908790623367015,0.26140066482289903
0.069,0.27483942352111623,0.32872496591525446,0.2319413048664179,0.264197049489913
0.07,0.27770708556288176,0.3316965310817145,0.23478022292135547,0.266978178561603
0.07100000000000001,0.2805579938580269,0.3346459838020882,0.23760464241443113,0.2697440832699337
0.07200000000000001,0.28339218924709547,0.3375733661402584,0.24041454618020242,0.2724947951438002
0.073,0.28620971292254455,0.3404787211609317,0.24320991787132185,0.2752303460060131
0.074,0.2890106064244435,0.3433620929207172,0.2459907419579136,0.2779507679702894
0.075,0.2917949116361833,0.3462235264591732,0.2487570037268403,0.2806560934382498
0.076,0.2945626707801966,0.3490630677898223,0.25150868928086423,0.2833463550964216
0.077,0.2973139264136877,0.3518807638911351,0.25424578553770083,0.28602158591324756
0.078,0.30004872142437516,0.354676662697485,0.2569682802289681,0.2886818191361026
0.079,0.3027670990262427,0.357450813090074,0.259676161899031,0.2913270882883138
0.08,0.30546910275530453,0.3602032648878317,0.2623694199037435,0.29395742716619017
0.081,0.3081547764653789,0.3629340688382857,0.2650480444090886,0.29657286983605546
0.082,0.3108241643238764,0.3656432766084088,0.2677120263897165,0.29917345063129075
0.083,0.31347731080759733,0.36833094077543976,0.27036135762738434,0.3017592041493814
0.084,0.3161142606985427,0.37099711481768055,0.27299603070929657,0.30433016524897105
0.085,0.3187350590797366,0.37364185310527154,0.27561603902634774,0.3068863690469231
0.08600000000000001,0.32133975133106096,0.3762652108909438,0.27822137677126824,0.3094278509153884
0.08700000000000001,0.3239283831251027,0.3788672443007519,0.28081203893667617,0.3119546464788797
0.088,0.3265010004230141,0.3814480103247856,0.283388021313033,0.3144667916113537
0.089,0.40386977347688574,1.0,0.29904266537468155,0.3612876356664597
0.09,0.40625213291866547,0.999986336237199,0.3018195010306189,0.3636047602292355
0.091,0.40861777954605677,0.9999455056880597,0.30457757379525474,0.36590774660961456
0.092,0.41096676847925434,0.9998777205086953,0.3073169060043956,0.3681966298271987
0.093,0.4132991551952506,0.999783193563694,0.3100375211475378,0.37047144517235814
0.094,0.41561499552156606,0.9996621383993637,0.3127394438560742,0.3727322282029616
0.095,0.41791434563000646,0.999514769217147,0.31542269989148375,0.37497901474111434
0.096,0.4201972620304473,0.9993413008471996,0.31808731613350044,0.3772118408699023
0.097,0.4224638015646462,0.9991419487221411,0.3207333205682689,0.37943074293014534
0.098,0.4247140214000828,0.9989169288509743,0.323360742276485,0.381635757517158
0.099,0.42694797902382586,0.9986664577931754,0.3259696114215229,0.38382692147751785
0.1,0.4291657322364314,0.9983907526329618,0.32855995923755316,0.38600427190584347
0.101,0.431367339145867,0.9980900309537286,0.33113181801764957,0.38816784614158006
0.10200000000000001,0.43355285816146605,0.9977645108126618,0.33368522110188825,0.39031768176579246
0.10300000000000001,0.43572234798791115,0.997414410715531,0.3362202028654414,0.39245381659796785
0.10400000000000001,0.4378758676192471,0.9970399495916562,0.3387367987066663,0.3945762886928288
0.105,0.44001347633292315,0.9966413467690529,0.34123504503518914,0.39668513633715113
0.106,0.44213523368386576,0.9962188219497603,0.3437149792599893,0.3987803980465946
0.107,0.44424119949858076,0.995772595185346,0.34617663977748175,0.4008621125625409
0.108,0.44633143386928686,0.9953028868525957,0.3486200659596018,0.4029303188489409
0.109,0.44840599714807855,0.9948099176293823,0.3510452981418908,0.40498505608917157
0.11,0.45046494994112163,0.9942939084707214,0.3534523776115877,0.40702636368290307
0.111,0.4525083531028778,0.993755080585009,0.3558413465957251,0.40905428124297344
0.112,0.45453626773036115,0.993193655410444,0.35821224824923126,0.41106884859227466
0.113,0.45654875515742777,0.9926098545916398,0.3605651266430424,0.4130701057606485
0.114,0.45854587694909416,0.9920038999564185,0.36290002675222227,0.4150580929817912
0.115,0.4605276948958895,0.991376013492796,0.3652169944440948,0.4170328506901688
0.116,0.46249427100823937,0.9907264173261534,0.3675160764663867,0.41899441951794303
0.117,0.46444566751088173,0.9900553336965978,0.3697973204353857,0.42094284029190654
0.11800000000000001,0.46638194683731515,0.9893629849365138,0.37206077482411326,0.42287815403042917
0.11900000000000001,0.46830317162427965,0.9886495934483028,0.3743064889505108,0.4248004019404139
0.12,0.4702094047062706,0.9879153816823165,0.3765345129656479,0.42670962541426466
0.121,0.47210070911008517,0.9871605721149801,0.3787448978419449,0.4286058660268634
0.122,0.47397714804940116,0.9863853872271054,0.38093769536141886,0.4304891655325585
0.123,0.47583878491939113,0.9855900494824027,0.38311295810394674,0.43235956586216406
0.124,0.47768568329136774,0.9847747813061785,0.3852707394355555,0.4342171091199703
0.125,0.4795179069074629,0.9839398050642318,0.38741109349673153,0.43606183758076467
0.126,0.48133551967534255,0.9830853430419437,0.38953407519075783,0.4378937936868644
0.127,0.48313858566295215,0.9822116174235588,0.3916397401720742,0.4397130200451593
0.128,0.48492716909329897,0.9813188502716654,0.3937281448346681,0.44151955942416843
0.129,0.4867013343392659,0.9804072635068684,0.39579934630048913,0.4433134547511043
0.13,0.48846114591846135,0.9794770788876571,0.3978534024078963,0.4450947491089523
0.131,0.49020666848810246,0.9785285179904736,0.3998903717001341,0.4468634857335597
0.132,0.4919379668399333,0.9775618021899714,0.40191031341384037,0.44861970801073703
0.133,0.4936551058951768,0.9765771526394752,0.4039132874675859,0.45036345947337053
0.134,0.4953581506995211,0.9755747902516345,0.4058993544504479,0.45209478379854706
0.135,0.4970471664181425,0.9745549356792771,0.40786857561061834,0.45381372480469157
0.136,0.498722218330761,0.9735178092964578,0.4098210128440481,0.4555203264487152
0.137,0.500383371826732,0.9724636311797037,0.4117567286831257,0.45721463282317587
0.138,0.5020306924001716,0.9713926210894612,0.41367578628539614,0.4588966881534522
0.139,0.5036642456451195,0.9703049984517352,0.41557824942231614,0.46056653679492815
0.14,0.5052840972507341,0.969200982339932,0.4174641824680508,0.46222422323019124
0.14100000000000001,0.5068903129965252,0.9680807914568943,0.4193336503883075,0.46386979206624246
0.14200000000000002,0.5084829587476203,0.966944644117139,0.42118671872921576,0.4655032880317187
0.14300000000000002,0.5100621004500666,0.9657927582292901,0.4230234536062434,0.46712475597412806
0.14400000000000002,0.5116278041261705,0.9646253512787117,0.42484392169316193,0.46873424085709786
0.145,0.5131801358698684,0.9634426403103371,0.4266481902110519,0.47033178775763507
0.146,0.5147191618421375,0.9622448419116975,0.4284363269173529,0.47191744186339923
0.147,0.5162449482664384,0.9610321721961486,0.4302084000949628,0.47349124846998975
0.148,0.5177575614241965,0.9598048467862931,0.43196447854137904,0.4750532529782437
0.149,0.5192570676503172,0.9585630807976048,0.4337046315578912,0.476603500891549
0.15,0.5207435333287364,0.9573070888222471,0.4354289289388188,0.4781420378131692
0.151,0.5222170248880089,0.9560370849130904,0.4371374409607997,0.4796689094435814
0.152,0.5236776087969304,0.9547532825679268,0.43883023837212687,0.4811841615778283
0.153,0.5251253515601966,0.9534558947138834,0.44050739238213776,0.482687840102883
0.154,0.5265603197140976,0.9521451336920299,0.4421689746506523,0.4841799909950265
0.155,0.5279825798222479,0.9508212112421861,0.44381505727746495,0.48566066031723976
0.156,0.529392198471354,0.9494843384879237,0.44544571279188744,0.4871298942166075
0.157,0.5307892422670153,0.9481347259217675,0.4470610141423478,0.48858773892173823
0.158,0.5321737778295619,0.9467725833905878,0.44866103468603913,0.4900342407401943
0.159,0.5335458717899306,0.945398120081195,0.45024584817862845,0.491469446055939
0.16,0.5349055907855729,0.9440115445061239,0.4518155287640149,0.49289340132679427
0.161,0.5362530014564016,0.9426130644896176,0.45337015096415023,0.4943061530819145
0.162,0.5375881704407726,0.9412028871538027,0.45490978966891077,0.49570774791927263
0.163,0.5389111643715023,0.9397812189050647,0.45643452012602953,0.49709823250316093
0.164,0.5402220498719221,0.9383482654206088,0.4579444179310851,0.4984776535617045
0.165,0.5415208935519673,0.9369042316352235,0.4594395590175503,0.4998460578843903
0.166,0.5428077620043018,0.9354493217282309,0.46092001964689805,0.5012034923196084
0.167,0.5440827218004812,0.9339837391106354,0.46238587639876827,0.5025500037722089
0.168,0.5453458394871483,0.9325076864124587,0.46383720616119406,0.5038856392010713
0.169,0.5465971815822674,0.9310213654702741,0.4652740861208904,0.5052104456166897
0.17,0.5478368145713916,0.9295249773149254,0.4666965937536004,0.5065244700787693
0.171,0.5490648049039685,0.9280187221594399,0.46810480681450783,0.5078277596938403
0.17200000000000001,0.5502812189896804,0.9265027993871356,0.46949880332870886,0.509120361612885
0.17300000000000001,0.55148612319482,0.9249774075399111,0.4708786615817476,0.510402323028977
0.17400000000000002,0.5526795838387024,0.9234427443067305,0.4722444601102143,0.5116736911749382
0.17500000000000002,0.5538616671901118,0.9218990065122948,0.47359627769240864,0.512934513321007
0.176,0.5550324394637842,0.9203463901059028,0.47493419333906434,0.5141848367725221
0.177,0.5561919668169283,0.9187850901504998,0.476258286284143,0.5154247088676231
0.178,0.5573403153457757,0.9172153008119113,0.4775686359756868,0.5166541769749594
0.179,0.5584775510821729,0.915637215348266,0.4788653220667425,0.5178732884914203
0.18,0.559603739990205,0.9140510260996053,0.480148424406347,0.5190820908398756
0.181,0.5607189479628558,0.9124569244776723,0.4814180230305815,0.5202806314669306
0.182,0.5618232408187038,0.9108551009558933,0.4826741981536912,0.521468957840699
0.183,0.5629166842986526,0.909245745059539,0.4839170301592725,0.5226471174485869
0.184,0.5639993440626947,0.907629045356067,0.485146599591526,0.5238151577950916
0.185,0.5650712856867155,0.9060051894456521,0.48636298714657983,0.5249731263996176
0.186,0.5661325746593264,0.9043743639518941,0.48756627366387817,0.5261210707943053
0.187,0.5671832763787371,0.90273675451271,0.48875654011763936,0.5272590385218741
0.188,0.5682234561496594,0.9010925457714019,0.48993386760838276,0.5283870771334812
0.189,0.5692531791802498,0.8994419213679112,0.49109833735452324,0.5295052341865948
0.19,0.5702725105790827,0.8977850639302456,0.49225003068403705,0.5306135572428817
0.191,0.5712815153521609,0.8961221550660878,0.4933890290261935,0.5317120938661102
0.192,0.5722802583999593,0.8944533753545805,0.4945154139033613,0.5328008916200669
