t,e0,e1,e2,e3,e4,b0,b1,b2,b3,b4
2.63,8.346366558121456e-06,5.2332796223163875e-06,3.3133941908697764e-06,3.8952161596051063e-07,1.1220639285307114e-07,0.9917207120670077,0.959283374704926,0.9202245929852956,0.65988640024943,0.43545006123414876
2.64,8.015208840237228e-06,5.018182079763452e-06,3.1735408201825856e-06,3.711388473156477e-07,1.0644715765745509e-07,0.9916893630581319,0.9591317660842221,0.9199337447118631,0.6588442332701807,0.43407572371337017
2.65,7.697195591165752e-06,4.8119413849623715e-06,3.0396008818363745e-06,3.536412592045493e-07,1.0098325708383812e-07,0.9916580150402209,0.958980181424294,0.919642988364596,0.657803712198488,0.43270572378210914
2.66,7.391804847476918e-06,4.614192138221785e-06,2.9113234252226995e-06,3.3697539426686685e-07,9.579936944744976e-08,0.9916266680132435,0.9588286207213548,0.91935232391444,0.6567648344349492,0.43134004775036405
2.67,7.098535395436108e-06,4.424584111690479e-06,2.788468313737881e-06,3.21087814184466e-07,9.088098685235398e-08,0.9915953219771683,0.9586770839716183,0.9190617513323498,0.6557275973842667,0.4299786819713408
2.68,6.816905943619206e-06,4.2427816096393565e-06,2.670805746537241e-06,3.0594028381285286e-07,8.621437167557372e-08,0.9915639769319639,0.958525571171299,0.9187712705892894,0.6546919984552418,0.4286216128413163
2.69,6.546454328622681e-06,4.068462855949866e-06,2.558115801771416e-06,2.914979179291746e-07,8.178651521478211e-08,0.991532632877599,0.9583740823166116,0.918480881656232,0.6536580350607685,0.4272688267995027
2.7,6.286736752557087e-06,3.901319407716314e-06,2.450188000484843e-06,2.777277778746538e-07,7.758509841528189e-08,0.9915012898140424,0.9582226174037717,0.9181905845041597,0.6526257046178258,0.42592031032791156
2.71,6.03732705106278e-06,3.7410555939048512e-06,2.346820890405335e-06,2.64598589709188e-07,7.359845459439743e-08,0.9914699477412626,0.9580711764289955,0.9179003791040643,0.651595004547473,0.4245760499512193
2.72,5.797815990634043e-06,3.5873879780458905e-06,2.247821648912621e-06,2.5208061379162446e-07,6.981553408343814e-08,0.9914386066592286,0.9579197593884998,0.9176102654269462,0.6505659322748417,0.42323603223663187
2.73,5.567810594084423e-06,3.4400448439705687e-06,2.153005704547614e-06,2.4014555060230405e-07,6.62258707091354e-08,0.9914072665679087,0.9577683662785018,0.9173202434438154,0.6495384852291305,0.4219002437937512
2.74,5.3469334930305845e-06,3.2987657036348697e-06,2.0621963765220077e-06,2.2876646017570978e-07,6.281955003792839e-08,0.9913759274672718,0.9576169970952196,0.9170303131256908,0.6485126608435975,0.42056867127444086
2.75,5.134822306315127e-06,3.163300826107524e-06,1.975224531822338e-06,2.1791768898322757e-07,5.9587179307991526e-08,0.9913445893572865,0.9574656518348716,0.9167404744436006,0.6474884565555553,0.41924130137269305
2.7600000000000002,4.931129043330173e-06,3.033410786829726e-06,1.8919282596964772e-06,2.0757480211527023e-07,5.651985897519974e-08,0.9913132522379215,0.957314330493677,0.9164507273685821,0.646465869806363,0.4179181208244953
2.77,4.735519531244071e-06,2.908866036286172e-06,1.8121525635987013e-06,1.9771451982062778e-07,5.360915580079467e-08,0.9912819161091456,0.9571630330678554,0.9161610718716818,0.645444898041421,0.41659911640769826
2.7800000000000002,4.547672865171572e-06,2.789446487257628e-06,1.735749071109867e-06,1.8831465788916985e-07,5.084707741012645e-08,0.9912505809709273,0.9570117595536274,0.9158715079239552,0.6444255387101643,0.4152842749418833
2.79,4.3672808803658485e-06,2.6749411198556136e-06,1.6625757630312687e-06,1.7935407153784353e-07,4.822604825418021e-08,0.9912192468232355,0.9568605099472136,0.9155820354964671,0.6434077892660558,0.41397358328823114
2.8000000000000003,4.19404764554621e-06,2.5651476035694113e-06,1.5924967239029076e-06,1.7081260253993874e-07,4.573888690976639e-08,0.9911879136660386,0.9567092842448358,0.9152926545602915,0.6423916471665801,0.4126670283493899
2.81,4.027688976510291e-06,2.459871935584705e-06,1.5253819177622778e-06,1.626710293795602e-07,4.337878466696399e-08,0.9911565814993055,0.9565580824427159,0.9150033650865114,0.6413771098732377,0.4113645970693452
2.82,3.867931969213132e-06,2.3589280946617047e-06,1.4611069950362267e-06,1.54911020238281e-07,4.113928541891907e-08,0.9911252503230049,0.9564069045370768,0.9147141670462189,0.6403641748515377,0.4100662764332887
2.83,3.714514551527492e-06,2.262137709888267e-06,1.3995531382621624e-06,1.475150886380247e-07,3.9014267633082004e-08,0.9910939201371055,0.9562557505241417,0.9144250604105153,0.6393528395709921,0.40877205346748874
2.84,3.5671850529312e-06,2.169329743650957e-06,1.340606952195803e-06,1.4046655157715387e-07,3.69980565156332e-08,0.9910625909415759,0.9561046204001346,0.9141360451505113,0.6383431015051095,0.40748191523916044
2.85,3.425701791397264e-06,2.080340188193263e-06,1.2841603855047415e-06,1.337494900074658e-07,3.5085483032262656e-08,0.9910312627363848,0.9559535141612798,0.9138471212373263,0.6373349581313883,0.40619584885633636
2.86,3.2898326767912996e-06,1.9950117751562365e-06,1.2301106059683189e-06,1.2734871150919594e-07,3.327078820544791e-08,0.9909999355215009,0.9558024318038028,0.913558288642089,0.6363284069313111,0.40491384146773807
2.87,3.1593548301087726e-06,1.913193697521731e-06,1.1783596008304506e-06,1.212497150297448e-07,3.154900206684689e-08,0.9909686092968929,0.9556513733239288,0.9132695473359372,0.6353234453903376,0.40363588026264713
2.88,3.0340542179113885e-06,1.834741343403084e-06,1.1288131344522725e-06,1.1543865755986302e-07,2.9915420143569254e-08,0.9909372840625296,0.9555003387178845,0.9129808972900182,0.6343200709978991,0.40236195247077766
2.89,2.913725301347796e-06,1.7595160411515879e-06,1.0813790704237232e-06,1.0990232262865894e-07,2.8365577881646606e-08,0.9909059598183795,0.9553493279818966,0.9126923384754877,0.6333182812473919,0.4010920453621483
2.9,2.79817069916866e-06,1.6873848152702048e-06,1.0359662143697557e-06,1.0462809050604555e-07,2.6895237503098958e-08,0.9908746365644114,0.9551983411121926,0.912403870863511,0.6323180736361705,0.3998261462469554
2.91,2.687200864170016e-06,1.618220152648241e-06,9.924849626305778e-07,9.960391000820398e-08,2.550037595414495e-08,0.9908433143005941,0.9550473781050007,0.9121154944252626,0.6313194456655424,0.3985642424754457
2.92,2.5806337725219917e-06,1.551899778652254e-06,9.508490196279461e-07,9.481827180826941e-08,2.4177173588701343e-08,0.9908119930268963,0.9548964389565494,0.9118272091319257,0.6303223948407614,0.3973063214377905
2.93,2.4782946254620102e-06,1.4883064426292698e-06,9.109765155970584e-07,9.026018316076733e-08,2.2922003505402592e-08,0.9907806727432864,0.9547455236630682,0.9115390149546929,0.6293269186710205,0.3960523705639591
2.94,2.380015562852968e-06,1.4273277123986203e-06,8.727901256221929e-07,8.591914395435089e-08,2.173142149062877e-08,0.9907493534497335,0.9545946322207868,0.9112509118647659,0.6283330146694474,0.39480237732359386
2.95,2.2856353881272343e-06,1.3688557773280518e-06,8.362166949943938e-07,8.178512401306973e-08,2.060215652858867e-08,0.9907180351462059,0.9544437646259357,0.9109628998333553,0.6273406803530966,0.39355632922588407
2.96,2.1949993041571726e-06,1.312787259608557e-06,8.011867898654223e-07,7.784854157175212e-08,1.9531101843282014e-08,0.9906867178326727,0.954292920874746,0.9106749788316811,0.6263499132429446,0.39231421381944215
2.97,2.1079586596115333e-06,1.2590230333604309e-06,7.676343204653253e-07,7.41002428560914e-08,1.8515306439777887e-08,0.9906554015091024,0.9541421009634494,0.9103871488309722,0.6253607108638826,0.3910760186921784
2.98,2.024370705375485e-06,1.2074680512204061e-06,7.354962510734524e-07,7.053148270271382e-08,1.755196711439762e-08,0.9906240861754637,0.9539913048882781,0.9100994098024666,0.6243730707447108,0.3898417314711775
2.99,1.944098360629137e-06,1.15803117807648e-06,7.047123761992488e-07,6.713390615884142e-08,1.6638420905362887e-08,0.9905927718317253,0.953840532645465,0.9098117617174113,0.6233869904181324,0.38861133982257456
3.0,1.8670099881964893e-06,1.1106250316330198e-06,6.752251417177494e-07,6.38995310051735e-08,1.577213795726887e-08,0.990561458477856,0.9536897842312434,0.9095242045470627,0.6224024674207471,0.3873848314514321
3.0100000000000002,1.7929791787924435e-06,1.0651658295042243e-06,6.469794957972621e-07,6.082073114931152e-08,1.4950714774451393e-08,0.9905301461138245,0.9535390596418475,0.909236738262686,0.6214194992930452,0.38616219410161684
3.02,1.721884543811051e-06,1.0215732425486883e-06,6.199227598897328e-07,5.789022084046729e-08,1.4171867839909167e-08,0.9904988347395994,0.9533883588735119,0.9089493628355556,0.6204380835794011,0.3849434155556778
3.0300000000000002,1.6536095163129824e-06,9.79770254171955e-07,5.940045137306905e-07,5.510103965927877e-08,1.3433427577942848e-08,0.9904675243551496,0.9532376819224718,0.9086620782369549,0.6194582178280676,0.38372848363472356
3.04,1.5880421598841254e-06,9.396830253374803e-07,5.6917649058094e-07,5.244653823944617e-08,1.273333264007234e-08,0.9904362149604437,0.9530870287849631,0.9083748844381765,0.6184798995911697,0.38251738619830117
3.0500000000000003,1.525074985051004e-06,9.012407650392227e-07,5.453924803257346e-07,4.992036468049467e-08,1.2069624495123293e-08,0.9904049065554502,0.9529363994572221,0.9080877814105219,0.6175031264246978,0.3813101111442742
3.06,1.464604772951506e-06,8.643756060014122e-07,5.226082388836341e-07,4.751645161336923e-08,1.1440442305595141e-08,0.9903735991401382,0.9527857939354859,0.9078007691253019,0.616527895888503,0.38010664640870256
3.0700000000000003,1.4065324059719452e-06,8.29022485382682e-07,5.007814028880249e-07,4.522900388276215e-08,1.084401807358318e-08,0.9903422927144762,0.9526352122159921,0.9075138475538361,0.6155542055462893,0.37890697996572115
3.08,1.3507627050733784e-06,7.951190302728447e-07,4.798714089215408e-07,4.3052486812096375e-08,1.0278672040602452e-08,0.9903109872784329,0.952484654294979,0.9072270166674535,0.6145820529656089,0.3777110998274204
3.09,1.2972042735414639e-06,7.626054477811417e-07,4.598394167846852e-07,4.0981615018950704e-08,9.742808326663818e-09,0.9902796828319771,0.9523341201686853,0.9069402764374919,0.6136114357178556,0.3765189940437259
3.1,1.245769346905122e-06,7.314244195246872e-07,4.406482364103154e-07,3.9011341750437254e-08,9.23491079488755e-09,0.9902483793750775,0.9521836098333504,0.906653626835298,0.6126423513782584,0.3753306507022793
3.11,1.1963736487796538e-06,7.01521000335371e-07,4.2226225812227657e-07,3.713684870965793e-08,8.753539128811684e-09,0.9902170769077028,0.9520331232852143,0.906367067832228,0.6116747975258761,0.3741460579283194
3.12,1.148936252400052e-06,6.728425210122558e-07,4.046473859954934e-07,3.535353634587439e-08,8.29732511036003e-09,0.9901857754298218,0.9518826605205175,0.9060805993996469,0.6107087717435907,0.372965203884563
3.13,1.1033794476197465e-06,6.453384949550245e-07,3.8777097411619293e-07,3.365701458244673e-08,7.8649690871881e-09,0.9901544749414031,0.9517322215355014,0.9057942215089289,0.6097442716181017,0.3717880767710873
3.14,1.0596286131592129e-06,6.189605285218657e-07,3.716017655707094e-07,3.204309395795223e-08,7.455236618821892e-09,0.9901231754424155,0.9515818063264075,0.9055079341314569,0.60878129473992,0.3706146648252112
3.15,1.0176120938976696e-06,5.936622349626961e-07,3.5610983401330637e-07,3.050777715718695e-08,7.066955291656699e-09,0.9900918769328276,0.9514314148894785,0.9052217372386232,0.6078198387033616,0.36944495632137847
3.16,9.772610830094342e-07,5.693991517856067e-07,3.412665276802719e-07,2.9047250909989712e-08,6.6990116934832616e-09,0.9900605794126083,0.951281047220957,0.904935630801829,0.6068599011065423,0.36827893957104013
3.17,9.385095087545669e-07,5.461286614210226e-07,3.270444157305963e-07,2.765787823703651e-08,6.350348538770775e-09,0.9900292828817262,0.9511307033170867,0.9046496147924846,0.6059014795513706,0.3671166029225379
3.18,9.012939257410925e-07,5.238099150542464e-07,3.134172368040729e-07,2.6336191022909935e-08,6.0199619364575485e-09,0.9899979873401501,0.9509803831741119,0.9043636891820093,0.6049445716435428,0.36595793476098737
3.19,8.655534104834353e-07,5.024037595029215e-07,3.00359849696284e-07,2.507888289788652e-08,5.706898792485747e-09,0.9899666927878488,0.9508300867882772,0.9040778539418314,0.6039891749925363,0.36480292350816257
3.2,8.312294610887557e-07,4.818726670213439e-07,2.878481860571486e-07,2.3882802410992317e-08,5.4102543397699845e-09,0.9899353992247908,0.9506798141558278,0.9037921090433881,0.6030352872116043,0.3636515576223799
3.21,7.982659009095711e-07,4.62180667918768e-07,2.758592050259095e-07,2.2744946477952706e-08,5.12916978871396e-09,0.989904106650945,0.9505295652730099,0.9035064544581262,0.6020829059177687,0.3625038255983826
3.22,7.666087860074873e-07,4.432932858836158e-07,2.643708497208057e-07,2.166245408871762e-08,4.862830091786195e-09,0.98987281506628,0.95037934013607,0.9032208901575006,0.6011320287318156,0.3613597159672262
3.23,7.362063162790477e-07,4.251774759100645e-07,2.5336200550639675e-07,2.0632600260265073e-08,4.6104618160390895e-09,0.9898415244707648,0.9502291387412549,0.9029354161129761,0.6001826532782881,0.36021921729616363
3.24,7.070087501005551e-07,4.078015647277398e-07,2.4281245996576697e-07,1.9652790221368325e-08,4.3713311178083974e-09,0.9898102348643678,0.9500789610848126,0.902650032296026,0.5992347771854812,0.35908231818853115
3.25,6.789683223544056e-07,3.9113519363927337e-07,2.3270286450861605e-07,1.872055381697122e-08,4.144741814162264e-09,0.989778946247058,0.9499288071629913,0.9023647386781328,0.5982883980854354,0.3579490072836344
3.2600000000000002,6.52039165704844e-07,3.7514926367423917e-07,2.2301469754974572e-07,1.7833540120708867e-08,3.930033545985815e-09,0.9897476586188039,0.94977867697204,0.902079535230788,0.5973435136139311,0.3568192732566346
3.27,6.261772349962375e-07,3.5981588297156875e-07,2.1373022919560755e-07,1.698951224497822e-08,3.726580027887816e-09,0.9897163719795744,0.949628570508208,0.9017944219254921,0.5964001214104824,0.35569310481843597
3.2800000000000002,6.013402346518982e-07,3.4510831630591704e-07,2.0483248737952204e-07,1.6186342338761424e-08,3.533787380404698e-09,0.9896850863293382,0.9494784877677456,0.9015093987337546,0.5954582191183313,0.3545704907155725
3.29,5.774875489562497e-07,3.3100093667661303e-07,1.9630522538888848e-07,1.5422006764165834e-08,3.351092540256242e-09,0.989653801668064,0.9493284287469034,0.9012244656270939,0.5945178043844421,0.35345141973009564
3.3000000000000003,5.545801751076629e-07,3.174691788808596e-07,1.881328907302291e-07,1.4694581443360918e-08,3.1779617446811255e-09,0.9896225179957207,0.9491783934419324,0.9009396225770375,0.593578874859495,0.3523358806794619
3.31,5.325806589336362e-07,3.0448949499569243e-07,1.8030059528026894e-07,1.4002237368283342e-08,3.013889086162184e-09,0.9895912353122768,0.9490283818490849,0.9006548695551222,0.5926414281978808,0.3512238624164218
3.3200000000000003,5.114530331641872e-07,2.920393116959441e-07,1.727940866734445e-07,1.334323626619191e-08,2.858395134175581e-09,0.9895599536177011,0.948878393964613,0.9003702065328931,0.5917054620576944,0.3501153538289075
3.33,4.911627581633171e-07,2.800969893379989e-07,1.6559972087830518e-07,1.271592641492063e-08,2.7110256210761734e-09,0.9895286729119624,0.94872842978477,0.9000856334819051,0.5907709741007297,0.34901034383992274
3.34,4.7167666502225624e-07,2.6864178274162013e-07,1.587044359171979e-07,1.2118738602589185e-08,2.5713501903225033e-09,0.9894973931950295,0.9485784893058093,0.8998011503737213,0.5898379619924728,0.34790882140743173
3.35,4.529629009218669e-07,2.5765380360446003e-07,1.5209572668544362e-07,1.1550182227701835e-08,2.438961209254671e-09,0.989466114466871,0.9484285725239853,0.8995167571799144,0.5889064234020974,0.3468107755242483
3.36,4.349908766751563e-07,2.471139844861073e-07,1.457616208279248e-07,1.1008841537208189e-08,2.313472672718977e-09,0.9894348367274558,0.9482786794355527,0.8992324538720659,0.587976356002458,0.34571619521792707
3.37,4.1773121636420457e-07,2.3700404430067464e-07,1.3969065563260346e-07,1.0493372002735797e-08,2.1945195294159288e-09,0.9894035599767526,0.948128810036767,0.8989482404217659,0.5870477574700841,0.3446250695506526
3.38,4.011557089891147e-07,2.273064552590026e-07,1.3387185590201626e-07,1.0002496840733608e-08,2.081765581513954e-09,0.98937228421473,0.9479789643238842,0.8986641168006143,0.5861206254851753,0.34353738761913094
3.39,3.8523726204970796e-07,2.180044112035241e-07,1.2829471276520757e-07,9.535003700203634e-09,1.9748865736961757e-09,0.9893410094413568,0.9478291422931607,0.8983800829802191,0.5851949577315942,0.34245313855448023
3.4,3.699498569837115e-07,2.0908179728075441e-07,1.2294916339392353e-07,9.089741641803499e-09,1.873557340036545e-09,0.989309735656602,0.9476793439408541,0.898096138932198,0.5842707518968618,0.3413723115221222
3.41,3.552685063880855e-07,2.005231608982243e-07,1.1782557158816068e-07,8.665619784690534e-09,1.7774830971627152e-09,0.989278462860434,0.9475295692632217,0.897812284628177,0.5833480056721513,0.3402948957216741
3.42,3.411692129529202e-07,1.9231368391443753e-07,1.1291470919737185e-07,8.261824454935743e-09,1.6863857688870367e-09,0.9892471910528217,0.9473798182565222,0.8975285200397917,0.5824267167522817,0.33922088038684045
3.43,3.2762893004003497e-07,1.844391560121877e-07,1.0820773834478271e-07,7.877689519565986e-09,1.6000022989996148e-09,0.9892159202337338,0.9472300909170145,0.8972448451386861,0.5815068828357131,0.33815025478530564
3.44,3.1462552384097366e-07,1.7688594920723462e-07,1.0369619442336217e-07,7.511630678640332e-09,1.5180838000915827e-09,0.9891846504031393,0.947080387240958,0.8969612598965137,0.5805885016245403,0.33708300821862675
3.45,3.021377370516009e-07,1.6964099344597188e-07,9.937196983302894e-08,7.162754827952316e-09,1.4403947961509773e-09,0.9891533815610066,0.9469307072246129,0.8966777642849365,0.5796715708244872,0.3360191300221263
3.46,2.901451540028876e-07,1.6269175324732077e-07,9.522729842967774e-08,6.8302253426835e-09,1.3667125096434714e-09,0.9891221137073047,0.9467810508642401,0.8963943582756257,0.578756088144901,0.33495860956478624
3.47,2.7862816718979067e-07,1.5602620534561364e-07,9.125474065755246e-08,6.513248923363489e-09,1.2968261843864907e-09,0.9890908468420022,0.9466314181561009,0.8961110418402616,0.5778420512987467,0.33390143624914126
3.48,2.6756794514235656e-07,1.4963281729276338e-07,8.744716933742017e-08,6.211072986955769e-09,1.2305364413066582e-09,0.989059580965068,0.946481809096457,0.895827814950533,0.5769294580026012,0.3328475995111731
3.49,2.569464015853258e-07,1.4350052697947368e-07,8.379775608387702e-08,5.922983561535052e-09,1.1676546654524696e-09,0.9890283160764707,0.9463322236815709,0.8955446775781379,0.5760183059766476,0.33179708882020476
3.5,2.4674616583457375e-07,1.376187230367071e-07,8.029995832597523e-08,5.648303321916521e-09,1.1080024230140368e-09,0.9889970521761792,0.946182661907706,0.8952616296947834,0.5751085929446696,0.3307498936787956
3.5100000000000002,2.3695055438074042e-07,1.319772260800186e-07,7.69475069061884e-08,5.3863897097779436e-09,1.0514109072386861e-09,0.9889657892641622,0.9460331237711257,0.8949786712721853,0.5742003166340457,0.32970600362263625
3.52,2.2754354361230034e-07,1.2656627076075806e-07,7.373439423354139e-08,5.136633123340468e-09,9.977204121896514e-10,0.9889345273403884,0.9458836092680944,0.8946958022820686,0.5732934747757437,0.32866540822044416
3.5300000000000002,2.1850974363219128e-07,1.2137648858948333e-07,7.065486296751512e-08,4.898455172737535e-09,9.467798333205881e-10,0.9889032664048266,0.9457341183948771,0.8944130226961667,0.5723880651043146,0.327628097073859
3.54,2.0983437312391298e-07,1.1639889149825384e-07,6.7703395210109e-08,4.671307001618114e-09,8.984461938517973e-10,0.9888720064574457,0.9455846511477389,0.8941303324862228,0.5714840853578876,0.32659405981733924
3.5500000000000003,2.0150323522471925e-07,1.1162485610974636e-07,6.487470218419706e-08,4.4546676773446405e-09,8.525841959404191e-10,0.9888407474982143,0.9454352075229463,0.893847731623988,0.5705815332781641,0.32556328611805846
3.56,1.935026943652044e-07,1.070461086824083e-07,6.216371437705597e-08,4.2480426524946565e-09,8.090657956442565e-10,0.9888094895271011,0.9452857875167655,0.8935652200812233,0.5696804066104116,0.3245357656758018
3.5700000000000003,1.8581965403618143e-07,1.0265471070207478e-07,5.956557212866817e-08,4.050962299847276e-09,7.677698006841612e-10,0.988778232544075,0.945136391125464,0.8932827978296979,0.5687807031034591,0.3235114882228632
3.58,1.7844153544529428e-07,9.84430450916742e-08,5.7075616645126356e-08,3.862980522069124e-09,7.285814900200209e-10,0.9887469765491048,0.9449870183453096,0.8930004648411903,0.5678824205096906,0.32249044352394307
3.59,1.713562570273101e-07,9.440380301180742e-08,5.468938141816513e-08,3.683673436207048e-09,6.913922542669073e-10,0.9887157215421593,0.9448376691725706,0.8927182210874879,0.56698555658504,0.32147262137604543
3.6,1.6455221477345528e-07,9.052997122610853e-08,5.24025840325486e-08,3.5126381320574063e-09,6.56099255991235e-10,0.9886844675232069,0.9446883436035161,0.8924360665403869,0.5660901090889848,0.3204580116083766
3.61,1.580182633465691e-07,8.681482000639177e-08,5.0211118343725206e-08,3.3494915026097104e-09,6.226051089458095e-10,0.9886532144922169,0.9445390416344156,0.8921540011716924,0.5651960757845416,0.31944660408224324
3.62,1.5174369795015976e-07,8.325189155364228e-08,4.8111047008840144e-08,3.193869144103176e-09,5.908175753207879e-10,0.9886219624491577,0.9443897632615393,0.8918720249532185,0.5643034544382595,0.3184383886909507
3.63,1.4571823692075352e-07,7.983498891193615e-08,4.609859435486188e-08,3.045424322775788e-09,5.606492801128813e-10,0.9885907113939982,0.9442405084811581,0.8915901378567882,0.563412242820215,0.3174333553597028
3.64,1.3993200501414728e-07,7.655816535336203e-08,4.417013956823502e-08,2.903827005106278e-09,5.320174417351831e-10,0.9885594613267071,0.9440912772895432,0.8913083398542334,0.5625224387040064,0.3164314940455006
3.65,1.3437551735739344e-07,7.34157142129653e-08,4.232221019112055e-08,2.7687629482143623e-09,5.048436180231739e-10,0.9885282122472533,0.9439420696829666,0.8910266309173949,0.5616340398667483,0.3154327947370421
3.66,1.2903966403946098e-07,7.040215915366179e-08,4.055147590991226e-08,2.639932847061677e-09,4.790534668133138e-10,0.9884969641556055,0.9437928856577008,0.8907450110181223,0.5607470440890656,0.31443724745462237
3.67,1.239156953146513e-07,6.751224484193914e-08,3.88547426223464e-08,2.517051535156014e-09,4.5457652030627345e-10,0.9884657170517324,0.9436437252100189,0.8904634801282743,0.5598614491550885,0.31344484225003366
3.68,1.1899520739389094e-07,6.474092801602458e-08,3.722894677012068e-08,2.3998472355914924e-09,4.313459724525925e-10,0.9884344709356029,0.9434945883361948,0.8901820382197182,0.5589772528524468,0.31245556920646617
3.69,1.1427012880005338e-07,6.208336892900215e-08,3.5671149924536283e-08,2.2880608594365127e-09,4.0929847863240133e-10,0.9884032258071858,0.9433454750325025,0.8899006852643306,0.5580944529722643,0.31146941843840886
3.7,1.0973270726444051e-07,5.9534923150147954e-08,3.4178533613245353e-08,2.1814453487261273e-09,3.8837396693086186e-10,0.9883719816664497,0.9431963852952172,0.8896194212339966,0.5572130473091531,0.3104863800915505
3.71,1.0537549714250157e-07,5.7091133708500964e-08,3.274839437674257e-08,2.0797650616270432e-09,3.6851546034288087e-10,0.9883407385133635,0.9430473191206142,0.8893382461006104,0.5563330336612087,0.30950644434268143
3.72,1.0119134732777114e-07,5.474772356340354e-08,3.1378139043771645e-08,1.9827951977743832e-09,3.496689092704096e-10,0.9883094963478959,0.9428982765049696,0.889057159836075,0.5554544098300036,0.3085296013995955
3.73,9.717338964388057e-08,5.250058838743196e-08,3.006528021532427e-08,1.890321262403446e-09,3.317830337119697e-10,0.9882782551700158,0.9427492574445601,0.8887761624123024,0.5545771736205828,0.3075558415009919
3.74,9.331502769533144e-08,5.034578964779954e-08,2.8807431947391875e-08,1.8021385688822606e-09,3.148091745666009e-10,0.9882470149796919,0.9426002619356628,0.8884952538012133,0.5537013228414573,0.3065851549163776
3.75,8.960992615852414e-08,4.82795479729397e-08,2.76023056230829e-08,1.7180517808883977e-09,2.98701153511788e-10,0.9882157757768931,0.9424512899745557,0.8882144339747373,0.5528268553045996,0.3056175319459707
3.7600000000000002,8.605200049530233e-08,4.629823679158898e-08,2.6447706005141168e-08,1.637874498336162e-09,2.8341514093916257e-10,0.9881845375615881,0.9423023415575172,0.8879337029048131,0.5519537688254377,0.30465296292060257
3.77,8.26354070720149e-08,4.43983762322585e-08,2.5341527460294066e-08,1.5614288962289042e-09,2.689095314670548e-10,0.9881533003337456,0.9421534166808263,0.887653060563388,0.5510820612228493,0.3036914382016222
3.7800000000000002,7.935453366780174e-08,4.257662727154748e-08,2.428175034721957e-08,1.4885454341460289e-09,2.5514482656550915e-10,0.9881220640933345,0.9420045153407626,0.8873725069224183,0.5502117303191575,0.30273294818079916
3.79,7.620399035649105e-08,4.082978612027682e-08,2.326643756025487e-08,1.4190626653223306e-09,2.4208352386637735e-10,0.9880908288403234,0.9418556375336061,0.8870920419538691,0.549342773940124,0.301777483280228
3.8000000000000003,7.317860074714619e-08,3.9154778836934353e-08,2.2293731221277284e-08,1.3528271727056807e-09,2.2969001275408242e-10,0.9880595945746814,0.9417067832556378,0.8868116656297144,0.5484751899149445,0.3008250339522323
3.81,7.027339356892083e-08,3.75486561584139e-08,2.1361849512474585e-08,1.2896935715671449e-09,2.179304758508876e-10,0.9880283612963771,0.941557952503139,0.886531377921937,0.5476089760762433,0.2998755906792694
3.8200000000000003,6.748359458648123e-08,3.600858853849503e-08,2.0469083642992907e-08,1.229524193618335e-09,2.067727960429086e-10,0.9879971290053793,0.9414091452723917,0.8862511788025288,0.5467441302600672,0.29892914397383524
3.83,6.48046188328242e-08,3.4531861384967375e-08,1.9613794942717548e-08,1.1721877151322516e-09,1.9618646870859099e-10,0.9879658977016568,0.9412603615596783,0.8859710682434901,0.5458806503058812,0.29798568437836964
3.84,6.223206314686708e-08,3.311587048673022e-08,1.879441207670205e-08,1.1175564405464945e-09,1.8614251883548365e-10,0.9879346673851783,0.9411116013612821,0.8856910462168306,0.5450185340565618,0.29704520246516153
3.85,5.976169900370958e-08,3.175811762261618e-08,1.8009428374032925e-08,1.0655032890702083e-09,1.7661342273180668e-10,0.9879034380559129,0.9409628646734867,0.8854111126945683,0.5441577793583927,0.2961076888362551
3.86,5.7389465625970806e-08,3.045620634408467e-08,1.725739926519788e-08,1.0159023490696632e-09,1.6757303405161954e-10,0.987872209713829,0.9408141514925763,0.8851312676487304,0.5432983840610589,0.2951731341233558
3.87,5.5111463365081955e-08,2.9207837924312313e-08,1.653693982232036e-08,9.686331462670093e-10,1.5899651388272576e-10,0.9878409823588956,0.940665461814836,0.8848515110513528,0.5424403460176412,0.29424152898773626
3.88,5.292394734187552e-08,2.8010807466573342e-08,1.584672239693574e-08,9.235828318721092e-10,1.5086026464969702e-10,0.9878097559910816,0.9405167956365512,0.8845718428744804,0.5415836630846116,0.29331286412014396
3.89,5.082332133625289e-08,2.686300016515182e-08,1.5185474350310075e-08,8.806456431295504e-10,1.4314186760548246e-10,0.9877785306103556,0.9403681529540079,0.8842922630901666,0.5407283331218266,0.292387130240707
3.9,4.8806131916128336e-08,2.5762387712364006e-08,1.4551975871639448e-08,8.3972180669556e-10,1.358200237066063e-10,0.9877473062166864,0.9402195337634928,0.8840127716704741,0.5398743539925234,0.2914643180988423
3.91,4.6869062796254163e-08,2.47070248455865e-08,1.3945057879808446e-08,8.007167116214806e-10,1.288744976616097e-10,0.9877160828100429,0.9400709380612932,0.883733368587474,0.5390217235633132,0.29054441847316287
3.92,4.5008929417912295e-08,2.369504602849187e-08,1.3363600004726132e-08,7.635403650768521e-10,1.2228606498228385e-10,0.9876848603903939,0.9399223658436967,0.8834540538132465,0.5381704397041773,0.2896274221713855
3.93,4.32226737408268e-08,2.2724662260983697e-08,1.2806528644586046e-08,7.281070212758651e-10,1.1603646184848302e-10,0.9876536389577081,0.9397738171069919,0.8831748273198804,0.53732050028846,0.288713320030239
