t,r0,r1,r2,r3,r4,c0,c1,c2,c3,c4
2.16,0.020863404981507055,0.019997559572393145,0.017799753108677954,0.007253163326433092,0.005619016283045127,0.02086340498150705,0.01999755957239314,0.01779975310867794,0.007253163326433103,0.005619016283045125
2.17,0.02086343897489479,0.019988989743974554,0.017777953285763388,0.007231065414028092,0.005618602249590493,0.020863438974894788,0.01998898974397455,0.017777953285763374,0.007231065414028103,0.005618602249590491
2.18,0.020863469616121854,0.019980394058705567,0.017756151294261117,0.007209213769637273,0.005618300823956349,0.02086346961612185,0.019980394058705563,0.017756151294261103,0.007209213769637283,0.005618300823956346
2.19,0.02086349690929513,0.019971772717096384,0.017734347601549523,0.007187605904637242,0.0056181096885103725,0.020863496909295128,0.01997177271709638,0.01773434760154951,0.007187605904637251,0.00561810968851037
2.2,0.0208635208585171,0.019963125918562905,0.017712542669449726,0.00716623935584037,0.0056180265676649375,0.020863520858517098,0.0199631259185629,0.017712542669449712,0.007166239355840378,0.005618026567664935
2.21,0.02086354146788586,0.01995445386143248,0.017690736954283904,0.007145111685263256,0.00561804922708188,0.020863541467885858,0.019954453861432478,0.01769073695428389,0.007145111685263264,0.0056180492270818784
2.22,0.020863558741495137,0.019945756742949634,0.017668930906932907,0.007124220479895662,0.005618175472894181,0.020863558741495133,0.01994575674294963,0.017668930906932893,0.00712422047989567,0.005618175472894178
2.23,0.020863572683434244,0.019937034759281765,0.017647124972893332,0.007103563351469976,0.005618403150944162,0.02086357268343424,0.019937034759281762,0.017647124972893318,0.0071035633514699836,0.005618403150944159
2.24,0.02086358329778813,0.019928288105524793,0.017625319592333964,0.007083137936231277,0.0056187301460378074,0.020863583297788126,0.01992828810552479,0.01762531959233395,0.007083137936231285,0.005618730146037805
2.25,0.02086359058863737,0.019919516975708783,0.01760351520015164,0.007062941894708096,0.005619154381214808,0.020863590588637366,0.01991951697570878,0.017603515200151625,0.007062941894708103,0.005619154381214806
2.2600000000000002,0.020863594560058176,0.019910721562803577,0.017581712226026544,0.007042972911483906,0.005619673817033946,0.020863594560058173,0.019910721562803574,0.01758171222602653,0.007042972911483914,0.005619673817033944
2.27,0.020863595216122383,0.01990190205872432,0.017559911094476938,0.0070232286949694234,0.005620286450873463,0.02086359521612238,0.019901902058724316,0.017559911094476924,0.007023228694969431,0.005620286450873461
2.2800000000000002,0.020863592560897485,0.01989305865433704,0.01753811222491326,0.00700370697717576,0.005620990316246047,0.02086359256089748,0.019893058654337038,0.017538112224913246,0.007003706977175768,0.005620990316246044
2.29,0.0208635865984466,0.019884191539464146,0.01751631603169175,0.006984405513488522,0.005621783482128085,0.020863586598446598,0.019884191539464142,0.017516316031691737,0.00698440551348853,0.005621783482128083
2.3000000000000003,0.020863577332828495,0.019875300902889904,0.017494522924167425,0.00696532208244285,0.005622664052302845,0.02086357733282849,0.0198753009028899,0.017494522924167415,0.006965322082442859,0.005622664052302844
2.31,0.02086356476809761,0.019866386932365906,0.017472733306746587,0.006946454485499509,0.005623630164717245,0.020863564768097607,0.019866386932365903,0.017472733306746577,0.006946454485499519,0.005623630164717244
2.32,0.020863548908304042,0.019857449814616488,0.01745094757893871,0.006927800546822022,0.005624679990851899,0.02086354890830404,0.019857449814616485,0.0174509475789387,0.006927800546822033,0.0056246799908518975
2.33,0.020863529757493525,0.019848489735344123,0.017429166135407858,0.006909358113054934,0.005625811735104119,0.02086352975749352,0.01984848973534412,0.017429166135407848,0.006909358113054945,0.005625811735104117
2.34,0.020863507319707493,0.019839506879234796,0.0174073893660235,0.006891125053103222,0.005627023634183548,0.02086350731970749,0.019839506879234792,0.017407389366023488,0.006891125053103232,0.005627023634183546
2.35,0.020863481598983033,0.019830501429963343,0.01738561765591084,0.006873099257912904,0.00562831395652017,0.02086348159898303,0.01983050142996334,0.017385617655910828,0.0068730992579129156,0.005628313956520168
2.36,0.020863452599352916,0.019821473570198762,0.01736385138550062,0.006855278640252873,0.005629681001684356,0.020863452599352912,0.01982147357019876,0.01736385138550061,0.006855278640252883,0.005629681001684356
2.37,0.02086342032484559,0.0198124234816095,0.017342090930578393,0.006837661134497995,0.005631123099818691,0.020863420324845585,0.019812423481609498,0.017342090930578383,0.006837661134498006,0.005631123099818691
2.38,0.020863384779485187,0.0198033513448687,0.017320336662333263,0.006820244696413516,0.005632638611081293,0.020863384779485183,0.019803351344868696,0.017320336662333253,0.006820244696413526,0.005632638611081292
2.39,0.02086334596729154,0.019794257339659442,0.01729858894740619,0.006803027302940778,0.005634225925100368,0.020863345967291537,0.01979425733965944,0.017298588947406178,0.006803027302940788,0.0056342259251003675
2.4,0.02086330389228017,0.019785141644679934,0.017276848147937684,0.006786006951984313,0.00563588346043973,0.020863303892280166,0.01978514164467993,0.017276848147937673,0.006786006951984324,0.005635883460439729
2.41,0.0208632585584623,0.0197760044376487,0.01725511462161513,0.006769181662200297,0.005637609664075027,0.020863258558462296,0.019776004437648695,0.01725511462161512,0.0067691816622003085,0.005637609664075026
2.42,0.02086320996984485,0.01976684589530971,0.017233388721719502,0.006752549472786427,0.00563940301088043,0.020863209969844847,0.019766845895309706,0.017233388721719492,0.0067525494727864385,0.00563940301088043
2.43,0.020863158130430468,0.019757666193437502,0.017211670797171667,0.006736108443273227,0.0056412620031255495,0.020863158130430465,0.0197576661934375,0.01721167079717166,0.0067361084432732395,0.0056412620031255495
2.44,0.02086310304421749,0.01974846550684229,0.017189961192578186,0.006719856653316799,0.005643185169982333,0.020863103044217488,0.019748465506842287,0.01718996119257818,0.006719856653316812,0.005643185169982333
2.45,0.0208630447152,0.019739244009375004,0.017168260248276616,0.0067037922024930415,0.00564517106704171,0.020863044715199997,0.019739244009375,0.01716826024827661,0.006703792202493055,0.00564517106704171
2.46,0.020862983147367776,0.019730001873932354,0.017146568300380395,0.006687913210093377,0.005647218275839783,0.020862983147367772,0.01973000187393235,0.017146568300380388,0.006687913210093391,0.005647218275839783
2.47,0.02086291834470633,0.01972073927246182,0.017124885680823213,0.006672217814921961,0.005649325403393321,0.020862918344706327,0.019720739272461818,0.017124885680823206,0.006672217814921975,0.005649325403393321
2.48,0.020862850311196925,0.01971145637596666,0.01710321271740293,0.006656704175094432,0.005651491081744356,0.02086285031119692,0.019711456375966656,0.01710321271740292,0.006656704175094445,0.005651491081744355
2.49,0.02086277905081653,0.01970215335451084,0.01708154973382505,0.006641370467838182,0.005653713967513678,0.020862779050816526,0.019702153354510837,0.017081549733825044,0.006641370467838194,0.005653713967513677
2.5,0.02086270456753787,0.019692830377224003,0.017059897049745743,0.006626214889294183,0.005655992741463019,0.020862704567537867,0.019692830377224,0.017059897049745736,0.006626214889294195,0.005655992741463018
2.5100000000000002,0.02086262686532942,0.01968348761230635,0.017038254980814422,0.006611235654320371,0.00565832610806574,0.020862626865329418,0.019683487612306347,0.017038254980814415,0.006611235654320384,0.0056583261080657395
2.52,0.020862545948155398,0.01967412522703354,0.017016623838715845,0.0065964309962966055,0.00566071279508582,0.020862545948155394,0.019674125227033535,0.017016623838715838,0.0065964309962966185,0.005660712795085818
2.5300000000000002,0.020862461819975774,0.019664743387761516,0.016995003931211835,0.006581799166931192,0.005663151553164961,0.02086246181997577,0.019664743387761512,0.016995003931211828,0.006581799166931206,0.005663151553164958
2.54,0.02086237448474628,0.019655342259931367,0.016973395562182518,0.006567338436069006,0.005665641155417644,0.020862374484746277,0.019655342259931364,0.01697339556218251,0.00656733843606902,0.005665641155417641
2.5500000000000003,0.020862283946418415,0.01964592200807413,0.01695179903166716,0.006553047091501208,0.005668180397033936,0.02086228394641841,0.019645922008074128,0.01695179903166715,0.006553047091501222,0.005668180397033933
2.56,0.020862190208939438,0.019636482795815546,0.01693021463590458,0.006538923438776552,0.00567076809488989,0.020862190208939434,0.019636482795815542,0.016930214635904575,0.006538923438776565,0.005670768094889886
2.57,0.020862093276252384,0.01962702478588083,0.016908642667373124,0.006524965801014305,0.0056734030871653665,0.02086209327625238,0.019627024785880826,0.016908642667373117,0.006524965801014318,0.005673403087165363
2.58,0.020861993152296057,0.01961754814009941,0.01688708341483024,0.006511172518718777,0.0056760842329691245,0.020861993152296053,0.019617548140099406,0.016887083414830233,0.00651117251871879,0.005676084232969119
2.59,0.020861889841005052,0.019608053019409606,0.016865537163351634,0.006497541949595457,0.0056788104119709915,0.02086188984100505,0.019608053019409603,0.016865537163351627,0.006497541949595469,0.005678810411970986
2.6,0.02086178334630975,0.019598539583863334,0.01684400419437005,0.006484072468368764,0.0056815805240409975,0.020861783346309747,0.01959853958386333,0.016844004194370044,0.0064840724683687765,0.005681580524040992
2.61,0.020861673672136316,0.019589007992630754,0.016822484785713576,0.006470762466601431,0.005684393488895291,0.020861673672136313,0.01958900799263075,0.01682248478571357,0.006470762466601443,0.005684393488895286
2.62,0.020861560822406706,0.01957945840400488,0.016800979211643627,0.006457610352515485,0.005687248245748707,0.020861560822406703,0.019579458404004876,0.01680097921164362,0.006457610352515496,0.0056872482457487016
2.63,0.02086144480103868,0.019569890975406224,0.016779487742892518,0.006444614550814852,0.005690143752973833,0.020861444801038676,0.01956989097540622,0.01677948774289251,0.006444614550814865,0.005690143752973828
2.64,0.020861325611945807,0.019560305863387348,0.01675801064670059,0.006431773502509591,0.005693078987766436,0.020861325611945803,0.019560305863387344,0.016758010646700582,0.006431773502509603,0.005693078987766431
2.65,0.020861203259037453,0.019550703223637427,0.01673654818685305,0.0064190856647417345,0.00569605294581712,0.02086120325903745,0.019550703223637424,0.016736548186853044,0.006419085664741747,0.005696052945817115
2.66,0.020861077746218797,0.01954108321098679,0.016715100623716325,0.0064065495106127345,0.005699064640989075,0.020861077746218794,0.019541083210986788,0.01671510062371632,0.006406549510612747,0.005699064640989071
2.67,0.020860949077390844,0.019531445979411432,0.01669366821427412,0.006394163529012549,0.005702113105001789,0.02086094907739084,0.01953144597941143,0.016693668214274114,0.006394163529012562,0.005702113105001786
2.68,0.02086081725645041,0.019521791682037486,0.016672251212163057,0.006381926224450309,0.005705197387120588,0.020860817256450406,0.019521791682037482,0.01667225121216305,0.006381926224450322,0.005705197387120584
2.69,0.020860682287290135,0.0195121204711457,0.01665084986770797,0.006369836116886609,0.005708316553851901,0.02086068228729013,0.019512120471145696,0.016650849867707963,0.006369836116886624,0.005708316553851898
2.7,0.020860544173798495,0.019502432498175855,0.01662946442795681,0.006357891741567401,0.005711469688644114,0.02086054417379849,0.01950243249817585,0.016629464427956802,0.006357891741567416,0.005711469688644112
2.71,0.02086040291985981,0.01949272791373122,0.016608095136715184,0.006346091648859476,0.005714655891593895,0.020860402919859806,0.019492727913731217,0.016608095136715177,0.00634609164885949,0.0057146558915938915
2.72,0.020860258529354216,0.019483006867582905,0.0165867422345806,0.006334434404087543,0.005717874279157884,0.020860258529354213,0.019483006867582902,0.016586742234580593,0.006334434404087558,0.00571787427915788
2.73,0.020860111006157707,0.019473269508674243,0.016565405958976244,0.006322918587372902,0.005721123983869633,0.020860111006157703,0.01947326950867424,0.016565405958976237,0.006322918587372917,0.005721123983869629
2.74,0.02085996035414212,0.019463515985125135,0.016544086544184555,0.0063115427934737,0.005724404154061681,0.020859960354142115,0.01946351598512513,0.016544086544184548,0.0063115427934737145,0.005724404154061676
2.75,0.020859806577175136,0.0194537464442364,0.016522784221380284,0.006300305631626749,0.005727713953592675,0.020859806577175132,0.019453746444236395,0.016522784221380277,0.006300305631626764,0.00572771395359267
2.7600000000000002,0.020859649679120316,0.019443961032494024,0.016501499218663347,0.006289205725390931,0.005731052561579405,0.020859649679120313,0.01944396103249402,0.01650149921866334,0.006289205725390947,0.0057310525615794005
2.77,0.020859489663837057,0.019434159895573486,0.016480231761091275,0.006278241712492162,0.005734419172133691,0.020859489663837053,0.019434159895573483,0.016480231761091268,0.006278241712492177,0.005734419172133686
2.7800000000000002,0.020859326535180626,0.019424343178343986,0.016458982070711344,0.006267412244669897,0.005737812994103977,0.020859326535180623,0.019424343178343982,0.016458982070711337,0.006267412244669911,0.005737812994103973
2.79,0.02085916029700217,0.019414511024872672,0.01643775036659235,0.006256715987525211,0.005741233250821577,0.020859160297002168,0.01941451102487267,0.016437750366592344,0.006256715987525225,0.005741233250821573
2.8000000000000003,0.020858990953148696,0.019404663578428884,0.016416536864856102,0.006246151620370396,0.005744679179851457,0.020858990953148693,0.01940466357842888,0.016416536864856095,0.00624615162037041,0.005744679179851453
2.81,0.020858818507463104,0.01939480098148831,0.016395341778708522,0.006235717836080103,0.005748150032747467,0.0208588185074631,0.019394800981488308,0.016395341778708515,0.006235717836080117,0.005748150032747463
2.82,0.020858642963784164,0.01938492337573719,0.01637416531847049,0.006225413340944,0.005751645074811932,0.02085864296378416,0.019384923375737186,0.016374165318470482,0.006225413340944016,0.005751645074811929
2.83,0.020858464325946534,0.019375030902076394,0.016353007691608332,0.006215236854520969,0.005755163584859514,0.02085846432594653,0.01937503090207639,0.016353007691608325,0.006215236854520984,0.005755163584859511
2.84,0.020858282597780768,0.019365123700625635,0.01633186910276401,0.0062051871094947674,0.005758704854985268,0.020858282597780765,0.019365123700625632,0.016331869102764004,0.006205187109494784,0.005758704854985266
2.85,0.020858097783113313,0.019355201910727492,0.01631074975378495,0.006195262851531231,0.005762268190336796,0.02085809778311331,0.01935520191072749,0.016310749753784944,0.006195262851531247,0.005762268190336794
2.86,0.020857909885766517,0.019345265670951513,0.016289649843753657,0.006185462839136938,0.005765852908890427,0.020857909885766513,0.01934526567095151,0.01628964984375365,0.0061854628391369544,0.005765852908890426
2.87,0.020857718909558627,0.0193353151190983,0.01626856956901692,0.006175785843519359,0.0057694583412313365,0.020857718909558624,0.019335315119098296,0.016268569569016914,0.006175785843519376,0.005769458341231336
2.88,0.0208575248583038,0.01932535039220352,0.01624750912321481,0.006166230648448486,0.005773083830337543,0.020857524858303795,0.019325350392203518,0.016247509123214803,0.006166230648448504,0.005773083830337543
2.89,0.020857327735812108,0.019315371626541927,0.016226468697309294,0.006156796050119904,0.005776728731367677,0.020857327735812104,0.019315371626541924,0.016226468697309288,0.006156796050119923,0.005776728731367677
2.9,0.020857127545889545,0.019305378957631354,0.016205448479612587,0.006147480857019327,0.005780392411452491,0.02085712754588954,0.01930537895763135,0.01620544847961258,0.0061474808570193456,0.005780392411452491
2.91,0.020856924292338014,0.01929537252023668,0.016184448655815257,0.006138283889788559,0.005784074249489985,0.02085692429233801,0.019295372520236678,0.01618444865581525,0.006138283889788578,0.005784074249489986
2.92,0.02085671797895536,0.01928535244837381,0.016163469409013934,0.006129203981092903,0.005787773635944137,0.020856717978955358,0.019285352448373805,0.016163469409013927,0.006129203981092921,0.005787773635944137
2.93,0.020856508609535345,0.019275318875313568,0.016142510919738846,0.006120239975489967,0.005791489972647103,0.02085650860953534,0.019275318875313564,0.01614251091973884,0.006120239975489986,0.005791489972647102
2.94,0.020856296187867673,0.01926527193358564,0.016121573365980992,0.006111390729299897,0.0057952226726048885,0.02085629618786767,0.019265271933585636,0.016121573365980985,0.006111390729299916,0.0057952226726048885
2.95,0.02085608071773798,0.01925521175498245,0.016100656923219072,0.006102655110476992,0.005798971159806375,0.020856080717737976,0.019255211754982446,0.016100656923219065,0.0061026551104770115,0.005798971159806375
2.96,0.02085586220292784,0.019245138470563018,0.01607976176444612,0.006094031998482722,0.005802734869035646,0.020855862202927837,0.019245138470563014,0.016079761764446112,0.00609403199848274,0.005802734869035647
2.97,0.02085564064721479,0.019235052210656845,0.016058888060195863,0.0060855202841601,0.005806513245687581,0.020855640647214787,0.01923505221065684,0.016058888060195856,0.006085520284160117,0.0058065132456875815
2.98,0.020855416054372303,0.0192249531048677,0.016038035978568833,0.006077118869609442,0.005810305745586603,0.0208554160543723,0.019224953104867697,0.016038035978568826,0.0060771188696094585,0.005810305745586603
2.99,0.020855188428169812,0.019214841282077472,0.016017205685258183,0.00606882666806546,0.005814111834808576,0.02085518842816981,0.01921484128207747,0.016017205685258176,0.006068826668065477,0.005814111834808576
3.0,0.02085495777237273,0.01920471687044992,0.015996397343575237,0.006060642603775716,0.005817930989505751,0.020854957772372725,0.019204716870449917,0.01599639734357523,0.006060642603775732,0.005817930989505751
3.0100000000000002,0.0208547240907424,0.019194579997434475,0.015975611114474767,0.00605256561188039,0.00582176269573472,0.020854724090742398,0.01919457999743447,0.01597561111447476,0.006052565611880408,0.00582176269573472
3.02,0.02085448738703616,0.019184430789769953,0.01595484715658006,0.006044594638293388,0.005825606449287322,0.020854487387036158,0.01918443078976995,0.015954847156580052,0.006044594638293406,0.005825606449287322
3.0300000000000002,0.020854247665007312,0.01917426937348833,0.01593410562620765,0.006036728639584737,0.005829461755524452,0.02085424766500731,0.019174269373488328,0.015934105626207642,0.006036728639584756,0.005829461755524452
3.04,0.020854004928405126,0.019164095873918412,0.015913386677391866,0.006028966582864295,0.0058333281292126974,0.020854004928405123,0.01916409587391841,0.01591338667739186,0.006028966582864313,0.005833328129212699
3.0500000000000003,0.020853759180974867,0.019153910415689552,0.01589269046190908,0.006021307445666738,0.005837205094363773,0.020853759180974863,0.01915391041568955,0.015892690461909074,0.006021307445666756,0.005837205094363775
3.06,0.020853510426457788,0.019143713122735308,0.015872017129301717,0.006013750215837823,0.005841092184076691,0.020853510426457784,0.019143713122735304,0.01587201712930171,0.006013750215837842,0.005841092184076694
3.0700000000000003,0.02085325866859111,0.0191335041182971,0.01585136682690203,0.006006293891421922,0.005844988940382621,0.020853258668591106,0.019133504118297097,0.015851366826902025,0.0060062938914219426,0.005844988940382623
3.08,0.020853003911108076,0.019123283524927842,0.015830739699855614,0.005998937480550802,0.0058488949140923785,0.020853003911108073,0.01912328352492784,0.015830739699855607,0.005998937480550823,0.00584889491409238
3.09,0.020852746157737904,0.01911305146449554,0.01581013589114467,0.005991680001333637,0.005852809664646523,0.0208527461577379,0.019113051464495538,0.015810135891144664,0.005991680001333659,0.005852809664646524
3.1,0.020852485412205825,0.019102808058186926,0.015789555541611055,0.0059845204817482725,0.005856732759967974,0.020852485412205822,0.019102808058186923,0.01578955554161105,0.005984520481748294,0.005856732759967974
3.11,0.02085222167823308,0.019092553426511,0.015768998789979085,0.005977457959533677,0.005860663776317142,0.020852221678233078,0.019092553426510995,0.01576899878997908,0.005977457959533698,0.005860663776317141
3.12,0.020851954959536918,0.01908228768930258,0.01574846577287808,0.005970491482083631,0.0058646022981495025,0.020851954959536914,0.019082287689302577,0.015748465772878077,0.005970491482083652,0.0058646022981495025
3.13,0.020851685259830593,0.019072010965725885,0.015727956624864706,0.005963620106341593,0.005868547917975581,0.02085168525983059,0.01907201096572588,0.015727956624864703,0.005963620106341614,0.005868547917975582
3.14,0.020851412582823393,0.01906172337427801,0.015707471478445076,0.005956842898696748,0.005872500236223298,0.02085141258282339,0.019061723374278007,0.015707471478445072,0.0059568428986967676,0.005872500236223298
3.15,0.020851136932220626,0.01905142503279245,0.01568701046409661,0.005950158934881236,0.005876458861102636,0.020851136932220623,0.019051425032792446,0.015687010464096606,0.005950158934881256,0.005876458861102636
3.16,0.020850858311723612,0.01904111605844257,0.01566657371028968,0.005943567299868541,0.0058804234084725866,0.02085085831172361,0.019041116058442567,0.015666573710289677,0.00594356729986856,0.0058804234084725866
3.17,0.020850576725029726,0.01903079656774509,0.01564616134350906,0.005937067087773022,0.005884393501710346,0.020850576725029723,0.019030796567745086,0.015646161343509057,0.005937067087773042,0.005884393501710346
3.18,0.020850292175832376,0.019020466676563503,0.015625773488275096,0.005930657401750593,0.005888368771582691,0.020850292175832372,0.0190204666765635,0.015625773488275093,0.005930657401750612,0.00588836877158269
3.19,0.020850004667821005,0.01901012650011152,0.0156054102671647,0.0059243373539005105,0.005892348856119526,0.020850004667821,0.019010126500111517,0.015605410267164697,0.0059243373539005295,0.0058923488561195255
3.2,0.020849714204681093,0.018999776152956484,0.015585071800832125,0.00591810606516831,0.005896333400489563,0.02084971420468109,0.01899977615295648,0.015585071800832122,0.005918106065168328,0.005896333400489563
3.21,0.020849420790094164,0.01898941574902276,0.0155647582080295,0.005911962665249808,0.00590032205687806,0.02084942079009416,0.018989415749022756,0.015564758208029496,0.0059119626652498255,0.005900322056878059
3.22,0.02084912442773782,0.0189790454015951,0.015544469605627184,0.005905906292496225,0.005904314484366633,0.020849124427737818,0.018979045401595097,0.01554446960562718,0.0059059062924962415,0.005904314484366632
3.23,0.02084882512128571,0.018968665223322023,0.015524206108633897,0.005899936093820382,0.005908310348815061,0.020848825121285705,0.01896866522332202,0.015524206108633894,0.005899936093820398,0.00590831034881506
3.24,0.020848522874407537,0.018958275326219097,0.015503967830216634,0.00589405122460396,0.005912309322745081,0.020848522874407534,0.018958275326219094,0.01550396783021663,0.005894051224603978,0.005912309322745079
3.25,0.020848217690769073,0.018947875821672344,0.01548375488172039,0.005888250848605839,0.005916311085226117,0.02084821769076907,0.01894787582167234,0.015483754881720387,0.005888250848605855,0.005916311085226114
3.2600000000000002,0.02084790957403216,0.018937466820441468,0.015463567372687668,0.0058825341378714565,0.005920315321762919,0.020847909574032156,0.018937466820441465,0.015463567372687665,0.005882534137871475,0.005920315321762917
3.27,0.02084759852785471,0.018927048432663206,0.015443405410877806,0.005876900272643241,0.005924321724185082,0.020847598527854706,0.018927048432663202,0.015443405410877803,0.0058769002726432595,0.0059243217241850814
3.2800000000000002,0.020847284555890716,0.018916620767854546,0.015423269102286079,0.005871348441272033,0.005928329990538399,0.020847284555890713,0.018916620767854542,0.015423269102286075,0.00587134844127205,0.005928329990538398
3.29,0.02084696766179026,0.018906183934916006,0.015403158551162614,0.005865877840129555,0.005932339824978032,0.020846967661790256,0.018906183934916002,0.01540315855116261,0.005865877840129573,0.00593233982497803
3.3000000000000003,0.020846647849199495,0.018895738042134864,0.01538307386003113,0.005860487673521868,0.005936350937663458,0.02084664784919949,0.01889573804213486,0.015383073860031127,0.005860487673521886,0.005936350937663457
3.31,0.02084632512176068,0.01888528319718837,0.015363015129707447,0.005855177153603829,0.005940363044655168,0.020846325121760677,0.018885283197188366,0.015363015129707443,0.005855177153603846,0.0059403630446551664
3.3200000000000003,0.020845999483112165,0.01887481950714695,0.015342982459317846,0.005849945500294533,0.0059443758678130775,0.020845999483112162,0.018874819507146947,0.015342982459317842,0.00584994550029455,0.005944375867813075
3.33,0.020845670936888393,0.01886434707847741,0.015322975946317203,0.0058447919411937265,0.005948389134696634,0.02084567093688839,0.018864347078477405,0.015322975946317199,0.005844791941193745,0.0059483891346966316
3.34,0.020845339486719905,0.018853866017046073,0.015302995686506957,0.005839715711499186,0.005952402578466581,0.0208453394867199,0.01885386601704607,0.015302995686506954,0.005839715711499203,0.005952402578466579
3.35,0.020845005136233365,0.018843376428121963,0.015283041774052885,0.005834716053925045,0.005956415937788357,0.02084500513623336,0.01884337642812196,0.015283041774052882,0.0058347160539250625,0.005956415937788355
3.36,0.02084466788905153,0.018832878416379897,0.015263114301502713,0.005829792218621066,0.005960428956737089,0.020844667889051528,0.018832878416379893,0.01526311430150271,0.005829792218621083,0.005960428956737087
3.37,0.02084432774879328,0.01882237208590365,0.015243213359803505,0.005824943463092849,0.005964441384704176,0.020844327748793277,0.018822372085903646,0.015243213359803501,0.005824943463092867,0.005964441384704174
3.38,0.02084398471907362,0.018811857540189013,0.015223339038318918,0.005820169052122952,0.005968452976305412,0.020843984719073616,0.01881185754018901,0.015223339038318915,0.005820169052122969,0.005968452976305411
3.39,0.020843638803503674,0.018801334882146917,0.015203491424846253,0.005815468257692929,0.005972463491290644,0.02084363880350367,0.018801334882146914,0.01520349142484625,0.005815468257692946,0.005972463491290642
3.4,0.020843290005690688,0.01879080421410648,0.015183670605633338,0.005810840358906266,0.005976472694454907,0.020843290005690684,0.018790804214106477,0.015183670605633335,0.0058108403589062834,0.005976472694454905
3.41,0.020842938329238052,0.018780265637818067,0.015163876665395227,0.005806284641912212,0.005980480355551059,0.02084293832923805,0.018780265637818063,0.015163876665395223,0.00580628464191223,0.005980480355551057
3.42,0.02084258377774528,0.018769719254456328,0.01514410968733075,0.005801800399830489,0.0059844862492038475,0.020842583777745276,0.018769719254456325,0.015144109687330747,0.005801800399830508,0.005984486249203846
3.43,0.020842226354808018,0.018759165164623226,0.015124369753138873,0.0057973869326768766,0.005988490154825392,0.020842226354808015,0.018759165164623223,0.01512436975313887,0.005797386932676895,0.0059884901548253894
3.44,0.02084186606401808,0.018748603468351013,0.01510465694303489,0.005793043547289644,0.005992491856532088,0.020841866064018076,0.01874860346835101,0.015104656943034887,0.005793043547289662,0.005992491856532086
3.45,0.02084150290896341,0.018738034265105265,0.015084971335766464,0.00578876955725686,0.00599649114306287,0.020841502908963406,0.01873803426510526,0.01508497133576646,0.005788769557256878,0.005996491143062868
3.46,0.020841136893228106,0.018727457653787808,0.015065313008629493,0.005784564282844518,0.006000487807698829,0.020841136893228102,0.018727457653787805,0.01506531300862949,0.005784564282844536,0.006000487807698826
3.47,0.02084076802039243,0.01871687373273972,0.0150456820374838,0.005780427050925514,0.0060044816481841685,0.020840768020392426,0.018716873732739718,0.015045682037483797,0.0057804270509255315,0.006004481648184165
3.48,0.020840396294032792,0.018706282599744255,0.015026078496768689,0.005776357194909435,0.006008472466648462,0.02084039629403279,0.018706282599744252,0.015026078496768685,0.0057763571949094525,0.006008472466648459
3.49,0.020840021717721778,0.01869568435202976,0.015006502459518315,0.00577235405467317,0.006012460069530197,0.020840021717721775,0.018695684352029757,0.015006502459518312,0.0057723540546731865,0.006012460069530196
3.5,0.020839644295028138,0.018685079086272607,0.014986953997376921,0.0057684169764923125,0.00601644426750159,0.020839644295028135,0.018685079086272604,0.014986953997376918,0.005768416976492329,0.006016444267501589
3.5100000000000002,0.020839264029516785,0.018674466898600067,0.014967433180613892,0.0057645453129733775,0.0060204248753946265,0.02083926402951678,0.018674466898600063,0.014967433180613889,0.005764545312973395,0.0060204248753946265
3.52,0.020838880924748823,0.01866384788459322,0.014947940078138676,0.005760738422986787,0.006024401712128358,0.02083888092474882,0.018663847884593215,0.014947940078138672,0.005760738422986805,0.006024401712128358
3.5300000000000002,0.02083849498428153,0.018653222139289785,0.014928474757515532,0.005756995671600644,0.006028374600637365,0.020838494984281527,0.01865322213928978,0.014928474757515528,0.005756995671600661,0.006028374600637365
3.54,0.02083810621166836,0.018642589757187026,0.014909037284978156,0.005753316430015263,0.0060323433678014255,0.020838106211668355,0.018642589757187022,0.014909037284978152,0.005753316430015281,0.0060323433678014255
3.5500000000000003,0.020837714610458958,0.018631950832244528,0.014889627725444117,0.005749700075498471,0.006036307844376343,0.020837714610458954,0.018631950832244525,0.014889627725444114,0.0057497000754984885,0.006036307844376343
3.56,0.02083732018419918,0.018621305457887052,0.014870246142529176,0.005746145991321656,0.006040267864925912,0.020837320184199176,0.01862130545788705,0.014870246142529173,0.0057461459913216726,0.006040267864925912
3.5700000000000003,0.020836922936431055,0.018610653727007334,0.01485089259856145,0.005742653566696545,0.006044223267755014,0.02083692293643105,0.01861065372700733,0.014850892598561446,0.005742653566696561,0.006044223267755014
3.58,0.020836522870692833,0.018599995731968893,0.014831567154595415,0.005739222196712736,0.006048173894843821,0.02083652287069283,0.01859999573196889,0.014831567154595411,0.0057392221967127515,0.006048173894843822
3.59,0.020836119990518945,0.01858933156460878,0.014812269870425799,0.005735851282275934,0.006052119591783083,0.02083611999051894,0.018589331564608777,0.014812269870425795,0.005735851282275949,0.006052119591783083
3.6,0.020835714299440058,0.018578661316240377,0.01479300080460129,0.0057325402300469125,0.006056060207710489,0.020835714299440054,0.018578661316240374,0.014793000804601287,0.005732540230046929,0.006056060207710488
3.61,0.020835305800983018,0.0185679850776561,0.014773760014438135,0.00572928845238119,0.006059995595248077,0.020835305800983014,0.018567985077656095,0.014773760014438132,0.005729288452381205,0.006059995595248076
