t,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9
0.46499999999999997,4.623510266631851e-05,0.00018449441125848817,0.00041382787721166807,0.0007330347204476063,0.0011405909851255336,0.0016343562937851653,0.0022111535997231158,0.002866333323851516,0.0035934274994290243,0.0043839739048644535,0.24319997833046353,0.9727999133218541,2.1887998049741717,3.8911996532874165,6.079999458261587,8.755199219896685,11.916798938192713,15.564798613149666,19.699198244767544,24.319997833046347
0.46799999999999997,4.661618776021713e-05,0.00018604521448047326,0.0004173782410690615,0.000739449348332453,0.0011507477179375446,0.0016491071315205624,0.0022312714583722346,0.0028924515451881766,0.003625981421512142,0.004423153915610894,0.24634816535484538,0.9853926614193815,2.2171334881936087,3.941570645677526,6.158704133871133,8.868533952774431,12.071060102387424,15.766282582710105,19.954201393742473,24.634816535484532
0.471,4.699648097714488e-05,0.00018759428857155922,0.0004209276787634704,0.0007458666572190139,0.00116091330260961,0.0016638737628350447,0.002251409562821635,0.0029185876868679894,0.0036585395769441445,0.0044623091117739514,0.2495165979549467,0.9980663918197868,2.2456493815945207,3.9922655672791474,6.237914948873667,8.98259752637808,12.22631329979239,15.96906226911659,20.210844434350683,24.951659795494667
0.474,4.7375945602286414e-05,0.0001891414939301541,0.00042447587537998514,0.0007522860511470568,0.001171086695876303,0.0016786544513080009,0.0022715651580700203,0.0029447376005328867,0.0036910960657626155,0.004501431593830816,0.2527052761307676,1.0108211045230704,2.2743474851769085,4.043284418092282,6.317631903269189,9.09738994070763,12.382558530407612,16.173137672369126,20.469127366592172,25.270527613076755
0.477,4.775454683033588e-05,0.00019068669719832338,0.0004280225264521521,0.0007587069451594234,0.001181266857892284,0.0016934474440122944,0.002291735439238467,0.002970897046624642,0.0037236448615406963,0.004540513327072967,0.25591419988230796,1.0236567995292318,2.303227798940772,4.094627198116927,6.3978549970576974,9.212911195763084,12.53979579423309,16.37850879246771,20.72905019046694,25.59141998823079
0.48,4.813225182142281e-05,0.00019222977134494582,0.00043156733774081025,0.0007651287641000001,0.001191452749259435,0.0017082509665153204,0.002311917545775593,0.0029970616912532,0.003756179816456897,0.0045795461610274295,0.2591433692095678,1.0365734768382713,2.3322903228861103,4.146293907353085,6.478584230239194,9.32916129154444,12.698025091268821,16.58517562941234,20.990612905974988,25.914336920956774
0.483,4.850902972116468e-05,0.00019377059560102058,0.0004351100246940926,0.0007715509409348525,0.0012016433275871719,0.001723063217811338,0.0023321085565446756,0.0030232271053918774,0.0037886946702183843,0.004618521853645394,0.26239278411254713,1.0495711364501885,2.361535057012924,4.198284545800754,6.559819602813677,9.446140228051695,12.85724642151481,16.793138183203016,21.253815513116315,26.23927841125471
0.486,4.8884851645291827e-05,0.0001953090552570198,0.00043865031162424806,0.0007779729146873959,0.00121183754377065,0.001737882365478868,0.0023523054861517086,0.003049388766686645,0.003821183062850502,0.004657432099802513,0.265662444591246,1.062649778364984,2.3909620013212143,4.250599113459936,6.641561114781148,9.563848005284854,13.017459784971054,17.002396453839744,21.518658011890924,26.566244459124594
0.489,4.925969063142505e-05,0.0001968450413342228,0.0004421879306420025,0.0007843941280876786,0.0012220343381747106,0.001752706541339673,0.002372505282814026,0.003075542064054877,0.0038536385512078324,0.004696268563501885,0.2689523506456643,1.0758094025826572,2.420571155810979,4.303237610330629,6.723808766141606,9.682284623243914,13.178665181637554,17.212950441322516,21.785140402298804,26.895235064566425
0.492,4.963352156049734e-05,0.0001983784501457298,0.0004457226203960805,0.0007908140250415471,0.00123223263690923,0.0017675338378695315,0.002392704827999454,0.0031016823051302285,0.003886054628920575,0.004735022913053138,0.2722625022758022,1.0890500091032087,2.4503625204822197,4.356200036412835,6.806562556895053,9.801450081928875,13.340862611514305,17.42480014565134,22.053262684339973,27.226250227580213
0.495,5.000632105104447e-05,0.000199909182763889,0.00044925412466730264,0.0007972320480269568,0.0012424313483724273,0.0017823623055740838,0.0024129009379902132,0.003127804726496969,0.00391842474936523,0.004773686858417578,0.2755928994816595,1.102371597926638,2.480336095334936,4.409486391706552,6.889822487041487,9.921344381339742,13.504052074601315,17.637945566826208,22.323024858014417,27.559289948165947
0.498,5.0378067329874455e-05,0.0002014371444136121,0.00045278219087120484,0.0008036476355247088,0.0012526293602215734,0.001797189951498618,0.0024330903674437375,0.003153904506548776,0.003950742351148312,0.004812252189864791,0.2789435422632363,1.1157741690529452,2.510491880369127,4.463096676211781,6.973588556580907,10.041967521476504,13.66823357089858,17.852386704847124,22.59442692332214,27.894354226323628
0.501,5.0748740083666594e-05,0.00020296224381171322,0.00045630656852269286,0.0008100602195835192,0.0012628255369113066,0.0018120147389934914,0.0024532698149441912,0.0031799767807112176,0.003983000885516696,0.004850710817075484,0.28231443062053263,1.1292577224821305,2.540829875584794,4.517030889928522,7.057860765513314,10.16331950233917,13.833407100406099,18.06812355971409,22.86746888026314,28.231443062053255
0.504,5.111832029527401e-05,0.00020448439247312426,0.00045982700771511235,0.000816469223613302,0.0012730187179124698,0.0018268345888022841,0.002473435930460256,0.0032060166586869695,0.004015193845061203,0.004889054807845842,0.28570556455354845,1.1428222582141938,2.5713500809819356,4.571289032856775,7.142639113838709,10.28540032392774,13.999572663123871,18.2851561314271,23.142150728837418,28.570556455354836
0.507,5.1486790070096106e-05,0.00020600350400547802,0.00046334325766466577,0.0008228740604877027,0.001283207716695797,0.0018416473814893716,0.0024935853245552655,0.0032320192433189076,0.0040473147930579845,0.004927276425598005,0.2891169440622838,1.156467776249135,2.6020524965605536,4.62587110499654,7.227923601557092,10.408209986242213,14.166730259051905,18.50348441998616,23.418472469044982,28.911694406228367
0.51,5.185413245663104e-05,0.0002075194934120303,0.000466855065365764,0.0008292741310224952,0.0012933913205332634,0.0018564509611703527,0.0025137145791357496,0.003257979650623482,0.004079357392797675,0.004965368164969323,0.29254856914673855,1.1701942765869542,2.6329371223206475,4.680777106347817,7.313714228668463,10.531748489282585,14.33487988819019,18.723108425391267,23.69643410088582,29.25485691467385
0.513,5.2220331265975335e-05,0.00020903227642270973,0.0004703621743980536,0.0008356688228823028,0.0013035682911375422,0.0018712431404623476,0.002533820259474488,0.003283893030521333,0.004111315436277847,0.005003322784838792,0.2960004398069129,1.1840017592276515,2.6640039582622164,4.736007036910606,7.400010995172821,10.656015833048862,14.504021550538733,18.944028147642424,23.97603562435994,29.600043980691282
0.516,5.25853708947915e-05,0.00021054176887100177,0.0004738643239190548,0.0008420575099493395,0.0013137373661282479,0.0018860217065287035,0.002553898927208331,0.003309754587787095,0.004143182871678283,0.005041133338242282,0.2994725560428067,1.1978902241712268,2.6952530043852607,4.791560896684907,7.486813901070167,10.781012017541038,14.67415524609753,19.16624358673963,24.25727703946734,29.947255604280667
0.519,5.294923615611637e-05,0.00021204788613224013,0.0004773612478684403,0.0008484395521695331,0.0013238972612844128,0.001900784428056682,0.0025739471539879062,0.0033355596027511906,0.0041749538290980675,0.005078793198727302,0.3029649178544201,1.2118596714176804,2.7266842606897805,4.8474386856707214,7.5741229463605,10.90673704275912,14.845280974866585,19.389754742682886,24.54015834620802,30.296491785442
0.522,5.3311912121291506e-05,0.0002135505426361188,0.00048085267440191646,0.000854814295876373,0.0013340466735146576,0.001915529062980815,0.002593961535446328,0.003361303451312841,0.004206622644101804,0.005116296082794761,0.30647752524175287,1.2259101009670115,2.758297727175776,4.903640403868046,7.66193813104382,11.033190908703101,15.017398736845891,19.614561615472184,24.824679544581983,30.64775252417528
0.525,5.367338397684536e-05,0.00021504965146354617,0.00048433832556399293,0.0008611810745726574,0.001344184284454445,0.0019302533667443578,0.0026139387051565314,0.0033869816238613236,0.004238183878696008,0.005153636068170784,0.3100103782048052,1.2400415128192208,2.7900934038432466,4.960166051276883,7.750259455120128,11.160373615372984,15.190508532035453,19.840664205107533,25.110840634589216,31.001037820480512
0.528,5.403363689864011e-05,0.00021654512403500209,0.0004878179172008822,0.0008675392101375343,0.0013543087645813865,0.0019449551008820854,0.002633875348260602,0.0034125897427505015,0.004269632339434462,0.0051908076077385535,0.313563476743577,1.254253906974308,2.822071290692193,5.017015627897232,7.839086918589423,11.28828516276877,15.364610360435272,20.068062511588927,25.39864161622973,31.356347674357693
0.531,5.4392655945649194e-05,0.0002180368698935743,0.0004912911591051444,0.0008738880144114163,0.0013644187777246595,0.001959632041705787,0.0026537682144775958,0.003438123578024291,0.00430096309242556,0.005227805539041543,0.3171368208580683,1.2685472834322733,2.854231387722615,5.074189133729093,7.928420521451707,11.416925550890458,15.539704222045348,20.296756534916373,25.688082489503532,31.713682085806827
0.534,5.4750425974270833e-05,0.00021952479658362292,0.0004947577553786218,0.0008802267911011434,0.0013745129858392612,0.001974281988879603,0.0026736141302267855,0.00346357906114874,0.00433217147508795,0.005264625089342572,0.32073041054827905,1.2829216421931162,2.886573694934512,5.131686568772465,8.018260263706976,11.546294779738046,15.715790116865676,20.52674627508986,25.979163254410604,32.073041054827904
0.537,5.510693157470871e-05,0.00022100880962223392,0.0004982174049909732,0.0008865548379391138,0.0013845900539105765,0.001988902773685518,0.002693410009640358,0.0034889522965627522,0.004363253104568422,0.005301261876289806,0.3243442458142094,1.2973769832568376,2.919098212327885,5.18950793302735,8.108606145355234,11.676392849311535,15.89286804489626,20.7580317321094,26.271883910950958,32.434424581420934
0.54,5.5462157028708747e-05,0.0002224888125579435,0.0005016698025077241,0.0008928714490251254,0.0013946486548572694,0.002003492266797613,0.002713152864278159,0.0035142395709174207,0.004394203882797607,0.0053377119043009095,0.3279783266558592,1.3119133066234367,2.951804939902733,5.247653226493747,8.199458166396479,11.80721975961093,16.0709380061371,20.990612905974988,26.566244459124594,32.797832665585915
0.543,5.5816086288130384e-05,0.00022396470710872913,0.0005051146389561083,0.0008991759172768631,0.0014046874743079882,0.0020180483854069214,0.0027328398114002538,0.0035394373599272936,0.00442501999821544,0.0053739715568329,0.3316326530732285,1.326530612292914,2.9846938776590566,5.306122449171656,8.290816326830711,11.938775510636223,16.250000000588198,21.224489796686623,26.862244898931507,33.163265307322845
0.546,5.616870297357673e-05,0.00022543639336930683,0.0005085516027949716,0.0009054675369154831,0.0014147052151365887,0.0020325690995645494,0.0027524680806932746,0.0035645423328065106,0.004455697924250137,0.0054100375847582665,0.33530722506631727,1.341228900265269,3.017765025596856,5.364915601061076,8.382680626657931,12.071060102387419,16.430054028249547,21.459662404244305,27.159885230371696,33.530722506631726
0.549,5.651999039098749e-05,0.0002269037700759492,0.0005119803809533042,0.0009117456059159013,0.0014247006016542812,0.0020470524376387657,0.00277203501938836,0.0035895513543101414,0.0044862344146792375,0.00544590709111904,0.3390020426351256,1.3560081705405025,3.051018383716131,5.42403268216201,8.475051065878139,12.20407353486452,16.611100089121155,21.69613072864804,27.45916545344517,33.900204263512556
0.552,5.686993156363239e-05,0.0002283667349160167,0.0005154006599014294,0.0009180094283556594,0.0014346723833728121,0.002061496490810558,0.002791538095745704,0.0036144614844406593,0.0045166264960448755,0.005481577512580021,0.3427171057796534,1.3708684231186137,3.0844539520168803,5.483473692474455,8.567927644491332,12.33781580806752,16.793138183203016,21.93389476989782,27.76008556815192,34.27171057796533
0.555,5.7218509277924465e-05,0.00022982518486840858,0.0005188121267207553,0.0009242583166045949,0.0014446193382703521,0.0020758994165602958,0.002810974900916886,0.0036392699759177963,0.004546871457333753,0.005517046597951572,0.3464524144999007,1.3858096579996029,3.118071730499106,5.5432386319984115,8.661310362497515,12.472286921996421,16.976168310495133,22.172954527993646,28.062645574491953,34.64524144999006
0.558,5.756570613932265e-05,0.00023127901656170205,0.0005222144701393072,0.0009304915933046217,0.001454540275509381,0.0020902594411252727,0.0028303431492274454,0.003663974269542717,0.004576966837168932,0.005552312384199056,0.35020796879586746,1.4008318751834699,3.151871719162808,5.603327500733879,8.755199219896685,12.607486876651226,17.160190470997506,22.413310002935518,28.36684547246526,35.02079687958674
0.561,5.791150463567805e-05,0.00023272812663656855,0.0005256073815047044,0.0009367085930999647,0.0014644340375737914,0.0021045748609336778,0.0028496406769511124,0.003688571987616297,0.004606910408795545,0.005587373170400066,0.35398376866755377,1.415935074670215,3.185853918007984,5.66374029868086,8.849594216688843,12.743415672031933,17.345204664710135,22.65496119472344,28.67268526207185,35.39837686675537
0.5640000000000001,5.825588720534177e-05,0.0002341724120996859,0.0005289905556687461,0.0009429086640868949,0.0014742995018112342,0.002118844043042743,0.0028688654396714407,0.003713060925598718,0.0046367001631739116,0.00562222749015004,0.35777981411495957,1.4311192564598383,3.2200183270346363,5.724477025839353,8.944495352873988,12.880073308138542,17.53121089163302,22.897908103357413,28.980164943311717,35.77798141149595
0.5670000000000001,5.85988363068528e-05,0.00023561177065855722,0.0005323636917637671,0.0009490911689636332,0.0014841355813817205,0.002133065424630274,0.0028880155083490116,0.0037374390422197255,0.004666334290523101,0.005656874082949416,0.36159610513808477,1.446384420552339,3.2543649462427635,5.785537682209356,9.039902628452118,13.01745978497105,17.718209151766153,23.142150728837425,29.289284516184864,36.159610513808474
0.5700000000000001,5.894033448755665e-05,0.00023704610102649634,0.0005357264938549102,0.0009552554858708678,0.0014939412256304602,0.002147237511606151,0.0029070890642296293,0.0037617044482707545,0.004695811160684359,0.005691311865128394,0.3654326417369295,1.461730566947718,3.2888937756323666,5.846922267790872,9.135816043423237,13.155575102529461,17.90619944510955,23.38768907116349,29.600043980691293,36.54326417369295
0.5730000000000001,5.928036444811489e-05,0.0002384753031903911,0.0005390786714581052,0.0009614010089226143,0.0015037154199148849,0.002161358876425141,0.0029260843927453677,0.0037858553943276923,0.0047251293026938325,0.005725539900876931,0.3692894239114939,1.4771576956459755,3.3236048152034448,5.908630782583902,9.232235597787344,13.294419260813775,18.0951817716632,23.63452313033561,29.912443336830997,36.92894239114938
0.576,5.961890910226026e-05,0.00023989927863467267,0.0005424199399180803,0.0009675271484373757,0.0015134571849293055,0.0021754281551954334,0.0029449998765727604,0.0038098902576677697,0.004754287383970029,0.00575955737394509,0.3731664516617776,1.4926658066471103,3.3584980649559983,5.970663226588441,9.329161291544438,13.433992259823988,18.2851561314271,23.882652906353766,30.22648258460398,37.31664516617775
0.579,5.9955951627768825e-05,0.00024131793051705068,0.000545750020646616,0.0009736333308862695,0.0015231655755791583,0.0021894440441870546,0.0029638339880225977,0.003833807528655946,0.004783284189527651,0.005793363560561255,0.3770637249877808,1.5082548999511232,3.3935735248900274,6.033019599804493,9.426593124694518,13.574294099560106,18.476122524401262,24.13207839921797,30.542161724010242,37.70637249877807
0.582,6.0291475509006806e-05,0.00024273116379410647,0.0005490686412246252,0.0009797189985830726,0.0015328396794651738,0.0022034052958510714,0.0029825852809427828,0.0038576057968834655,0.004812118601628859,0.0058269578040809344,0.38098124388950355,1.5239249755580142,3.4288311950055324,6.095699902232057,9.524531097237588,13.715324780022126,18.668080950585676,24.382799608928227,30.859480755049788,38.09812438895035
0.585,6.0625464569396356e-05,0.00024413888529598195,0.0005523755353767728,0.0009857836091464445,0.0015424786150446635,0.0022173107144670317,0.003001252382321494,0.003881283737343244,0.004840789580270655,0.005860339491828649,0.3849190083669458,1.5396760334677833,3.4642710753025128,6.158704133871133,9.622975209173644,13.857084301210046,18.861031409980345,24.634816535484532,31.178439677722608,38.491900836694576
0.588,6.095790299273128e-05,0.0002455410037515882,0.0005556704428305276,0.0009918266347688988,0.0015520815295395989,0.002231159151537765,0.0030198339837784723,0.0039048400969236593,0.0048692961448843506,0.0058935080345287215,0.3888770184201076,1.5555080736804303,3.499893165780968,6.222032294721721,9.721925460502687,13.99957266312387,19.05497390258527,24.888129178886885,31.49903849202871,38.88770184201075
0.591,6.128877533413313e-05,0.0002469374297676796,0.0005589531090746084,0.0009978475613315113,0.0015616475966655878,0.0022449495010526143,0.003038328833131661,0.003928273681493682,0.004897637357590032,0.005926462848641442,0.3928552740489889,1.5714210961959556,3.5356974664409004,6.285684384783822,9.82138185122472,14.142789865763596,19.249908428400456,25.14273753913529,31.821277197968094,39.28552740489888
0.594,6.161806652021237e-05,0.00024832807576596183,0.0005622232850342302,0.0010038458874045884,0.0015711760142549638,0.002258680694737463,0.0030567357262213614,0.003951583343834448,0.004925812308303501,0.005959203341829455,0.39685377525358967,1.5874151010143587,3.571683977282307,6.349660404057435,9.921344381339738,14.286735909129224,19.44583498742589,25.39864161622974,32.14515579554075,39.68537752535895
0.597,6.194576183893592e-05,0.00024971285588419536,0.0005654807266824142,0.0010098211231765741,0.0015806660018478523,0.002272351697409029,0.0030750534991650386,0.003974767972650884,0.004953820101939401,0.005991728901681688,0.40087252203390994,1.6034900881356398,3.607852698305189,6.413960352542559,10.021813050847745,14.431410793220751,19.642753579661587,25.655841410170236,32.4706742847467,40.08725220339098
0.6,6.22718469207756e-05,0.0002510916858480368,0.0005687251946078611,0.0010157727893523667,0.0015901167983212595,0.0022859615025421693,0.0030932810212040136,0.003997826482865999,0.004981659847891646,0.006024038887720118,0.4049115143899496,1.6196460575597984,3.644203629509547,6.478584230239194,10.122787859748739,14.576814518038184,19.840664205107533,25.914336920956774,32.797832665585915,40.491151438994955
0.6030000000000001,6.259630771184897e-05,0.0002524644828207802,0.0005719564535593802,0.001021700416062371,0.001599527659624634,0.002299509128153875,0.0031114171882861796,0.004020757807364807,0.005009330651902693,0.006056132626613825,0.40897075232170893,1.6358830092868357,3.680736770895381,6.543532037147343,10.224268808042721,14.72294708358152,20.03956686376374,26.17412814858937,33.12663093805842,40.897075232170884
0.606,6.291913044055149e-05,0.00025383116523952805,0.000575174271988563,0.0010276035418209958,0.0016088978566832033,0.0023129936130966006,0.0031294609175092254,0.0040435608903128155,0.005036831610361818,0.006088009410430069,0.4130502358291876,1.6522009433167504,3.717452122462689,6.6088037732670015,10.326255895729687,14.869808489850751,20.239461555630193,26.435215093068006,33.45706910216419,41.30502358291875
0.6090000000000001,6.324030157943354e-05,0.0002551916526452875,0.0005783784216103965,0.0010334817125704776,0.0016182266735261142,0.0023264140138416927,0.003147411142523973,0.004066234682128491,0.0050641618069988854,0.006119668497665073,0.41714996491238593,1.6685998596495437,3.7543496842114736,6.674399438598175,10.428749122809647,15.017398736845891,20.440348280706914,26.6975977543927,33.78914715790326,41.71499649123859
0.612,6.355980780403203e-05,0.0002565458655155923,0.0005815686770000333,0.0010393344808428476,0.0016275134056876039,0.002339769401819843,0.0031652668099715307,0.004088778136140084,0.005091320311869506,0.006151109116725097,0.4212699395713036,1.6850797582852144,3.7914294561417328,6.740319033140858,10.531748489282588,15.165717824566926,20.642227038993877,26.96127613256343,34.12286510527559,42.12699395713035
0.6149999999999999,6.387763595053323e-05,0.0002578937251073619,0.0005847448152441029,0.001045161405067588,0.0016367573589219767,0.002353058861369806,0.003183026876997633,0.00411119020690824,0.005118306182461805,0.006182330471470318,0.4254101598059408,1.7016406392237633,3.8286914382534674,6.806562556895053,10.635253995148517,15.314765753013866,20.845097830491095,27.226250227580213,34.4582229442812,42.54101598059407
0.618,6.419377297404056e-05,0.0002592351533173595,0.0005879066156607577,0.0010509620490494712,0.001645957848263504,0.0023662814883297872,0.0032006903098571976,0.004133469850146862,0.005145118466697685,0.0062133317483943264,0.42957062561629755,1.7182825024651902,3.8661356305466783,6.873130009860761,10.739265640407437,15.464542522186708,21.04896065519858,27.492520039443043,34.795220674920095,42.95706256162975
0.6209999999999999,6.450820590914542e-05,0.0002605700725670671,0.0005910538596016828,0.0010567359816330544,0.0016551141974522833,0.002379436389286788,0.003218256083590585,0.004155616024129242,0.005171756207553887,0.0062441121249915445,0.4337513370023737,1.735005348009495,3.903762033021364,6.94002139203798,10.84378342505934,15.615048132085452,21.253815513116315,27.76008556815192,35.13385829719227,43.37513370023736
0.624,6.482092183462604e-05,0.0002618984057178321,0.0005941863303460613,0.001062482776567437,0.0016642257387364451,0.0023925226814816704,0.0032357231827221875,0.004177627692425774,0.005198218448993042,0.006274670778861176,0.4379522939641695,1.751809175856678,3.9415706456775266,7.007236703426712,10.948807349104237,15.766282582710101,21.459662404244305,28.02894681370685,35.474135811097725,43.79522939641695
0.6269999999999999,6.513190784384734e-05,0.00026322007602126084,0.0005973038130938526,0.0010682020125763968,0.0016732918130505493,0.0024055394933479393,0.0032530906029027006,0.004199503827784623,0.005224504242872392,0.0063050068971119136,0.44217349650168464,1.7686939860067385,3.9795614685151626,7.074775944026954,11.054337412542115,15.918245874060643,21.66650132858255,28.299103776107817,35.816053216636455,44.21734965016846
0.63,6.544115102221315e-05,0.00026453500710842614,0.0006004060950621363,0.0010738932736346599,0.0016823117705588846,0.002418485965644367,0.003270357353391233,0.004221243416940261,0.00525061265648878,0.006335119685662237,0.44641494461491943,1.7856597784596777,4.017734501534275,7.142639113838711,11.160373615372984,16.070938006137098,21.874332286131057,28.570556455354843,36.159610513808474,44.64149446149194
0.6329999999999999,6.574863843292062e-05,0.00026584312302099994,0.000603492965685807,0.001079556149443725,0.0016912849715414171,0.002431361253124797,0.003287522460249633,0.004242845466116413,0.005276542780424028,0.006365008378073899,0.45067663830387367,1.8027065532154947,4.056089744734863,7.210826212861979,11.266915957596838,16.22435897893945,22.08315527688981,28.843304851447915,36.50480770261376,45.06766383038735
0.636,6.605435711163632e-05,0.00026714434828486934,0.0006065642169199947,0.0010851902360952577,0.0017002107875906136,0.002444164526673461,0.0033045849701052164,0.004264309006980607,0.0053022937363702664,0.006394672243611675,0.4549585775685474,1.8198343102741896,4.094627198116927,7.2793372410967585,11.373964439213685,16.378508792467706,22.292970300858826,29.117348964387034,36.851644783052336,45.49585775685474
0.6389999999999999,6.635829407126136e-05,0.00026843860802722023,0.0006096196436391607,0.0010907951369040344,0.0017090886030783525,0.002456894975820697,0.003321543954324968,0.00428563310280834,0.005327864684643471,0.006424110594282008,0.45926076240894054,1.8370430496357621,4.133346861680465,7.348172198543049,11.481519060223512,16.533387446721857,22.503777358038086,29.392688794172194,37.20012175512418,45.92607624089405
0.642,6.666043631685679e-05,0.0002697258281352162,0.0006126590441244572,0.0010963704633876225,0.0017179178168431617,0.002469551811545298,0.0033383985134390207,0.004306816854622911,0.00535325483112918,0.006453322790669341,0.46358319282505334,1.8543327713002133,4.17224873542548,7.417331085200853,11.589579820626332,16.688994941701914,22.715576448427612,29.669324340803414,37.55023861882932,46.35831928250533
0.6449999999999999,6.696077087096553e-05,0.00027100593545388,0.000615682220627744,0.0011019158363651286,0.0017266978440431833,0.002482134269262506,0.003355147781649497,0.004327859407094661,0.005378463433448308,0.0064823082464539085,0.46792586881688547,1.8717034752675419,4.21133281935197,7.4868139010701675,11.698146720422136,16.845331277407873,22.928367572027387,29.94725560428067,37.901995374167726,46.79258688168854
0.648,6.725928480904848e-05,0.00027227885801958207,0.0006186889799992001,0.0011074308871431373,0.0017354281181144588,0.0024946416118932974,0.003371790931267254,0.004348759954006668,0.005403489806178138,0.006511066431558808,0.4722887903844373,1.889155161537749,4.250599113459936,7.556620646150996,11.80721975961093,17.002396453839737,23.142150728837425,30.226482584603986,38.255392021139414,47.22887903844372
0.6509999999999999,6.755596530465916e-05,0.0002735445253242845,0.000621679134362347,0.0011129152587551583,0.0017441080927720993,0.0025070731329124084,0.003388327176929618,0.00436951774312338,0.0054283333250133205,0.006539596873933718,0.4766719575277084,1.9066878301108336,4.2900476177493765,7.626751320443335,11.91679893819271,17.1601904709975,23.356925918857712,30.50700528177334,38.61042855974438,47.66719575277084
0.654,6.785079968348098e-05,0.0002748028686046527,0.0006246525018191228,0.0011183686072183008,0.0017527372439909716,0.002519428159275636,0.003404755779467049,0.004390132080332304,0.005452993429801314,0.006567899160036254,0.4810753702466992,1.9243014809867969,4.329678332220293,7.6972059239471875,12.026884256167477,17.318713328881167,23.57269314208826,30.78882369578875,38.96710498998263,48.10753702466991
0.6569999999999999,6.814377548548384e-05,0.00027605382114917953,0.0006276089071662511,0.0011237906027697186,0.0017613150719040563,0.002531706054134667,0.003421076049306884,0.004410602332963213,0.005477469626433495,0.006595972934117242,0.48549902854140936,1.9419961141656374,4.369491256872684,7.76798445666255,12.137475713535231,17.477965027490733,23.789452398529058,31.0719378266502,39.32542131185415,48.549902854140925
0.66,6.843488053360655e-05,0.00027729731861657347,0.0006305481826036656,0.001129180931047254,0.0017698411025603542,0.0025439062192579927,0.0034372873493240417,0.004430927932226164,0.0055017614876169746,0.006623817896455265,0.48994293241183917,1.9597717296473567,4.409486391706553,7.839086918589427,12.248573310295976,17.637945566826204,24.007203688180116,31.356347674357707,39.685377525358966,48.994293241183904
0.6629999999999999,6.872410300753131e-05,0.0002785332993563998,0.0006334701684150969,0.0011345392941786692,0.0017783148894890486,0.002556028097089518,0.0034533890970728626,0.004451108374744657,0.005525868652590053,0.006651433800714243,0.49440708185798826,1.977628327431953,4.449663736721895,7.910513309727812,12.360177046449705,17.798654946887574,24.225947011041423,31.64205323891125,40.04697363049704,49.44070818579882
0.666,6.901143152147645e-05,0.0002797617047251678,0.0006363747136022788,0.0011398654117472764,0.0017867360150241945,0.002568071172390833,0.003469380766358602,0.004471143223192575,0.005549790825876543,0.006678820450619212,0.49889147687985697,1.9955659075194279,4.490023291918713,7.9822636300777114,12.472286921996423,17.96009316767485,24.445682367112994,31.929054520310846,40.410209627268415,49.88914768798569
0.6689999999999999,6.929685520322866e-05,0.00028098247938860123,0.0006392616764541696,0.0011451590216054932,0.001795104091352444,0.0025800349734288043,0.0034852618881323913,0.004491032106073568,0.005573527775200299,0.006705977696158288,0.5033961174774452,2.0135844699097807,4.530565057297006,8.054337879639123,12.584902936936126,18.12226022918802,24.66640975639481,32.21735151855649,40.77508551567305,50.339611747744506
0.672,6.958036377358017e-05,0.00028219557160260244,0.0006421309250350149,0.0011504198805119467,0.0018034187612554486,0.0025919190726870186,0.0035010320507160558,0.004510774716706703,0.005597079328699768,0.006732905429524384,0.5079210036507529,2.0316840146030115,4.571289032856776,8.126736058412046,12.69802509126882,18.2851561314271,24.888129178886892,32.506944233648184,41.141601295710984,50.79210036507528
0.6749999999999999,6.98619476234079e-05,0.000283400933465095,0.0006449823375767257,0.0011556477645732143,0.0018116796985291619,0.002603723087095175,0.0035166908993843,0.0045303708115029435,0.005620445371595415,0.006759603581008711,0.51246613539978,2.04986454159912,4.61219521859802,8.19945816639648,12.811653384994496,18.448780874392074,25.110840634589216,32.79783266558592,41.509756967382174,51.246613539977986
0.678,7.01415978871231e-05,0.00028459852113150877,0.0006478158027632713,0.0011608424694772895,0.0018198866080721692,0.0026154466777863474,0.003532238135350604,0.004549820207632706,0.005643625842470125,0.0067860721150504455,0.5170315127245269,2.0681260508981074,4.653283614520742,8.27250420359243,12.925787818113168,18.61313445808296,25.334544123501814,33.09001681436972,41.879552530686674,51.70315127245267
0.6809999999999999,7.041930651006363e-05,0.0002857882949879401,0.0006506312198985804,0.0011660038105116928,0.0018280392256460264,0.002627089549406108,0.0035476735142179316,0.004569122780195776,0.005666620729322525,0.006812311026635102,0.5216171356249928,2.086468542499971,4.694554220624935,8.345874169999885,13.040428390624818,18.778216882499738,25.55923964562465,33.38349667999954,42.25098798562441,52.16171356249927
0.684,7.069506630871687e-05,0.0002869702197768736,0.0006534284989509742,0.0011711316223651477,0.001836137317319585,0.0026386514490097184,0.0035629968439675353,0.004588278459011196,0.0056894300655509576,0.006838320338214991,0.5262230041011786,2.1048920164047145,4.736007036910608,8.419568065618858,13.155575102529465,18.944028147642427,25.784927200957753,33.67827226247543,42.62406333219547,52.62230041011786
0.6869999999999999,7.096887102137338e-05,0.00028814426467041715,0.000656207560472549,0.0011762257587186735,0.0018441806786188531,0.0026501321645938515,0.003578207982566596,0.004607287225145875,0.005712053926017355,0.006864100097305845,0.5308491181530838,2.123396472612335,4.777642063377755,8.49358589044934,13.271227953827092,19.110568253511012,26.011606789501105,33.97434356179736,42.99877857039977,53.08491181530837
