t,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9
0.042,7.062944975091284e-05,0.00014079286952304145,0.0002104717829945394,0.0002796482758850701,0.0003483050069504446,0.0004164252181189501,0.0004839927437597393,0.000550992019074923,0.0006174080876082793,0.0006832266078648146,0.07523384299512688,0.15046768599025376,0.22570152898538065,0.3009353719805075,0.3761692149756343,0.4514030579707612,0.5266369009658881,0.601870743961015,0.677104586956142,0.7523384299512687
0.045,7.478087423566726e-05,0.0001490015313165665,0.0002226405690985456,0.0002956773412291519,0.0003680919698485475,0.0004398653569823375,0.0005109791946167258,0.0005814159734487152,0.0006511589903064016,0.0007201923542368317,0.08060768892335021,0.16121537784670043,0.24182306677005067,0.32243075569340085,0.40303844461675103,0.4836461335401012,0.5642538224634516,0.6448615113868017,0.7254692003101519,0.8060768892335021
0.048,7.877790257150094e-05,0.0001568920620524416,0.0002343181183269976,0.0003110327017189294,0.00038701344667889755,0.00046223900355383526,0.0005366890484331095,0.0006103442910700749,0.0006831864808817702,0.000755198411033591,0.08598153485157356,0.17196306970314712,0.25794460455472074,0.34392613940629424,0.4299076742578678,0.5158892091094414,0.601870743961015,0.6878522788125885,0.7738338136641622,0.8598153485157356
0.051000000000000004,8.261699143217812e-05,0.0001644575909105779,0.0002454945094865614,0.00032570172650281203,0.0004050545030477806,0.0004835293926966468,0.0005611042495458053,0.0006377582335542971,0.0007134718132124609,0.0007882267655645895,0.09135538077979691,0.18271076155959382,0.27406614233939075,0.36542152311918763,0.45677690389898457,0.5481322846787815,0.6394876654585785,0.7308430462383753,0.8221984270181723,0.9135538077979691
0.054,8.629525036471218e-05,0.00017169262304385507,0.00025616199021570525,0.0003396748146439105,0.0004222041610952666,0.0005037247040449036,0.0005842127317016062,0.0006636461463962246,0.0007420044613867306,0.0008192687941436581,0.09672922670802024,0.19345845341604048,0.29018768012406077,0.38691690683208096,0.4836461335401012,0.5803753602481215,0.6771045869561417,0.7738338136641619,0.8705630403721822,0.9672922670802024
0.056999999999999995,8.981039209481675e-05,0.00017859292504062078,0.0002663147802859617,0.0003529450966764692,0.00043845497738829135,0.0005228174919415748,0.0006060076733733078,0.0006880025106643947,0.0007687809365314177,0.0008483238107087742,0.10210307263624362,0.20420614527248723,0.30630921790873084,0.40841229054497447,0.510515363181218,0.6126184358174616,0.7147215084537052,0.8168245810899489,0.9189276537261925,1.021030726362436
0.06,9.316067652479404e-05,0.0001851553973402227,0.0002759488549216104,0.0003655081093696544,0.00045380258774697143,0.0005408040770934155,0.0006264867112764467,0.0007108269518552599,0.000793803563159237,0.0008753975818027213,0.10747691856446696,0.21495383712893393,0.3224307556934009,0.42990767425786786,0.5373845928223348,0.6448615113868017,0.7523384299512687,0.8598153485157357,0.9672922670802027,1.0747691856446695
0.063,9.634485012257565e-05,0.00019137793760043594,0.0002850617151604615,0.0003773614546045621,0.00046824523480091574,0.0005576839217981595,0.0006456511413372891,0.000732123244066811,0.0008170792637957646,0.0009005008691474433,0.1128507644926903,0.2257015289853806,0.33855229347807086,0.4514030579707612,0.5642538224634515,0.6771045869561417,0.7899553514488321,0.9028061159415224,1.0156568804342125,1.128507644926903
0.066,9.936208251933208e-05,0.00019725929926086682,0.00029365215264777223,0.000388504453745903,0.0004817832946144771,0.0005734590111385622,0.0006635051367905063,0.0007518983478072644,0.0008386184003069919,0.0009236480599028761,0.11822461042091365,0.2364492208418273,0.354673831262741,0.4728984416836546,0.5911230521045682,0.7093476625254819,0.8275722729463956,0.9457968833673092,1.0640214937882229,1.1822461042091363
0.069,0.00010221190220251958,0.00020279894966985563,0.000301720016400034,0.00039893780899951937,0.0004944188187067269,0.0005881332622731097,0.0006800550123876149,0.0007701615183782337,0.000858433717966653,0.0009448559408904956,0.123598456349137,0.247196912698274,0.37079536904741106,0.494393825396548,0.617992281745685,0.741590738094822,0.865189194443959,0.988787650793096,1.112386107142233,1.23598456349137
0.072,0.00010489413320683805,0.00020799693213389492,0.0003092659889792296,0.00040866328296839565,0.0005061551071963016,0.0006017119828551057,0.0006953085618491453,0.0007869235188508189,0.0008765394338952684,0.0009641426666483428,0.12897230227736034,0.2579446045547207,0.3869169068320811,0.5158892091094414,0.6448615113868017,0.7738338136641619,0.9028061159415224,1.0317784182188827,1.160750720496243,1.2897230227736034
0.075,0.00010740883466450579,0.00021285373610272062,0.0003162913791743673,0.0004176834069472878,0.0005169963276226414,0.0006142013976928758,0.0007092744927314456,0.000802195967264283,0.0008929505052105163,0.0009815269624048148,0.1343461482055837,0.2686922964111674,0.4030384446167511,0.5373845928223348,0.6717307410279184,0.8060768892335021,0.9404230374390858,1.0747691856446695,1.2091153338502532,1.3434614820558368
0.078,0.00010975624497786114,0.00021737017942037286,0.00032279793769975096,0.00042600122744267593,0.0005269471922633207,0.0006256082600814629,0.0007219619789043904,0.0008159908419888186,0.0009076821043164408,0.0009970275923147274,0.13971999413380704,0.27943998826761407,0.41915998240142116,0.5588799765352281,0.6985999706690351,0.8383199648028422,0.9780399589366493,1.1177599530704563,1.2574799472042633,1.3971999413380702
0.081,0.00011193673222325701,0.0002215473061589553,0.0003287877016044908,0.0004336200990028771,0.0005360127045420502,0.0006359395608927255,0.0007333803460137749,0.0008283201624600772,0.0009207493196050019,0.0010106631111391003,0.14509384006203038,0.29018768012406077,0.43528152018609123,0.5803753602481215,0.7254692003101519,0.8705630403721822,1.0156568804342128,1.160750720496243,1.3058445605582736,1.4509384006203039
0.084,0.00011395075218973317,0.00022538630302019281,0.000334262872072648,0.00044054352974460316,0.0005441979824918195,0.0006452023446485417,0.0007435388998510157,0.0008391958550381603,0.0009321670899127784,0.0010224519046186614,0.15046768599025376,0.3009353719805075,0.4514030579707613,0.601870743961015,0.7523384299512687,0.9028061159415224,1.0532738019317762,1.20374148792203,1.354209173912284,1.5046768599025373
0.087,0.00011579881520560779,0.00022888843665885562,0.0003392257291162653,0.0004467750840351245,0.0005515081643152841,0.0006534036375958754,0.0007524469017327877,0.0008486298059403166,0.0009419503708867934,0.0010324125107926364,0.15584153191847705,0.3116830638369541,0.46752459575543126,0.6233661276739082,0.7792076595923852,0.9350491915108624,1.0908907234293397,1.2467322553478164,1.4025737872662938,1.5584153191847705
0.09,0.00011748146261974093,0.0002320550135751522,0.0003436785853713607,0.00045231834471494474,0.0005579483979994477,0.0006605504884483907,0.0007601136890871128,0.0008566340954384701,0.000950114521497799,0.0010405642021455062,0.16121537784670043,0.32243075569340085,0.48364613354010133,0.6448615113868017,0.8060768892335021,0.9672922670802024,1.1285076449269031,1.2897230227736034,1.4509384006203039,1.6121537784670041
0.093,0.00011899925349234263,0.00023488736346814342,0.00034762377985286965,0.0004571769351138837,0.0005635239138329429,0.0006666501181607957,0.0007665489337354522,0.0008632214001847818,0.0009566758897992347,0.001046927797361265,0.16658922377492377,0.33317844754984755,0.49976767132477135,0.6663568950996951,0.8329461188746188,0.9995353426495426,1.1661245664244666,1.3327137901993902,1.499303013974314,1.6658922377492376
0.096,0.00012035276172465738,0.0002373868461689368,0.000351063711164806,0.00046135459901581116,0.0005682401756804655,0.0006717101710561369,0.000771763025119626,0.0008684055439781233,0.0009616525691008148,0.0010515266621519792,0.17196306970314712,0.34392613940629424,0.5158892091094415,0.6878522788125885,0.8598153485157356,1.0317784182188827,1.20374148792203,1.375704557625177,1.5476676273283243,1.7196306970314712
0.099,0.00012154258353011454,0.00023955488151184443,0.0003540009083526232,0.0004648553347528404,0.0005721031041197938,0.0006757390560104014,0.0007757675611785023,0.0008722021717977424,0.0009650652893450206,0.0010543878514845757,0.17733691563137047,0.35467383126274094,0.5320107468941114,0.7093476625254819,0.8866845781568523,1.0640214937882229,1.2413584094195935,1.4186953250509637,1.5960322406823344,1.7733691563137046
0.10200000000000001,0.00012256935483396714,0.0002413930007833735,0.000356438136378138,0.00046768357783875475,0.0005751193621543906,0.0006787463633592991,0.0007785759259120654,0.0008746295177139758,0.0009669384038640651,0.0010555433407706495,0.18271076155959382,0.36542152311918763,0.5481322846787815,0.7308430462383753,0.9135538077979691,1.096264569357563,1.278975330917157,1.4616860924767505,1.6443968540363445,1.8271076155959383
0.10500000000000001,0.00012343377789571756,0.0002429029177400589,0.0003583785321393924,0.00046984442505062157,0.0005772966922673141,0.0006807433408364779,0.0007802039299988922,0.000875709234458117,0.0009673009289506269,0.001055031291255593,0.18808460748781716,0.3761692149756343,0.5642538224634516,0.7523384299512687,0.9404230374390858,1.1285076449269031,1.3165922524147204,1.5046768599025373,1.6927614673903546,1.8808460748781717
0.108,0.00012413665618908213,0.00024408661662952936,0.0003598257660850407,0.0004713438916872174,0.0005786442921406672,0.0006817434102443174,0.0007806704892121261,0.0008754672510226422,0.000966187592775001,0.0010528972948374762,0.19345845341604048,0.38691690683208096,0.5803753602481215,0.7738338136641619,0.9672922670802024,1.160750720496243,1.3542091739122835,1.5476676273283239,1.7411260807443645,1.9345845341604049
0.111,0.00012467893635636,0.00024494645420261173,0.00036078422381152824,0.0004721891929043974,0.0005791732154591292,0.0006817627057170428,0.0007799983148017085,0.0008739346246139322,0.0009636398509943966,0.001049195545627064,0.19883229934426383,0.39766459868852766,0.5964968980327916,0.7953291973770553,0.9941614967213193,1.1929937960655832,1.391826095409847,1.5906583947541106,1.7894906940983748,1.9883229934426385
0.11399999999999999,0.0001250617558841898,0.00024548527237947275,0.00036125920159611627,0.00047238903956321136,0.0005788967838479949,0.0006808206143385635,0.0007782145904127152,0.0008711483544660978,0.0009597068287117807,0.001043989889394215,0.20420614527248723,0.40841229054497447,0.6126184358174617,0.8168245810899489,1.021030726362436,1.2252368716349231,1.4294430169074104,1.6336491621798979,1.837855307452385,2.042061452724872
0.11699999999999999,0.000125286495029684,0.00024570651803560773,0.0003612571096128689,0.0004719539389200799,0.0005778309961391513,0.0006789403004648602,0.0007753516113815137,0.0008671521272645171,0.0009544461519754754,0.0010373547072397022,0.20957999120071058,0.41915998240142116,0.6287399736021317,0.8383199648028423,1.0478999560035527,1.2574799472042633,1.4670599384049738,1.6766399296056846,1.886219920806395,2.0957999120071054
0.12,0.00012535483146141284,0.0002456143663035306,0.00036078567659469777,0.00047089649071708903,0.0005759949217640552,0.000676149196283929,0.0007714473642468046,0.0008619969670005515,0.00094792463645357,0.0010293755959642139,0.21495383712893393,0.42990767425786786,0.6448615113868018,0.8598153485157357,1.0747691856446695,1.2897230227736034,1.5046768599025373,1.7196306970314714,1.9345845341604053,2.149538371289339
0.123,0.0001252687960677831,0.0002452138438376707,0.0003598541499255022,0.00046923166975776836,0.0005734110660734114,0.0006724794428139275,0.0007665460268628396,0.0008557417657437596,0.0009402188059442121,0.0010201498142650102,0.22032768305715728,0.44065536611431455,0.6609830491714719,0.8813107322286291,1.1016384152857863,1.3219660983429433,1.5422937814001008,1.7626214644572582,1.9829491475144154,2.2032768305715726
0.126,0.00012503082842320123,0.00024451094865265586,0.00035847348554768143,0.00046697708683216265,0.0005701056966987694,0.0006679682675676423,0.0007606983724254946,0.0008484536758272085,0.0009314152186769458,0.0010097864706936398,0.2257015289853806,0.4514030579707612,0.6771045869561417,0.9028061159415224,1.128507644926903,1.3542091739122835,1.5799107028976642,1.8056122318830448,2.031313760868425,2.257015289853806
0.129,0.00012464383048527112,0.00024351276340456158,0.0003566565226211118,0.00046415322082940383,0.0005661091216121246,0.0006626582873657727,0.0007539620638348263,0.0008402083480564756,0.0009216105846314267,0.0009984064359320158,0.23107537491360394,0.4621507498272079,0.6932261247408118,0.9243014996544158,1.1553768745680197,1.3864522494816236,1.6175276243952277,1.8486029993088315,2.0796783742224356,2.3107537491360395
0.132,0.00012411121721805186,0.0002422275593233803,0.0003544181385351255,0.0004607836159862784,0.0005614559112133031,0.0006565977271298182,0.0007464018279425623,0.0008310900045538027,0.00091091166209935,0.0009861419681405409,0.2364492208418273,0.4728984416836546,0.709347662525482,0.9457968833673092,1.1822461042091363,1.4186953250509637,1.6551445458927911,1.8915937667346183,2.1280429875764457,2.3644922084182727
0.135,0.00012343696298978044,0.00024066488840348568,0.000351775380617374,0.0004568950394038156,0.0005561850584869964,0.0006498405477981522,0.0007380895022050286,0.0008211913385447835,0.000899434926250289,0.0009731360457474236,0.24182306677005067,0.48364613354010133,0.725469200310152,0.9672922670802027,1.2091153338502532,1.4509384006203039,1.6927614673903546,1.9345845341604053,2.176407600930456,2.4182306677005063
0.138,0.00012262564277045176,0.00023883566189636865,0.00034874757166355894,0.0004525175951577568,0.0005503400729308043,0.0006424464786644638,0.0007291039489356402,0.0008106132366342524,0.0008873060064074964,0.0009595414070401391,0.247196912698274,0.494393825396548,0.7415907380948221,0.988787650793096,1.23598456349137,1.483181476189644,1.730378388887918,1.977575301586192,2.224772214284466,2.47196912698274
0.14100000000000001,0.00012168246734659525,0.00023675221360480465,0.00034535638719031844,0.0004476847924705612,0.0005439690054747222,0.000634480951326893,0.0007195308346065303,0.0007994643217965947,0.0008746588920546997,0.0009455193003704979,0.25257075862649736,0.5051415172529947,0.7577122758794922,1.0102830345059894,1.2628537931324866,1.5154245517589842,1.7679953103854815,2.020566069011979,2.273136827638476,2.525707586264973
0.144,0.0001206133119686721,0.00023442834692784405,0.0003416259030506474,0.0004424335664425171,0.0005371244029110747,0.0006260149339646747,0.0007094622733987277,0.0007878603173809716,0.0008616349103355254,0.0009312379529144391,0.2579446045547207,0.5158892091094414,0.7738338136641622,1.0317784182188827,1.2897230227736034,1.5476676273283239,1.8056122318830448,2.0635568364377654,2.321501440992486,2.579446045547207
0.147,0.00011942473804160895,0.00023187936502965998,0.00033758261270843434,0.0004368042507003507,0.000529863191359884,0.0006171246657542415,0.0006989963353996579,0.0007759232339345866,0.0008483814801428311,0.0009168707700951945,0.263318450482944,0.526636900965888,0.7899553514488321,1.053273801931776,1.31659225241472,1.579910702897664,1.8432291533806082,2.106547603863552,2.369866054346496,2.63318450482944
0.15,0.00011812400765189708,0.0002291220838802193,0.0003332554140085431,0.0004308405019611817,0.0005222464889485901,0.0006078912918534221,0.0006882364205052801,0.0007637803816990079,0.000835050650118643,0.0009025942824667702,0.2686922964111674,0.5373845928223348,0.8060768892335022,1.0747691856446695,1.3434614820558368,1.6121537784670041,1.8808460748781717,2.149538371289339,2.4182306677005063,2.6869229641116736
0.153,0.00011671909088616885,0.00022617482822030827,0.0003286755656654791,0.0004245891768814127,0.0005143393481451043,0.0005984003995136525,0.0006772904992805439,0.0007515632124623538,0.0008217974304118352,0.0008885858626256572,0.27406614233939075,0.5481322846787815,0.8221984270181723,1.096264569357563,1.3703307116969536,1.6443968540363443,1.9184629963757351,2.192529138715126,2.4665952810545164,2.7406614233939073
0.156,0.00011521866602676635,0.00022305741071610742,0.0003238766138940914,0.00041810016162778144,0.0005062104280314565,0.0005887414555699288,0.0006662702219314531,0.0007394059953956011,0.0008087779313892117,0.0008750212421284398,0.27943998826761407,0.5588799765352281,0.8383199648028423,1.1177599530704563,1.3971999413380702,1.6766399296056844,1.9560799178732986,2.2355199061409126,2.5149598944085265,2.7943998826761405
0.159,0.00011363211280015577,0.0002197910946687493,0.0003188942895913705,0.0004114261543493463,0.0004979315962592664,0.0005790071449164287,0.0006552898964102975,0.0007274443330182919,0.0007961473272345836,0.0008620718678580523,0.28481383419583745,0.5696276683916749,0.8544415025875124,1.1392553367833498,1.424069170979187,1.7088830051750246,1.993696839370862,2.2785106735666996,2.5633245077625366,2.848138341958374
0.162,0.00011196949889463892,0.00021639854061298352,0.00031376637622829444,0.0004046224001443988,0.000489577459552918,0.0005692926087954375,0.0006444653368870803,0.00071581352606572,0.0007840576690239658,0.0008499021489010523,0.29018768012406077,0.5803753602481215,0.8705630403721825,1.160750720496243,1.4509384006203039,1.7411260807443645,2.0313137608684255,2.321501440992486,2.611689121116547,2.9018768012406078
0.165,0.00011024155994551764,0.00021290373696033742,0.0003085325481156923,0.00039774637723645923,0.0004812248205493704,0.0005596945810970028,0.0006339125848494569,0.0007046468003276243,0.0007726555807699762,0.0008386666583557747,0.29556152605228414,0.5911230521045683,0.8866845781568525,1.1822461042091366,1.4778076302614207,1.7733691563137046,2.068930682365989,2.364492208418273,2.6600537344705573,2.9556152605228414
0.168,0.0001084596731002686,0.00020933191450538387,0.0003032341779777755,0.00039085743197352546,0.0004729520576906039,0.0005503104207756272,0.0006237465074807766,0.00069407341497579,0.0007620798830554721,0.0008285073684840078,0.3009353719805075,0.601870743961015,0.9028061159415226,1.20374148792203,1.5046768599025373,1.8056122318830448,2.1065476038635524,2.40748297584406,2.708418347824568,3.0093537198050746
0.171,0.000106635824116656,0.00020570944411738563,0.00029791411183742857,0.0003840163590765266,0.0004648384241097743,0.0005412370394137151,0.0006140792822452483,0.0006842166807390181,0.000752459201642905,0.0008195510103945812,0.30630921790873084,0.6126184358174617,0.9189276537261926,1.2252368716349233,1.5315460895436541,1.837855307452385,2.144164525361116,2.4504737432698467,2.756782961178578,3.0630921790873082
0.174,0.00010478256770919499,0.00020206371629578106,0.00029261640816197914,0.00037728492248793253,0.0004569632613576389,0.0005325697254183256,0.0006050187831922738,0.0006751919273491275,0.0007439096315837095,0.0008119066585245139,0.3116830638369541,0.6233661276739082,0.9350491915108625,1.2467322553478164,1.5584153191847705,1.8700983830217248,2.1817814468586794,2.493464510695633,2.8051475745325876,3.116830638369541
0.177,0.00010291298054523147,0.00019842300050936914,0.0002873860371584692,0.0003707253114884414,0.0004494051248531165,0.0005244008708102303,0.0005966668935111415,0.0006671044722195987,0.0007365325388953557,0.000805663642818841,0.3170569097651775,0.634113819530355,0.9511707292955326,1.26822763906071,1.5852845488258873,1.9023414585910647,2.219398368356243,2.53645527812142,2.8535121878865977,3.1705690976517746
0.18,0.00010104060591003552,0.0001948162814254815,0.0002822685352219277,0.00036439952680963883,0.00044224082058279957,0.0005168186133751489,0.0005891177800019458,0.00066004765489501,0.0007304125893541897,0.0008008898853007521,0.32243075569340085,0.6448615113868017,0.9672922670802027,1.2897230227736034,1.6121537784670041,1.9345845341604049,2.2570152898538063,2.579446045547207,2.9018768012406078,3.2243075569340083
0.183,9.917938863075965e-05,0.0001912730683623986,0.0002773096090696767,0.0003583686926754244,0.00043554435722561617,0.0005099054161031239,0.0005824561774572744,0.0006541010123608834,0.0007256160948217068,0.0007976307413315003,0.32780460162162417,0.6556092032432483,0.9834138048648727,1.3112184064864967,1.639023008108121,1.966827609729745,2.2946322113513697,2.6224368129729934,2.950241414594618,3.278046016216242
0.186,9.734359840715788e-05,0.00018782317370248406,0.0002725546843340812,0.0003526922934542499,0.0004293858247596773,0.0005037366168733015,0.0005767557428949016,0.0006493286763896712,0.0007221897597703635,0.0007959083996501569,0.33317844754984755,0.6663568950996951,0.9995353426495427,1.3327137901993902,1.6658922377492376,1.9990706852990852,2.332249132848933,2.6654275803987804,2.998606027948628,3.331784475498475
0.189,9.554773929683127e-05,0.00018449645576450839,0.00026804839466207695,0.0003474273382129772,0.00042383021960199104,0.0004983789931826625,0.0005720775490205037,0.0006457780733801629,0.0007201598934992097,0.0007957218616268577,0.33855229347807086,0.6771045869561417,1.0156568804342128,1.3542091739122835,1.6927614673903544,2.031313760868425,2.3698660543464967,2.708418347824567,3.046970641302638,3.3855229347807088
0.192,9.380644282067697e-05,0.00018132252196685123,0.000263834009991151,0.00034262746304605985,0.00041893624684614364,0.0004938893977014843,0.0005684687908760204,0.0006434789980032932,0.0007195321278304044,0.0007970474832040238,0.34392613940629424,0.6878522788125885,1.031778418218883,1.375704557625177,1.7196306970314712,2.0635568364377654,2.40748297584406,2.751409115250354,3.0953352546566486,3.4392613940629424
0.195,9.21343420882947e-05,0.0001783303892489654,0.0002599528068554031,0.00033834198939502254,0.00041475514104821683,0.0004903135284592262,0.0005659617772672893,0.0006424431140926506,0.000720291648576989,0.0007998400278786777,0.34929998533451756,0.6985999706690351,1.047899956003553,1.3971999413380702,1.746499926672588,2.0957999120071054,2.4450998973416236,2.7943998826761405,3.1436998680106587,3.492999853345176
0.198,9.054592460843167e-05,0.00017554810086363502,0.0002564433893489707,0.0003346149660156967,0.00041132955659804,0.0004876849003407854,0.0005645732680641295,0.00064266391098745,0.0007224039159099859,0.0008040341507883092,0.35467383126274094,0.7093476625254819,1.0640214937882229,1.4186953250509637,1.7733691563137046,2.1280429875764457,2.482716818839187,2.8373906501019275,3.192064481364669,3.5467383126274092
0.201,8.905536216559932e-05,0.00017300230193284386,0.00025334097647049903,0.000331484231648989,0.00040869258502015607,0.0004860240805637192,0.0005643042000147232,0.0006441171139473984,0.0007258158186377586,0.000809546216195378,0.3600476771909643,0.7200953543819286,1.080143031572893,1.4401907087638572,1.8002383859548214,2.1602860631457856,2.5203337403367505,2.8803814175277145,3.240429094718679,3.600476771909643
0.20400000000000001,8.767631741203941e-05,0.00017071778054785874,0.0002506766793501726,0.0003289805432481349,0.00040686695766688755,0.00048533823916645675,0.0005651398191072261,0.0006467615173982842,0.0007304571845430323,0.0008162763450155413,0.36542152311918763,0.7308430462383753,1.096264569357563,1.4616860924767505,1.8271076155959383,2.192529138715126,2.557950661834314,2.923372184953501,3.288793708072689,3.6542152311918765
0.20700000000000002,8.642172869544406e-05,0.00016871698643665487,0.0002484767992917775,0.00032712681907028963,0.00040586448685241903,0.0004856210469129248,0.0005670502099329143,0.0006505401839183677,0.0007362425560502177,0.0008241105947949966,0.370795369047411,0.741590738094822,1.1123861071422332,1.483181476189644,1.8539768452370549,2.224772214284466,2.5955675833318774,2.966362952379288,3.337158321426699,3.7079536904741097
0.21000000000000002,8.530357707912295e-05,0.0001670195447923312,0.00024676218332359625,0.0003259375455014089,0.0004056857862311715,0.0004868529295258694,0.0005699911859023775,0.0006553819335357462,0.0007430731383740843,0.0008329231891071483,0.3761692149756343,0.7523384299512687,1.1285076449269031,1.5046768599025373,1.8808460748781717,2.2570152898538063,2.633184504829441,3.0093537198050746,3.385522934780709,3.7616921497563434
