t,e0,e1,e2,b0,b1,b2
0.07379999999999999,4.450169104425154e-05,0.00022225851343466466,0.0004438777422301621,0.009335359566128746,0.04667679783064373,0.09335359566128747
0.0741,4.464156429418193e-05,0.00022295513603687013,0.00044526397793869855,0.009373308182251221,0.04686654091125611,0.09373308182251222
0.0744,4.478102654427518e-05,0.00022364968714596312,0.0004466460286622819,0.009411256798373697,0.04705628399186849,0.09411256798373697
0.0747,4.4920077338086466e-05,0.00022434216449173495,0.00044802388989325823,0.00944920541449617,0.04724602707248086,0.09449205414496172
0.075,4.5058716227730825e-05,0.00022503256584746771,0.0004493975572127283,0.009487154030618646,0.04743577015309323,0.09487154030618646
0.07529999999999999,4.519694277388842e-05,0.00022572088902995943,0.0004507670262905997,0.00952510264674112,0.0476255132337056,0.0952510264674112
0.0756,4.533475654580967e-05,0.0002264071318995509,0.0004521322928856404,0.009563051262863595,0.047815256314317975,0.09563051262863595
0.0759,4.5472157121320214e-05,0.0002270912923601505,0.0004534933528455286,0.009600999878986069,0.04800499939493035,0.0960099987898607
0.0762,4.560914408682574e-05,0.00022777336835925867,0.0004548502021069048,0.009638948495108544,0.04819474247554272,0.09638948495108544
0.0765,4.574571703731678e-05,0.00022845335788799245,0.0004562028366954205,0.00967689711123102,0.04838448555615509,0.09676897111231018
0.0768,4.588187557637358e-05,0.0002291312589811099,0.00045755125272578723,0.009714845727353493,0.04857422863676747,0.09714845727353494
0.0771,4.6017619316170447e-05,0.00022980706971703307,0.000458895446401824,0.009752794343475969,0.04876397171737984,0.09752794343475968
0.0774,4.615294787748054e-05,0.0002304807882178704,0.00046023541401650573,0.009790742959598442,0.048953714797992216,0.09790742959598443
0.0777,4.6287860889680065e-05,0.00023115241264944062,0.0004615711519520081,0.009828691575720918,0.049143457878604586,0.09828691575720917
0.078,4.642235799075275e-05,0.000231821941221294,0.00046290265667975415,0.009866640191843393,0.049333200959216957,0.09866640191843391
0.0783,4.655643882729412e-05,0.000232489372186734,0.00046422992476045927,0.009904588807965867,0.049522944039829334,0.09904588807965867
0.0786,4.669010305451557e-05,0.00023315470384283968,0.0004655529528441735,0.009942537424088342,0.049712687120441704,0.09942537424088341
0.0789,4.6823350336248464e-05,0.00023381793453048537,0.00046687173767032695,0.009980486040210814,0.04990243020105408,0.09980486040210816
0.0792,4.695618034494821e-05,0.00023447906263436168,0.00046818627606777074,0.01001843465633329,0.05009217328166645,0.1001843465633329
0.0795,4.7088592761698084e-05,0.0002351380865829958,0.00046949656495482,0.010056383272455765,0.05028191636227883,0.10056383272455766
0.0798,4.722058727621312e-05,0.00023579500484877098,0.00047080260133929393,0.010094331888578239,0.0504716594428912,0.1009433188857824
0.0801,4.735216358684381e-05,0.000236449815947946,0.00047210438231855636,0.010132280504700714,0.05066140252350357,0.10132280504700714
0.0804,4.7483321400579774e-05,0.00023710251844067428,0.0004734019050795565,0.010170229120823188,0.050851145604115945,0.10170229120823189
0.08070000000000001,4.761406043305343e-05,0.00023775311093102226,0.0004746951668988663,0.010208177736945663,0.051040888684728315,0.10208177736945663
0.081,4.774438040854342e-05,0.0002384015920669877,0.00047598416514271926,0.010246126353068137,0.05123063176534069,0.10246126353068138
0.0813,4.787428105997808e-05,0.0002390479605405177,0.0004772688972670492,0.010284074969190612,0.05142037484595306,0.10284074969190612
0.0816,4.800376212893878e-05,0.00023969221508752565,0.0004785493608175262,0.010322023585313088,0.05161011792656543,0.10322023585313087
0.0819,4.813282336566319e-05,0.00024033435448790933,0.00047982555342959243,0.010359972201435561,0.05179986100717781,0.10359972201435562
0.08220000000000001,4.8261464529048587e-05,0.00024097437756556676,0.00048109747282849884,0.010397920817558037,0.05198960408779019,0.10397920817558037
0.0825,4.83896853866548e-05,0.00024161228318841336,0.0004823651168293394,0.01043586943368051,0.05217934716840256,0.10435869433680511
0.0828,4.851748571470745e-05,0.00024224807026839763,0.00048362848333708677,0.010473818049802986,0.05236909024901493,0.10473818049802985
0.08310000000000001,4.8644865298100855e-05,0.00024288173776151705,0.0004848875703466244,0.01051176666592546,0.0525588333296273,0.1051176666592546
0.0834,4.877182393040096e-05,0.00024351328466783357,0.0004861423759427808,0.010549715282047935,0.05274857641023968,0.10549715282047936
0.08370000000000001,4.8898361413848086e-05,0.0002441427100314885,0.000487392898300362,0.01058766389817041,0.05293831949085205,0.1058766389817041
0.084,4.902447755935989e-05,0.0002447700129407174,0.0004886391356841832,0.010625612514292884,0.05312806257146442,0.10625612514292884
0.0843,4.915017218653387e-05,0.00024539519252786483,0.0004898810864491008,0.01066356113041536,0.05331780565207679,0.10663561130415358
0.08460000000000001,4.927544512365017e-05,0.0002460182479693978,0.0004911187490400415,0.010701509746537833,0.05350754873268916,0.10701509746537832
0.0849,4.940029620767396e-05,0.0002466391784859199,0.0004923521219920349,0.010739458362660308,0.053697291813301545,0.10739458362660309
0.08520000000000001,4.9524725284258056e-05,0.0002472579833421851,0.0004935812039302412,0.010777406978782784,0.053887034893913915,0.10777406978782783
0.0855,4.964873220774533e-05,0.0002478746618471101,0.0004948059935699818,0.010815355594905257,0.054076777974526286,0.10815355594905257
0.0858,4.977231684117102e-05,0.0002484892133537879,0.0004960264897167657,0.010853304211027733,0.054266521055138656,0.10853304211027731
0.08610000000000001,4.989547905626505e-05,0.00024910163725950016,0.0004972426912663192,0.010891252827150207,0.05445626413575103,0.10891252827150207
0.0864,5.0018218733454236e-05,0.00024971193300572873,0.0004984545972046131,0.01092920144327268,0.05464600721636341,0.10929201443272682
0.08669999999999999,5.0140535761864484e-05,0.00025032010007816874,0.000499662206607888,0.010967150059395154,0.054835750296975766,0.10967150059395153
0.087,5.026243003932286e-05,0.00025092613800673907,0.0005008655186426822,0.011005098675517628,0.055025493377588136,0.11005098675517627
0.08729999999999999,5.03839014723595e-05,0.0002515300463655943,0.0005020645325658573,0.011043047291640103,0.05521523645820052,0.11043047291640104
0.0876,5.0504949976209814e-05,0.0002521318247731354,0.0005032592477246212,0.011080995907762577,0.05540497953881289,0.11080995907762578
0.08789999999999999,5.0625575474816086e-05,0.0002527314728920204,0.0005044496635565549,0.011118944523885052,0.05559472261942526,0.11118944523885052
0.08819999999999999,5.074577790082955e-05,0.0002533289904291752,0.0005056357795896361,0.011156893140007526,0.05578446570003763,0.11156893140007526
0.0885,5.0865557195612005e-05,0.0002539243771358023,0.0005068175954422614,0.011194841756130001,0.05597420878065001,0.11194841756130001
0.08879999999999999,5.098491330923756e-05,0.0002545176328073922,0.0005079951108232704,0.011232790372252477,0.056163951861262384,0.11232790372252477
0.0891,5.1103846200494185e-05,0.00025510875728373207,0.0005091683255319678,0.01127073898837495,0.056353694941874755,0.11270738988374951
0.0894,5.122235583688549e-05,0.00025569775044891475,0.0005103372394581447,0.011308687604497426,0.056543438022487125,0.11308687604497425
0.08969999999999999,5.134044219463198e-05,0.00025628461223134766,0.0005115018525821,0.0113466362206199,0.056733181103099495,0.11346636220619899
0.09,5.145810525867258e-05,0.00025686934260376167,0.0005126621649746616,0.011384584836742375,0.05692292418371187,0.11384584836742374
0.09029999999999999,5.1575345022666063e-05,0.0002574519415832188,0.0005138181767972054,0.011422533452864848,0.05711266726432425,0.1142253345286485
0.0906,5.169216148899228e-05,0.0002580324092311205,0.0005149698883016764,0.011460482068987324,0.05730241034493662,0.11460482068987324
0.0909,5.1808554668753415e-05,0.00025861074565321543,0.0005161172998306054,0.0114984306851098,0.05749215342554899,0.11498430685109798
0.09119999999999999,5.192452458177523e-05,0.000259186950999606,0.0005172604118171295,0.011536379301232273,0.057681896506161366,0.11536379301232273
0.0915,5.204007125660805e-05,0.0002597610254647561,0.000518399224785009,0.011574327917354748,0.057871639586773736,0.11574327917354747
0.09179999999999999,5.215519473052786e-05,0.0002603329692874971,0.0005195337393486445,0.011612276533477222,0.05806138266738611,0.11612276533477223
0.0921,5.226989504953732e-05,0.0002609027827510352,0.0005206639562130935,0.011650225149599696,0.05825112574799848,0.11650225149599697
0.0924,5.238417226836661e-05,0.0002614704661829565,0.000521789876174087,0.011688173765722171,0.058440868828610854,0.11688173765722171
0.09269999999999999,5.249802645047428e-05,0.0002620360199552331,0.000522911500118045,0.011726122381844645,0.05863061190922323,0.11726122381844646
0.093,5.261145766804814e-05,0.00026259944448422864,0.0005240288290220901,0.01176407099796712,0.0588203549898356,0.1176407099796712
0.0933,5.272446600200577e-05,0.00026316074023070287,0.0005251418639540634,0.011802019614089594,0.05901009807044798,0.11802019614089596
0.0936,5.283705154199522e-05,0.00026371990769981726,0.0005262506060725375,0.01183996823021207,0.05919984115106035,0.1183996823021207
