t,e,b,l
0.144,0.5288381393129185,0.8413058591914777,0.07156796699401467
0.147,0.5243709820934037,0.8382826032242454,0.07131078551725036
0.15,0.5199520505624823,0.8352702114112841,0.07105452822926445
0.153,0.5155812845444087,0.8322686447119538,0.07079919180895895
0.156,0.5112585771284296,0.8292778642259082,0.07054477294717025
0.159,0.5069837583172181,0.8262978311925901,0.07029126834662634
0.162,0.502756578359637,0.8233285069907298,0.07003867472190406
0.165,0.49857669077991146,0.820369853137844,0.0697869887993865
0.168,0.49444363602342367,0.8174218312897376,0.06953620731722057
0.171,0.49035682769767597,0.8144844032400059,0.06928632702527475
0.174,0.48631554427083235,0.8115575309195404,0.06903734468509698
0.177,0.4823189294292447,0.8086411763960348,0.06878925706987261
0.18,0.4783660038020061,0.8057353018734937,0.06854206096438273
0.183,0.4744556893587681,0.8028398696917426,0.06829575316496228
0.186,0.47058684567496195,0.7999548423259398,0.06805033047945878
0.189,0.46675831487087954,0.7970801823860905,0.06780578972719079
0.192,0.4629689699164569,0.7942158526165615,0.06756212773890673
0.195,0.45921775966297895,0.7913618158955987,0.0673193413567438
0.198,0.45550374377626834,0.7885180352348466,0.06707742743418714
0.201,0.45182611185738875,0.7856844737788679,0.06683638283602887
0.20400000000000001,0.4481841833844239,0.7828610948046664,0.06659620443832766
0.20700000000000002,0.4445773883994281,0.7800478617212111,0.06635688912836811
0.21000000000000002,0.4410052325369198,0.7772447380689619,0.06611843380462043
0.213,0.43746725320538427,0.7744516875193971,0.06588083537670034
0.216,0.43396297551256535,0.7716686738745423,0.06564409076532883
0.219,0.43049187612335704,0.7688956610665018,0.06540819690229244
0.222,0.42705336062375365,0.7661326131569909,0.06517315073040342
0.22499999999999998,0.4236467560456509,0.7633794943368698,0.06493894920346008
0.22799999999999998,0.4202713164907289,0.7606362689256803,0.06470558928620736
0.23099999999999998,0.41692623758377256,0.7579029013711824,0.06447306795429744
0.23399999999999999,0.4136106752187824,0.7551793562488945,0.06424138219425064
0.237,0.4103237652269103,0.7524655982616338,0.06401052900341626
0.24,0.4070646422408093,0.7497615922390587,0.0637805053899337
0.243,0.4038324573526981,0.7470673031372131,0.0635513083726937
0.246,0.4006263948136707,0.7443826960380729,0.06332293498129975
0.249,0.39744568805906527,0.7417077361490924,0.06309538225602947
0.252,0.3942896350263234,0.7390423888027537,0.06286864724779635
0.255,0.39115761232014634,0.7363866194561183,0.06264272701811152
0.258,0.3880490874476859,0.733740393690378,0.06241761863904566
0.261,0.3849636281701726,0.7311036772104099,0.062193319193190995
0.264,0.381900908010417,0.7284764358443317,0.0619698257736236
0.267,0.3788607071054859,0.7258586355430583,0.06174713548386559
0.27,0.375842907881889,0.7232502423798612,0.061525245437847716
0.273,0.372847485433652,0.7206512225499286,0.06130415275987189
0.276,0.36987449296634173,0.7180615423699271,0.06108385458457388
0.279,0.3669240431780004,0.7154811682775652,0.060864348056886265
0.28200000000000003,0.36399628690885444,0.7129100668311588,0.06064563033200138
0.28500000000000003,0.3610913907268679,0.7103482047091968,0.06042769857533444
0.288,0.3582095152589313,0.7077955487099106,0.060210549962486835
0.291,0.3553507959910048,0.7052520657508423,0.05999418167920949
0.294,0.35251532795052,0.7027177228684176,0.059778590921366434
0.297,0.3497031551997257,0.700192487217517,0.05956377489489844
0.3,0.3469142654913191,0.6976763260710512,0.059349730815786775
0.303,0.3441485898643159,0.6951692068195366,0.0591364559100172
0.306,0.3414060064793534,0.6926710969706725,0.05892394741354393
0.309,0.3386863476769731,0.6901819641489203,0.058712202572253895
0.312,0.3359894091261698,0.6877017760950838,0.05850121864193096
0.315,0.3333149600155151,0.6852305006658911,0.05829099288822047
0.318,0.3306627534953792,0.6827681058335782,0.05808152258659371
0.321,0.32803253694959256,0.6803145596854733,0.05787280502231261
0.324,0.32542406207874075,0.6778698304235842,0.05766483749039463
0.327,0.3228370951210064,0.6754338863641854,0.05745761729557767
0.33,0.3202714277237535,0.6730066959374079,0.05725114175228507
0.333,0.3177268889308117,0.6705882276868296,0.05704540818459091
0.336,0.3152033584307221,0.6681784502690682,0.05684041392618529
0.339,0.31270078065170337,0.6657773324533747,0.05663615632033972
0.342,0.3102191786005798,0.6633848431212285,0.056432632719872804
0.34500000000000003,0.30775866570136756,0.6610009512659345,0.0562298404871158
0.348,0.30531945349209977,0.6586256259922207,0.05602777699387855
0.351,0.3029018530438547,0.6562588365158385,0.05582643962141536
0.354,0.3005062684359598,0.6539005521631631,0.05562582576039105
0.357,0.29813318149498313,0.6515507423707961,0.05542593281084717
0.36,0.29578312811153307,0.64920937668517,0.05522675818216831
0.363,0.29345666755643185,0.6468764247621526,0.0550282992930485
0.366,0.2911543471016753,0.6445518563666542,0.05483055357145774
0.369,0.2888766647567817,0.642235641372236,0.054633518454608704
0.372,0.28662403301016615,0.6399277497607193,0.05443719138892355
0.375,0.28439674617817434,0.6376281516217964,0.054241569830000745
0.378,0.2821949534429843,0.6353368171526432,0.05404665124258213
0.381,0.28001863905448565,0.6330537166575332,0.05385243310052012
0.384,0.2778676106000879,0.6307788205474516,0.05365891288674484
0.387,0.27574149577557394,0.6285120993397133,0.053466088093231626
0.39,0.2736397477320019,0.6262535236575796,0.05327395622096846
0.393,0.27156165880338246,0.624003064229878,0.05308251477992358
0.396,0.26950638219287326,0.6217606918906229,0.05289176128901324
0.399,0.26747296096025536,0.6195263775786373,0.052701693276069515
0.402,0.26546036336380663,0.6173000923371765,0.0525123082778083
0.405,0.2634675232373044,0.6150818073135527,0.052323603839797374
0.40800000000000003,0.2614933836340454,0.6128714937587608,0.05213557751642457
0.41100000000000003,0.259536941493544,0.6106691230271063,0.05194822687086612
0.41400000000000003,0.2575972906674894,0.6084746665758337,0.05176154947505502
0.41700000000000004,0.25567366037531947,0.6062880959647565,0.051575542909649615
0.42000000000000004,0.25376544612478835,0.6041093828558892,0.05139020476400221
0.423,0.2518722303722519,0.6019384990130793,0.05120553263612785
0.426,0.2499937907210355,0.5997754163016418,0.05102152413267316
0.429,0.24813009425613694,0.5976201066879945,0.05083817686888537
0.432,0.24628127767494334,0.5954725422392947,0.050655488468581374
0.435,0.2444476141656727,0.593332695123077,0.050473456564116954
0.438,0.2426294694262258,0.5912005376068928,0.05029207879635606
0.441,0.24082725063079272,0.5890760420579509,0.050111352814640304
0.444,0.2390413532587336,0.5869591809427593,0.04993127627675841
0.447,0.23727211116999616,0.5848499268267683,0.049751846848915954
0.44999999999999996,0.2355197548977308,0.582748252374015,0.04957306220570502
0.45299999999999996,0.23378438182054012,0.580654130346769,0.049394920030074146
0.45599999999999996,0.23206593996372735,0.5785675336051798,0.049217418013298236
0.45899999999999996,0.2303642251635865,0.5764884351069239,0.04904055385494864
0.46199999999999997,0.22867888971672273,0.5744168079068562,0.04886432526286343
0.46499999999999997,0.22700945973040787,0.572352625156659,0.04868872995311758
0.46799999999999997,0.22535535820783562,0.5702958601044948,0.0485137656499934
0.471,0.2237159312406219,0.56824648609466,0.04833943008595108
0.474,0.22209047525668496,0.5662044765672385,0.04816572100159927
0.477,0.2204782638459483,0.5641698050577585,0.04799263614566582
0.48,0.21887857312511394,0.5621424451968485,0.047820173274968555
0.483,0.21729070487552465,0.5601223707098965,0.04764833015438625
0.486,0.2157140068340228,0.5581095554167088,0.04747710455682968
0.489,0.2141478896049226,0.5561039732311711,0.047306494263212706
0.492,0.21259183975934207,0.5541055981609101,0.0471364970624235
0.495,0.21104542884162916,0.552114404306957,0.046967110751296
0.498,0.20950831822488433,0.5501303658634116,0.04679833313458122
0.501,0.20798026002881298,0.5481534571171078,0.0466301620249189
0.504,0.2064610945875379,0.5461836524472806,0.04646259524280908
0.507,0.204950745174477,0.544220926325234,0.04629563061658395
0.51,0.20344921080306066,0.54226525331401,0.0461292659823796
0.513,0.20195655789551809,0.5403166080680588,0.04596349918410803
0.516,0.20047291145082982,0.5383749653329108,0.045798328073429234
0.519,0.19899844608676465,0.5364402999448492,0.045633750509723306
0.522,0.19753337704595503,0.5345125868305833,0.04546976436006271
0.525,0.19607795101692088,0.5325918010069242,0.04530636749918464
0.528,0.19463243649135464,0.5306779175804607,0.04514355780946352
0.531,0.19319711339783557,0.5287709117472369,0.04498133318088347
0.534,0.19177226193215624,0.5268707587924304,0.04481969151101104
0.537,0.19035815083685365,0.5249774340900323,0.044658630704967915
0.54,0.18895502583168794,0.5230909131025281,0.044498148675403824
0.543,0.18756309937140522,0.5212111713805793,0.04433824334246938
0.546,0.18618254322496514,0.5193381845627069,0.044178912633789265
0.549,0.18481348528186248,0.5174719283749754,0.04402015448443523
0.552,0.1834560113197291,0.5156123786306787,0.04386196683689946
0.555,0.18211017130858392,0.513759511230026,0.043704347641067835
0.558,0.18077598860690347,0.5119133021598297,0.04354729485419334
0.561,0.17945346966112355,0.5100737274931946,0.0433908064408697
0.5640000000000001,0.17814261185106794,0.5082407633892072,0.04323488037300485
0.5670000000000001,0.17684340781983982,0.5064143860926271,0.04307951462979479
0.5700000000000001,0.17555584561552035,0.5045945719335789,0.04292470719769731
0.5730000000000001,0.1742799048933164,0.5027812973272457,0.042770456070405916
0.576,0.17301555009469038,0.5009745387735633,0.042616759248823854
0.579,0.17176272191082956,0.49917427285691535,0.04246361474103814
0.582,0.17052132849791182,0.4973804762458305,0.04231102056229384
0.585,0.16929123788597775,0.4955931256926795,0.042158974734968234
0.588,0.1680722728371995,0.4938121980333742,0.04200747528854529
0.591,0.16686420908407495,0.4920376701870672,0.04185652025959005
0.594,0.1656667774497052,0.49026951915585276,0.04170610769172323
0.597,0.16447966987878632,0.48850772202446885,0.041556235635595865
0.6,0.16330254896062038,0.4867522559599999,0.04140690214886398
0.6030000000000001,0.1621350601721873,0.48500309821158105,0.04125810529616349
0.606,0.1609768458568145,0.4832602261101037,0.041109843149085154
0.6090000000000001,0.15982755989670958,0.4815236170679207,0.04096211378614942
0.612,0.15868688211539939,0.4797932485785548,0.040814915292781695
0.6149999999999999,0.1575545316113286,0.47806909821640603,0.04066824576128744
0.618,0.15643027841522342,0.4763511436364615,0.04052210329082748
0.6209999999999999,0.15531395302379783,0.474639362574006,0.04037648598739335
0.624,0.1542054534540498,0.47293373284433277,0.04023139196378275
0.6269999999999999,0.15310474948080013,0.4712342323424569,0.04008681933957513
0.63,0.15201188369407861,0.46954083904282784,0.039942766241107215
0.6329999999999999,0.15092696899546176,0.4678535309990449,0.03979923080144887
0.636,0.14985018220221913,0.46617228634357216,0.03965621116037877
0.6389999999999999,0.14878175358888496,0.4644970832874554,0.03951370546436037
0.642,0.14772195248124678,0.46282790012003944,0.039371711866517854
0.6449999999999999,0.14667106940683428,0.46116471520868724,0.03923022852661221
0.648,0.14562939574828937,0.45950750699849885,0.03908925361101736
0.6509999999999999,0.1445972022714422,0.4578562540120329,0.038948785292696436
0.654,0.1435747182280394,0.45621093484902736,0.038808821751178064
0.6569999999999999,0.1425621128825324,0.4545715281861231,0.03866936117253279
0.66,0.14155948121473896,0.4529380127765866,0.038530401749349553
0.6629999999999999,0.140566835173066,0.4513103674500354,0.0383919416807123
0.666,0.13958410122530882,0.4496885711121632,0.038253979172176586
0.6689999999999999,0.13861112417846477,0.4480726027444669,0.03811651243574638
0.672,0.1376476764733056,0.4464624414039737,0.03797953968985085
0.6749999999999999,0.13669347156818068,0.44485806622297014,0.03784305915932129
0.678,0.13574817972342215,0.4432594564087314,0.03770706907536812
0.6809999999999999,0.13481144450951862,0.441666591243252,0.03757156767555795
0.684,0.13388289863016967,0.44007945008297694,0.037436553203790725
0.6869999999999999,0.13296217806451066,0.4384980123585348,0.037302023910277024
0.6900000000000001,0.13204893397252446,0.43692225757447023,0.037167978051515296
0.693,0.13114284218257077,0.43535216530897947,0.03703441389026936
0.696,0.1302436103420922,0.4337877152136447,0.03690132969554581
0.699,0.1293509829559034,0.4322288870131706,0.036768723742571605
0.702,0.12846474458411067,0.43067566050512207,0.036636594312771754
0.705,0.12758472145958974,0.42912801555966174,0.036504939693746984
0.708,0.12671078174726141,0.4275859321192895,0.036373758179251606
0.711,0.12584283462782136,0.42604939019858235,0.036243048069171335
0.714,0.12498082835792626,0.4245183698839356,0.03611280766950135
0.717,0.12412474743806913,0.42299285133330433,0.0359830352923242
0.72,0.12327460900522824,0.42147281477594695,0.0358537292557881
0.723,0.12243045855693861,0.4199582405121683,0.03572488788408499
0.726,0.12159236510622981,0.4184491089130648,0.035596509507428896
0.729,0.12076041586403173,0.4169454004202697,0.035468592462034244
0.732,0.1199347105478066,0.41544709554570003,0.035341135090094365
0.735,0.1191153554213564,0.4139541748713035,0.0352141357397599
0.738,0.11830245717895674,0.4124666190488074,0.03508759276511752
0.741,0.11749611679648639,0.4109844087994673,0.034961504526168474
0.744,0.11669642348563272,0.40950752491381776,0.03483586938880745
0.747,0.11590344891061102,0.40803594825142286,0.03471068572480129
0.75,0.11511724186624223,0.4065696597406286,0.03458595191176797
0.753,0.11433782367217141,0.4051086403783151,0.03446166633315551
0.756,0.11356518459924028,0.40365287122965127,0.03433782737822108
0.759,0.11279928168560123,0.40220233342784834,0.0342144334420101
0.762,0.11204003828823358,0.40075700817391624,0.03409148292533542
0.765,0.1112873456203026,0.39931687673641936,0.033968974234756616
0.768,0.11054106633720093,0.39788192045123416,0.03384690578255936
0.7709999999999999,0.10980103997864427,0.39645212072130714,0.0337252759867348
0.774,0.10906708980826955,0.3950274590164136,0.03360408327095906
0.7769999999999999,0.10833903038919476,0.3936079168729182,0.03348332606457287
0.78,0.10761667515517793,0.39219347589353454,0.03336300280256113
0.7829999999999999,0.10689984330633515,0.39078411774708804,0.03324311192553269
0.786,0.10618836555291891,0.3893798241682772,0.0331236518797001
0.7889999999999999,0.10548208849075395,0.3879805769574377,0.033004621116859506
0.792,0.10478087764440491,0.386586357980306,0.03288601809437053
0.7949999999999999,0.10408461939717363,0.3851971491677848,0.032767841275136364
0.798,0.10339322210691837,0.38381293251570825,0.03265008912758377
0.8009999999999999,0.1027066166826914,0.3824336900846093,0.03253276012564327
0.804,0.10202475679602149,0.3810594039994867,0.032415852748729344
0.8069999999999999,0.10134761876439222,0.37969005644957354,0.032299365481720764
0.81,0.1006752010170212,0.3783256296881064,0.03218329681494092
0.813,0.10000752296879398,0.3769661060320954,0.03206764524413826
0.8160000000000001,0.09934462310571168,0.3756114678620948,0.031952409270466796
0.819,0.09868655612614737,0.3742616976219752,0.03183758740046672
0.8220000000000001,0.09803338907509906,0.37291677781869514,0.03172317814604497
0.825,0.09738519653390625,0.3715766910220753,0.03160918002445603
0.8280000000000001,0.0967420550633637,0.37024141986457193,0.031495591558282625
0.831,0.09610403722235879,0.3689109470410523,0.031382411275416654
0.8340000000000001,0.09547120557848307,0.36758525530856984,0.031269637709040066
0.837,0.09484360717683606,0.36626432748614124,0.031157269397605866
0.8400000000000001,0.09422126892876612,0.3649481464545233,0.03104530488481915
0.843,0.0936041943204649,0.3636366951559916,0.03093374271961829
0.846,0.09299236172725488,0.3623299565941189,0.030822581456156045
0.849,0.09238572446721142,0.36102791383355504,0.03071181965378089
0.852,0.0917842125593652,0.35973054999980775,0.030601455877018312
0.855,0.09118773599285403,0.3584378482790235,0.030491488695552224
0.858,0.09059618918777555,0.35714979191776997,0.030381916684206412
0.861,0.09000945625200758,0.3558663642228186,0.03027273842292608
0.864,0.08942741661543391,0.3545875485609286,0.030163952496759433
0.867,0.08884995064733127,0.35331332835863094,0.03005555749583933
0.87,0.08827694492011624,0.3520436871020142,0.029947552015365076
0.873,0.08770829685686932,0.3507786083365097,0.029839934655584092
0.876,0.08714391857693926,0.3495180756666791,0.029732704021773918
0.879,0.08658373982408529,0.3482620727560012,0.029625858724224026
0.882,0.0860277099207786,0.3470105833266608,0.02951939737821787
0.885,0.08547579874003525,0.3457635911593373,0.029413318604014905
0.888,0.08492799672415391,0.3445210800929949,0.02930762102683275
0.891,0.08438431400999774,0.34328303402467264,0.02920230327682931
0.894,0.08384477874448686,0.34204943690927625,0.02909736398908508
0.897,0.08330943469224458,0.34082027275936977,0.028992801803585416
0.8999999999999999,0.0827783382497678,0.3395955256449687,0.028888615365202937
0.903,0.08225155498691661,0.33837517969333314,0.02878480332367993
0.9059999999999999,0.08172915583744958,0.3371592190887627,0.028681364333610907
0.909,0.08121121305736209,0.33594762807239065,0.02857829705442508
0.9119999999999999,0.08069779606563154,0.33474039094198077,0.0284756001503691
0.915,0.08018896727993702,0.3335374920517227,0.028373272290489623
0.9179999999999999,0.07968477806282072,0.3323389158120301,0.028271312148616175
0.921,0.07918526490289163,0.3311446466893381,0.028169718403343872
0.9239999999999999,0.07869044596957123,0.32995466920590216,0.02806848973801637
0.9269999999999999,0.07820031819420638,0.3287689679395975,0.027967624840708735
0.9299999999999999,0.07771485503824847,0.32758752752371895,0.0278671224042105
0.9329999999999999,0.07723400510306683,0.3264103326467824,0.027766981126008675
0.9359999999999999,0.07675769170971648,0.32523736805232556,0.027667199708270886
0.939,0.07628581352845926,0.324068618538711,0.02756777685782857
0.942,0.07581824627013209,0.3229040689589286,0.02746871128616019
0.945,0.07535484537295076,0.32174370422039955,0.027370001709374554
0.948,0.07489544954093028,0.3205875092847806,0.027271646848194168
0.951,0.0744398849263903,0.31943546916776916,0.02717364542793865
0.954,0.07398796970925729,0.31828756893890914,0.02707599617850821
0.957,0.07353951881553329,0.3171437937213977,0.02697869783436724
0.96,0.07309434853596974,0.3160041286918918,0.026881749134527805
0.963,0.07265228084752305,0.31486855908031686,0.026785148822533418
0.966,0.07221314729437703,0.3137370701696747,0.026688895646442678
0.969,0.07177679234039097,0.31260964729585333,0.026592988358813078
0.972,0.07134307615028163,0.3114862758474363,0.026497425716684814
0.975,0.07091187678611013,0.31036694126551423,0.026402206481564723
0.978,0.07048309181751551,0.309251629043495,0.02630732941941018
0.981,0.0700566393426524,0.3081403247269168,0.026212793300613137
0.984,0.06963245840950918,0.30703301391326,0.02611859689998416
0.987,0.06921050882269457,0.305929682251761,0.02602473899673658
0.99,0.06879077032551906,0.304830315443226,0.025931218374470665
0.993,0.06837324116435241,0.3037348992398458,0.02583803382115784
0.996,0.06795793607077541,0.30264341944501105,0.025745184129124982
0.999,0.0675448837326014,0.3015558619131284,0.025652668095038793
1.002,0.06713412386122924,0.30047221254943696,0.02556048451989017
1.005,0.06672570399369115,0.2993924573098257,0.025468632208978683
1.008,0.06631967618804074,0.2983165822006519,0.025377109971897113
1.011,0.06591609377739246,0.2972445732785587,0.025285916622515964
1.014,0.06551500834025437,0.2961764166502958,0.02519505097896818
1.017,0.06511646702428736,0.2951120984725381,0.025104511863633723
1.02,0.06472051033046362,0.29405160495170735,0.025014298103124413
1.023,0.0643271704289657,0.2929949223437925,0.02492440852826863
1.026,0.06393647004152869,0.29194203695417226,0.02483484197409624
1.029,0.06354842189120316,0.29089293513743714,0.02474559727982344
1.032,0.06316302869248921,0.289847603297213,0.024656673288837746
1.035,0.06278028363363825,0.2888060278859845,0.024568068848682983
1.038,0.06240017128822801,0.2877681954049198,0.02447978281104439
1.041,0.06202266888313354,0.28673409240369535,0.02439181403173365
1.044,0.06164774784249062,0.28570370548032187,0.02430416137067418
1.047,0.06127537552020378,0.2846770212809703,0.024216823691886248
1.05,0.06090551702615742,0.28365402649979915,0.024129799863472325
1.053,0.06053813704423626,0.28263470787878164,0.024043088757602374
1.056,0.06017320153564537,0.28161905220753425,0.023956689250499243
1.059,0.059810679221654714,0.2806070463231452,0.02387060022242412
1.062,0.05945054274844219,0.2795986771100042,0.02378482055766199
1.065,0.05909276945478528,0.2785939314996319,0.023699349144507196
1.068,0.0587373416910181,0.2775927964705113,0.023614184875249033
1.071,0.05838424667330553,0.27659525904791843,0.023529326646157377
1.074,0.0580334758978491,0.27560130630375423,0.02344477335746839
1.077,0.05768502418099557,0.2746109253563773,0.023360523913370273
1.08,0.05733888842857786,0.2736241033704366,0.023276577221989038
1.083,0.056995066266134514,0.2726408275567055,0.0231929321953744
1.086,0.05665355467615758,0.27166108517191556,0.023109587749485634
1.089,0.05631434878555369,0.27068486351859194,0.02302654280417758
1.092,0.05597744092451004,0.2697121499448881,0.022943796283186546
1.095,0.055642820038461244,0.2687429318444228,0.022861347114116498
1.098,0.05531047148305013,0.26777719665611566,0.02277919422842502
1.101,0.05498037717639692,0.2668149318640253,0.022697336561409587
1.104,0.0546525160342185,0.2658561249971863,0.022615773052193675
1.107,0.054326864581736925,0.26490076362944853,0.022534502643713074
1.11,0.05400339762932646,0.2639488353793151,0.022453524282702145
1.113,0.05368208891850387,0.26300032790978267,0.022372836919680197
1.116,0.053362911686223674,0.26205522892818106,0.022292439508937875
1.119,0.05304583914689964,0.26111352618601436,0.02221233100852361
1.122,0.052730844937351674,0.26017520747880174,0.022132510380230123
1.125,0.052417903594797775,0.2592402606459197,0.022052976589580945
1.1280000000000001,0.05210699113301276,0.2583086735704441,0.02197372860581704
1.131,0.051798085747997644,0.25738043417899353,0.021894765401883426
1.1340000000000001,0.05149135053693263,0.2564555304415724,0.02181608595441587
1.137,0.051187115842275914,0.25553395037141535,0.021737689243727654
1.1400000000000001,0.05088484531833605,0.25461568202483176,0.021659574253796287
1.143,0.05058454485849871,0.25370071350105106,0.021581739972250418
1.1460000000000001,0.050286222778628396,0.2527890329420683,0.02150418539035666
1.149,0.04998988937127719,0.25188062853249077,0.021426909503006557
1.152,0.04969555652289787,0.2509754884993845,0.02134991130870352
1.155,0.04940323739780849,0.250073601112122,0.021273189809549866
1.158,0.04911294615611213,0.2491749546822302,0.02119674401123391
1.161,0.04882469765144577,0.24827953756323867,0.021120572923017018
1.164,0.048538507052201016,0.24738733815052916,0.021044675557720834
1.167,0.048254389344614304,0.24649834488118463,0.020969050931714434
1.17,0.047972358701747035,0.24561254623384002,0.02089369806490161
1.173,0.04769242773122375,0.24472993072853233,0.02081861598070815
1.176,0.04741460663992965,0.24385048692655237,0.020743803706069198
1.179,0.04713890237121468,0.24297420343029605,0.02066926027141662
1.182,0.046865317777574335,0.2421010688831171,0.020594984710666467
1.185,0.04659385088966235,0.24123107196917948,0.02052097606120642
1.188,0.04632449433277564,0.2403642014133111,0.020447233363883367
1.191,0.04605723492753356,0.23950044598085732,0.020373755662990895
1.194,0.0457920534954277,0.23863979447753572,0.02030054200625699
1.197,0.045528924874836334,0.2377822357492907,0.020227591444831623
1.2,0.04526781814065825,0.23692775868214924,0.020154903033274506
1.2029999999999998,0.04500869701139486,0.2360763522020765,0.02008247582954281
1.2060000000000002,0.04475152042077946,0.23522800527483256,0.02001030889497894
1.209,0.04449624322585617,0.2343827069058295,0.01993840129429844
