t,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9
0.819,5.495102330934836e-06,2.122705277280194e-05,4.611872912157436e-05,7.918570979641516e-05,0.00011951029732980548,0.00016619515795569096,0.00021831728322909224,0.000274905019791324,0.0003349792713445266,0.0003976619698289989,1.076132431436403,4.304529725745612,9.685191882927628,17.218118902982447,26.90331078591007,38.740767531710496,52.730489140383746,68.87247561192979,87.16672694634863,107.61324314364028
0.8220000000000001,5.508636241255601e-06,2.1281528483586132e-05,4.624437442925472e-05,7.941353366699878e-05,0.00011986738430114818,0.00016669850624383847,0.00021896639890615896,0.0002756791299440848,0.0003358465969178849,0.0003985970493582884,1.0840306246228903,4.336122498491561,9.756275621606015,17.344489993966246,27.100765615572257,39.025102486424046,53.11750060652164,69.37795997586498,87.80648059445411,108.40306246228903
0.825,5.5221773185153115e-06,2.133637166267653e-05,4.6371126790667524e-05,7.964329290493563e-05,0.00012022688052241298,0.00016720350174951237,0.0002196142007743927,0.00027644713382919396,0.00033670352320077133,0.00039952027933707766,1.091957696029438,4.367830784117752,9.827619264264941,17.471323136471007,27.298942400735942,39.31047705705976,53.50592710544246,69.88529254588403,88.44857337838447,109.19576960294377
0.8280000000000001,5.535747042594641e-06,2.139163177511194e-05,4.649903883572815e-05,7.987502021854201e-05,0.00012058873025721192,0.00016770986432758313,0.00022026014966199662,0.0002772085220835908,0.0003375500438298161,0.0004004323279140873,1.0999136456560459,4.3996545826241835,9.899222810904416,17.598618330496734,27.497841141401146,39.59689124361765,53.895768637146254,70.39447332198694,89.09300529813972,109.99136456560458
0.831,5.549365538073369e-06,2.144735369878087e-05,4.6628158167987335e-05,8.01087409761114e-05,0.00012095285683671763,0.00016821728133897828,0.00022090370408690162,0.0002779628607266268,0.0003383862803542482,0.00040133395640623896,1.107898473502714,4.431593894010856,9.971086261524427,17.726375576043424,27.697461837567843,39.88434504609769,54.287025201632986,70.9055023041737,89.73977635371982,110.78984735027137
0.8340000000000001,5.563051543968507e-06,2.150357810921788e-05,4.675852781871482e-05,8.034447219608238e-05,0.00012131916063745445,0.00016872540996063114,0.0002215443310542246,0.00027870980170910175,0.0003392124780184349,0.0004022260039848134,1.1159121795694427,4.463648718277771,10.043209616124983,17.854594873111083,27.89780448923606,40.172838464499925,54.67969679890269,71.41837949244433,90.38888654512483,111.59121795694423
0.837,5.576822413529096e-06,2.1560341865933254e-05,4.689018651443971e-05,8.058222130212308e-05,0.00012168751742839644,0.00016923388076255365,0.0002221815173426541,0.00027944909124807943,0.0003400289988125134,0.00040310937313942503,1.1239547638562313,4.495819055424925,10.115592874706081,17.9832762216997,28.098869096405775,40.46237149882431,55.07378342895532,71.9331048867988,91.04033587235472,112.3954763856231
0.8400000000000001,5.590694139627849e-06,2.1617678380862223e-05,4.702316875216958e-05,8.082198471113565e-05,0.00012205777723198194,0.00016974230252083064,0.00022281478085167154,0.0002801805756774775,0.0003408363123296396,0.0004039850165317769,1.1320262263630803,4.528104905452321,10.188236037267725,18.112419621809284,28.300655659077005,40.752944149070885,55.46928509179094,72.44967848723714,91.6941243354095,113.20262263630802
0.843,5.604681400933201e-06,2.167561795310931e-05,4.7157504684441905e-05,8.106374633212359e-05,0.00012242976382703647,0.00017025026816979986,0.00022344368157208437,0.0002809042046832445,0.000341634985040153,0.00040485392566671856,1.1401265670899894,4.5605062683599575,10.261139103809905,18.24202507343983,28.503164177249733,41.04455641523961,55.86620178740949,72.96810029375932,92.35025193428913,114.01265670899893
0.846,5.6187976230627396e-06,2.1734188056165308e-05,4.7293219824438454e-05,8.130747606220321e-05,0.00012280327499867896,0.00017075736173578735,0.00022406783175967713,0.0002816200319318676,0.0003424256686179239,0.0004057171216055598,1.1482557860369589,4.5930231441478355,10.33430207433263,18.372092576591342,28.706394650923965,41.33720829733051,56.26453351581098,73.48837030636537,93.00871866899365,114.82557860369586
0.849,5.6330550507448e-06,2.1793413566545708e-05,4.743033458739553e-05,8.155312836946757e-05,0.00012317808361072549,0.0001712631660384642,0.0002246869049331267,0.0002823282132323456,0.0003432090879297343,0.00040657564774134613,1.156413883203989,4.625655532815956,10.4077249488359,18.502622131263823,28.91034708009972,41.63089979534359,56.664280276995456,74.0104885250553,93.6695245395231,115.64138832039887
0.852,5.64746482547002e-06,2.185331692637562e-05,4.756886369308772e-05,8.180064105507377e-05,0.00012355393953902987,0.00017176727090420128,0.00022530064338248008,0.0002830290024862476,0.0003439860292348767,0.00040743056446653625,1.164600858591079,4.658403434364316,10.481407727319711,18.633613737457264,29.11502146477697,41.92563090927884,57.06544207096287,74.53445494982905,94.3326695458774,116.46008585910788
0.855,5.662037064777379e-06,2.1913918234852732e-05,4.770881545965768e-05,8.20499342828628e-05,0.00012393057246670738,0.00017226928160369188,0.0002259088639539146,0.00028372274576935467,0.0003447573290409166,0.00040828294540282985,1.1728167121982294,4.691266848792917,10.555350409784067,18.76506739517167,29.32041780495573,42.22140163913625,57.46801889771324,75.06026958068668,94.99815368805658,117.28167121982293
0.858,5.6767809387157595e-06,2.1975235266244273e-05,4.785019102404239e-05,8.230090995887402e-05,0.00012430769550031483,0.0001727688272146681,0.00022651146196830168,0.00028440987394665247,0.00034552386394046174,0.00040913387474152975,1.1810614440254399,4.7242457761017596,10.629552996228961,18.896983104407038,29.52653610063599,42.51821198491582,57.872010757246564,75.58793241762815,95.66597696606063,118.10614440254396
0.861,5.691704740674584e-06,2.2037283416271584e-05,4.7992983530854494e-05,8.255345153149501e-05,0.00012468500952565728,0.0001732655686123357,0.00022710841322518251,0.00028509089424877046,0.0003462865416169596,0.0004099844451718934,1.1893350540727112,4.757340216290845,10.7040154866544,19.02936086516338,29.73337635181777,42.81606194661759,58.27741764956285,76.11744346065352,96.33613937988959,118.93350540727108
0.864,5.706815949055557e-06,2.210007557965145e-05,4.813717733272699e-05,8.280742426802125e-05,0.00012506220818619122,0.00017375920581033587,0.00022769977413548788,0.00028576638123296746,0.00034704629307238667,0.0004108357558534025,1.1976375423400423,4.790550169360169,10.778737881060382,19.162200677440676,29.94093855850105,43.11495152424151,58.684239574662065,76.6488027097627,97.0086409295434,119.7637542340042
0.867,5.722121277906026e-06,2.2163621966008523e-05,4.82827472482693e-05,8.306267604536707e-05,0.00012543898333476118,0.00017424948441007194,0.00022828568010696857,0.0002864369675173241,0.000347804066005268,0.00041168890992034974,1.205968908827434,4.823875635309736,10.853720179446904,19.295502541238942,30.14922272068584,43.41488071778761,59.09247653254426,77.18201016495577,97.68348161502213,120.59689088274337
0.87,5.737626714294656e-06,2.222792986290231e-05,4.8429657923865894e-05,8.331903867110849e-05,0.00012581503078563412,0.00017473620096126902,0.00022886634237531038,0.00028710333461936437,0.0003485608191608145,0.0004125450110852244,1.2143291535348857,4.857316614139543,10.928962381813973,19.42926645655817,30.35822883837214,43.71584952725588,59.5021285232094,77.71706582623268,98.36066143632574,121.43291535348855
0.873,5.753337541947149e-06,2.2293003358311365e-05,4.857786334298965e-05,8.357632972845185e-05,0.00012619005617926177,0.00017521920709399495,0.00022944204352058075,0.0002877662041557311,0.0003493175173992237,0.0004134051590246307,1.222718276462398,4.890873105849592,11.004464488161585,19.56349242339837,30.567956911559946,44.01785795264632,59.913195546657505,78.25396969359348,99.04018039345424,122.27182764623979
0.876,5.769258349562529e-06,2.235884303505299e-05,4.872730652409537e-05,8.383435491585563e-05,0.00012656378076752087,0.0001756984123393795,0.00023001313193958458,0.00028842632957542684,0.0003500751271822942,0.0004142704433752461,1.2311362776099701,4.9245451104398805,11.080226498489731,19.698180441759522,30.778406940249244,44.32090599395891,60.32567760288854,78.79272176703809,99.72203848640756,123.11362776099698
0.879,5.785393024776185e-06,2.2425445653835808e-05,4.887791944073775e-05,8.40929108294972e-05,0.00012693594693139108,0.000176173785617874,0.00023058001555117808,0.00028908448851451595,0.00035083461216871666,0.00041514193632400303,1.239583156977603,4.958332627910412,11.156248412798428,19.83333051164165,30.98957892444007,44.6249936511937,60.739574691902554,79.3333220465666,100.40623571518583,123.95831569776028
0.882,5.8017447339553204e-06,2.2492803840751772e-05,4.902962319214911e-05,8.435178811680002e-05,0.00012730632325744785,0.0001766453554291419,0.00023114315500230115,0.00028974147577937184,0.0003515969286318939,0.00041602068393012246,1.2480589145652958,4.992235658261183,11.232530231087663,19.968942633044733,31.201472864132388,44.93012092435064,61.15488681369949,79.87577053217893,101.09277207978894,124.80589145652955
0.885,5.8183158888530984e-06,2.2560905797314373e-05,4.918232844132246e-05,8.461077491233806e-05,0.00012767470902361332,0.00017711320882667276,0.0002317030566151809,0.00029039809689855687,0.00035236302046764165,0.00041690769645434444,1.256563550373049,5.026254201492196,11.309071953357444,20.105016805968784,31.414088759326223,45.23628781342976,61.571613968279415,80.42006722387514,101.78164758021697,125.65635503730489
0.888,5.8351081021396615e-06,2.2629735049684578e-05,4.9335936128760536e-05,8.486966045474228e-05,0.0001280409379712623,0.00017757748930019639,0.00023226026527736906,0.0002910551621323999,0.0003531338136359554,0.0004178039380763774,1.2650970644008626,5.06038825760345,11.385873579607763,20.2415530304138,31.62742661002156,45.54349431843104,61.98975615564227,80.9662121216552,102.47286221646985,126.50970644008623
0.891,5.8521221336623645e-06,2.2699270255234784e-05,4.9490338458745814e-05,8.512823877610426e-05,0.0001284048812763226,0.00017803839371573156,0.00023281535742899177,0.00029171348079969317,0.0003539102099736202,0.00041871031645192893,1.2736594566487367,5.094637826594947,11.46293510983863,20.378551306379787,31.84148641621841,45.851740439354515,62.409313375788095,81.51420522551915,103.16641598854766,127.36594566487364
0.894,5.869357830433051e-06,2.2769485080615058e-05,4.964542014264204e-05,8.538631235202907e-05,0.00012876644966626057,0.0001784961684797122,0.00023336893425288157,0.0002923738557717934,0.00035469308041176275,0.00041962767258157263,1.2822507271166705,5.129002908466682,11.540256544050035,20.51601163386673,32.056268177916756,46.161026176200124,62.83028562871686,82.06404653546691,103.86230889645029,128.22507271166702
0.897,5.8868140632971154e-06,2.2840348166229728e-05,4.980105987574563e-05,8.564369560439969e-05,0.00012912559466570633,0.00017895110509710414,0.0002339216151241533,0.0002930370779966346,0.00035548325772605764,0.00042055677144618763,1.290870875804665,5.16348350321866,11.617837882241986,20.65393401287464,32.27177189511662,46.47135152896793,63.252672914428594,82.61573605149856,104.56054094017784,129.0870875804665
0.8999999999999999,5.9044886634809225e-06,2.2911823186691482e-05,4.9957132011443114e-05,8.590021815647261e-05,0.0001294823089854712,0.00017940353528765236,0.00023447403133497325,0.0002937039209475077,0.00035628152902682193,0.0004214982938023033,1.2995199027127196,5.198079610850878,11.695679124414477,20.792318443403513,32.487997567817985,46.782716497657894,63.67647523292326,83.16927377361405,105.26111211973027,129.95199027127194
0.903,5.922378362473279e-06,2.2983869016031346e-05,5.011350839028834e-05,8.615572775142796e-05,0.00012983662609944538,0.00017985382580658064,0.00023502682007582804,0.00029437513493489885,0.0003570886282531475,0.0004224528294404336,1.3081978078408347,5.232791231363339,11.773780270567514,20.931164925453356,32.704945196020866,47.09512108227004,64.1016925842009,83.72465970181342,105.9640224351076,130.81978078408346
0.9059999999999999,5.94047873921911e-06,2.305644000051196e-05,5.027006027467663e-05,8.64100927624401e-05,0.00013018861907582003,0.00018030237309827794,0.00023558061863530736,0.00029505144127497306,0.0003579052289670643,0.000423420872100945,1.3169045911890098,5.267618364756039,11.852141320701088,21.070473459024157,32.92261477972524,47.40856528280434,64.52832496826147,84.28189383609663,106.66927188630977,131.69045911890095
0.909,5.958784177959854e-06,2.3129486339485047e-05,5.0426660335644646e-05,8.666320423843505e-05,0.00013053839874667026,0.00018074959788252136,0.00023613605876953987,0.00029573352636441094,0.00035873193774325386,0.00042440281612378454,1.3256402527572453,5.302561011028981,11.93076227481521,21.210244044115925,33.141006318931126,47.72304909926082,64.95637238510503,84.8409761764637,107.37686047333686,132.5640252757245
0.9119999999999999,5.9772878395825265e-06,2.320295456999455e-05,5.058318463717269e-05,8.691497745041077e-05,0.00013088611130964461,0.00018119593974967114,0.00023669376119699257,0.0002964220357643243,0.00035956928842298755,0.0004253989548027742,1.334404792545541,5.337619170182164,12.00964313290987,21.350476680728654,33.36011981363852,48.03857253163946,65.38583483473151,85.40190672291462,108.0867881961888,133.44047925455408
0.915,5.995981650220932e-06,2.3276788146575376e-05,5.0739514563839187e-05,8.716535292045589e-05,0.00013123193545951803,0.0001816418518156485,0.0002372543301895368,0.0002971175684389925,0.00036041773744861956,0.00042640948031964386,1.3431982105538973,5.372792842215589,12.088783894985077,21.491171368862357,33.579955263847424,48.35513557994029,65.81671231714097,85.96468547544943,108.79905505486566,134.3198210553897
0.9179999999999999,6.014856309301856e-06,2.3350928104801683e-05,5.089553864064139e-05,8.741429693486435e-05,0.00013157607914540432,0.00018208779546861876,0.00023781834825167461,0.00029782067132338676,0.00036127766042281525,0.0004274344850689458,1.3520205067823132,5.408082027129253,12.168184561040821,21.63232810851701,33.800512669557826,48.67273824416327,66.24900483233336,86.52931243406805,109.51366104936737,135.2020506782313
0.921,6.033901318508992e-06,2.342531379336895e-05,5.1051154199596346e-05,8.766180155771118e-05,0.0001319187760432084,0.00018253423522312257,0.00023838637091069072,0.00029853183440537747,0.00036214934995789624,0.00042847396414388806,1.3608716812307902,5.443486724923161,12.247845131077113,21.773946899692643,34.021792030769745,48.99138052430843,66.68271238030873,87.09578759877057,110.23060617969398,136.08716812307898
0.9239999999999999,6.0531050336399415e-06,2.3499883656727482e-05,5.120626885388922e-05,8.7907884174626e-05,0.00013226028182343876,0.0001829816336914289,0.00023895892166830133,0.0002992514864980412,0.0003630330147987873,0.00042952781874262136,1.369751733899327,5.479006935597308,12.327765605093942,21.916027742389232,34.24379334748317,49.31106242037576,67.11783496106702,87.66411096955693,110.94989044584547,136.97517338993268
0.9269999999999999,6.072454739253313e-06,2.357457604921481e-05,5.136080174815072e-05,8.815258660691257e-05,0.00013260087028293748,0.00018343044667825745,0.0002395364871930174,0.0002999799918534874,0.0003639287801284645,0.00043059586026723053,1.378660664787924,5.514642659151696,12.407945983091318,22.058570636606785,34.4665166196981,49.63178393236525,67.5543725746083,88.23428254642714,111.67151384782184,137.8660664787924
0.9299999999999999,6.091936745845061e-06,2.3649330060056035e-05,5.151468456256647e-05,8.839597384294118e-05,0.0001329408293974532,0.00018388111841113232,0.00024011951285299955,0.00030071764772575095,0.00036483668890917754,0.00043167781491547087,1.3875984738965819,5.5503938955863275,12.488386265069238,22.20157558234531,34.68996184741454,49.95354506027694,67.99232522093251,88.80630232938124,112.39547638562311,138.75984738965815
0.9329999999999999,6.111536508539334e-06,2.3724086328701242e-05,5.166786225722514e-05,8.863813243734771e-05,0.00013328045734219908,0.00018433407692772458,0.00024070839870269373,0.0003014646829386438,0.00036575670407212147,0.0004327733286049212,1.3965651612252992,5.586260644901197,12.569086451027694,22.345042579604787,34.91412903063247,50.27634580411076,68.43169290003966,89.38017031841915,113.12177805924922,139.6565161225299
0.9359999999999999,6.131238765151222e-06,2.3798787830403503e-05,5.1820293550833315e-05,8.887916863025284e-05,0.00013362005851725055,0.0001847897296541222,0.00024130349603716726,0.0003022212574559117,0.0003666887113529568,0.00043388197210742543,1.4055607267740775,5.62224290709631,12.650046540966699,22.48897162838524,35.139018169351935,50.60018616386678,68.8724756119298,89.95588651354096,113.85041886870027,140.55607267740774
0.939,6.151027691107262e-06,2.3873380614034908e-05,5.197195113662511e-05,8.91192062364478e-05,0.00013395993961020633,0.00018524845922141656,0.00024190510461753967,0.00030298746289477286,0.00036763252257623354,0.00043500324630620123,1.4145851705429158,5.658340682171663,12.731266534886242,22.633362728686652,35.36462926357289,50.92506613954495,69.31467335660287,90.53345091474661,114.58139881397615,141.45851705429155
0.942,6.170887068261603e-06,2.394781447519719e-05,5.2122821644472044e-05,8.93583843531669e-05,0.00013430040572485067,0.00018571061958167233,0.00024251347065043047,0.0003037633238740837,0.0003685878792134553,0.00043613658751157303,1.4236384925318144,5.694553970127258,12.81274643278633,22.77821588050903,35.59096231329536,51.25098573114531,69.7582861340589,91.11286352203612,115.31471789507695,142.36384925318143
0.945,6.190800463026296e-06,2.4022043551178554e-05,5.2272905364377744e-05,8.959685492945769e-05,0.00013464175660471263,0.0001861765324928326,0.0002431287855714751,0.00030454880004923164,0.0003695544560765679,0.00043728137278487245,1.4327206927407732,5.730882770963093,12.89448623466696,22.92353108385237,35.818017318519324,51.57794493866783,70.20331394429789,91.69412433540948,116.05037611200261,143.2720692740773
0.948,6.210751411057213e-06,2.4096026826796014e-05,5.2422215749629825e-05,8.983478023738689e-05,0.0001349842829833412,0.00018664648444656612,0.00024375118564613508,0.00030534378866473044,0.00037053186504837105,0.0004384369252223643,1.4418317711697928,5.767327084679171,12.976485940528136,23.069308338716684,36.04579427924481,51.90594376211252,70.64975678731984,92.27723335486674,116.78837346475319,144.18317711697924
0.951,6.230723603400946e-06,2.4169728542982973e-05,5.257077872252408e-05,9.00723302804778e-05,0.00013532826309685392,0.00018712072411165647,0.00024438075236022825,0.00030614812744818824,0.0003715196587950174,0.00043960251914695544,1.450971727818872,5.803886911275488,13.058745550369848,23.215547645101953,36.27429319547179,52.234982201479376,71.09761466312473,92.86219058040781,117.5287099533286,145.09717278188717
0.954,6.250701070158852e-06,2.4243118503561745e-05,5.2718631805206594e-05,9.030968017216087e-05,0.0001356739594004609,0.00018759946035567314,0.00024501751353128053,0.0003069615976802292,0.0003725173344401368,0.00044077738514901224,1.460140562688012,5.840562250752048,13.141265064192108,23.36224900300819,36.503514067200285,52.56506025676841,71.54688757171259,93.44899601203277,118.27138557772895,146.01405626880114
0.957,6.270668358121495e-06,2.4316172278340183e-05,5.2865823100940585e-05,9.054700751420794e-05,0.00013602161553476764,0.00018808286089285796,0.00024566144503855044,0.00030778392729894017,0.0003735243372071177,0.0004419607149135137,1.4693382757772118,5.877353103108847,13.224044481994905,23.50941241243539,36.73345689443028,52.89617792797961,71.99757551308338,94.03764964974155,119.01640033795414,146.93382757772113
0.96,6.290610697833545e-06,2.4388871303172262e-05,5.3012410149949993e-05,9.078448980466895e-05,0.00013637145359141425,0.00018857105158343724,0.0002463124730414917,0.00030861479393122173,0.00037454006405044716,0.0004431516657749594,1.4785648670864724,5.91425946834589,13.307083803778252,23.65703787338356,36.9641216771618,53.22833521511299,72.44967848723714,94.62815149353423,119.76375423400422,147.8564867086472
0.963,6.310514157658399e-06,2.4461202880083395e-05,5.315845868248009e-05,9.102230190474125e-05,0.00013672367172810416,0.0001890641163844164,0.0002469704765413909,0.00030945382778414045,0.0003755638673004648,0.0004443493649532567,1.4878203366157927,5.951281346463171,13.390383029542134,23.805125385852683,37.195508415394805,53.56153211816852,72.90319649417383,95.22050154341073,120.5134472658792,148.78203366157922
0.966,6.33036578139562e-06,2.45331600831193e-05,5.3304041293002915e-05,9.126061359401471e-05,0.0001370784421816731,0.00018956209792281078,0.0002476352901370583,0.0003103006143679208,0.0003765950583398477,0.0004455529134505448,1.4971046843651736,5.9884187374606945,13.473942159286564,23.953674949842778,37.427617109129336,53.89576863714624,73.35812953389352,95.81469979937111,121.26547943357905,149.71046843651735
0.969,6.350153707434975e-06,2.460474157552546e-05,5.344923605638871e-05,9.149958724687403e-05,0.00013743590971967978,0.00019006499863499955,0.0002483067068337522,0.0003111546970599605,0.00037763291131721384,0.0004467613896223507,1.5064179103346147,6.025671641338459,13.557761193011533,24.102686565353835,37.66044775836536,54.23104477204611,73.81447760639611,96.41074626141534,122.01985073710377,150.64179103346143
0.972,6.36986726781867e-06,2.467595134723681e-05,5.359412510684506e-05,9.173937566193796e-05,0.0001377961905629523,0.00019057278239058482,0.00024898448078457844,0.0003120155795448998,0.000378676666890457,0.0004479738524799244,1.5157600145241164,6.063040058096465,13.641840130717048,24.25216023238586,37.894000363102904,54.56736052286818,74.2722407116817,97.00864092954345,122.77656117645341,151.57600145241162
0.975,6.389497066026223e-06,2.4746798379876787e-05,5.3738793199990105e-05,9.198012007918036e-05,0.00013815937179616905,0.00019108537649872588,0.000249668329870188,0.0003128827281872427,0.00037972553597965755,0.00044918934482483536,1.525130996933678,6.100523987734712,13.726178972403101,24.402095950938847,38.128274923341934,54.90471588961238,74.73141884975021,97.60838380375539,123.53561075162789,152.51309969336774
0.978,6.4090350328641184e-06,2.4817296249411643e-05,5.3883326277553904e-05,9.222194841787047e-05,0.00013852551126775363,0.00019160267398233118,0.0002503579380581342,0.0003137555743973193,0.00038077870350280047,0.0004504068963589991,1.5345308575633,6.1381234302532,13.8107777180697,24.5524937210128,38.36327143908249,55.24311087227879,75.19201202060171,98.2099748840512,124.29699946262727,153.45308575632995
0.981,6.428474460759537e-06,2.4887462674831266e-05,5.40278100546721e-05,9.246497376774324e-05,0.00013889463796203457,0.00019212453600067863,0.0002510529575151202,0.0003146335170510222,0.00038183533207096265,0.00045162552694600895,1.5439595964129822,6.175838385651929,13.89563636771684,24.703353542607715,38.59898991032454,55.58254547086734,75.65402022423612,98.81341417043086,125.06072730945152,154.39595964129816
0.984,6.447810016379608e-06,2.4957319022143943e-05,5.4172328649228e-05,9.27092931614006e-05,0.00013926675280731587,0.0001926507943039422,0.0002517530104810763,0.0003155159250124635,0.00038289456562793555,0.00045284425021879907,1.5534172134827249,6.2136688539308995,13.980754921344525,24.854675415723598,38.83543033706812,55.92301968537808,76.11744346065352,99.41870166289439,125.8267942921007,155.34172134827247
0.987,6.467037733108801e-06,2.5026889773212487e-05,5.431696327407144e-05,9.295498665145958e-05,0.00013964182986702062,0.0001931812536164393,0.0002524576909416541,0.0003164021397936044,0.00038395553303978566,0.0004540620777286416,1.5629037087725275,6.25161483509011,14.066133378952749,25.00645934036044,39.07259271931318,56.264533515810975,76.58228172985385,100.02583736144176,126.5952004105747,156.2903708772527
0.99,6.486154983910114e-06,2.5096201968197044e-05,5.446179101171798e-05,9.320211670720589e-05,0.00014001981784462014,0.00019371569386239572,0.0002531665661551527,0.0003172914783676362,0.00038501735166171047,0.00045527802381064447,1.572419082282391,6.289676329129564,14.15177174054152,25.158705316518255,39.310477057059764,56.607086962166065,77.04853503183715,100.63482126607302,127.36594566487364,157.24190822823905
0.993,6.505160436117481e-06,2.5165284630565316e-05,5.4606883691913914e-05,9.34507279372751e-05,0.00014040064182329698,0.00019425387217345208,0.0002538791781060974,0.00031818323613722575,0.00038607913093776156,0.0004564911112987266,1.5819633340123143,6.327853336049257,14.237670006110829,25.311413344197028,39.549083350307846,56.9506800244433,77.5162033666034,101.24565337678811,128.13903005499742,158.19633340123139
0.996,6.52405399022262e-06,2.5234168183642746e-05,5.475230689118227e-05,9.370084713422103e-05,0.000140784205153433,0.0001947955246431228,0.0002545950449575558,0.0003190766900475733,0.0003871399761124642,0.0004577003781642467,1.591536463962298,6.366145855849192,14.323828175660681,25.464583423396768,39.78841159905744,57.29531270264271,77.9852867341526,101.85833369358707,128.91445358094612,159.15364639622976
0.999,6.542836703837121e-06,2.5302883867717663e-05,5.489811907220324e-05,9.395248362499938e-05,0.00014117039140091407,0.0001953403678210558,0.0002553136625734055,0.00031997110182754293,0.00038819899215298854,0.0004589048850737127,1.6011384721323418,6.404553888529367,14.410246249191077,25.61821555411747,40.02846180330854,57.640984996764296,78.45578513448476,102.47286221646988,129.69221624271967,160.11384721323415
1.002,6.561510702835066e-06,2.5371463166816947e-05,5.504437087859065e-05,9.420562990118415e-05,0.00014155906627374027,0.00019588809996448267,0.00025603450616984083,0.00032086572134397385,0.00038925528798946737,0.0004601037237775771,1.6107693585224458,6.443077434089783,14.496924226702015,25.772309736359134,40.26923396306114,57.98769690680804,78.92769856759986,103.08923894543653,130.47231804031813,161.07693585224456
1.005,6.58007908155279e-06,2.543993725384001e-05,5.519110459687526e-05,9.446026249172549e-05,0.00014195007945280692,0.00019643840208690826,0.00025675703214116173,0.0003217597900606439,0.0003903079811797701,0.00046129602615110644,1.6204291231326104,6.481716492530442,14.583862108193498,25.926865970121767,40.51072807831525,58.335448432773966,79.40102703349793,103.70746388048707,131.25475897374145,162.042912313261
1.008,6.598545794248608e-06,2.5508336463051858e-05,5.5338353794154805e-05,9.47163430329942e-05,0.00014234326626856285,0.00019699093885838985,0.0002574806800881247,0.00032265254460428543,0.0003913562030871106,0.0004624809736253054,1.6301177659628352,6.520471063851341,14.671059893665516,26.081884255405363,40.75294414907087,58.68423957466205,79.87577053217892,104.32753702162145,132.03953904298962,163.01177659628348
1.011,6.616915539311862e-06,2.5576689799041262e-05,5.5486143135011964e-05,9.497381948348948e-05,0.00014273844918025555,0.0001975453594227366,0.00025820487506233097,0.00032354322045558703,0.0003923991046302291,0.0004636578066720652,1.6398352870131205,6.559341148052482,14.758517583118088,26.23736459220993,40.995882175328006,59.03407033247233,80.35192906364291,104.94945836883971,132.82665824806278,163.98352870131203
1.014,6.635193638412533e-06,2.5645024490110253e-05,5.563448837479261e-05,9.523262742852287e-05,0.00014313543903474277,0.00019810129819980803,0.0002589290300252649,0.0003244310557947557,0.0003934358626224799,0.00046482583395540553,1.6495816862834658,6.598326745133863,14.846235176551192,26.393306980535453,41.23954215708663,59.38494070620475,80.82950262788982,105.57322792214181,133.61611658896072,164.95816862834653
1.017,6.653385912714557e-06,2.57133655938319e-05,5.57833965219818e-05,9.549269141767165e-05,0.00014353403610049725,0.0001986583757374739,0.0002596525485119665,0.0003253152955443784,0.0003944656866639642,0.0004659844407303267,1.6593569637738717,6.637427855095487,14.934212673964845,26.549711420381946,41.48392409434678,59.73685069585937,81.3084912249197,106.19884568152779,134.4079140656836,165.93569637738713
1.02,6.671498557952492e-06,2.5781735662140346e-05,5.593286615581482e-05,9.575392628191248e-05,0.00014393403088992917,0.0001992161996712693,0.0002603748274845613,0.00032619519565570143,0.0003954878264916151,0.0004671330960721636,1.6691611194843374,6.67664447793735,15.022450075359037,26.7065779117494,41.729027987108424,60.08980030143613,81.78889485473253,106.8263116469976,135.2020506782313,166.9161119484337
1.023,6.689538020585877e-06,2.5850154470778113e-05,5.608288788072278e-05,9.601623838285124e-05,0.00014433520479923412,0.00019977436583804993,0.0002610952603595079,0.0003270700276838967,0.0003965015796339627,0.0004682713585470999,1.678994153414864,6.715976613659456,15.110947380733778,26.863906454637824,41.97485383537159,60.443789522935084,82.27071351732833,107.4556258185513,135.99852642660397,167.89941534148636
1.026,6.707510876624683e-06,2.5918638818089232e-05,5.623344489363909e-05,9.627952675325623e-05,0.00014473733060614845,0.00020033245957664392,0.00026181324019727533,0.0003279390836867384,0.0003975062991597816,0.00046939887999386564,1.68885606556545,6.7554242622618,15.199704590089052,27.0216970490472,42.221401639136246,60.798818360356194,82.75394721270706,108.0867881961888,136.79734131080144,168.88560655654499
1.029,6.7254237158576e-06,2.5987202394539727e-05,5.638451363701818e-05,9.65436841000242e-05,0.0001451401728745945,0.00020089005723495875,0.00026252816304697007,0.00032880168146205637,0.00039850140126431865,0.00047051540717038055,1.6987468559360972,6.794987423744389,15.288721703424876,27.179949694977555,42.46867139840242,61.15488681369949,83.23859594086876,108.71979877991022,137.59849533082385,169.87468559360968
1.032,6.743283032777753e-06,2.60558557241159e-05,5.653606450954547e-05,9.680859765069254e-05,0.00014554348831826585,0.00020144672789155872,0.00026323943144758525,0.0003296571701120819,0.0003994863724028314,0.0004716207811228883,1.708666524526804,6.834666098107216,15.377998720741237,27.338664392428864,42.71666311317009,61.51199488296493,83.72465970181341,109.35465756971546,138.4019884866711,170.86665245268037
1.035,6.761095126192014e-06,2.612460617505856e-05,5.6688062602770105e-05,9.707414983711704e-05,0.00014594702617502819,0.00020200203528817826,0.0002639464580909917,0.0003305049358895345,0.0004004607756663592,0.0004727149342517615,1.7186150713375716,6.8744602853502865,15.467535642038149,27.497841141401146,42.96537678343929,61.87014256815257,84.21213849554103,109.99136456560458,139.20782077834332,171.86150713375716
