t,alg,randcom,rand,rcps,rcms,rps,rms
10.319999999999999,0.029070516569981518,0.004710717991159075,0.7107110248445082,0.005895917429452097,0.0035255185528660525,1.0281960451266148,0.39322600456240175
10.35,0.02906081795053499,0.004716783670518567,0.7124113128117906,0.005902123794089026,0.0035314435469481088,1.0311357609305476,0.39368686469303354
10.38,0.029051120011747922,0.00472286200671586,0.7141498964309206,0.005908351077777205,0.0035373729356545152,1.0341797840402729,0.39412000882156845
10.41,0.029041429278251825,0.0047289589720458935,0.7159805062430152,0.0059146025797358025,0.0035433153643559846,1.0373518199704783,0.3946091925155522
10.440000000000001,0.02903174934360869,0.0047350617632495404,0.7179605240484439,0.005920871196680479,0.0035492523298186027,1.0406780487273677,0.39524299936952
10.469999999999999,0.029022077782770887,0.004741170412660696,0.720137031778206,0.005927157483924211,0.0035551833413971804,1.0441794664211814,0.3960945971352306
10.5,0.029012408464209716,0.004747283185420213,0.72253225155977,0.005933460507329243,0.0035611058635111833,1.0478619367705666,0.3972025663489733
10.53,0.029002737059862532,0.00475339782752089,0.725136672872721,0.005939778414832307,0.0035670172402094726,1.0517102557894966,0.3985630899559454
10.56,0.028993064892573837,0.004759515669896264,0.727910526773473,0.005946111317565031,0.003572920022227497,1.0556871938866215,0.4001338596603246
10.590000000000002,0.028983397884313162,0.004765644869294187,0.7307921641418332,0.005952463885470809,0.003578825853117565,1.0597390592377123,0.40184526904595413
10.62,0.028973741675211006,0.004771785591822152,0.733711714628496,0.005958836796788594,0.0035847343868557094,1.0638067701941987,0.40361665906279354
10.65,0.02896409714486711,0.004777933815541345,0.7366033252779876,0.005965228504446946,0.003590639126635744,1.0678337703645167,0.4053728801914585
10.68,0.028954459971679083,0.004784087348304998,0.7394105362051081,0.005971638053127288,0.003596536643482708,1.0717650611902199,0.4070560112199964
10.71,0.028944824285631852,0.004790243157304808,0.7420951595310081,0.005978063104174946,0.0036024232104346693,1.0755582108787636,0.40863210818325263
10.74,0.028935187144008865,0.004796398647448358,0.7446432495169343,0.005984501024090026,0.003608296270806691,1.0791952674554532,0.4100912315784154
10.77,0.02892555022712942,0.004802553435091515,0.747060735359394,0.00599095073812336,0.00361415613205967,1.0826808559590213,0.4114406147597667
10.799999999999999,0.028915917787476972,0.004808709427596769,0.7493648044490815,0.005997413392622631,0.0036200054625709077,1.0860346701668162,0.41269493873134677
10.83,0.028906293008082763,0.004814869146232265,0.7515751223770534,0.006003891280023781,0.0036258470124407496,1.0892832078322532,0.41386703692185345
10.860000000000001,0.028896675915217957,0.004821033734461228,0.7537049814515568,0.00601038595440774,0.0036316815145147146,1.092453713923529,0.41495624897958466
10.89,0.028887064263574055,0.004827202222146328,0.7557557655927014,0.006016897083103184,0.003637507361189472,1.0955713084019771,0.41594022278342563
